NO_OF_FRAMES	270
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 12:03:44	10518.54815968
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
6372	35.59218	814.057	-4810.116	8160.724	778.607	-4851.130	8173.006	725.015	-4885.960	8168.030	NA	NA	NA	645.197	-4919.654	8201.186	NA	NA	NA	559.036	-5033.796	8219.311	499.467	-5028.940	8206.710	NA	NA	NA	NA	NA	NA	NA	NA	NA	508.202	-5243.561	8290.060	504.504	-5321.518	8308.977	469.074	-5376.157	8343.858
6373	35.59777	818.893	-4806.029	8153.727	783.943	-4846.798	8165.427	729.689	-4881.333	8162.069	NA	NA	NA	647.954	-4913.777	8193.470	NA	NA	NA	565.718	-5033.661	8217.706	505.757	-5031.111	8206.740	489.039	-5065.937	8210.424	NA	NA	NA	NA	NA	NA	506.700	-5238.079	8289.453	504.822	-5316.703	8308.443	469.515	-5373.863	8341.231
6374	35.60335	823.298	-4802.031	8146.258	788.511	-4842.723	8158.155	734.196	-4876.903	8156.011	NA	NA	NA	651.298	-4908.416	8186.817	625.196	-5003.921	8199.318	572.119	-5032.103	8214.836	511.648	-5034.559	8205.952	489.061	-5063.985	8208.577	NA	NA	NA	NA	NA	NA	505.683	-5233.007	8288.816	505.649	-5311.974	8307.592	470.858	-5371.416	8337.739
6375	35.60894	827.533	-4798.105	8138.540	792.721	-4838.657	8150.747	738.508	-4872.599	8149.668	NA	NA	NA	654.450	-4903.278	8179.912	629.102	-4999.118	8192.165	578.304	-5031.148	8210.729	517.895	-5038.456	8203.991	485.008	-5062.598	8210.626	NA	NA	NA	NA	NA	NA	505.112	-5228.185	8288.358	506.430	-5307.214	8306.315	473.744	-5368.163	8334.394
6376	35.61453	831.332	-4794.301	8130.418	796.424	-4834.561	8143.118	742.690	-4868.541	8142.976	NA	NA	NA	657.580	-4898.583	8172.770	632.514	-4994.293	8184.801	586.097	-5034.688	8204.967	524.343	-5042.544	8201.774	482.308	-5058.007	8211.885	NA	NA	NA	NA	NA	NA	504.881	-5223.355	8287.870	507.320	-5302.722	8304.680	477.106	-5364.494	8331.974
6377	35.62011	834.887	-4790.669	8121.967	799.803	-4830.423	8135.467	746.454	-4864.748	8135.850	NA	NA	NA	660.520	-4894.169	8165.449	635.728	-4989.692	8177.372	591.060	-5033.342	8198.170	530.528	-5045.402	8200.537	484.687	-5056.370	8208.290	NA	NA	NA	NA	NA	NA	503.958	-5219.101	8287.440	507.825	-5298.342	8303.297	480.031	-5359.561	8332.061
6378	35.62570	838.080	-4787.166	8113.284	802.792	-4826.273	8127.664	749.921	-4861.273	8128.531	NA	NA	NA	663.277	-4890.002	8157.829	638.846	-4985.407	8169.840	595.741	-5030.824	8191.368	537.736	-5048.281	8198.980	489.205	-5055.270	8205.316	NA	NA	NA	NA	NA	NA	503.754	-5217.479	8288.162	508.230	-5293.155	8301.660	483.178	-5357.761	8330.822
6379	35.63128	841.506	-4783.377	8101.823	806.284	-4820.739	8118.912	753.090	-4857.755	8121.020	NA	NA	NA	665.910	-4886.286	8149.978	641.790	-4981.350	8162.170	600.415	-5028.491	8184.280	543.833	-5048.453	8198.667	496.222	-5055.520	8203.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	510.615	-5288.519	8299.221	486.420	-5353.560	8329.695
6380	35.63687	843.531	-4780.333	8091.176	808.986	-4816.237	8110.466	749.210	-4857.118	8118.900	NA	NA	NA	NA	NA	NA	644.755	-4977.600	8154.371	605.213	-5026.320	8177.082	549.596	-5045.737	8193.559	503.632	-5056.159	8200.135	NA	NA	NA	NA	NA	NA	NA	NA	NA	512.227	-5283.059	8297.358	489.570	-5348.478	8327.835
6381	35.64246	846.295	-4776.882	8081.521	811.444	-4814.141	8101.287	751.051	-4855.928	8108.166	NA	NA	NA	670.829	-4879.275	8133.841	647.869	-4974.334	8146.249	610.036	-5024.106	8169.853	556.799	-5046.496	8190.050	509.652	-5051.482	8198.377	NA	NA	NA	460.464	-5129.667	8287.161	NA	NA	NA	511.679	-5276.603	8296.160	492.317	-5343.239	8325.309
6382	35.64804	848.542	-4773.500	8071.925	813.791	-4810.278	8092.363	754.169	-4852.600	8099.613	NA	NA	NA	673.119	-4875.981	8125.509	651.381	-4971.990	8137.409	614.885	-5021.949	8162.579	565.611	-5051.161	8184.810	517.409	-5052.393	8195.494	500.377	-5095.077	8228.637	459.827	-5124.165	8285.337	NA	NA	NA	511.691	-5270.132	8295.028	495.057	-5338.011	8321.742
6383	35.65363	850.418	-4770.189	8062.283	815.794	-4806.706	8083.147	758.311	-4846.793	8093.104	NA	NA	NA	675.428	-4872.761	8116.878	654.789	-4969.602	8128.483	619.809	-5020.423	8154.967	572.551	-5051.314	8180.265	525.143	-5053.362	8192.371	500.772	-5093.695	8224.411	459.778	-5118.397	8282.664	NA	NA	NA	512.061	-5263.540	8294.067	497.647	-5332.720	8317.926
6384	35.65922	851.934	-4766.902	8052.572	817.281	-4804.253	8072.539	760.741	-4843.812	8084.250	NA	NA	NA	677.526	-4869.755	8108.130	658.103	-4967.437	8119.503	624.393	-5018.301	8147.537	577.856	-5046.986	8176.998	NA	NA	NA	502.890	-5099.430	8219.812	461.540	-5112.844	8279.818	482.568	-5180.240	8289.258	512.599	-5256.559	8293.106	512.208	-5330.595	8306.816
6385	35.66480	853.108	-4763.680	8042.717	818.730	-4801.410	8062.376	762.876	-4840.943	8075.200	NA	NA	NA	679.463	-4866.889	8099.094	661.432	-4965.304	8110.434	628.972	-5016.274	8140.011	584.467	-5046.641	8171.661	NA	NA	NA	505.022	-5088.470	8213.637	464.412	-5107.562	8276.356	478.189	-5174.593	8288.428	514.301	-5253.532	8293.666	521.141	-5320.746	8300.870
6386	35.67039	854.013	-4760.530	8032.648	820.799	-4795.423	8053.811	764.841	-4838.538	8065.946	NA	NA	NA	681.232	-4864.310	8089.857	663.852	-4962.230	8102.398	633.829	-5014.864	8131.979	591.057	-5045.710	8166.164	NA	NA	NA	507.186	-5086.235	8210.343	468.668	-5103.264	8272.616	473.698	-5168.771	8287.353	515.054	-5240.075	8290.151	525.870	-5312.328	8297.343
