NO_OF_FRAMES	198
NO_OF_CAMERAS	23
NO_OF_MARKERS	17
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-28, 12:07:58	6365.56944057
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	
45743	255.54190	1036.489	-5460.567	7630.198	1002.155	-5443.960	7655.097	952.854	-5421.174	7668.271	910.163	-5428.200	7687.736	866.606	-5431.719	7714.408	810.216	-5426.239	7732.533	756.780	-5400.448	7752.174	713.763	-5377.537	7781.697	675.581	-5363.559	7821.642	642.361	-5343.027	7877.859	617.916	-5306.146	7922.967	590.288	-5263.875	7967.460	564.871	-5214.414	8010.807	551.802	-5171.611	8050.114	504.126	-5111.339	8077.892	455.113	-5056.398	8061.202	396.343	-5027.308	7987.994
45744	255.54749	1038.859	-5460.487	7609.616	1004.561	-5444.053	7635.352	955.509	-5421.500	7649.819	913.531	-5429.183	7670.510	870.383	-5442.553	7695.587	815.329	-5430.207	7717.670	762.047	-5404.409	7738.768	719.179	-5380.611	7767.939	680.886	-5365.995	7807.459	646.424	-5345.491	7863.030	621.459	-5309.292	7908.337	594.127	-5267.178	7953.075	570.212	-5217.333	7996.667	557.321	-5173.409	8034.780	507.658	-5111.818	8056.987	457.717	-5060.710	8034.170	395.344	-5041.355	7960.804
45745	255.55307	1040.894	-5460.215	7589.391	1006.815	-5443.750	7615.540	957.937	-5421.970	7631.101	916.732	-5430.230	7652.943	872.670	-5448.934	7677.168	820.508	-5433.917	7703.481	767.342	-5408.076	7724.915	724.700	-5383.795	7753.917	686.100	-5368.315	7792.896	650.841	-5348.125	7848.076	625.283	-5312.564	7893.447	598.708	-5270.595	7938.431	575.636	-5220.205	7982.124	562.050	-5175.039	8018.683	511.221	-5112.653	8035.509	460.753	-5065.479	8007.952	395.169	-5054.064	7935.559
45746	255.55866	1043.078	-5459.724	7569.319	1008.924	-5443.837	7595.434	960.625	-5423.697	7611.410	919.947	-5432.333	7631.698	877.522	-5451.143	7661.206	825.721	-5437.730	7688.917	772.964	-5411.792	7711.117	730.324	-5386.780	7739.661	691.367	-5370.853	7778.055	655.605	-5350.791	7832.922	629.581	-5315.554	7878.185	599.066	-5274.554	7923.039	580.585	-5223.064	7966.864	566.114	-5176.508	8001.827	514.700	-5113.251	8013.620	463.988	-5070.167	7982.335	394.783	-5062.734	7912.890
45747	255.56425	1046.249	-5453.687	7570.146	1010.999	-5443.428	7575.504	963.104	-5424.689	7592.353	923.286	-5432.774	7613.927	882.245	-5453.658	7644.692	831.114	-5441.010	7674.027	778.579	-5415.572	7696.948	735.845	-5390.169	7725.020	696.841	-5373.619	7763.063	660.467	-5353.465	7817.600	634.186	-5318.529	7862.726	598.090	-5278.617	7907.165	585.986	-5225.633	7950.914	569.872	-5177.910	7984.081	518.411	-5114.793	7991.732	467.337	-5074.929	7957.524	395.765	-5074.414	7890.628
45748	255.56983	1047.758	-5453.565	7549.324	1012.855	-5443.496	7560.439	965.531	-5424.930	7573.432	926.655	-5433.242	7595.997	888.407	-5450.706	7628.733	836.459	-5444.501	7658.703	784.130	-5419.407	7682.413	741.386	-5393.419	7710.139	702.186	-5376.569	7747.733	665.472	-5356.337	7802.046	624.691	-5323.909	7846.727	598.667	-5282.350	7891.077	576.358	-5230.248	7933.095	573.065	-5178.743	7965.770	522.113	-5116.554	7969.889	470.504	-5079.429	7933.537	397.010	-5085.565	7869.601
45749	255.57542	1049.679	-5453.059	7529.097	1014.736	-5443.260	7540.367	968.057	-5424.663	7554.646	929.953	-5433.808	7577.898	892.710	-5452.611	7611.228	841.799	-5447.786	7642.982	789.752	-5423.131	7667.542	746.935	-5396.808	7694.956	707.635	-5379.543	7732.195	670.576	-5359.236	7786.218	629.879	-5326.889	7830.779	603.685	-5285.314	7875.039	578.902	-5232.882	7915.978	576.580	-5179.513	7946.738	526.113	-5119.169	7948.201	473.434	-5083.597	7910.335	398.691	-5096.354	7849.494
45750	255.58101	1051.179	-5452.915	7508.428	1016.478	-5443.117	7520.155	970.341	-5424.618	7535.369	933.071	-5433.992	7559.655	896.983	-5454.219	7592.476	847.066	-5451.394	7626.759	795.289	-5426.990	7652.227	752.520	-5400.392	7679.542	713.028	-5382.619	7716.308	675.864	-5362.322	7770.201	635.270	-5329.780	7814.682	608.764	-5288.236	7858.646	586.338	-5234.595	7898.745	573.915	-5180.250	7930.461	529.978	-5121.039	7926.423	476.420	-5088.495	7887.457	400.435	-5106.884	7830.135
45751	255.58659	1058.004	-5441.364	7499.280	1018.350	-5442.890	7500.107	972.710	-5424.358	7516.129	935.982	-5434.504	7541.087	901.360	-5456.045	7575.335	852.164	-5454.877	7610.040	800.715	-5430.721	7636.361	757.921	-5404.206	7663.485	718.626	-5385.923	7701.245	681.224	-5365.290	7753.917	640.709	-5332.819	7798.267	613.837	-5291.144	7841.846	591.388	-5236.449	7880.580	578.676	-5181.284	7910.495	531.747	-5122.573	7906.137	478.861	-5093.295	7865.683	402.278	-5117.275	7811.192
45752	255.59218	1059.762	-5440.931	7479.377	1020.152	-5442.734	7479.949	976.085	-5420.881	7497.656	939.052	-5434.533	7522.397	905.442	-5457.508	7555.959	857.323	-5458.571	7592.814	806.144	-5434.925	7621.063	763.445	-5408.071	7647.446	724.142	-5389.450	7684.875	686.654	-5368.509	7737.382	646.077	-5336.033	7781.543	618.905	-5293.890	7824.602	596.444	-5238.141	7861.775	583.523	-5182.271	7890.125	535.578	-5123.678	7884.629	481.431	-5098.335	7843.768	404.099	-5127.587	7792.638
45753	255.59777	1061.820	-5438.001	7458.412	1022.169	-5442.567	7459.722	978.501	-5420.601	7477.388	941.753	-5434.909	7503.230	909.358	-5459.082	7537.159	862.242	-5461.960	7575.112	811.264	-5439.368	7604.169	768.730	-5412.250	7630.735	729.744	-5393.100	7668.234	692.280	-5371.731	7720.659	651.615	-5339.064	7764.633	623.996	-5296.502	7806.930	601.669	-5239.724	7842.415	588.704	-5183.142	7869.208	539.411	-5125.605	7863.266	484.187	-5103.747	7821.785	406.074	-5137.932	7774.627
45754	255.60335	1063.456	-5437.855	7438.305	1024.094	-5442.254	7439.813	980.611	-5420.388	7457.602	944.437	-5435.108	7483.824	913.400	-5460.582	7519.059	868.288	-5462.091	7557.897	816.431	-5443.634	7587.178	774.293	-5416.598	7614.849	735.374	-5397.060	7651.377	697.942	-5375.109	7703.680	657.117	-5342.219	7747.285	629.108	-5299.165	7788.810	606.928	-5241.194	7822.516	593.994	-5184.023	7847.875	543.248	-5127.698	7841.879	485.897	-5109.199	7801.715	408.215	-5148.354	7757.221
45755	255.60894	1065.705	-5437.394	7418.407	1026.192	-5442.056	7419.443	982.397	-5420.081	7438.168	946.622	-5435.196	7464.031	917.038	-5461.919	7498.679	873.255	-5465.476	7539.429	821.568	-5447.978	7569.676	779.543	-5421.044	7597.566	741.006	-5401.034	7634.292	703.793	-5378.451	7686.463	662.731	-5345.407	7729.712	634.339	-5301.497	7770.227	612.202	-5242.641	7802.106	599.402	-5184.777	7826.039	546.843	-5129.603	7821.403	487.742	-5113.502	7781.243	410.450	-5158.813	7740.380
45756	255.61453	1067.576	-5436.997	7398.285	1028.318	-5441.930	7399.264	984.366	-5419.881	7417.946	950.787	-5434.135	7445.290	920.864	-5463.025	7479.932	878.180	-5468.743	7520.600	826.563	-5452.415	7551.870	784.794	-5425.559	7580.115	746.492	-5405.140	7616.814	709.714	-5381.848	7668.938	675.748	-5347.692	7713.584	639.583	-5303.855	7751.174	617.712	-5243.876	7781.233	604.876	-5185.583	7803.828	550.324	-5131.025	7800.948	489.563	-5119.729	7761.646	412.906	-5169.315	7724.211
45757	255.62011	1069.432	-5436.694	7378.075	1030.451	-5441.619	7378.750	986.299	-5419.606	7397.417	953.176	-5433.992	7425.125	924.601	-5463.994	7460.064	881.830	-5474.888	7500.710	831.542	-5456.853	7533.783	789.902	-5430.124	7562.242	752.132	-5409.231	7599.092	715.680	-5385.249	7651.242	682.555	-5350.697	7697.033	645.145	-5305.892	7731.853	623.208	-5245.066	7759.861	610.378	-5186.375	7781.168	554.097	-5133.497	7779.192	491.345	-5126.079	7742.612	415.657	-5179.763	7708.585
45758	255.62570	1071.635	-5436.518	7357.911	1032.621	-5441.495	7358.092	988.044	-5419.229	7376.598	955.529	-5434.037	7404.651	928.015	-5464.886	7439.864	888.140	-5479.196	7482.734	836.705	-5461.407	7515.491	795.080	-5435.054	7544.188	757.711	-5413.604	7581.220	721.694	-5388.699	7633.198	688.515	-5353.577	7678.443	650.695	-5307.938	7712.078	628.799	-5246.199	7738.153	615.736	-5187.280	7758.155	557.887	-5136.107	7757.369	493.156	-5132.462	7724.032	416.857	-5190.635	7695.486
45759	255.63128	1073.993	-5436.003	7337.629	1034.816	-5441.249	7337.163	989.919	-5419.210	7355.582	957.783	-5434.020	7383.959	931.688	-5465.519	7419.517	893.112	-5481.530	7463.212	841.758	-5465.801	7496.904	800.246	-5439.943	7526.021	763.297	-5418.169	7563.060	727.693	-5392.016	7614.891	694.669	-5356.324	7659.583	656.420	-5310.009	7691.980	634.371	-5247.437	7715.994	621.051	-5188.229	7734.592	561.703	-5138.846	7735.379	495.041	-5138.844	7706.013	420.981	-5202.139	7679.546
45760	255.63687	1076.007	-5436.040	7317.143	1036.972	-5441.006	7316.457	991.554	-5418.848	7334.408	959.908	-5434.023	7362.978	935.073	-5466.036	7398.828	898.050	-5483.941	7443.273	846.996	-5470.306	7478.117	805.388	-5444.946	7507.558	768.893	-5422.765	7544.575	733.771	-5395.479	7596.146	700.876	-5358.954	7640.379	662.338	-5311.802	7671.466	639.975	-5248.777	7693.414	626.174	-5189.359	7710.671	565.526	-5141.687	7713.208	497.288	-5145.202	7688.310	424.853	-5212.271	7665.490
45761	255.64246	1078.483	-5435.456	7296.626	1039.105	-5440.731	7295.460	993.319	-5418.601	7312.974	961.907	-5434.031	7342.457	938.370	-5466.563	7377.877	901.367	-5484.579	7421.670	852.203	-5474.978	7459.004	813.961	-5450.469	7491.529	774.395	-5427.493	7525.758	739.926	-5398.821	7577.028	708.126	-5363.607	7621.734	668.342	-5313.726	7650.640	655.334	-5248.943	7686.495	628.441	-5190.524	7691.396	569.370	-5144.650	7690.925	498.231	-5152.157	7672.726	428.513	-5220.544	7653.744
45762	255.64804	1080.871	-5435.399	7275.902	1041.296	-5440.453	7274.232	995.091	-5418.428	7291.345	963.949	-5433.924	7320.912	941.535	-5466.817	7356.719	906.132	-5486.702	7401.127	857.532	-5479.279	7439.728	815.843	-5455.308	7469.833	779.913	-5432.316	7506.682	746.103	-5402.100	7557.633	714.618	-5366.074	7601.720	674.595	-5315.454	7629.470	662.310	-5250.162	7665.542	633.297	-5191.871	7666.449	573.254	-5147.871	7668.602	501.417	-5158.393	7655.374	433.416	-5229.932	7641.319
45763	255.65363	1073.442	-5434.023	7249.012	1043.505	-5440.194	7252.799	996.953	-5418.312	7269.566	965.987	-5433.989	7299.229	944.656	-5467.070	7335.404	910.898	-5488.564	7380.354	862.916	-5483.735	7420.051	821.247	-5460.628	7450.709	785.642	-5437.221	7487.430	752.355	-5405.450	7537.760	721.434	-5368.150	7581.147	680.857	-5317.294	7607.731	665.953	-5251.855	7638.820	638.158	-5193.506	7641.256	577.179	-5151.357	7646.146	505.127	-5164.521	7638.170	438.666	-5238.875	7629.662
45764	255.65922	1075.896	-5433.891	7228.177	1045.683	-5439.662	7231.504	998.692	-5418.264	7247.570	968.059	-5434.041	7277.338	947.733	-5467.355	7313.776	915.663	-5490.585	7359.288	868.325	-5488.024	7400.066	826.739	-5466.022	7431.224	791.349	-5442.171	7467.839	758.730	-5408.710	7517.521	728.388	-5370.260	7560.205	687.290	-5318.894	7585.610	671.311	-5253.445	7614.592	647.189	-5195.491	7611.700	581.325	-5155.056	7623.675	509.268	-5170.618	7621.026	444.839	-5247.378	7618.340
45765	255.66480	1078.389	-5433.272	7207.293	1047.744	-5439.251	7210.245	1000.519	-5417.854	7225.603	970.055	-5433.916	7255.417	950.661	-5467.698	7291.938	920.339	-5492.128	7337.904	873.918	-5492.449	7379.753	832.218	-5471.432	7411.451	797.297	-5447.006	7447.994	765.103	-5411.978	7496.872	735.473	-5372.242	7538.896	693.834	-5320.609	7563.071	667.273	-5255.982	7574.186	651.471	-5197.453	7585.832	585.571	-5159.087	7601.109	513.981	-5176.765	7604.016	453.023	-5257.278	7604.441
45766	255.67039	1080.648	-5433.136	7186.436	1049.952	-5438.767	7188.792	1002.427	-5417.704	7203.559	971.959	-5433.938	7233.142	953.595	-5468.069	7269.914	924.860	-5493.919	7316.219	879.603	-5496.385	7359.254	837.934	-5476.834	7391.515	803.113	-5452.055	7427.792	771.440	-5415.289	7475.936	742.648	-5374.158	7517.051	700.577	-5322.068	7539.947	672.450	-5257.950	7549.232	653.673	-5199.647	7559.615	589.810	-5162.958	7578.478	519.262	-5182.885	7586.832	460.607	-5264.649	7593.530
45767	255.67598	1082.931	-5432.775	7165.407	1051.968	-5438.356	7167.087	1004.204	-5417.189	7181.530	973.983	-5434.007	7210.950	957.646	-5467.119	7248.611	929.353	-5495.622	7294.224	885.291	-5500.581	7338.371	843.801	-5481.855	7371.344	809.194	-5456.812	7407.412	776.072	-5418.977	7454.270	746.315	-5374.224	7493.122	707.422	-5323.653	7516.419	677.659	-5259.905	7524.088	657.545	-5202.076	7533.404	593.881	-5166.947	7555.407	525.696	-5190.550	7568.092	468.766	-5271.383	7582.807
45768	255.68156	1085.218	-5432.541	7144.396	1054.016	-5438.085	7145.538	1006.214	-5416.950	7159.441	975.929	-5433.754	7188.746	960.419	-5467.546	7226.162	933.744	-5497.427	7271.953	890.990	-5504.453	7317.161	849.787	-5487.103	7350.894	815.453	-5461.584	7386.779	783.054	-5422.063	7432.717	756.486	-5377.902	7472.356	714.411	-5325.065	7492.326	682.910	-5262.047	7498.769	661.227	-5204.944	7507.104	597.710	-5171.006	7531.813	532.220	-5196.651	7550.321	477.672	-5277.645	7572.084
45769	255.68715	1087.241	-5432.212	7123.190	1056.069	-5437.711	7123.758	1008.078	-5416.375	7137.375	977.849	-5433.552	7166.476	963.173	-5467.809	7203.662	938.078	-5499.108	7249.417	896.816	-5508.279	7295.711	855.884	-5492.099	7330.168	821.785	-5466.204	7365.886	789.798	-5425.174	7410.667	764.106	-5379.556	7449.136	726.240	-5326.484	7470.447	688.222	-5264.169	7473.191	666.618	-5208.093	7480.855	600.671	-5175.757	7506.764	539.227	-5202.734	7532.317	487.310	-5283.408	7561.095
45770	255.69274	1089.478	-5431.994	7101.801	1058.039	-5437.231	7102.174	1010.095	-5416.020	7115.268	979.805	-5433.354	7144.114	965.831	-5468.407	7180.928	942.494	-5501.080	7226.631	902.594	-5512.152	7273.843	862.001	-5496.905	7309.055	827.590	-5470.707	7344.178	796.857	-5428.134	7388.449	771.642	-5381.206	7425.390	733.402	-5327.927	7445.538	701.747	-5266.541	7452.204	669.894	-5211.512	7454.445	604.585	-5183.583	7481.193	546.754	-5209.063	7514.089	497.700	-5288.639	7549.882
45771	255.69832	1091.455	-5431.523	7080.356	1060.074	-5436.600	7080.319	1012.119	-5415.450	7093.321	981.717	-5433.044	7121.728	968.428	-5469.026	7158.031	946.734	-5502.752	7203.718	908.416	-5515.579	7251.718	868.413	-5501.530	7287.796	834.193	-5475.090	7322.767	803.905	-5431.092	7365.733	779.324	-5382.839	7401.222	740.802	-5329.257	7420.342	706.904	-5268.937	7426.071	673.684	-5214.463	7428.184	608.788	-5188.321	7457.148	554.647	-5214.540	7495.651	508.946	-5293.148	7538.250
45772	255.70391	1093.532	-5431.119	7058.877	1062.007	-5436.154	7058.418	1014.357	-5414.908	7071.117	983.752	-5432.885	7099.220	971.113	-5469.514	7135.038	951.020	-5504.673	7180.469	914.360	-5519.088	7229.331	874.877	-5506.142	7266.159	840.694	-5479.452	7300.914	810.694	-5434.039	7342.458	786.919	-5384.401	7376.488	748.198	-5330.445	7394.711	712.645	-5272.075	7400.112	676.800	-5218.664	7401.641	613.207	-5192.963	7433.250	562.976	-5219.882	7476.761	521.222	-5297.031	7526.029
45773	255.70950	1095.310	-5430.442	7036.981	1064.070	-5435.496	7036.436	1016.390	-5414.214	7049.008	984.533	-5433.905	7075.831	973.818	-5470.169	7111.825	955.234	-5506.457	7156.914	920.325	-5522.617	7206.618	881.360	-5510.518	7244.199	847.424	-5483.676	7278.866	817.852	-5436.892	7319.074	794.540	-5385.972	7351.408	755.821	-5331.850	7368.745	717.829	-5274.926	7373.426	679.933	-5222.971	7374.927	617.612	-5197.954	7409.099	571.646	-5224.585	7457.515	533.466	-5302.053	7512.614
45774	255.71508	1097.473	-5429.956	7015.058	1066.015	-5435.061	7013.981	1018.448	-5413.809	7026.808	986.727	-5433.654	7053.256	976.567	-5470.825	7088.432	959.482	-5508.277	7133.161	926.189	-5525.913	7183.525	887.794	-5514.875	7221.870	854.138	-5487.738	7256.465	825.000	-5439.510	7295.326	802.163	-5387.418	7325.744	763.286	-5333.284	7342.246	723.093	-5277.743	7346.666	683.039	-5227.327	7348.149	622.358	-5202.949	7385.048	580.663	-5229.714	7437.605	547.542	-5304.782	7498.972
45775	255.72067	1099.143	-5429.498	6992.883	1068.053	-5434.497	6991.614	1020.587	-5413.041	7004.329	989.913	-5432.302	7031.203	979.288	-5471.481	7064.924	963.763	-5510.197	7109.211	932.143	-5529.164	7160.108	894.517	-5519.056	7199.388	859.424	-5492.413	7234.373	832.138	-5442.109	7271.180	809.817	-5389.037	7299.732	770.958	-5334.417	7315.370	728.497	-5280.885	7319.706	686.288	-5231.903	7321.464	627.077	-5208.508	7360.800	589.981	-5234.713	7417.241	562.508	-5306.770	7484.380
45776	255.72626	1101.197	-5428.870	6970.628	1069.948	-5434.028	6968.814	1022.694	-5412.201	6981.975	991.988	-5432.065	7008.409	982.093	-5472.072	7041.284	968.080	-5512.154	7084.945	937.947	-5532.565	7136.319	901.095	-5523.068	7176.381	866.332	-5496.234	7211.383	839.265	-5444.902	7246.596	817.324	-5390.641	7273.235	778.625	-5335.798	7288.059	734.080	-5283.985	7292.613	689.490	-5237.346	7294.571	631.916	-5214.319	7336.301	599.418	-5239.571	7396.191	578.208	-5308.227	7468.709
45777	255.73184	1103.206	-5428.610	6948.122	1071.051	-5438.951	6942.487	1024.616	-5411.889	6959.325	994.133	-5431.915	6985.401	985.047	-5472.768	7017.577	972.562	-5513.752	7060.644	943.934	-5535.561	7112.400	907.603	-5527.109	7152.984	873.314	-5499.937	7188.120	846.243	-5447.496	7221.761	824.829	-5392.121	7246.328	786.338	-5337.064	7260.337	739.834	-5287.244	7265.366	692.867	-5242.621	7267.949	636.934	-5220.416	7311.772	609.049	-5244.246	7374.671	594.628	-5309.201	7452.023
45778	255.73743	1105.059	-5428.021	6925.613	1073.169	-5438.582	6919.528	1026.772	-5411.389	6936.366	996.299	-5431.803	6962.309	987.904	-5473.220	6993.656	977.007	-5515.546	7036.175	949.873	-5538.522	7088.157	914.269	-5530.875	7129.466	880.349	-5503.622	7164.569	853.561	-5449.917	7196.833	832.210	-5393.637	7218.986	793.933	-5338.424	7232.126	744.590	-5290.328	7237.126	696.481	-5247.775	7241.456	641.967	-5227.974	7286.656	618.283	-5249.910	7352.766	611.400	-5309.261	7434.008
45779	255.74302	1106.961	-5427.686	6902.754	1075.882	-5432.964	6900.308	1028.728	-5410.704	6913.335	998.447	-5431.676	6939.079	991.044	-5473.913	6969.628	981.557	-5517.222	7011.408	956.044	-5541.337	7063.719	920.919	-5534.693	7105.557	887.330	-5507.007	7140.636	860.583	-5452.372	7171.374	839.617	-5395.484	7191.381	804.029	-5339.425	7204.565	750.651	-5293.636	7209.684	700.421	-5253.596	7214.936	647.286	-5234.439	7261.832	628.150	-5254.179	7330.177	628.638	-5309.120	7414.728
45780	255.74860	1108.984	-5427.338	6879.897	1077.891	-5432.683	6876.952	1030.950	-5410.347	6890.194	1000.687	-5431.600	6915.637	994.153	-5474.467	6945.454	986.138	-5518.505	6986.610	962.222	-5544.021	7039.094	927.845	-5538.241	7081.606	894.145	-5510.405	7116.202	867.618	-5454.926	7145.633	846.800	-5397.130	7163.340	811.489	-5340.943	7175.522	756.955	-5296.677	7181.951	704.700	-5259.687	7188.539	652.700	-5241.138	7236.813	637.967	-5258.349	7307.003	647.002	-5306.376	7394.854
45781	255.75419	1110.994	-5427.099	6856.683	1079.905	-5432.537	6853.646	1033.137	-5409.871	6866.888	1003.131	-5431.456	6891.902	997.436	-5475.144	6921.053	990.813	-5519.813	6961.645	968.591	-5546.493	7014.330	934.748	-5541.677	7057.431	901.103	-5513.582	7091.629	874.637	-5457.476	7119.578	853.998	-5399.093	7135.113	818.758	-5342.490	7146.085	763.475	-5299.617	7153.968	709.349	-5264.674	7162.775	658.297	-5247.809	7211.743	647.716	-5262.648	7283.240	664.204	-5305.044	7373.001
