NO_OF_FRAMES	241
NO_OF_CAMERAS	23
NO_OF_MARKERS	17
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 13:00:48	10530.26477573
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	
10114	56.49721	493.539	-4519.801	7002.917	469.520	-4572.239	7015.444	429.012	-4610.791	7022.612	440.991	-4645.625	7046.876	485.322	-4650.249	7071.001	530.992	-4667.474	7107.234	530.201	-4712.531	7147.310	493.534	-4749.914	7171.165	453.281	-4783.304	7192.610	419.165	-4817.396	7227.191	392.757	-4855.279	7285.031	379.247	-4873.195	7338.783	368.666	-4865.861	7408.711	371.152	-4805.052	7452.639	377.240	-4732.332	7475.068	383.905	-4658.819	7485.631	394.163	-4559.251	7493.537
10115	56.50279	492.532	-4519.303	6981.108	468.934	-4571.995	6993.482	428.248	-4610.541	7000.000	439.755	-4645.469	7024.159	484.025	-4649.356	7048.447	530.749	-4664.926	7084.232	531.491	-4709.538	7124.490	494.813	-4747.142	7147.850	453.763	-4778.949	7169.838	419.271	-4813.703	7203.071	392.838	-4851.008	7261.186	377.250	-4869.152	7315.982	367.125	-4861.363	7385.008	368.962	-4800.853	7428.083	374.349	-4726.968	7448.131	380.882	-4653.060	7455.674	389.969	-4553.161	7458.600
10116	56.50838	491.416	-4518.874	6958.904	468.228	-4571.632	6971.361	427.459	-4610.321	6977.282	438.460	-4645.290	7001.199	482.636	-4648.674	7025.608	530.350	-4662.223	7061.024	532.873	-4706.583	7101.374	496.207	-4744.440	7124.199	454.490	-4775.775	7145.426	419.357	-4809.965	7178.448	392.922	-4846.598	7237.093	377.430	-4864.881	7292.109	365.616	-4856.630	7360.883	360.167	-4796.624	7404.833	371.367	-4721.652	7421.120	377.718	-4647.532	7425.664	385.563	-4547.465	7423.495
10117	56.51397	490.237	-4518.462	6936.415	467.469	-4571.256	6949.040	426.495	-4609.740	6954.476	437.090	-4645.027	6978.237	481.158	-4648.058	7002.694	529.835	-4659.700	7037.631	534.213	-4703.564	7078.064	497.734	-4741.766	7100.338	455.306	-4772.629	7120.742	419.483	-4806.232	7153.622	392.100	-4841.596	7212.638	377.773	-4860.309	7268.199	364.018	-4851.725	7336.209	349.651	-4792.403	7377.659	368.306	-4716.422	7393.918	374.551	-4642.217	7395.413	379.567	-4542.478	7388.873
10118	56.51955	489.026	-4518.112	6913.829	466.610	-4570.890	6926.592	425.441	-4609.326	6931.587	435.580	-4644.605	6955.281	479.559	-4647.323	6979.754	529.212	-4657.132	7013.956	535.594	-4700.618	7054.468	499.370	-4739.120	7076.234	456.292	-4769.321	7096.001	419.626	-4802.332	7128.489	392.126	-4837.083	7187.801	382.193	-4853.894	7248.688	362.263	-4846.998	7311.128	346.584	-4787.561	7352.097	365.107	-4711.319	7366.665	371.232	-4637.153	7365.168	374.838	-4537.716	7353.838
10119	56.52514	487.799	-4517.777	6891.085	465.724	-4570.480	6903.987	424.325	-4608.670	6908.571	433.902	-4642.474	6933.382	477.830	-4645.894	6956.586	528.435	-4654.632	6990.158	536.933	-4697.475	7030.536	501.087	-4736.553	7051.745	457.401	-4766.145	7070.852	419.822	-4798.317	7103.088	392.740	-4832.476	7162.797	381.689	-4849.022	7223.188	360.737	-4842.084	7285.892	344.016	-4782.809	7326.149	362.840	-4706.351	7339.432	367.827	-4632.166	7334.656	370.662	-4533.257	7318.503
10120	56.53073	486.507	-4517.459	6868.077	464.779	-4570.044	6881.192	423.126	-4608.122	6885.426	432.152	-4641.889	6910.192	476.028	-4645.045	6933.376	527.454	-4652.042	6966.128	538.482	-4694.639	7007.038	502.988	-4733.997	7027.104	458.656	-4762.866	7045.468	420.122	-4794.148	7077.493	392.503	-4827.715	7137.232	378.962	-4845.958	7192.878	358.976	-4837.182	7260.020	341.971	-4777.749	7299.875	359.736	-4701.292	7311.764	364.254	-4627.425	7304.226	365.498	-4529.392	7283.978
10121	56.53631	485.128	-4517.083	6844.785	463.802	-4569.644	6858.176	421.790	-4607.341	6862.062	430.267	-4641.242	6886.765	474.108	-4644.125	6910.023	526.376	-4649.701	6941.826	539.846	-4691.529	6982.415	504.912	-4731.320	7002.127	460.080	-4759.650	7019.908	420.506	-4790.283	7051.638	393.049	-4824.359	7111.617	378.131	-4841.052	7166.237	357.170	-4832.187	7233.813	338.135	-4772.142	7272.197	356.295	-4696.467	7284.050	360.725	-4622.808	7273.614	360.285	-4525.777	7249.203
10122	56.54190	483.741	-4516.709	6821.270	462.741	-4569.141	6834.967	420.427	-4606.637	6838.655	428.327	-4640.407	6863.509	472.123	-4643.207	6886.555	525.185	-4647.388	6917.339	541.240	-4688.496	6957.642	506.915	-4728.731	6976.905	461.606	-4756.347	6994.207	421.027	-4785.352	7026.527	392.703	-4819.443	7085.496	376.992	-4835.661	7138.608	355.574	-4827.323	7207.431	335.689	-4767.302	7245.564	352.894	-4691.466	7256.148	357.789	-4618.390	7243.083	354.930	-4522.582	7214.660
10123	56.54749	482.310	-4516.225	6797.604	461.700	-4568.677	6811.544	418.984	-4605.735	6815.083	426.298	-4639.539	6839.975	470.068	-4642.282	6862.947	523.885	-4645.099	6892.759	542.619	-4685.250	6932.461	508.224	-4728.372	6949.390	463.208	-4753.028	6968.183	421.545	-4781.301	6999.974	392.264	-4814.498	7058.917	376.161	-4830.428	7112.021	353.601	-4822.336	7180.398	333.161	-4762.663	7218.611	349.430	-4686.679	7228.098	354.131	-4614.060	7212.477	349.371	-4519.690	7180.080
10124	56.55307	480.857	-4515.702	6773.611	460.509	-4568.026	6787.989	417.391	-4604.634	6791.500	424.206	-4638.652	6816.305	467.917	-4641.478	6839.155	522.442	-4642.878	6867.833	543.860	-4682.015	6906.952	510.366	-4725.727	6923.626	464.894	-4749.702	6941.974	422.244	-4776.906	6973.405	391.828	-4809.397	7032.046	375.430	-4825.097	7085.160	351.781	-4817.438	7153.266	330.684	-4758.060	7191.359	345.955	-4681.979	7199.783	350.435	-4609.780	7181.660	343.801	-4517.065	7145.594
10125	56.55866	NA	NA	NA	459.261	-4567.307	6764.170	415.628	-4603.404	6767.859	422.022	-4637.679	6792.506	465.814	-4640.673	6815.035	520.928	-4640.663	6842.681	545.080	-4678.595	6881.115	512.541	-4723.006	6897.555	466.682	-4746.334	6915.511	422.931	-4772.421	6946.526	391.383	-4804.149	7005.042	374.522	-4819.659	7058.020	349.737	-4812.481	7125.566	328.342	-4753.380	7163.877	342.460	-4677.197	7171.338	346.720	-4605.680	7151.167	338.066	-4514.730	7111.088
10126	56.56425	476.717	-4521.908	6721.023	457.963	-4566.455	6740.167	413.860	-4602.171	6744.320	419.840	-4636.624	6768.641	463.658	-4639.903	6790.633	519.335	-4638.627	6817.276	546.126	-4675.138	6855.051	514.764	-4720.205	6871.371	468.541	-4742.961	6888.905	423.243	-4768.635	6918.797	390.968	-4798.833	6977.640	373.565	-4814.318	7030.514	347.780	-4807.551	7097.827	326.001	-4748.818	7135.983	339.062	-4672.529	7142.771	343.113	-4601.678	7120.449	332.286	-4512.825	7076.567
10127	56.56983	474.480	-4524.984	6695.354	456.635	-4565.598	6716.008	412.018	-4600.692	6720.624	417.510	-4635.455	6744.668	461.460	-4639.143	6766.063	517.668	-4636.532	6791.509	546.961	-4671.620	6828.664	517.037	-4717.274	6845.008	470.497	-4739.508	6862.072	424.088	-4763.684	6891.657	390.603	-4793.201	6950.213	372.534	-4808.980	7002.713	345.547	-4802.861	7069.538	323.433	-4744.361	7107.746	335.712	-4667.977	7113.871	339.401	-4597.688	7089.648	326.597	-4511.144	7042.208
10128	56.57542	472.913	-4524.285	6670.686	455.290	-4565.979	6690.643	410.149	-4599.247	6696.702	415.105	-4634.171	6720.488	459.260	-4638.311	6741.251	516.015	-4634.639	6765.381	548.654	-4667.506	6802.860	519.905	-4711.912	6820.331	470.836	-4737.865	6832.232	425.149	-4758.733	6864.288	390.309	-4787.616	6922.347	371.492	-4803.452	6974.703	343.207	-4798.166	7041.000	320.990	-4739.820	7079.230	332.408	-4663.424	7084.892	335.815	-4593.941	7058.794	321.058	-4509.705	7007.953
10129	56.58101	471.292	-4523.607	6645.776	453.883	-4565.090	6666.120	408.315	-4597.686	6672.562	412.613	-4632.730	6696.262	456.862	-4637.319	6716.331	514.192	-4632.666	6739.044	548.870	-4664.036	6775.310	522.998	-4708.984	6794.402	472.974	-4734.345	6805.063	426.324	-4753.909	6836.631	389.982	-4781.896	6894.328	370.335	-4797.866	6946.290	340.818	-4793.546	7012.113	318.271	-4735.564	7050.340	329.049	-4659.089	7055.637	332.060	-4590.161	7027.903	315.693	-4508.450	6973.718
10130	56.58659	470.342	-4517.696	6622.740	452.470	-4563.897	6641.570	406.468	-4596.100	6648.083	409.991	-4631.075	6671.943	454.449	-4636.102	6691.338	512.364	-4630.842	6712.432	549.384	-4660.239	6748.083	524.713	-4705.310	6766.926	475.277	-4730.871	6777.827	427.687	-4749.086	6808.896	389.678	-4776.125	6865.996	369.083	-4792.170	6917.515	338.270	-4788.952	6982.864	315.708	-4731.254	7021.320	325.697	-4654.838	7026.108	328.464	-4586.512	6996.883	310.580	-4507.382	6939.662
10131	56.59218	468.725	-4516.680	6597.696	451.047	-4562.761	6616.930	404.719	-4594.619	6623.298	407.365	-4629.226	6647.341	451.866	-4634.824	6666.328	510.385	-4628.886	6685.745	549.792	-4656.282	6720.422	526.363	-4704.613	6737.239	477.649	-4727.429	6750.455	429.152	-4744.255	6780.975	389.377	-4770.310	6837.277	367.780	-4786.369	6888.515	335.807	-4784.280	6953.334	312.889	-4727.316	6992.006	322.304	-4650.589	6996.407	324.798	-4582.956	6965.930	305.765	-4506.338	6905.777
10132	56.59777	467.142	-4515.639	6572.584	449.702	-4561.644	6592.105	402.972	-4593.014	6598.090	404.623	-4627.261	6622.592	449.179	-4633.355	6641.298	508.371	-4626.990	6658.729	550.133	-4652.387	6692.461	529.341	-4698.288	6712.342	480.182	-4723.990	6722.974	430.769	-4739.296	6752.937	389.281	-4764.360	6808.444	366.575	-4780.446	6859.268	333.182	-4779.735	6923.329	310.018	-4723.211	6962.461	318.937	-4646.591	6966.502	321.095	-4579.390	6934.873	301.190	-4505.419	6871.955
10133	56.60335	465.518	-4514.404	6547.139	448.405	-4560.204	6567.259	401.337	-4591.425	6572.620	401.853	-4626.250	6596.490	446.391	-4631.763	6616.398	505.166	-4626.031	6630.223	550.330	-4648.457	6664.006	531.655	-4694.538	6684.768	482.743	-4720.442	6695.305	432.539	-4734.232	6724.786	389.237	-4758.207	6779.478	365.361	-4774.452	6829.623	330.643	-4774.894	6893.040	306.951	-4719.285	6932.720	315.074	-4643.464	6935.845	317.514	-4576.058	6903.625	296.905	-4504.416	6838.364
10134	56.60894	463.800	-4512.739	6521.612	447.086	-4557.853	6543.128	399.783	-4589.746	6547.042	399.062	-4624.042	6571.364	443.500	-4630.099	6591.259	502.593	-4622.780	6602.669	550.262	-4644.370	6635.295	533.925	-4690.607	6657.170	485.331	-4716.791	6667.546	434.476	-4729.186	6696.624	389.318	-4751.960	6750.180	364.208	-4768.374	6799.847	328.269	-4769.990	6862.439	303.874	-4715.471	6902.830	311.673	-4639.658	6905.635	313.932	-4572.823	6872.344	292.474	-4504.021	6804.511
10135	56.61453	462.217	-4511.268	6495.743	445.965	-4556.431	6517.773	398.222	-4587.150	6522.156	396.245	-4620.553	6547.266	440.595	-4628.439	6566.018	500.149	-4621.123	6575.233	550.046	-4640.283	6606.245	536.160	-4686.418	6629.246	487.926	-4712.826	6639.850	436.453	-4723.990	6668.272	389.504	-4745.520	6720.908	363.100	-4762.161	6769.685	325.850	-4765.274	6831.315	300.544	-4711.664	6872.663	308.122	-4636.006	6875.255	310.362	-4569.747	6840.977	288.561	-4502.854	6771.281
10136	56.62011	460.545	-4509.658	6469.789	444.894	-4554.890	6492.145	396.791	-4585.146	6496.496	393.507	-4618.162	6521.751	437.770	-4626.783	6540.461	497.633	-4619.500	6547.306	549.650	-4636.294	6576.763	538.475	-4682.126	6601.335	492.340	-4707.169	6614.988	438.478	-4718.728	6639.876	389.744	-4739.054	6691.318	362.089	-4755.896	6739.326	323.851	-4760.343	6800.375	297.201	-4707.933	6842.228	304.475	-4632.404	6844.715	306.912	-4566.742	6809.438	284.852	-4501.732	6738.221
10137	56.62570	458.968	-4507.881	6443.650	443.821	-4553.244	6466.267	395.368	-4582.901	6470.831	390.781	-4615.766	6496.072	434.925	-4625.211	6514.623	495.204	-4617.933	6519.387	549.014	-4632.327	6546.915	540.741	-4677.586	6573.054	494.890	-4702.798	6587.249	440.497	-4713.271	6611.396	390.101	-4732.477	6661.594	361.151	-4749.514	6708.692	322.017	-4755.295	6768.986	293.654	-4704.348	6811.431	300.797	-4628.966	6814.168	303.578	-4563.911	6777.965	281.317	-4500.321	6705.283
10138	56.63128	457.427	-4505.941	6417.338	442.767	-4551.350	6440.050	393.929	-4580.424	6445.119	388.289	-4613.281	6470.087	432.202	-4623.738	6488.421	492.688	-4616.387	6491.127	548.204	-4628.408	6516.749	542.974	-4672.813	6544.625	497.470	-4698.099	6559.521	442.555	-4707.762	6582.683	390.413	-4725.910	6631.502	360.348	-4742.742	6677.901	320.401	-4750.457	6737.577	289.806	-4701.008	6779.979	296.988	-4625.707	6783.320	300.318	-4561.214	6746.335	278.072	-4499.078	6672.352
10139	56.63687	455.908	-4503.876	6391.020	441.735	-4550.349	6412.405	392.522	-4577.180	6420.394	385.865	-4610.761	6444.002	429.593	-4622.332	6461.912	490.119	-4615.027	6462.384	547.156	-4624.481	6486.303	545.122	-4667.829	6515.958	500.011	-4693.215	6531.773	444.618	-4702.210	6553.811	390.815	-4719.081	6601.271	359.623	-4736.010	6646.823	319.072	-4745.346	6705.835	285.860	-4697.697	6748.462	293.034	-4622.596	6752.327	297.129	-4558.559	6714.671	274.987	-4498.036	6639.479
10140	56.64246	454.361	-4501.649	6364.555	440.584	-4548.122	6385.794	391.105	-4574.573	6394.365	383.521	-4608.170	6417.743	427.042	-4620.906	6435.114	489.103	-4612.537	6435.851	545.863	-4620.564	6455.634	547.024	-4662.614	6486.983	502.539	-4688.235	6503.886	446.625	-4696.749	6524.704	391.159	-4712.348	6570.603	358.959	-4728.966	6615.400	317.819	-4739.284	6672.460	281.645	-4694.733	6716.489	289.320	-4619.035	6721.583	293.978	-4556.071	6682.990	272.225	-4496.721	6606.741
10141	56.64804	453.012	-4500.210	6337.565	439.416	-4545.976	6358.840	389.767	-4571.922	6368.071	381.249	-4605.597	6391.197	424.580	-4619.330	6408.090	486.701	-4611.102	6406.895	544.341	-4616.718	6424.881	548.846	-4657.216	6457.733	504.999	-4683.112	6475.795	450.306	-4690.657	6497.083	391.568	-4705.364	6539.884	358.355	-4721.977	6583.670	316.942	-4733.856	6640.461	277.281	-4691.915	6684.042	284.979	-4616.313	6690.126	290.828	-4553.806	6651.333	270.124	-4494.644	6574.565
10142	56.65363	450.724	-4500.779	6309.306	438.249	-4543.596	6332.252	388.535	-4569.302	6341.349	379.052	-4602.909	6364.392	422.108	-4617.574	6380.905	484.164	-4609.549	6377.894	542.544	-4612.818	6394.090	550.428	-4651.576	6427.973	507.429	-4677.909	6447.450	452.333	-4685.126	6467.616	392.090	-4698.500	6508.679	357.867	-4714.433	6551.911	316.235	-4728.033	6608.267	272.975	-4689.207	6651.423	280.330	-4613.808	6658.344	287.419	-4551.899	6619.273	268.019	-4493.389	6541.792
10143	56.65922	450.306	-4497.976	6283.663	435.938	-4543.027	6302.823	387.346	-4566.789	6314.361	376.907	-4600.197	6337.127	419.678	-4615.684	6353.564	481.643	-4607.822	6349.021	540.472	-4608.795	6363.371	551.882	-4645.993	6397.818	509.790	-4672.531	6418.785	454.318	-4679.522	6437.850	392.694	-4691.700	6477.411	357.396	-4707.069	6519.702	315.692	-4721.850	6575.847	271.896	-4686.654	6620.913	275.329	-4611.539	6626.176	284.239	-4549.799	6587.440	266.122	-4492.077	6509.037
10144	56.66480	447.167	-4495.217	6255.277	434.996	-4540.214	6276.027	386.354	-4564.396	6286.774	374.757	-4597.445	6309.411	416.905	-4613.414	6326.036	479.008	-4605.754	6320.322	538.316	-4604.029	6332.842	553.135	-4640.316	6367.190	512.077	-4667.121	6389.610	456.287	-4673.825	6407.979	393.397	-4684.945	6445.831	356.965	-4699.567	6487.345	315.150	-4715.409	6543.210	267.963	-4683.810	6587.706	269.751	-4609.431	6593.730	281.017	-4547.711	6555.610	264.742	-4490.950	6476.134
10145	56.67039	446.067	-4487.708	6231.158	434.100	-4537.522	6248.947	385.439	-4562.040	6258.889	372.704	-4594.789	6281.104	414.694	-4611.229	6298.914	476.296	-4603.300	6291.909	536.081	-4600.000	6302.051	554.196	-4634.582	6336.102	514.369	-4661.729	6359.943	458.269	-4668.149	6377.686	394.247	-4678.205	6413.980	356.749	-4692.037	6454.624	314.638	-4708.667	6510.179	264.201	-4681.251	6554.163	263.719	-4607.306	6560.958	277.630	-4545.703	6523.642	263.381	-4489.485	6443.592
10146	56.67598	444.416	-4484.618	6204.272	433.238	-4534.761	6222.011	384.549	-4559.787	6230.507	370.651	-4592.135	6252.274	411.631	-4608.406	6271.252	473.478	-4600.436	6263.832	533.718	-4595.772	6271.290	555.077	-4628.709	6304.606	516.605	-4656.471	6329.725	460.327	-4662.566	6346.932	395.259	-4671.465	6381.899	356.588	-4684.520	6421.719	314.141	-4701.661	6476.915	262.076	-4678.103	6519.633	257.366	-4605.151	6527.825	273.973	-4543.648	6491.634	262.346	-4487.802	6411.084
10147	56.68156	442.838	-4481.573	6177.253	432.367	-4531.926	6195.162	383.801	-4557.427	6201.653	368.652	-4589.490	6222.889	408.822	-4605.548	6243.478	470.609	-4597.200	6235.809	531.139	-4591.401	6240.685	555.681	-4622.751	6272.745	518.885	-4651.262	6299.041	462.435	-4657.035	6316.040	396.509	-4664.763	6349.816	356.662	-4676.950	6388.626	313.694	-4694.222	6443.402	259.150	-4675.134	6485.348	250.688	-4603.180	6494.415	270.008	-4541.917	6459.461	261.817	-4485.931	6378.538
10148	56.68715	441.424	-4478.645	6149.958	432.544	-4525.541	6172.150	383.122	-4555.182	6172.705	366.743	-4586.862	6193.101	405.860	-4602.534	6215.367	467.638	-4593.577	6207.746	528.419	-4586.859	6210.222	556.229	-4616.717	6240.676	521.117	-4646.138	6267.883	464.594	-4651.658	6284.812	397.902	-4658.022	6317.456	356.871	-4669.210	6355.401	313.309	-4686.773	6409.618	256.387	-4672.075	6450.851	243.847	-4601.173	6460.632	265.796	-4539.500	6427.437	261.644	-4484.068	6346.095
10149	56.69274	439.828	-4475.453	6122.453	431.587	-4522.345	6145.187	382.464	-4552.614	6143.492	366.291	-4583.136	6165.229	402.877	-4599.418	6187.037	464.623	-4589.831	6179.814	525.458	-4582.124	6179.738	556.604	-4610.445	6208.540	523.257	-4641.018	6236.434	466.806	-4646.489	6253.344	399.379	-4651.207	6285.147	357.237	-4661.277	6322.045	312.919	-4679.136	6375.593	254.196	-4668.686	6416.208	236.381	-4600.277	6425.977	260.926	-4537.801	6394.924	261.786	-4481.645	6313.929
10150	56.69832	438.275	-4472.047	6094.591	430.572	-4518.975	6117.937	381.331	-4549.466	6113.905	364.458	-4580.350	6134.912	399.739	-4596.387	6158.317	461.501	-4585.898	6151.419	522.362	-4577.218	6149.423	556.592	-4603.970	6176.374	525.398	-4635.808	6204.830	469.043	-4641.369	6221.790	401.861	-4644.179	6253.291	357.801	-4653.149	6288.614	312.597	-4671.476	6341.197	252.516	-4664.868	6381.203	229.546	-4598.748	6391.511	255.698	-4536.086	6362.348	262.691	-4479.627	6281.688
10151	56.70391	436.757	-4468.509	6066.652	429.432	-4515.934	6088.620	381.203	-4546.837	6084.571	362.665	-4577.359	6104.453	396.781	-4593.413	6128.966	458.401	-4582.090	6122.566	519.133	-4572.179	6118.854	556.245	-4597.979	6143.062	527.545	-4630.478	6173.110	471.282	-4636.394	6190.012	403.699	-4637.411	6220.761	358.470	-4644.976	6254.799	312.387	-4663.478	6306.607	251.359	-4660.796	6345.957	222.878	-4597.015	6356.688	250.146	-4534.181	6329.502	263.966	-4477.798	6249.474
10152	56.70950	435.095	-4464.702	6038.392	428.496	-4512.143	6060.573	380.282	-4543.116	6055.306	360.588	-4573.910	6073.622	393.795	-4590.566	6099.146	455.275	-4578.409	6093.292	515.720	-4567.064	6088.103	555.601	-4590.896	6110.777	529.665	-4624.818	6141.372	473.601	-4631.512	6158.248	405.624	-4630.622	6187.974	359.297	-4636.683	6220.940	312.228	-4655.396	6271.671	250.623	-4656.429	6310.466	216.640	-4595.459	6321.410	244.429	-4532.107	6296.526	265.291	-4476.044	6217.799
10153	56.71508	433.585	-4460.688	6010.104	427.646	-4508.231	6031.926	379.339	-4538.983	6026.074	358.720	-4570.259	6043.090	390.832	-4587.996	6068.828	452.128	-4574.827	6063.409	512.243	-4561.870	6057.275	554.866	-4583.373	6077.944	531.717	-4618.849	6109.728	475.950	-4626.878	6126.446	407.503	-4624.040	6154.987	360.251	-4628.514	6186.715	312.282	-4647.011	6236.735	250.222	-4651.522	6275.003	210.877	-4593.896	6285.907	238.490	-4529.925	6263.334	266.484	-4474.397	6186.123
10154	56.72067	432.056	-4456.463	5981.787	426.775	-4504.073	6003.083	378.487	-4535.880	5994.854	355.534	-4566.717	6010.828	387.892	-4585.502	6038.023	448.974	-4571.416	6032.947	508.645	-4556.628	6026.076	553.264	-4575.741	6046.384	533.691	-4612.515	6078.040	478.321	-4621.876	6094.922	409.380	-4617.714	6121.811	361.179	-4620.321	6152.275	312.248	-4638.577	6201.391	250.197	-4646.298	6239.276	206.080	-4591.671	6250.505	232.420	-4527.570	6230.014	267.810	-4473.045	6155.324
10155	56.72626	430.519	-4451.938	5953.163	426.118	-4500.117	5973.267	377.239	-4529.731	5967.538	353.602	-4562.179	5980.530	385.029	-4582.840	6006.661	445.786	-4568.046	6002.020	504.967	-4551.441	5994.643	551.562	-4567.703	6014.198	535.596	-4605.717	6046.401	480.752	-4616.428	6063.682	411.305	-4611.527	6088.356	362.162	-4612.721	6117.216	312.375	-4629.900	6165.868	250.450	-4640.591	6203.420	201.626	-4590.326	6214.979	226.489	-4524.704	6196.709	268.773	-4470.943	6125.050
10156	56.73184	428.996	-4447.163	5924.592	425.185	-4495.051	5944.625	376.131	-4524.814	5938.168	351.497	-4557.413	5950.153	381.997	-4580.051	5975.037	442.531	-4564.641	5970.822	501.180	-4546.279	5963.220	549.602	-4559.687	5981.835	537.409	-4598.412	6014.683	483.226	-4611.431	6031.876	413.174	-4605.737	6054.579	363.258	-4605.056	6081.961	312.578	-4621.023	6130.041	250.902	-4634.276	6167.577	197.895	-4588.567	6179.053	220.584	-4522.260	6162.711	269.467	-4468.229	6095.593
10157	56.73743	427.515	-4442.321	5895.841	424.381	-4491.157	5914.567	375.057	-4519.906	5908.667	349.331	-4552.376	5919.652	378.862	-4576.935	5943.181	439.213	-4561.120	5939.255	497.418	-4541.118	5931.606	547.239	-4550.669	5950.266	539.134	-4590.660	5982.851	485.745	-4606.278	5999.978	415.115	-4600.013	6020.734	364.456	-4597.687	6046.434	312.805	-4612.159	6093.844	251.640	-4627.503	6131.633	194.858	-4586.263	6144.028	214.828	-4519.702	6128.499	269.448	-4465.569	6065.851
10158	56.74302	426.036	-4437.303	5867.081	423.408	-4486.172	5885.363	374.061	-4514.933	5878.583	347.226	-4547.185	5888.652	375.636	-4573.417	5911.157	435.821	-4557.412	5907.738	493.471	-4535.956	5900.236	544.535	-4542.431	5917.789	540.639	-4582.520	5950.629	488.391	-4601.008	5967.909	417.189	-4594.672	5986.435	365.768	-4590.695	6010.514	313.039	-4603.354	6057.221	252.515	-4620.177	6095.499	192.337	-4584.307	6108.272	209.259	-4517.056	6094.096	268.893	-4462.700	6036.404
10159	56.74860	424.506	-4432.232	5838.168	422.178	-4481.271	5856.041	373.013	-4509.979	5848.335	345.166	-4541.882	5857.291	371.258	-4570.451	5877.356	432.354	-4553.425	5876.388	489.512	-4530.591	5868.625	541.546	-4534.230	5885.123	541.951	-4574.223	5918.049	491.151	-4595.612	5935.398	419.359	-4589.485	5951.943	367.611	-4583.853	5974.544	313.426	-4594.528	6020.264	253.592	-4612.240	6059.391	190.465	-4582.017	6072.549	203.952	-4514.347	6059.621	267.909	-4458.919	6007.075
10160	56.75419	423.170	-4427.325	5808.822	420.802	-4476.148	5826.746	371.958	-4504.891	5817.296	343.181	-4536.537	5825.294	367.698	-4566.058	5845.303	428.716	-4549.155	5845.194	485.385	-4525.067	5837.407	538.260	-4526.148	5852.141	543.036	-4565.666	5884.896	493.914	-4590.024	5903.008	421.620	-4584.560	5917.219	369.453	-4577.390	5938.293	314.019	-4585.761	5982.806	254.869	-4603.866	6023.078	189.101	-4579.627	6036.750	198.831	-4511.558	6024.949	266.445	-4455.720	5977.716
10161	56.75978	421.817	-4422.386	5779.192	419.166	-4470.186	5798.438	370.888	-4499.987	5785.559	341.012	-4531.222	5790.082	364.018	-4561.195	5813.108	424.988	-4544.566	5814.341	481.238	-4519.512	5806.166	534.583	-4518.219	5819.211	543.832	-4556.908	5851.689	496.713	-4584.197	5870.297	424.040	-4579.698	5882.207	371.522	-4570.926	5901.942	314.811	-4577.186	5945.193	256.203	-4595.275	5986.359	188.359	-4576.956	6000.901	193.829	-4508.725	5990.197	264.518	-4452.561	5948.152
10162	56.76536	420.460	-4417.577	5749.204	417.317	-4465.256	5768.936	369.833	-4494.652	5754.115	339.359	-4525.704	5756.781	360.212	-4556.121	5780.571	421.066	-4539.612	5783.729	476.999	-4513.837	5775.081	530.731	-4510.416	5786.133	544.357	-4548.025	5818.014	499.604	-4578.229	5837.370	426.527	-4574.927	5847.333	373.769	-4564.664	5865.185	315.840	-4568.757	5907.093	257.833	-4586.247	5949.459	188.347	-4573.941	5964.598	188.768	-4506.335	5954.910	261.837	-4449.236	5918.346
10163	56.77095	419.006	-4412.865	5718.958	415.177	-4458.959	5741.043	368.855	-4489.136	5722.566	337.832	-4519.867	5723.130	356.333	-4553.297	5745.167	417.005	-4534.493	5753.094	472.724	-4508.016	5744.026	526.717	-4502.781	5753.060	544.768	-4538.894	5783.897	502.555	-4571.962	5804.068	429.272	-4569.967	5812.328	376.080	-4558.411	5828.307	317.131	-4560.435	5868.947	259.483	-4577.238	5912.192	189.028	-4570.416	5928.623	183.930	-4503.229	5920.026	258.448	-4445.616	5888.514
10164	56.77654	417.416	-4408.019	5688.186	412.630	-4453.304	5712.692	368.043	-4483.519	5690.736	336.541	-4513.961	5688.663	352.376	-4547.648	5711.968	412.810	-4529.009	5722.295	468.348	-4502.274	5713.057	522.612	-4494.997	5719.894	544.817	-4529.534	5749.674	505.511	-4565.354	5770.514	432.164	-4564.308	5777.975	378.591	-4551.960	5791.365	318.697	-4552.133	5830.515	261.200	-4568.327	5874.259	190.303	-4566.281	5892.693	179.061	-4500.050	5885.434	254.357	-4441.403	5858.488
