NO_OF_FRAMES	296
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-28, 14:40:44	15521.39768521
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
3610	20.16201	46.324	-4734.311	8415.970	73.371	-4782.319	8422.420	114.115	-4828.786	8398.298	147.193	-4824.497	8350.282	181.226	-4842.002	8310.339	225.411	-4875.886	8278.057	275.965	-4919.609	8259.668	317.148	-4969.348	8248.367	343.626	-5007.002	8244.037	386.207	-5055.984	8232.014	448.104	-5093.475	8223.083	510.835	-5137.679	8225.535	524.274	-5196.661	8269.415	488.232	-5233.355	8262.797
3611	20.16760	41.058	-4728.398	8408.331	66.723	-4775.858	8416.727	108.107	-4824.168	8393.797	141.327	-4820.068	8345.703	174.762	-4837.541	8305.294	218.753	-4871.266	8272.781	269.517	-4914.560	8254.970	311.461	-4963.904	8244.830	338.033	-5001.777	8241.324	380.711	-5051.400	8229.601	441.892	-5089.445	8218.869	506.645	-5131.066	8217.160	531.990	-5191.633	8261.038	499.900	-5229.135	8253.668
3612	20.17318	35.996	-4722.420	8400.366	61.064	-4769.291	8410.137	101.887	-4820.083	8388.747	135.480	-4815.548	8340.910	168.236	-4833.406	8299.938	212.003	-4867.056	8267.221	263.150	-4909.486	8249.964	305.940	-4958.434	8240.854	332.717	-4996.282	8238.069	375.118	-5046.481	8226.964	435.974	-5085.817	8214.905	502.041	-5124.455	8208.767	532.922	-5181.686	8248.118	508.675	-5225.559	8242.813
3613	20.17877	31.031	-4716.337	8392.130	55.091	-4762.625	8403.432	95.756	-4815.764	8383.569	129.660	-4810.781	8335.713	162.016	-4829.304	8294.659	205.160	-4862.845	8261.490	256.855	-4904.435	8244.379	300.486	-4952.904	8236.381	327.508	-4990.795	8234.283	369.567	-5041.587	8223.958	429.754	-5081.668	8210.274	496.876	-5103.023	8208.514	536.163	-5172.135	8234.852	517.973	-5220.721	8232.726
3614	20.18436	26.052	-4710.230	8383.571	49.325	-4755.916	8396.334	89.555	-4811.330	8377.905	123.910	-4806.211	8330.505	155.865	-4825.385	8289.287	198.359	-4858.849	8255.581	250.526	-4899.522	8238.386	294.919	-4947.269	8231.426	322.115	-4985.103	8230.264	363.690	-5036.534	8220.421	423.587	-5077.127	8205.185	491.338	-5104.379	8194.181	538.512	-5162.714	8222.129	528.448	-5216.333	8222.547
3615	20.18994	21.185	-4704.180	8374.647	43.592	-4749.169	8388.993	83.306	-4806.575	8371.896	118.246	-4801.632	8325.062	149.967	-4821.311	8283.681	191.449	-4855.449	8249.500	244.209	-4894.599	8232.004	289.494	-4941.647	8225.970	316.875	-4979.304	8225.795	357.766	-5031.112	8216.494	417.441	-5072.055	8200.213	485.996	-5097.405	8186.468	541.438	-5151.748	8208.153	541.857	-5211.996	8210.809
3616	20.19553	16.373	-4698.124	8365.372	38.328	-4742.422	8380.949	79.105	-4781.430	8374.367	112.615	-4797.083	8319.374	144.015	-4817.491	8277.981	184.448	-4851.897	8243.307	237.911	-4889.790	8225.333	284.034	-4935.872	8220.050	311.787	-4973.435	8220.881	352.078	-5025.593	8212.053	411.221	-5067.209	8195.289	478.656	-5090.441	8181.076	544.505	-5142.411	8192.565	551.766	-5206.020	8200.808
3617	20.20112	11.678	-4692.066	8355.807	33.487	-4735.702	8372.271	72.697	-4777.030	8367.939	106.940	-4792.723	8313.470	137.989	-4813.542	8271.926	177.392	-4848.509	8236.933	231.637	-4885.034	8218.358	278.729	-4930.110	8213.638	306.704	-4967.462	8215.456	346.649	-5019.870	8207.224	405.231	-5062.247	8190.459	473.400	-5084.173	8174.209	538.283	-5132.652	8180.844	560.182	-5197.806	8191.241
3618	20.20670	7.086	-4685.984	8345.926	29.023	-4729.034	8363.026	66.272	-4772.464	8360.874	101.274	-4788.358	8307.371	132.353	-4809.647	8265.843	170.457	-4845.155	8230.500	222.462	-4880.042	8214.054	273.264	-4924.395	8206.915	301.664	-4961.257	8209.494	341.268	-5013.854	8202.074	399.357	-5057.423	8185.353	468.047	-5077.497	8167.341	535.107	-5123.548	8166.319	567.393	-5186.330	8181.279
3619	20.21229	2.597	-4679.946	8335.767	24.890	-4722.445	8353.282	59.544	-4768.234	8353.023	95.520	-4784.039	8300.933	126.782	-4805.551	8259.567	163.467	-4841.991	8223.802	215.873	-4875.628	8206.549	267.845	-4918.606	8199.660	296.726	-4955.034	8203.002	336.104	-5007.779	8196.637	394.677	-5043.080	8181.547	462.229	-5062.293	8160.477	530.966	-5114.748	8151.676	570.645	-5171.020	8171.217
3620	20.21788	-1.764	-4673.959	8325.234	21.042	-4715.959	8343.107	53.215	-4764.331	8346.803	89.743	-4779.827	8294.244	121.441	-4801.330	8253.087	156.570	-4838.796	8217.131	209.175	-4871.478	8198.859	262.146	-4912.853	8192.189	291.760	-4948.660	8196.129	327.801	-5000.834	8194.107	389.184	-5038.013	8176.435	456.091	-5055.858	8152.673	525.903	-5106.338	8137.203	574.889	-5153.985	8157.646
3621	20.22346	-5.884	-4668.171	8314.404	17.431	-4709.603	8332.569	46.293	-4760.323	8338.125	83.892	-4775.754	8287.261	116.419	-4797.006	8246.471	151.288	-4821.057	8219.068	202.315	-4867.541	8190.956	256.437	-4907.157	8184.250	286.824	-4942.167	8188.838	326.145	-4995.135	8184.791	383.876	-5032.570	8171.034	449.825	-5050.108	8144.639	517.729	-5097.206	8126.084	577.032	-5136.121	8141.967
3622	20.22905	-9.761	-4662.490	8303.177	14.014	-4703.402	8321.737	38.894	-4754.273	8326.883	77.926	-4772.103	8279.975	111.131	-4792.538	8239.817	144.805	-4817.443	8212.538	195.358	-4863.859	8182.869	250.742	-4901.286	8175.821	282.041	-4935.375	8181.056	321.451	-4988.397	8178.318	378.418	-5027.242	8165.330	443.418	-5044.201	8136.506	511.727	-5088.864	8112.742	573.865	-5116.067	8126.708
3623	20.23464	-13.423	-4656.977	8291.614	13.913	-4697.275	8308.473	31.694	-4749.733	8316.867	71.784	-4768.644	8272.269	106.355	-4787.840	8232.913	136.879	-4828.808	8196.502	188.374	-4860.451	8174.638	245.160	-4895.497	8166.807	277.373	-4928.585	8172.754	316.917	-4981.445	8171.480	373.040	-5021.825	8159.313	436.861	-5038.587	8128.093	505.276	-5079.797	8100.155	571.408	-5099.334	8107.200
