NO_OF_FRAMES	298
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-28, 15:09:14	17231.70938154
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
11104	62.02793	580.230	-4601.903	8445.786	543.981	-4706.082	8407.904	NA	NA	NA	530.493	-4684.791	8459.803	NA	NA	NA	545.681	-4778.844	8316.196	537.804	-4844.427	8300.395	516.865	-4906.860	8300.825	506.077	-4951.405	8299.496	491.622	-5013.619	8291.498	491.172	-5091.100	8277.450	NA	NA	NA	484.566	-5228.161	8326.451	462.429	-5295.936	8358.614
11105	62.03352	582.781	-4595.579	8440.546	544.982	-4700.265	8407.498	NA	NA	NA	559.130	-4679.240	8459.883	NA	NA	NA	547.180	-4771.243	8315.686	538.581	-4836.482	8298.530	517.893	-4898.928	8298.445	506.627	-4943.269	8297.949	490.192	-5005.533	8292.586	489.149	-5083.249	8277.169	458.531	-5149.677	8299.644	470.035	-5221.082	8334.196	463.945	-5287.808	8355.300
11106	62.03911	585.164	-4589.161	8435.309	546.857	-4692.565	8406.981	NA	NA	NA	560.296	-4670.797	8458.966	NA	NA	NA	549.476	-4763.816	8315.031	541.206	-4828.600	8296.188	519.560	-4891.072	8295.565	507.889	-4935.358	8296.055	490.544	-4997.678	8292.805	486.539	-5075.154	8277.334	460.932	-5142.816	8297.317	466.863	-5214.611	8331.184	465.248	-5275.682	8352.949
11107	62.04469	587.514	-4582.570	8429.812	548.465	-4684.526	8406.232	NA	NA	NA	561.430	-4662.000	8457.185	NA	NA	NA	550.828	-4756.533	8314.368	542.763	-4820.846	8293.799	520.823	-4883.289	8292.551	509.155	-4927.467	8293.687	491.085	-4989.795	8292.278	483.728	-5067.183	8277.536	463.123	-5135.631	8295.183	463.599	-5208.379	8327.102	467.313	-5268.978	8349.900
11108	62.05028	589.684	-4576.242	8424.373	549.786	-4676.510	8405.251	NA	NA	NA	562.037	-4652.879	8454.550	NA	NA	NA	551.597	-4749.306	8313.539	543.341	-4813.030	8291.141	521.944	-4875.598	8289.247	509.798	-4919.649	8291.048	490.583	-4981.604	8291.144	481.183	-5059.221	8277.328	464.522	-5128.302	8292.899	460.519	-5202.252	8322.956	470.614	-5267.695	8345.593
11109	62.05587	591.745	-4569.755	8418.609	551.921	-4668.370	8403.915	NA	NA	NA	562.822	-4643.554	8451.291	NA	NA	NA	552.596	-4742.297	8312.592	544.907	-4805.241	8288.333	523.124	-4867.933	8285.824	511.011	-4911.912	8288.038	490.763	-4973.549	8289.362	479.100	-5051.102	8276.748	465.014	-5120.994	8290.426	457.515	-5195.487	8319.418	473.358	-5263.081	8342.218
11110	62.06145	593.469	-4563.171	8412.548	554.385	-4660.223	8402.082	NA	NA	NA	563.760	-4634.448	8447.901	NA	NA	NA	NA	NA	NA	547.926	-4797.330	8285.425	525.614	-4860.427	8282.013	512.953	-4904.238	8284.678	492.638	-4965.546	8286.926	477.258	-5043.266	8276.067	464.873	-5113.479	8287.616	455.943	-5188.597	8315.252	476.313	-5257.534	8337.985
11111	62.06704	595.197	-4556.585	8406.489	556.180	-4652.135	8399.937	NA	NA	NA	564.835	-4625.742	8446.220	NA	NA	NA	NA	NA	NA	549.506	-4789.954	8282.302	528.046	-4852.906	8277.936	515.100	-4896.564	8280.907	494.309	-4957.579	8284.073	475.876	-5035.245	8274.901	NA	NA	NA	455.636	-5163.448	8308.347	481.084	-5249.849	8332.541
11112	62.07263	596.883	-4549.950	8400.196	557.493	-4643.955	8397.359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	549.644	-4782.221	8279.234	528.617	-4845.216	8273.814	516.018	-4889.022	8276.827	494.209	-4949.696	8280.980	474.556	-5027.275	8273.194	NA	NA	NA	455.057	-5174.110	8307.241	474.320	-5237.972	8334.598
11113	62.07821	598.735	-4543.306	8393.605	559.161	-4635.661	8394.516	NA	NA	NA	534.083	-4605.994	8443.045	NA	NA	NA	NA	NA	NA	549.223	-4774.338	8276.103	528.752	-4837.419	8269.296	516.580	-4881.545	8272.322	493.563	-4941.738	8277.581	472.974	-5019.359	8271.312	NA	NA	NA	455.026	-5166.526	8303.317	473.101	-5228.374	8333.473
11114	62.08380	600.696	-4536.347	8386.752	570.215	-4629.244	8394.029	NA	NA	NA	537.405	-4597.674	8438.648	NA	NA	NA	NA	NA	NA	549.106	-4766.824	8272.867	529.340	-4829.770	8264.511	517.763	-4874.163	8267.589	494.227	-4933.951	8273.742	472.066	-5011.340	8268.927	NA	NA	NA	454.897	-5158.792	8299.793	471.998	-5219.692	8331.188
11115	62.08939	602.864	-4529.146	8379.732	574.041	-4622.098	8389.969	NA	NA	NA	541.226	-4589.347	8433.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	530.803	-4822.177	8259.469	519.949	-4866.557	8262.395	496.194	-4926.140	8269.533	471.158	-5003.315	8266.385	NA	NA	NA	454.570	-5150.964	8296.115	471.232	-5210.795	8328.117
11116	62.09497	605.116	-4522.298	8372.718	576.440	-4614.114	8385.151	NA	NA	NA	545.429	-4581.157	8428.180	NA	NA	NA	NA	NA	NA	NA	NA	NA	532.152	-4814.354	8254.204	521.578	-4859.085	8256.941	497.755	-4918.467	8264.873	470.219	-4995.229	8263.546	462.529	-5070.709	8265.681	453.815	-5142.954	8291.335	470.298	-5202.660	8324.854
11117	62.10056	607.106	-4515.693	8365.985	578.942	-4606.280	8380.093	NA	NA	NA	549.692	-4572.888	8422.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	532.207	-4806.333	8248.835	522.338	-4851.563	8251.304	498.295	-4910.621	8260.107	469.437	-4987.006	8260.232	458.941	-5062.825	8263.109	453.547	-5135.090	8287.116	468.336	-5194.773	8322.503
11118	62.10615	608.586	-4509.489	8359.103	581.759	-4598.918	8374.948	NA	NA	NA	554.194	-4564.764	8415.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	531.963	-4798.516	8243.358	522.970	-4843.943	8245.313	498.865	-4902.601	8255.054	468.882	-4978.682	8256.485	457.258	-5054.462	8259.138	452.852	-5126.960	8282.377	466.000	-5186.798	8319.822
11119	62.11173	610.869	-4502.759	8351.554	584.753	-4591.974	8370.382	NA	NA	NA	558.522	-4556.671	8408.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	532.308	-4790.597	8237.684	523.997	-4836.260	8239.144	500.301	-4894.793	8249.569	468.401	-4970.400	8252.597	458.816	-5045.097	8252.896	452.208	-5118.723	8277.602	463.597	-5178.681	8316.572
