NO_OF_FRAMES	203
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 16:46:34	27488.23282969
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
1972	11.01117	520.477	-4883.627	7570.594	529.361	-4959.157	7585.829	489.304	-5006.920	7579.970	426.016	-5071.312	7566.518	442.771	-5149.038	7585.288	472.529	-5196.253	7630.855	492.116	-5221.180	7696.139	489.320	-5231.042	7761.228	469.872	-5230.579	7820.308	447.452	-5219.786	7878.296	436.461	-5197.289	7943.060	449.362	-5169.254	8024.092	455.555	-5164.077	8094.494	465.734	-5154.458	8180.468	448.431	-5133.733	8276.204	491.259	-5153.933	8358.995
1973	11.01676	521.244	-4885.594	7553.471	530.279	-4961.154	7569.741	491.217	-5009.844	7565.427	425.411	-5072.416	7554.944	441.232	-5150.413	7575.395	472.666	-5197.469	7617.446	493.277	-5222.706	7683.538	491.154	-5233.378	7748.493	470.103	-5233.792	7809.428	449.387	-5223.134	7865.875	438.710	-5201.178	7930.836	452.063	-5173.933	8012.077	457.818	-5167.995	8082.424	459.858	-5157.817	8170.871	451.065	-5129.261	8264.181	459.087	-5166.840	8349.985
1974	11.02235	521.839	-4887.499	7536.383	531.866	-4963.500	7551.277	493.241	-5012.869	7550.672	424.954	-5073.418	7543.051	439.399	-5151.593	7564.229	472.184	-5198.502	7605.220	494.336	-5224.012	7670.655	493.097	-5235.424	7735.537	472.302	-5236.451	7796.473	451.392	-5226.639	7853.147	441.050	-5205.295	7918.316	454.604	-5178.466	7999.714	459.702	-5171.526	8070.012	459.066	-5161.874	8159.576	470.246	-5131.285	8240.611	435.979	-5166.986	8329.031
1975	11.02793	521.404	-4887.959	7522.047	532.809	-4965.883	7534.612	495.250	-5015.907	7535.530	424.591	-5074.426	7531.045	437.533	-5152.645	7552.831	471.027	-5199.535	7594.583	495.277	-5225.216	7657.519	495.033	-5237.304	7722.337	474.488	-5239.233	7783.237	453.492	-5230.140	7840.195	443.393	-5209.621	7905.538	456.894	-5182.583	7986.854	461.429	-5176.012	8057.091	459.487	-5164.032	8146.104	472.914	-5133.866	8227.516	416.856	-5162.477	8300.825
1976	11.03352	521.805	-4890.662	7505.213	533.870	-4968.426	7517.666	497.324	-5019.183	7520.205	424.392	-5075.353	7518.749	435.562	-5153.783	7541.133	470.220	-5200.656	7581.948	496.178	-5226.353	7644.079	496.919	-5239.094	7708.785	476.684	-5242.003	7769.625	455.699	-5234.105	7826.788	445.517	-5213.995	7892.330	459.073	-5186.835	7973.556	462.787	-5180.771	8043.813	460.885	-5165.806	8132.404	473.844	-5136.247	8214.457	406.214	-5159.176	8274.415
1977	11.03911	521.986	-4893.692	7488.341	534.829	-4971.245	7500.413	499.387	-5022.565	7504.561	423.461	-5076.092	7508.394	433.564	-5154.789	7529.201	469.249	-5201.763	7569.022	497.040	-5227.425	7630.373	498.844	-5240.745	7694.904	478.946	-5244.668	7755.821	457.228	-5238.169	7815.207	447.654	-5218.546	7878.632	461.019	-5191.464	7959.959	464.003	-5184.739	8030.175	463.092	-5168.379	8118.662	473.162	-5137.867	8200.709	400.798	-5156.804	8250.332
1978	11.04469	522.147	-4896.616	7471.651	535.940	-4974.226	7482.928	501.134	-5025.922	7489.496	423.522	-5076.762	7495.618	431.500	-5155.559	7517.098	468.243	-5202.801	7555.866	497.844	-5228.433	7616.166	500.822	-5242.317	7680.565	481.439	-5247.385	7741.639	457.880	-5242.970	7802.695	449.776	-5222.898	7864.558	462.562	-5196.056	7946.033	465.409	-5188.176	8016.270	465.604	-5171.416	8104.712	471.708	-5138.814	8186.122	400.532	-5156.525	8227.128
1979	11.05028	522.336	-4900.021	7455.056	536.858	-4977.437	7465.490	503.031	-5029.479	7473.484	423.759	-5077.610	7482.577	429.437	-5156.361	7504.834	467.179	-5203.892	7542.484	498.659	-5229.351	7601.742	502.866	-5243.860	7665.973	484.019	-5250.063	7727.028	460.428	-5246.659	7788.123	451.745	-5227.511	7850.119	463.811	-5200.325	7931.653	467.309	-5191.833	8001.998	467.481	-5174.168	8090.211	462.735	-5138.596	8173.990	402.058	-5156.062	8207.723
1980	11.05587	522.520	-4903.370	7438.225	537.777	-4980.737	7448.093	504.872	-5033.116	7457.148	423.914	-5077.013	7470.081	427.405	-5157.123	7492.363	466.138	-5208.124	7527.805	499.435	-5230.235	7587.039	504.834	-5245.441	7651.021	486.527	-5252.640	7712.403	462.909	-5250.540	7773.294	453.589	-5232.560	7835.500	464.922	-5204.459	7916.873	469.586	-5195.566	7987.166	468.805	-5176.871	8075.107	461.258	-5138.801	8158.735	404.502	-5156.654	8191.815
1981	11.06145	522.625	-4907.022	7421.390	538.624	-4984.255	7430.719	506.559	-5036.811	7440.559	424.496	-5078.019	7456.237	425.428	-5157.602	7479.803	464.973	-5208.949	7514.123	500.180	-5231.194	7572.036	506.704	-5247.050	7635.745	490.320	-5253.781	7698.233	465.450	-5254.335	7758.221	455.389	-5237.500	7820.421	466.166	-5208.703	7901.660	471.826	-5199.142	7971.792	469.862	-5179.402	8059.363	460.984	-5138.702	8141.664	407.733	-5159.036	8178.807
1982	11.06704	522.859	-4910.501	7404.414	539.413	-4987.821	7413.389	508.109	-5040.587	7423.806	425.127	-5079.086	7442.097	423.458	-5157.894	7467.108	463.776	-5209.617	7500.227	500.849	-5232.174	7556.625	508.640	-5248.449	7620.133	492.942	-5255.754	7682.886	468.217	-5257.957	7742.863	457.234	-5242.583	7804.967	467.706	-5213.087	7885.988	473.628	-5202.667	7956.046	470.875	-5181.510	8043.162	460.923	-5138.437	8124.093	412.371	-5162.813	8167.696
1983	11.07263	523.150	-4914.341	7387.212	540.120	-4991.546	7396.492	509.548	-5044.489	7406.975	425.868	-5080.254	7427.595	422.522	-5156.594	7451.849	462.529	-5210.166	7486.063	501.579	-5233.131	7540.984	510.554	-5249.825	7604.119	495.375	-5257.840	7667.247	470.989	-5261.438	7727.147	456.531	-5247.852	7792.744	469.401	-5217.548	7869.901	475.106	-5206.102	7939.872	471.886	-5183.251	8026.495	461.010	-5138.267	8106.286	419.675	-5166.389	8157.165
1984	11.07821	523.440	-4918.095	7369.754	540.835	-4995.246	7379.202	510.887	-5048.396	7390.133	426.665	-5081.575	7412.813	420.720	-5157.238	7438.659	461.176	-5209.102	7472.316	502.237	-5233.986	7524.899	512.475	-5251.177	7587.723	498.011	-5260.059	7650.817	473.717	-5265.052	7710.834	458.549	-5252.544	7776.405	470.995	-5221.968	7853.486	476.364	-5209.430	7923.355	472.979	-5184.622	8009.436	461.267	-5138.355	8088.358	433.383	-5168.846	8143.563
1985	11.08380	523.826	-4922.433	7352.024	541.474	-4999.006	7361.926	512.092	-5052.403	7373.335	428.564	-5084.875	7394.370	419.035	-5157.914	7425.195	459.877	-5210.220	7457.655	502.871	-5234.841	7508.647	514.411	-5252.512	7570.996	500.492	-5262.465	7633.960	476.452	-5268.580	7694.093	460.766	-5257.174	7759.602	472.505	-5226.377	7836.817	477.486	-5212.633	7906.457	474.159	-5185.943	7991.976	461.884	-5138.429	8070.089	440.945	-5168.319	8133.900
