NO_OF_FRAMES	318
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 14:15:11	18405.35238338
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
1395	7.78771	327.784	-4690.211	8402.764	361.494	-4724.649	8411.367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	472.401	-5004.752	8199.309	500.217	-5039.236	8208.033	526.870	-5054.445	8256.070	501.297	-5099.647	8298.169	NA	NA	NA	NA	NA	NA	NA	NA	NA
1396	7.79330	323.203	-4681.704	8402.382	356.258	-4716.146	8411.917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	466.301	-4996.909	8203.635	494.111	-5032.773	8208.196	526.270	-5055.862	8251.389	502.811	-5093.966	8299.656	NA	NA	NA	NA	NA	NA	NA	NA	NA
1397	7.79888	318.717	-4673.041	8401.491	351.026	-4707.683	8411.927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	460.453	-4988.770	8208.155	488.282	-5026.178	8209.213	524.710	-5049.631	8247.168	505.209	-5088.185	8300.020	NA	NA	NA	NA	NA	NA	527.330	-5301.896	8337.671
1398	7.80447	314.240	-4663.626	8400.204	345.789	-4699.021	8411.649	NA	NA	NA	NA	NA	NA	428.584	-4815.366	8281.242	NA	NA	NA	NA	NA	NA	NA	NA	NA	494.446	-5019.895	8206.060	524.380	-5050.229	8238.915	509.149	-5088.191	8301.571	NA	NA	NA	NA	NA	NA	521.811	-5294.893	8340.108
1399	7.81006	309.774	-4654.890	8398.216	340.339	-4690.516	8410.749	NA	NA	NA	NA	NA	NA	421.277	-4804.839	8279.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	488.665	-5012.685	8209.306	519.718	-5046.102	8233.260	514.163	-5082.646	8300.199	NA	NA	NA	NA	NA	NA	516.242	-5286.627	8341.772
1400	7.81564	305.947	-4636.969	8398.297	334.736	-4681.962	8409.379	NA	NA	NA	NA	NA	NA	414.094	-4794.667	8277.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	483.946	-5004.679	8212.858	515.218	-5042.225	8229.810	518.885	-5077.990	8298.325	NA	NA	NA	NA	NA	NA	510.668	-5277.226	8342.119
1401	7.82123	302.057	-4626.975	8395.134	328.990	-4673.357	8407.699	NA	NA	NA	NA	NA	NA	407.278	-4784.260	8273.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	478.670	-4995.972	8216.722	509.147	-5036.355	8227.452	523.937	-5066.135	8289.313	NA	NA	NA	NA	NA	NA	503.871	-5267.514	8342.155
1402	7.82682	298.165	-4617.271	8391.288	322.953	-4664.831	8405.272	NA	NA	NA	NA	NA	NA	400.336	-4774.385	8271.206	NA	NA	NA	NA	NA	NA	NA	NA	NA	460.172	-4986.282	8224.167	500.480	-5029.905	8223.327	528.276	-5062.238	8281.811	NA	NA	NA	NA	NA	NA	496.479	-5257.043	8341.152
1403	7.83240	294.550	-4607.322	8387.213	316.816	-4656.243	8402.325	NA	NA	NA	NA	NA	NA	393.323	-4764.804	8268.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	454.493	-4976.809	8227.303	493.847	-5022.285	8223.057	532.149	-5059.028	8274.522	514.274	-5106.298	8296.013	507.589	-5185.675	8293.792	489.144	-5245.624	8338.750
1404	7.83799	290.928	-4597.542	8382.456	310.495	-4647.500	8398.975	NA	NA	NA	NA	NA	NA	386.585	-4755.681	8266.030	NA	NA	NA	NA	NA	NA	NA	NA	NA	449.053	-4966.902	8229.711	486.892	-5013.941	8223.630	529.475	-5054.135	8261.801	520.435	-5096.334	8298.764	511.089	-5174.918	8291.009	481.859	-5233.349	8335.000
