NO_OF_FRAMES	208
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 14:56:08	20862.45520252
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
4187	23.38547	1353.585	-5141.936	8199.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	1133.605	-5165.571	8227.256	NA	NA	NA	1012.882	-5125.647	8249.520	960.324	-5115.479	8254.020	890.213	-5122.565	8258.055	830.012	-5120.787	8263.737	NA	NA	NA	709.224	-5152.975	8288.439	638.525	-5155.972	8311.885	NA	NA	NA	484.933	-5149.146	8349.432	379.268	-5161.792	8345.740
4188	23.39106	1362.985	-5143.087	8190.470	NA	NA	NA	NA	NA	NA	NA	NA	NA	1143.406	-5167.061	8217.623	NA	NA	NA	1023.490	-5128.044	8241.809	971.319	-5116.067	8247.050	901.014	-5121.649	8251.460	840.334	-5119.070	8257.656	NA	NA	NA	719.882	-5151.390	8282.699	649.202	-5153.637	8306.809	559.576	-5152.393	8328.277	497.357	-5136.925	8347.226	393.377	-5132.859	8344.350
4189	23.39665	1372.273	-5144.399	8181.107	NA	NA	NA	NA	NA	NA	NA	NA	NA	1153.002	-5168.621	8207.613	NA	NA	NA	1033.875	-5130.590	8233.479	982.216	-5116.843	8239.547	911.807	-5120.821	8244.575	851.741	-5124.221	8247.925	NA	NA	NA	730.516	-5149.848	8276.445	659.981	-5150.376	8301.605	570.818	-5146.350	8324.273	510.411	-5125.208	8344.577	409.898	-5107.710	8346.053
4190	23.40223	1381.480	-5145.824	8171.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	1162.590	-5170.015	8197.493	NA	NA	NA	1044.198	-5133.148	8224.721	993.092	-5117.728	8231.514	922.645	-5120.071	8237.380	861.704	-5118.253	8243.928	NA	NA	NA	741.110	-5148.054	8269.824	NA	NA	NA	582.371	-5139.137	8320.058	524.039	-5113.452	8341.811	427.964	-5085.778	8350.008
4191	23.40782	1390.508	-5147.483	8161.850	NA	NA	NA	NA	NA	NA	NA	NA	NA	1171.995	-5171.376	8187.049	NA	NA	NA	1054.448	-5135.765	8215.560	1003.867	-5118.790	8223.031	933.403	-5119.487	8229.620	872.545	-5127.442	8251.118	NA	NA	NA	752.088	-5146.102	8263.731	682.931	-5157.710	8283.725	NA	NA	NA	538.507	-5102.176	8339.160	447.361	-5066.298	8355.478
4192	23.41341	1399.595	-5149.122	8152.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1064.724	-5138.333	8206.247	1014.707	-5119.900	8214.297	951.413	-5113.615	8230.849	883.352	-5126.298	8243.503	NA	NA	NA	762.676	-5144.029	8256.354	694.326	-5154.665	8277.373	606.436	-5124.184	8310.853	553.522	-5091.000	8336.688	468.163	-5048.890	8361.367
4193	23.41899	1408.442	-5151.066	8142.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1074.793	-5141.097	8196.502	1025.645	-5120.980	8205.392	955.479	-5118.194	8213.590	895.002	-5124.561	8236.592	NA	NA	NA	772.819	-5136.231	8252.774	704.049	-5135.009	8277.794	618.911	-5115.153	8306.332	NA	NA	NA	489.560	-5032.342	8365.974
4194	23.42458	1417.271	-5153.043	8131.849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1085.109	-5143.620	8187.087	1036.594	-5122.174	8196.156	963.400	-5120.014	8200.787	905.473	-5123.705	8227.813	844.378	-5109.450	8236.773	783.915	-5133.928	8245.435	715.667	-5130.701	8271.424	NA	NA	NA	584.013	-5070.225	8331.715	512.094	-5018.276	8368.952
4195	23.43017	1426.003	-5155.135	8121.299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1094.952	-5146.647	8176.757	1047.273	-5123.636	8186.275	974.497	-5119.490	8191.576	917.391	-5121.823	8220.330	855.458	-5108.519	8228.521	794.949	-5130.928	8237.669	727.334	-5126.280	8264.643	NA	NA	NA	599.282	-5061.640	8328.887	535.575	-5006.385	8369.921
4196	23.43575	NA	NA	NA	NA	NA	NA	1331.680	-5122.580	8150.312	NA	NA	NA	NA	NA	NA	1159.201	-5183.276	8149.713	1104.711	-5149.730	8166.194	1057.890	-5125.203	8176.090	988.951	-5116.417	8186.550	927.931	-5120.978	8210.617	866.190	-5132.373	8228.554	806.026	-5129.158	8229.626	739.026	-5122.169	8257.489	NA	NA	NA	615.253	-5067.380	8312.805	559.426	-5001.063	8368.968
