NO_OF_FRAMES	260
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 14:01:19	78436.22184438
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
1677	9.36313	501.482	-4655.097	7823.943	508.978	-4697.141	7847.368	483.145	-4750.759	7878.226	456.739	-4780.066	7911.827	483.206	-4826.791	7917.999	493.799	-4885.256	7935.082	485.300	-4938.289	7976.738	481.048	-4988.416	8020.237	479.968	-5020.936	8055.929	484.537	-5049.618	8107.672	508.152	-5044.676	8183.205	530.774	-5082.633	8225.705	NA	NA	NA	NA	NA	NA
1678	9.36872	501.741	-4649.748	7813.313	509.410	-4691.888	7836.449	484.300	-4746.060	7866.499	455.021	-4773.408	7901.261	479.036	-4820.754	7910.017	493.309	-4879.046	7925.572	486.098	-4931.453	7968.004	481.833	-4980.799	8012.519	480.351	-5012.472	8048.983	485.748	-5038.637	8102.953	507.979	-5045.592	8177.261	522.255	-5076.105	8223.377	NA	NA	NA	NA	NA	NA
1679	9.37430	502.054	-4644.729	7802.195	509.785	-4686.836	7825.169	485.602	-4741.512	7854.826	454.935	-4768.031	7889.560	478.424	-4815.598	7900.577	491.543	-4873.540	7917.302	486.743	-4925.442	7959.404	482.877	-4973.582	8004.855	481.800	-5002.740	8043.724	487.825	-5028.418	8098.265	508.529	-5041.805	8173.136	514.477	-5073.648	8214.500	NA	NA	NA	NA	NA	NA
1680	9.37989	502.397	-4640.003	7790.852	510.142	-4682.054	7813.600	487.181	-4737.319	7843.417	455.191	-4763.463	7877.869	476.888	-4811.403	7891.233	490.162	-4869.059	7909.078	486.952	-4920.743	7951.259	484.265	-4966.113	7998.796	484.927	-4992.216	8040.814	491.248	-5016.031	8096.061	508.711	-5035.016	8172.213	518.292	-5074.063	8212.029	NA	NA	NA	NA	NA	NA
1681	9.38547	502.591	-4635.430	7779.408	510.267	-4677.586	7801.872	489.013	-4733.674	7832.407	455.895	-4760.095	7866.286	474.749	-4807.744	7882.428	487.910	-4865.055	7904.463	487.057	-4916.842	7944.717	486.872	-4958.213	7994.999	489.627	-4981.411	8039.517	496.357	-5002.098	8096.119	511.574	-5028.403	8171.637	521.659	-5073.030	8213.716	NA	NA	NA	NA	NA	NA
1682	9.39106	502.871	-4631.663	7767.583	510.296	-4673.535	7790.149	490.841	-4730.916	7821.573	456.996	-4758.006	7854.824	472.745	-4805.573	7874.240	485.578	-4862.588	7898.110	487.656	-4912.743	7939.943	490.652	-4950.497	7992.854	495.696	-4969.247	8039.343	501.702	-4988.667	8096.684	509.325	-5021.910	8170.658	520.206	-5068.527	8215.050	NA	NA	NA	NA	NA	NA
1683	9.39665	503.102	-4627.710	7755.918	510.075	-4669.866	7779.014	492.665	-4729.275	7810.430	458.623	-4756.580	7843.852	470.995	-4803.891	7866.459	483.435	-4860.061	7891.863	488.824	-4907.961	7936.514	494.907	-4941.943	7990.966	501.711	-4957.043	8038.632	505.931	-4976.670	8096.213	509.476	-5013.012	8168.484	513.814	-5061.972	8219.866	NA	NA	NA	NA	NA	NA
1684	9.40223	503.776	-4624.274	7744.845	509.575	-4666.986	7768.339	494.147	-4728.603	7798.880	460.498	-4755.575	7833.314	469.440	-4802.264	7858.361	481.424	-4857.426	7885.539	490.210	-4902.365	7932.599	499.141	-4932.288	7988.781	507.051	-4944.936	8037.278	509.403	-4965.415	8094.386	511.021	-5008.868	8163.548	511.889	-5053.536	8219.227	507.389	-5129.984	8217.438	NA	NA	NA
1685	9.40782	504.093	-4622.917	7733.009	508.805	-4664.981	7757.869	495.498	-4727.766	7787.416	462.273	-4754.688	7822.972	468.078	-4800.651	7850.374	479.886	-4854.751	7879.199	491.721	-4895.951	7928.667	503.103	-4922.211	7986.202	511.602	-4933.023	8035.032	512.380	-4955.211	8091.513	512.634	-5001.816	8158.944	509.759	-5043.684	8217.252	504.682	-5120.908	8216.240	NA	NA	NA
1686	9.41341	504.779	-4622.044	7722.151	507.955	-4663.991	7746.961	496.633	-4727.329	7776.168	463.532	-4754.048	7812.631	466.459	-4798.820	7842.030	479.063	-4851.892	7872.855	493.338	-4889.180	7924.475	506.601	-4911.981	7982.933	515.549	-4921.717	8032.076	515.331	-4945.630	8087.831	514.381	-4994.043	8154.147	507.419	-5033.028	8214.505	504.091	-5111.177	8214.062	NA	NA	NA
