NO_OF_FRAMES	271
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 15:56:07	24461.61660700
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
8619	48.14525	NA	NA	NA	-178.723	-4855.197	8404.099	-134.368	-4897.257	8389.725	NA	NA	NA	-59.419	-4919.590	8367.061	NA	NA	NA	-29.896	-4869.023	8335.569	25.254	-4837.641	8307.002	75.993	-4871.009	8278.758	186.884	-4940.484	8251.760	240.780	-4971.584	8256.726	296.388	-4997.633	8267.607	364.093	-5022.189	8285.094	453.592	-5048.148	8294.761	507.034	-5074.930	8301.265	NA	NA	NA
8620	48.15084	NA	NA	NA	-186.376	-4850.712	8394.522	-141.355	-4893.268	8381.591	NA	NA	NA	-67.414	-4919.917	8359.832	NA	NA	NA	-38.689	-4868.201	8329.578	16.120	-4833.836	8302.054	67.311	-4867.076	8274.340	177.362	-4937.618	8246.482	231.039	-4969.064	8251.139	286.703	-4994.718	8262.056	346.806	-5017.090	8288.478	444.662	-5039.650	8292.616	NA	NA	NA	NA	NA	NA
8621	48.15642	NA	NA	NA	-193.857	-4846.206	8384.644	-148.430	-4888.395	8373.462	NA	NA	NA	-75.654	-4920.191	8352.095	NA	NA	NA	-47.352	-4867.726	8323.203	6.943	-4830.058	8296.702	58.523	-4863.064	8269.498	167.906	-4934.625	8241.027	221.374	-4966.421	8245.279	277.189	-4991.667	8256.159	345.760	-5012.878	8275.112	427.408	-5030.715	8297.648	NA	NA	NA	NA	NA	NA
8622	48.16201	NA	NA	NA	-201.223	-4841.766	8374.543	-155.176	-4883.564	8365.043	NA	NA	NA	-84.336	-4921.458	8344.590	NA	NA	NA	-55.955	-4867.669	8316.308	-2.403	-4827.084	8290.909	49.536	-4858.944	8264.098	158.463	-4931.499	8235.535	211.798	-4963.603	8239.226	267.797	-4988.574	8249.774	328.704	-5007.479	8277.515	425.933	-5023.481	8286.935	492.606	-5037.820	8290.605	NA	NA	NA
8623	48.16760	NA	NA	NA	-208.317	-4837.389	8364.134	-161.709	-4878.737	8356.239	NA	NA	NA	-93.009	-4920.858	8336.242	NA	NA	NA	-64.494	-4867.754	8308.966	-11.854	-4823.807	8284.777	40.480	-4854.854	8258.371	149.160	-4928.306	8229.766	202.329	-4960.698	8232.932	258.501	-4985.348	8243.001	327.442	-5002.888	8263.665	416.527	-5015.967	8283.478	483.836	-5025.063	8288.332	NA	NA	NA
8624	48.17318	NA	NA	NA	-215.175	-4833.067	8353.574	-168.274	-4874.044	8347.047	NA	NA	NA	-101.988	-4919.055	8328.190	NA	NA	NA	-72.933	-4867.997	8301.330	-22.063	-4834.837	8273.834	31.251	-4850.686	8252.252	139.766	-4925.132	8223.794	192.848	-4957.797	8226.357	249.262	-4981.901	8235.980	318.201	-4998.101	8257.554	407.003	-5008.117	8279.233	474.519	-5012.347	8285.398	NA	NA	NA
8625	48.17877	NA	NA	NA	-221.795	-4828.651	8342.884	-175.166	-4869.346	8337.633	NA	NA	NA	-110.667	-4918.067	8318.979	NA	NA	NA	-81.224	-4868.414	8293.294	-31.038	-4833.229	8267.555	21.950	-4846.715	8245.983	130.295	-4922.032	8217.696	183.374	-4954.749	8219.521	239.934	-4978.285	8228.845	309.014	-4993.527	8251.154	397.528	-5000.073	8274.452	464.580	-4999.224	8282.224	NA	NA	NA
8626	48.18436	NA	NA	NA	-228.352	-4824.056	8332.028	-181.990	-4864.885	8327.798	NA	NA	NA	-119.402	-4916.966	8309.313	NA	NA	NA	-89.359	-4868.918	8284.937	-41.205	-4831.042	8259.438	12.668	-4842.674	8239.419	120.860	-4918.824	8211.360	173.986	-4951.462	8212.396	230.698	-4974.647	8221.559	299.735	-4989.019	8244.404	387.935	-4991.659	8269.376	454.099	-4986.073	8278.679	NA	NA	NA
8627	48.18994	NA	NA	NA	-234.764	-4819.382	8321.063	-188.761	-4860.341	8317.720	NA	NA	NA	-128.419	-4915.624	8299.181	NA	NA	NA	-97.315	-4869.501	8276.309	-51.280	-4828.825	8251.086	3.314	-4838.719	8232.593	111.404	-4915.554	8204.673	164.714	-4947.937	8205.056	221.485	-4971.015	8213.966	290.523	-4984.437	8237.188	378.283	-4983.205	8263.847	443.554	-4973.788	8275.264	NA	NA	NA
8628	48.19553	NA	NA	NA	-241.017	-4814.693	8309.734	-195.600	-4855.998	8307.599	NA	NA	NA	-137.121	-4902.173	8289.282	NA	NA	NA	-105.178	-4870.184	8267.403	-61.206	-4826.958	8242.260	-6.135	-4834.808	8225.346	101.936	-4912.188	8197.743	155.425	-4944.363	8197.571	212.229	-4967.369	8206.166	281.376	-4979.562	8229.612	368.453	-4974.851	8258.030	432.773	-4962.423	8271.439	NA	NA	NA
