NO_OF_FRAMES	271
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 15:49:14	17565.54471859
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
2756	15.39106	NA	NA	NA	189.402	-4395.127	8223.229	NA	NA	NA	NA	NA	NA	299.213	-4577.450	8142.337	NA	NA	NA	298.030	-4702.271	8065.679	306.799	-4757.942	8051.505	319.850	-4821.340	8051.205	334.699	-4879.326	8064.690	351.772	-4949.780	8090.866	368.830	-5001.067	8119.544	401.249	-5048.107	8172.742	465.919	-5098.513	8182.107	329.117	-5191.808	8171.696	NA	NA	NA
2757	15.39665	NA	NA	NA	187.502	-4387.998	8214.189	NA	NA	NA	NA	NA	NA	297.991	-4568.711	8134.013	NA	NA	NA	293.441	-4694.211	8058.585	302.187	-4749.953	8044.746	316.818	-4813.053	8044.859	334.462	-4870.255	8058.786	353.644	-4939.845	8086.151	369.931	-4991.468	8114.172	396.031	-5043.885	8166.384	459.275	-5095.769	8183.807	329.246	-5187.406	8195.556	NA	NA	NA
2758	15.40223	NA	NA	NA	NA	NA	NA	231.126	-4446.180	8177.491	NA	NA	NA	296.613	-4559.978	8125.417	NA	NA	NA	289.206	-4686.267	8051.368	297.962	-4742.031	8037.962	313.998	-4804.879	8038.435	333.927	-4861.283	8052.616	355.116	-4930.048	8080.557	371.001	-4981.860	8108.400	391.234	-5038.051	8159.490	452.043	-5092.678	8184.204	334.699	-5180.451	8217.077	NA	NA	NA
2759	15.40782	NA	NA	NA	NA	NA	NA	228.414	-4439.515	8167.958	NA	NA	NA	295.520	-4551.174	8116.249	NA	NA	NA	284.797	-4678.363	8044.438	294.179	-4734.227	8031.095	311.599	-4796.704	8031.724	333.231	-4852.544	8046.052	356.024	-4920.536	8074.412	371.818	-4972.307	8102.349	387.654	-5031.328	8151.911	443.568	-5087.903	8184.148	344.579	-5169.325	8233.354	NA	NA	NA
2760	15.41341	NA	NA	NA	NA	NA	NA	225.324	-4432.851	8158.547	NA	NA	NA	294.365	-4542.373	8106.742	284.067	-4611.926	8059.792	NA	NA	NA	290.262	-4726.543	8024.651	308.960	-4788.695	8025.340	332.305	-4844.042	8039.208	356.572	-4911.235	8067.627	372.471	-4962.893	8096.123	385.435	-5023.456	8144.819	435.251	-5083.981	8182.286	360.548	-5154.711	8242.441	NA	NA	NA
2761	15.41899	NA	NA	NA	NA	NA	NA	222.593	-4426.110	8148.645	NA	NA	NA	293.044	-4533.634	8096.915	281.723	-4603.815	8051.134	NA	NA	NA	286.758	-4719.045	8018.195	306.590	-4780.878	8018.840	331.296	-4835.887	8032.150	356.471	-4902.627	8060.715	372.745	-4953.739	8089.964	385.263	-5015.020	8138.186	429.403	-5075.892	8184.554	378.333	-5137.330	8244.549	NA	NA	NA
2762	15.42458	194.819	-4286.542	8152.978	NA	NA	NA	219.679	-4419.229	8138.680	NA	NA	NA	292.123	-4524.883	8086.468	279.656	-4595.734	8042.281	278.253	-4655.187	8019.444	283.598	-4711.632	8011.620	304.340	-4773.214	8012.271	330.136	-4827.932	8024.856	355.883	-4894.369	8053.558	373.001	-4944.872	8083.659	386.008	-5006.114	8131.813	423.186	-5068.296	8183.958	399.288	-5119.842	8237.031	NA	NA	NA
2763	15.43017	193.944	-4279.585	8140.263	NA	NA	NA	216.784	-4412.433	8128.426	NA	NA	NA	290.967	-4516.286	8075.789	278.051	-4587.850	8033.107	275.430	-4647.776	8011.974	280.576	-4704.415	8005.105	301.979	-4765.806	8005.798	328.774	-4820.330	8017.592	355.090	-4886.471	8046.435	373.113	-4936.230	8077.272	387.595	-4997.084	8125.536	417.021	-5060.210	8182.585	419.706	-5106.233	8217.600	NA	NA	NA
2764	15.43575	193.166	-4272.727	8127.216	183.398	-4335.472	8134.242	213.899	-4405.564	8118.032	NA	NA	NA	289.769	-4507.792	8064.916	276.902	-4579.964	8023.618	273.320	-4640.476	8004.017	NA	NA	NA	305.142	-4758.542	7994.978	327.129	-4812.939	8010.273	354.056	-4878.722	8039.178	373.462	-4927.724	8070.518	389.087	-4988.171	8118.880	410.003	-5050.643	8180.559	430.464	-5101.255	8191.866	NA	NA	NA
2765	15.44134	192.714	-4266.015	8114.132	181.783	-4328.305	8121.994	211.059	-4398.637	8107.423	NA	NA	NA	293.165	-4498.737	8050.220	275.717	-4572.211	8014.094	271.110	-4633.094	7996.100	278.474	-4689.983	7988.517	302.806	-4751.302	7987.801	325.181	-4805.635	8002.813	353.179	-4871.078	8031.698	374.096	-4919.310	8063.171	390.064	-4979.309	8111.735	407.012	-5040.447	8176.270	459.971	-5094.615	8167.037	NA	NA	NA
