NO_OF_FRAMES	305
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 16:12:11	86288.78994014
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
2619	14.62570	322.193	-4462.872	8366.899	NA	NA	NA	306.937	-4601.850	8364.734	368.191	-4642.918	8272.716	392.827	-4701.695	8250.409	NA	NA	NA	385.662	-4759.335	8230.990	418.101	-4817.966	8233.327	404.548	-4865.635	8239.873	429.825	-4927.282	8240.991	448.856	-4998.686	8222.052	NA	NA	NA	NA	NA	NA	442.621	-5124.637	8241.927
2620	14.63128	320.223	-4453.608	8362.326	NA	NA	NA	303.509	-4589.200	8360.390	364.413	-4632.351	8271.528	NA	NA	NA	392.018	-4691.118	8247.523	380.785	-4748.207	8229.156	415.074	-4806.900	8231.150	417.486	-4855.182	8238.083	424.772	-4915.604	8240.842	443.107	-4988.826	8223.126	NA	NA	NA	NA	NA	NA	442.540	-5118.715	8236.585
2621	14.63687	318.404	-4442.944	8357.667	NA	NA	NA	300.200	-4575.701	8355.841	361.466	-4621.501	8268.607	NA	NA	NA	387.666	-4681.165	8246.599	375.978	-4737.857	8227.289	411.760	-4795.837	8228.523	414.155	-4843.878	8235.881	421.600	-4904.323	8239.937	438.967	-4978.675	8223.813	NA	NA	NA	NA	NA	NA	430.747	-5110.606	8241.680
2622	14.64246	316.702	-4433.692	8352.484	NA	NA	NA	297.008	-4538.468	8351.973	358.004	-4610.821	8266.212	NA	NA	NA	383.204	-4671.001	8245.366	372.202	-4727.826	8225.117	408.269	-4785.054	8225.328	411.489	-4832.607	8233.010	419.150	-4892.326	8238.521	435.188	-4968.179	8224.252	NA	NA	NA	NA	NA	NA	431.372	-5105.677	8242.018
2623	14.64804	314.949	-4423.306	8346.929	NA	NA	NA	293.944	-4529.006	8346.822	350.096	-4599.677	8263.556	NA	NA	NA	378.328	-4660.847	8243.878	367.399	-4717.640	8222.697	404.362	-4774.319	8221.744	408.209	-4821.242	8229.708	416.956	-4880.674	8236.470	431.946	-4957.324	8224.077	NA	NA	NA	481.848	-5069.710	8267.561	437.187	-5100.248	8248.246
2624	14.65363	313.325	-4414.133	8341.671	NA	NA	NA	291.099	-4519.547	8341.438	345.175	-4588.724	8260.854	NA	NA	NA	373.341	-4650.850	8242.317	362.419	-4707.801	8220.315	399.997	-4763.661	8217.881	405.257	-4809.862	8225.908	415.437	-4868.820	8233.810	429.247	-4946.393	8223.479	NA	NA	NA	486.382	-5055.793	8258.792	442.710	-5093.345	8254.854
2625	14.65922	311.582	-4405.200	8335.556	NA	NA	NA	294.453	-4510.839	8335.430	340.069	-4577.695	8257.731	NA	NA	NA	370.269	-4642.079	8245.367	357.311	-4698.211	8217.947	395.658	-4752.951	8213.582	402.671	-4798.478	8221.698	414.089	-4856.927	8230.627	426.515	-4935.183	8222.464	NA	NA	NA	489.336	-5045.989	8250.164	457.860	-5088.948	8258.000
2626	14.66480	309.738	-4397.110	8328.937	NA	NA	NA	290.718	-4501.779	8330.874	335.155	-4566.568	8254.323	NA	NA	NA	365.660	-4631.380	8242.643	352.120	-4688.773	8215.569	390.723	-4742.333	8209.200	399.182	-4787.071	8217.026	412.483	-4844.860	8226.749	423.677	-4923.765	8221.125	NA	NA	NA	489.951	-5037.715	8240.837	455.279	-5077.433	8269.460
2627	14.67039	307.760	-4386.617	8322.376	NA	NA	NA	286.858	-4492.508	8326.084	330.478	-4555.365	8250.169	NA	NA	NA	360.802	-4620.630	8239.241	346.895	-4679.388	8213.157	385.510	-4731.859	8204.726	395.426	-4775.861	8211.953	410.404	-4832.876	8222.381	433.340	-4913.613	8219.135	NA	NA	NA	488.522	-5032.081	8231.390	467.488	-5069.107	8277.822
2628	14.67598	305.941	-4378.872	8315.896	NA	NA	NA	283.363	-4483.260	8320.959	NA	NA	NA	326.276	-4543.996	8245.481	355.817	-4609.705	8235.528	341.684	-4669.959	8210.687	380.332	-4721.330	8200.127	384.943	-4764.928	8210.058	408.258	-4820.948	8217.416	435.456	-4901.562	8221.135	NA	NA	NA	484.992	-5026.785	8222.634	484.688	-5061.581	8277.379
