NO_OF_FRAMES	185
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 16:02:25	85702.16403987
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
2412	13.46927	494.220	-4292.661	7461.175	477.169	-4369.106	7478.792	438.323	-4418.754	7487.143	494.299	-4489.455	7512.886	542.728	-4548.995	7536.004	540.973	-4616.508	7565.460	518.545	-4675.669	7604.873	498.693	-4726.257	7642.124	491.822	-4770.798	7686.869	492.732	-4819.044	7735.270	508.544	-4854.367	7791.909	525.588	-4881.739	7872.958	533.580	-4885.476	7944.271	555.771	-4884.455	8031.813	591.282	-4895.299	8115.019	670.508	-4899.948	8174.891
2413	13.47486	496.728	-4289.345	7442.652	479.141	-4365.714	7460.241	438.466	-4414.091	7469.143	492.987	-4483.250	7495.500	543.181	-4543.507	7518.504	542.485	-4610.453	7548.678	520.071	-4669.476	7588.336	499.323	-4719.876	7625.381	491.256	-4764.230	7670.066	491.204	-4812.163	7718.781	507.346	-4846.782	7775.688	525.267	-4873.253	7856.871	534.703	-4875.556	7928.061	561.037	-4872.355	8014.548	602.115	-4881.288	8095.504	686.680	-4883.830	8146.971
2414	13.48045	499.244	-4286.120	7423.856	481.172	-4362.439	7441.378	438.810	-4409.590	7451.021	491.763	-4479.039	7477.858	543.559	-4537.953	7500.565	544.036	-4604.424	7531.590	521.641	-4663.259	7571.495	499.980	-4713.509	7608.265	490.682	-4757.721	7652.824	489.838	-4805.033	7701.921	506.058	-4839.114	7759.103	524.878	-4864.653	7840.448	536.086	-4865.274	7911.475	566.554	-4859.901	7996.617	612.360	-4867.101	8075.149	697.458	-4870.209	8123.972
2415	13.48603	501.655	-4282.949	7404.861	483.282	-4359.178	7422.489	439.186	-4405.011	7432.765	490.484	-4474.893	7460.127	543.864	-4532.597	7482.465	545.554	-4598.513	7514.067	523.222	-4657.172	7554.248	500.536	-4707.265	7590.677	490.218	-4751.172	7635.254	488.595	-4797.818	7684.776	504.699	-4831.452	7742.321	524.455	-4855.923	7823.768	539.172	-4854.056	7892.888	572.171	-4847.297	7978.063	621.835	-4852.751	8054.386	708.933	-4857.530	8098.776
2416	13.49162	503.656	-4282.194	7385.289	485.510	-4356.146	7403.583	439.648	-4400.465	7414.232	489.111	-4470.676	7442.464	544.126	-4527.178	7464.121	547.602	-4592.904	7497.021	524.768	-4651.171	7536.519	501.148	-4700.950	7572.808	489.896	-4744.602	7617.424	487.433	-4790.735	7667.392	503.133	-4823.263	7724.783	524.804	-4846.612	7806.349	540.957	-4843.364	7876.159	577.855	-4834.588	7958.851	630.497	-4838.517	8033.316	718.473	-4846.305	8075.060
2417	13.49721	505.902	-4279.161	7365.819	487.629	-4353.056	7384.866	440.144	-4395.793	7395.201	487.744	-4466.517	7424.598	544.300	-4521.911	7445.585	549.106	-4587.026	7478.705	526.251	-4645.232	7518.387	502.282	-4695.001	7555.384	489.724	-4737.854	7599.402	486.255	-4783.407	7649.558	501.611	-4815.716	7707.380	524.639	-4837.461	7788.931	542.993	-4832.313	7858.090	583.552	-4821.699	7938.990	637.149	-4823.439	8015.458	726.273	-4835.589	8052.689
2418	13.50279	508.138	-4276.327	7346.032	489.928	-4349.864	7365.917	440.988	-4391.456	7376.496	486.345	-4462.307	7406.710	544.458	-4516.588	7426.835	550.545	-4581.318	7459.947	527.763	-4639.423	7499.800	502.952	-4688.646	7536.813	489.568	-4731.122	7581.035	485.073	-4776.016	7631.542	500.129	-4807.991	7689.719	524.554	-4827.576	7770.530	545.146	-4821.117	7839.429	589.180	-4808.950	7918.589	645.570	-4809.641	7990.376	732.696	-4824.673	8031.472
2419	13.50838	510.226	-4273.762	7326.027	492.241	-4346.944	7346.689	441.786	-4387.090	7357.374	484.960	-4458.067	7388.719	544.534	-4511.292	7407.865	551.846	-4575.686	7440.781	529.216	-4633.687	7480.789	503.656	-4682.316	7517.920	489.512	-4724.378	7562.416	483.809	-4768.300	7612.956	498.663	-4800.220	7671.866	524.673	-4818.365	7752.475	547.445	-4809.919	7820.308	594.505	-4796.182	7897.644	652.160	-4795.294	7968.475	737.948	-4813.189	8011.128
2420	13.51397	512.339	-4270.961	7305.897	494.574	-4344.073	7327.456	442.676	-4382.718	7338.006	483.577	-4453.725	7370.573	544.520	-4506.176	7388.587	553.153	-4570.245	7421.211	530.678	-4627.987	7461.376	504.378	-4675.875	7498.750	489.337	-4717.684	7543.488	482.660	-4760.949	7594.503	497.260	-4792.284	7653.711	524.978	-4809.204	7734.062	549.949	-4798.695	7800.667	599.437	-4783.447	7876.273	658.124	-4780.815	7946.305	742.042	-4802.184	7990.276
2421	13.51955	514.429	-4268.297	7285.656	496.946	-4341.206	7308.004	443.908	-4378.539	7319.374	482.313	-4449.373	7352.237	544.440	-4500.914	7369.025	554.280	-4564.702	7401.306	532.440	-4622.633	7442.486	505.108	-4669.811	7479.155	489.199	-4710.897	7524.212	481.528	-4753.354	7575.761	495.997	-4784.159	7635.283	525.514	-4799.898	7715.264	552.523	-4787.527	7780.485	603.967	-4770.608	7854.512	663.096	-4766.275	7924.480	745.597	-4789.766	7969.695
2422	13.52514	516.576	-4265.698	7265.307	499.315	-4338.310	7288.256	444.933	-4374.058	7299.720	481.055	-4445.028	7333.612	543.796	-4497.018	7350.217	555.362	-4559.314	7381.020	533.848	-4617.126	7422.399	505.805	-4663.728	7459.206	489.059	-4704.094	7504.630	480.366	-4745.724	7556.715	494.814	-4775.993	7616.578	526.032	-4790.620	7696.036	555.001	-4776.478	7759.933	608.169	-4757.713	7832.385	668.156	-4751.724	7901.446	748.802	-4775.207	7949.973
2423	13.53073	518.725	-4263.072	7245.000	501.694	-4335.689	7268.144	446.087	-4369.564	7280.029	479.850	-4440.757	7314.739	543.631	-4491.998	7330.055	556.454	-4553.969	7360.396	535.172	-4611.599	7401.907	506.530	-4657.749	7438.908	488.832	-4697.250	7484.701	479.304	-4737.925	7537.418	495.346	-4768.159	7596.690	526.662	-4781.273	7676.452	557.471	-4765.432	7738.945	612.021	-4744.784	7809.961	672.696	-4737.019	7878.244	751.688	-4759.795	7930.310
2424	13.53631	520.876	-4260.531	7224.627	504.047	-4333.028	7247.803	447.319	-4365.178	7260.313	478.596	-4436.492	7295.673	543.371	-4486.956	7309.579	557.475	-4548.680	7339.467	536.488	-4606.249	7381.185	507.111	-4651.853	7418.238	488.535	-4690.458	7464.421	478.186	-4730.110	7517.766	494.520	-4759.646	7577.386	527.138	-4772.254	7656.329	559.796	-4754.416	7717.713	615.462	-4731.860	7787.191	676.895	-4722.198	7854.530	754.141	-4743.419	7910.015
2425	13.54190	523.125	-4257.857	7204.229	506.391	-4330.360	7227.313	448.691	-4360.820	7240.505	477.465	-4432.271	7276.249	543.665	-4480.682	7287.585	558.495	-4543.456	7318.161	537.730	-4600.813	7360.049	507.647	-4645.955	7397.245	488.209	-4683.661	7443.787	477.214	-4722.152	7497.834	493.806	-4750.944	7557.722	526.746	-4764.683	7634.882	562.002	-4743.517	7696.131	618.518	-4718.982	7764.249	680.762	-4707.242	7830.521	756.689	-4726.650	7888.838
2426	13.54749	525.444	-4255.317	7183.576	508.727	-4327.812	7206.707	450.173	-4356.414	7220.525	476.346	-4428.081	7256.587	543.302	-4475.910	7266.321	559.435	-4538.269	7296.506	538.982	-4595.546	7338.604	508.142	-4640.022	7375.906	487.841	-4676.860	7422.760	476.302	-4714.242	7477.513	493.252	-4742.191	7537.669	527.461	-4755.321	7614.160	563.984	-4732.810	7674.430	621.225	-4706.141	7741.003	684.331	-4692.237	7806.116	759.649	-4709.558	7866.405
2427	13.55307	527.757	-4252.554	7162.959	511.105	-4325.172	7186.024	451.750	-4352.029	7200.401	475.288	-4423.867	7236.677	542.837	-4471.209	7244.756	560.374	-4533.210	7274.477	540.232	-4590.305	7316.834	508.592	-4634.164	7354.261	487.483	-4670.017	7401.466	475.567	-4706.217	7456.874	492.410	-4733.612	7517.047	528.233	-4745.691	7593.207	565.922	-4721.909	7652.076	623.567	-4693.104	7717.633	687.516	-4677.287	7781.385	762.908	-4691.908	7842.955
2428	13.55866	530.132	-4250.002	7142.051	513.482	-4322.464	7165.310	453.407	-4347.665	7180.072	474.236	-4419.615	7216.534	542.296	-4466.673	7222.818	561.288	-4528.259	7252.083	541.448	-4585.095	7294.743	508.952	-4628.266	7332.286	487.186	-4663.152	7379.838	475.090	-4698.035	7435.888	491.282	-4726.719	7495.368	528.973	-4736.070	7571.982	567.578	-4711.268	7630.047	625.704	-4680.251	7693.999	690.444	-4662.246	7756.569	766.164	-4674.109	7819.022
2429	13.56425	532.566	-4247.223	7121.174	515.877	-4319.811	7144.550	455.212	-4343.355	7159.535	473.212	-4415.369	7196.218	541.549	-4462.081	7200.635	562.043	-4523.389	7229.327	542.624	-4579.679	7272.441	509.303	-4622.275	7309.987	486.935	-4656.605	7357.900	474.591	-4689.970	7414.603	491.104	-4717.802	7474.241	530.015	-4726.391	7549.387	569.066	-4700.341	7607.627	627.601	-4667.313	7670.129	693.040	-4647.176	7731.323	770.201	-4655.845	7793.609
2430	13.56983	534.955	-4244.705	7100.038	518.326	-4317.052	7123.759	457.133	-4339.120	7138.739	472.614	-4410.579	7174.285	540.840	-4457.567	7178.119	562.803	-4518.535	7206.152	543.730	-4574.594	7249.570	509.563	-4616.301	7287.295	487.013	-4650.142	7335.509	474.131	-4681.938	7392.980	490.930	-4708.807	7452.818	530.685	-4716.523	7527.631	570.408	-4689.513	7585.064	629.269	-4654.347	7646.064	695.454	-4632.273	7705.724	773.257	-4637.587	7767.753
