NO_OF_FRAMES	212
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 14:36:24	19138.82463515
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
23938	133.72626	700.191	-4343.128	7216.292	688.285	-4427.823	7276.194	635.691	-4470.962	7336.578	633.130	-4520.553	7390.395	664.862	-4568.446	7436.243	653.297	-4611.726	7505.625	616.344	-4607.464	7577.328	594.841	-4595.834	7642.173	583.069	-4574.624	7724.309	583.375	-4551.947	7784.902	598.776	-4519.540	7852.922	614.978	-4461.948	7934.801	651.873	-4350.936	8007.231
23939	133.73184	701.803	-4340.305	7198.040	690.072	-4425.436	7257.614	637.050	-4467.690	7317.713	632.668	-4516.249	7372.028	665.548	-4564.459	7417.034	656.278	-4607.654	7486.296	619.782	-4602.051	7558.070	598.518	-4588.197	7622.526	586.861	-4564.023	7703.806	587.944	-4539.440	7763.726	603.607	-4505.227	7830.986	620.052	-4445.972	7910.993	640.648	-4332.655	7989.665
23940	133.73743	703.392	-4337.592	7179.563	690.170	-4429.165	7237.160	638.510	-4464.470	7298.685	632.178	-4511.814	7353.583	666.110	-4560.351	7397.657	659.242	-4603.540	7466.687	623.238	-4596.698	7538.591	602.103	-4580.613	7602.461	590.700	-4553.574	7682.766	592.517	-4526.886	7742.057	607.336	-4488.919	7809.895	625.306	-4430.000	7886.762	641.994	-4314.154	7962.280
23941	133.74302	704.872	-4335.090	7160.767	692.038	-4427.126	7218.000	640.040	-4461.197	7279.242	631.782	-4507.122	7334.790	666.648	-4556.088	7378.127	662.111	-4599.310	7446.890	626.808	-4591.343	7518.949	605.762	-4573.051	7582.250	594.732	-4543.041	7661.432	597.201	-4514.442	7719.705	604.816	-4481.582	7772.243	630.464	-4414.241	7861.883	654.295	-4295.874	7925.969
23942	133.74860	706.323	-4332.553	7141.770	693.908	-4424.562	7198.698	641.682	-4458.023	7259.651	631.313	-4502.489	7315.791	667.061	-4551.742	7358.514	665.027	-4595.065	7426.952	630.289	-4586.023	7499.028	609.377	-4565.414	7561.514	598.841	-4532.576	7639.635	602.081	-4501.950	7697.132	610.073	-4467.664	7748.539	635.840	-4398.512	7836.442	655.205	-4278.101	7897.770
23943	133.75419	707.671	-4330.008	7122.571	695.949	-4422.513	7179.188	643.452	-4454.942	7239.800	630.963	-4497.760	7296.583	667.412	-4547.241	7338.733	667.823	-4590.722	7406.670	633.814	-4580.725	7478.875	613.117	-4557.913	7540.588	603.028	-4522.090	7617.408	606.700	-4489.736	7673.947	615.341	-4453.774	7724.343	640.978	-4382.928	7810.427	655.296	-4261.074	7869.229
23944	133.75978	709.018	-4327.563	7102.989	697.819	-4420.449	7159.107	645.289	-4451.846	7219.613	630.745	-4492.965	7277.128	667.676	-4542.700	7318.762	670.535	-4586.300	7386.109	637.283	-4575.514	7458.540	617.008	-4550.478	7519.568	607.427	-4511.766	7594.914	611.324	-4477.609	7650.374	620.674	-4440.066	7699.588	646.101	-4367.463	7783.769	655.096	-4244.434	7840.313
23945	133.76536	710.287	-4324.988	7083.276	699.866	-4416.768	7139.045	647.365	-4450.524	7198.701	630.502	-4488.149	7257.335	667.910	-4537.964	7298.665	673.257	-4581.778	7365.493	640.757	-4570.296	7437.881	620.935	-4543.042	7498.177	611.831	-4501.440	7571.943	612.293	-4464.838	7621.751	626.005	-4426.562	7674.375	651.132	-4352.141	7756.510	655.169	-4228.246	7810.707
23946	133.77095	711.468	-4322.606	7063.306	701.854	-4415.069	7118.570	649.365	-4447.371	7178.009	630.415	-4483.247	7237.289	668.021	-4533.190	7278.434	675.882	-4577.181	7344.592	644.315	-4565.022	7417.221	624.762	-4535.667	7476.472	615.700	-4491.837	7549.656	611.280	-4452.560	7594.460	630.912	-4413.055	7648.318	656.109	-4336.968	7728.579	654.966	-4212.700	7780.763
23947	133.77654	712.523	-4320.072	7042.949	703.763	-4412.637	7097.798	651.462	-4444.300	7157.033	630.345	-4478.183	7216.915	668.076	-4528.304	7258.002	678.429	-4572.526	7323.452	647.814	-4559.831	7396.247	628.447	-4528.479	7454.803	619.893	-4481.764	7525.947	616.372	-4440.719	7569.547	635.742	-4399.578	7621.784	661.105	-4321.917	7700.230	645.789	-4197.544	7758.064
23948	133.78212	713.504	-4317.615	7022.404	705.729	-4410.351	7076.841	653.582	-4441.117	7135.881	630.475	-4473.029	7196.251	668.119	-4523.373	7237.294	680.933	-4567.608	7302.166	651.429	-4554.425	7375.243	632.009	-4521.474	7433.050	624.232	-4471.724	7501.967	621.522	-4429.017	7544.241	635.151	-4385.670	7591.524	666.050	-4306.975	7671.331	645.876	-4182.797	7727.354
23949	133.78771	714.484	-4315.180	7001.518	707.708	-4408.012	7055.645	655.805	-4438.160	7114.300	630.695	-4467.744	7175.308	668.118	-4518.302	7216.497	683.303	-4562.606	7280.577	655.062	-4549.207	7353.905	635.362	-4514.709	7411.534	628.083	-4461.795	7477.197	626.803	-4417.370	7518.635	644.980	-4372.934	7566.627	670.932	-4292.327	7641.785	655.406	-4169.415	7687.704
23950	133.79330	715.378	-4312.612	6980.439	709.733	-4405.670	7034.194	658.042	-4435.130	7092.624	631.705	-4465.432	7153.011	668.092	-4513.184	7195.481	685.571	-4557.564	7258.800	658.689	-4543.750	7332.488	639.058	-4507.589	7389.066	632.249	-4451.943	7452.348	631.902	-4405.920	7492.405	649.644	-4359.821	7538.328	675.848	-4277.738	7611.746	654.630	-4153.474	7657.798
23951	133.79888	716.246	-4310.080	6959.011	711.717	-4403.527	7012.313	660.238	-4432.299	7070.401	631.960	-4460.062	7131.462	671.482	-4508.392	7169.557	687.701	-4552.393	7236.728	662.319	-4538.418	7310.773	642.793	-4500.463	7366.350	631.283	-4441.235	7422.916	637.130	-4394.601	7465.847	652.229	-4346.602	7508.281	680.657	-4263.467	7581.162	646.990	-4141.872	7633.627
23952	133.80447	717.066	-4307.426	6937.404	714.587	-4397.150	6991.389	662.182	-4428.239	7048.537	632.295	-4454.748	7109.576	669.692	-4502.992	7149.509	689.796	-4547.264	7214.490	666.010	-4532.920	7288.856	646.347	-4493.302	7343.117	635.777	-4431.706	7397.764	642.306	-4383.505	7438.817	657.795	-4333.955	7479.385	685.364	-4249.382	7549.962	647.778	-4129.253	7601.931
23953	133.81006	717.875	-4304.786	6915.516	716.543	-4394.821	6968.938	664.569	-4425.489	7025.932	632.772	-4449.549	7087.289	669.493	-4497.681	7127.889	691.793	-4542.050	7191.931	669.719	-4527.418	7266.732	650.445	-4486.309	7320.360	640.228	-4422.273	7372.367	647.475	-4372.551	7411.429	663.435	-4321.582	7450.080	689.956	-4235.514	7518.244	648.917	-4116.829	7570.092
23954	133.81564	718.643	-4302.126	6893.300	718.451	-4392.411	6946.260	666.947	-4422.813	7003.037	633.424	-4444.167	7064.669	669.197	-4492.288	7106.175	693.671	-4536.697	7169.163	673.422	-4521.820	7244.291	654.211	-4479.294	7296.909	644.666	-4413.092	7346.654	652.578	-4361.829	7383.612	668.961	-4309.396	7420.230	696.520	-4221.929	7483.013	650.849	-4104.837	7537.959
23955	133.82123	719.371	-4299.396	6870.944	720.326	-4389.912	6923.365	669.367	-4420.125	6979.759	634.054	-4438.780	7041.636	668.893	-4486.778	7084.244	695.496	-4531.309	7146.294	676.129	-4517.001	7222.616	658.061	-4472.238	7273.335	649.167	-4403.961	7320.729	657.658	-4351.229	7355.419	674.502	-4297.516	7389.964	700.844	-4208.608	7450.202	652.624	-4093.228	7505.782
23956	133.82682	720.152	-4296.725	6848.296	722.256	-4387.535	6900.063	671.830	-4417.557	6956.260	635.494	-4430.473	7019.178	668.571	-4481.157	7062.047	697.131	-4525.831	7123.043	679.870	-4511.300	7199.929	661.785	-4465.105	7249.328	653.776	-4394.818	7294.550	662.735	-4340.818	7326.868	679.898	-4285.786	7359.120	705.184	-4195.574	7416.773	654.935	-4081.808	7473.633
23957	133.83240	720.911	-4294.070	6825.329	724.119	-4384.943	6876.491	674.269	-4415.043	6932.469	636.717	-4425.229	6995.531	668.272	-4475.522	7039.663	698.608	-4520.277	7099.681	683.517	-4505.408	7176.788	666.074	-4458.010	7225.497	658.325	-4385.886	7268.079	667.813	-4330.621	7298.091	685.273	-4274.248	7327.943	709.459	-4182.752	7382.867	657.070	-4070.813	7441.850
23958	133.83799	721.576	-4291.229	6802.149	725.968	-4382.358	6852.736	676.782	-4412.421	6908.484	638.079	-4419.863	6971.464	668.000	-4469.774	7016.972	700.034	-4514.800	7076.028	687.255	-4499.449	7153.394	674.325	-4452.657	7201.121	662.823	-4376.932	7241.248	672.844	-4320.563	7269.018	690.497	-4263.052	7296.424	713.584	-4170.252	7348.413	660.991	-4059.966	7409.451
23959	133.84358	722.306	-4288.375	6778.610	727.197	-4383.430	6827.690	679.241	-4409.907	6884.175	639.613	-4414.555	6947.155	667.771	-4463.834	6994.134	703.457	-4510.314	7051.552	691.008	-4493.489	7129.814	678.881	-4445.609	7176.740	667.377	-4368.188	7214.229	677.704	-4310.789	7239.462	695.591	-4252.111	7264.534	717.581	-4158.111	7313.446	664.918	-4049.595	7377.069
23960	133.84916	722.968	-4285.571	6754.833	729.111	-4380.756	6803.274	681.674	-4407.353	6859.594	641.256	-4409.328	6922.553	667.576	-4457.890	6970.997	704.712	-4504.810	7027.415	694.891	-4487.359	7106.143	680.618	-4437.613	7150.938	672.038	-4359.504	7187.004	682.695	-4301.143	7209.866	700.421	-4241.468	7232.026	721.474	-4146.217	7278.080	669.485	-4039.160	7344.381
23961	133.85475	723.736	-4282.734	6730.716	730.849	-4377.826	6778.618	684.080	-4404.973	6834.671	643.129	-4404.072	6897.623	667.487	-4451.689	6947.710	705.783	-4499.228	7003.123	698.369	-4481.265	7081.702	681.419	-4429.262	7124.512	676.717	-4350.864	7159.470	687.512	-4291.734	7179.771	705.265	-4231.060	7199.343	725.207	-4134.731	7242.216	674.799	-4028.956	7311.222
23962	133.86034	724.789	-4280.709	6705.458	732.588	-4374.827	6753.773	690.601	-4405.265	6812.117	645.094	-4398.836	6872.411	667.366	-4445.095	6924.221	707.948	-4493.296	6979.190	702.233	-4475.103	7057.521	683.167	-4421.153	7098.255	681.385	-4342.309	7131.622	692.251	-4282.438	7149.429	709.964	-4221.000	7166.384	728.811	-4123.527	7205.934	680.786	-4018.750	7277.534
23963	133.86592	725.710	-4278.118	6680.666	734.269	-4371.730	6728.790	692.853	-4403.185	6786.490	647.165	-4393.749	6846.862	663.530	-4440.532	6896.819	705.649	-4489.532	6954.180	705.871	-4468.825	7032.748	687.746	-4413.881	7072.966	686.071	-4333.917	7103.441	696.999	-4273.371	7118.816	714.537	-4211.135	7133.100	732.251	-4112.789	7169.316	687.330	-4008.820	7243.286
23964	133.87151	726.620	-4275.310	6655.495	735.872	-4368.618	6703.573	695.200	-4400.867	6760.769	649.378	-4388.735	6821.039	663.595	-4433.952	6872.766	706.344	-4483.688	6929.298	709.422	-4462.653	7007.693	692.400	-4406.618	7047.324	690.842	-4325.615	7075.032	701.649	-4264.504	7087.908	718.873	-4201.628	7099.476	735.618	-4102.267	7132.318	694.616	-3998.876	7208.407
23965	133.87709	727.570	-4272.342	6629.911	737.338	-4365.648	6677.906	697.480	-4398.513	6734.762	651.594	-4383.819	6794.837	663.662	-4427.096	6848.401	707.159	-4477.458	6904.247	713.007	-4456.294	6982.512	697.119	-4399.366	7021.442	695.743	-4317.358	7046.360	706.342	-4255.749	7056.754	723.164	-4192.403	7065.623	738.897	-4092.267	7094.957	703.574	-3989.627	7170.499
23966	133.88268	728.600	-4269.470	6604.307	738.715	-4362.646	6651.949	696.445	-4393.438	6706.616	653.976	-4379.074	6768.462	663.861	-4420.322	6823.647	707.863	-4471.357	6879.060	716.495	-4449.966	6956.852	701.697	-4392.093	6995.233	700.590	-4309.206	7017.422	710.992	-4247.283	7025.270	727.280	-4183.436	7031.512	742.039	-4082.558	7057.396	711.947	-3980.087	7134.340
23967	133.88827	729.640	-4266.471	6578.300	739.954	-4359.633	6625.618	698.990	-4391.016	6680.417	656.164	-4374.344	6741.587	664.224	-4413.296	6798.675	708.573	-4465.055	6853.654	719.997	-4443.470	6930.939	706.394	-4384.887	6968.807	705.412	-4301.136	6988.238	715.649	-4239.007	6993.625	731.242	-4174.779	6997.128	745.081	-4073.304	7019.634	720.894	-3970.544	7097.734
23968	133.89385	730.665	-4263.336	6552.166	741.214	-4356.395	6599.154	701.399	-4388.459	6653.771	658.498	-4369.786	6714.528	664.772	-4406.130	6773.420	709.284	-4458.597	6828.049	723.645	-4436.990	6904.863	710.979	-4377.545	6942.096	710.305	-4293.187	6958.745	720.190	-4230.840	6961.530	735.137	-4166.400	6962.511	748.022	-4064.310	6981.669	730.103	-3961.284	7060.252
23969	133.89944	731.764	-4260.355	6525.934	742.584	-4353.508	6572.446	703.780	-4386.066	6626.977	660.913	-4365.233	6687.187	665.464	-4398.807	6747.784	710.115	-4452.041	6802.357	727.097	-4430.416	6878.375	715.622	-4370.267	6915.104	715.199	-4285.274	6929.133	724.712	-4222.896	6929.235	738.771	-4158.219	6927.391	750.846	-4055.754	6943.548	739.982	-3952.026	7022.022
23970	133.90503	732.862	-4257.410	6499.351	743.837	-4350.268	6545.657	706.017	-4383.585	6599.836	663.381	-4360.779	6659.578	666.502	-4391.507	6721.687	710.640	-4445.212	6776.571	731.155	-4424.740	6851.521	720.269	-4362.906	6887.873	720.019	-4277.482	6899.238	729.217	-4215.049	6896.791	742.461	-4150.411	6892.284	753.643	-4047.681	6905.350	750.330	-3942.749	6983.205
23971	133.91061	734.082	-4254.092	6472.489	745.143	-4347.001	6518.492	708.187	-4381.182	6572.389	665.995	-4356.335	6631.798	668.129	-4383.892	6695.404	711.368	-4438.399	6750.526	734.572	-4417.901	6824.409	724.923	-4355.535	6860.370	724.845	-4269.662	6869.253	733.652	-4207.451	6864.164	745.955	-4142.838	6856.981	756.398	-4039.961	6867.033	761.554	-3933.525	6942.710
23972	133.91620	735.203	-4250.992	6445.311	746.341	-4343.847	6491.072	710.325	-4378.722	6544.853	668.579	-4351.965	6603.667	669.411	-4379.652	6667.591	712.508	-4431.144	6724.191	738.353	-4411.171	6797.118	729.617	-4348.093	6832.597	729.587	-4261.936	6838.994	738.044	-4199.883	6831.413	749.303	-4135.514	6821.326	759.156	-4032.674	6828.556	773.373	-3926.118	6901.080
23973	133.92179	736.476	-4247.870	6418.076	747.626	-4340.683	6463.508	712.313	-4376.197	6516.847	671.378	-4347.596	6575.435	670.760	-4372.000	6640.535	713.436	-4423.822	6697.811	741.970	-4404.201	6769.624	734.275	-4340.668	6804.531	734.375	-4254.312	6808.608	742.310	-4192.587	6798.385	752.643	-4128.518	6785.789	761.975	-4025.691	6790.063	784.882	-3917.827	6859.635
