NO_OF_FRAMES	267
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 16:01:55	18326.43462865
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
21432	119.72626	108.294	-4476.312	8422.958	NA	NA	NA	148.124	-4564.770	8421.605	171.630	-4598.652	8349.858	195.521	-4638.927	8303.696	238.756	-4689.146	8261.695	276.171	-4758.935	8231.541	299.668	-4825.514	8226.066	320.333	-4875.438	8233.456	344.512	-4928.469	8242.046	364.002	-4980.639	8245.983	377.281	-5048.471	8248.133	402.480	-5136.746	8281.746	431.986	-5254.972	8298.792	404.668	-5328.600	8293.274	386.145	-5386.964	8260.334
21433	119.73184	103.359	-4468.243	8416.588	NA	NA	NA	144.422	-4555.475	8418.822	167.787	-4588.418	8346.602	190.497	-4628.884	8300.398	234.969	-4679.279	8259.206	273.309	-4748.827	8229.540	296.425	-4815.327	8224.441	317.083	-4865.259	8232.208	341.155	-4918.117	8241.462	360.975	-4970.094	8245.832	374.464	-5038.124	8246.750	393.987	-5128.990	8276.422	429.999	-5246.627	8296.291	NA	NA	NA	376.285	-5378.717	8264.962
21434	119.73743	98.495	-4459.893	8409.749	NA	NA	NA	NA	NA	NA	163.472	-4578.131	8343.376	185.964	-4618.725	8296.612	230.821	-4669.416	8256.650	269.862	-4738.776	8227.885	293.518	-4805.144	8222.657	313.777	-4855.027	8230.704	337.706	-4907.991	8240.138	357.408	-4959.807	8244.999	370.948	-5027.893	8245.707	386.483	-5120.986	8270.769	426.162	-5237.748	8293.575	NA	NA	NA	375.701	-5373.986	8267.127
21435	119.74302	93.759	-4451.302	8402.478	NA	NA	NA	NA	NA	NA	159.337	-4567.813	8339.852	180.925	-4608.479	8292.868	226.442	-4659.635	8253.924	266.417	-4728.708	8226.155	290.800	-4794.840	8220.795	311.049	-4844.807	8228.586	334.603	-4897.956	8237.797	353.453	-4949.735	8243.490	367.448	-5017.881	8244.491	379.883	-5112.661	8264.939	421.001	-5228.576	8290.935	NA	NA	NA	375.626	-5368.709	8271.550
21436	119.74860	88.993	-4442.515	8394.888	NA	NA	NA	NA	NA	NA	155.394	-4557.630	8336.124	175.991	-4598.171	8288.775	221.805	-4649.925	8251.169	263.419	-4718.614	8224.122	288.195	-4784.471	8218.812	308.628	-4834.447	8225.947	330.934	-4888.014	8235.116	349.248	-4939.889	8241.420	363.768	-5007.973	8243.097	373.700	-5103.899	8259.164	NA	NA	NA	NA	NA	NA	372.990	-5361.057	8278.919
21437	119.75419	84.042	-4433.518	8387.059	NA	NA	NA	NA	NA	NA	151.438	-4547.686	8332.458	167.946	-4588.448	8286.576	217.447	-4640.214	8248.070	260.478	-4708.557	8222.052	286.336	-4773.983	8216.289	306.351	-4824.116	8222.856	327.367	-4878.080	8231.718	344.847	-4930.147	8238.817	360.596	-4998.091	8241.028	368.552	-5095.232	8253.254	NA	NA	NA	NA	NA	NA	NA	NA	NA
21438	119.75978	78.888	-4424.341	8379.059	NA	NA	NA	NA	NA	NA	147.793	-4537.911	8328.590	165.795	-4578.150	8280.146	213.307	-4630.589	8244.563	257.746	-4698.496	8219.822	284.835	-4763.402	8213.455	304.192	-4813.744	8219.274	324.108	-4868.125	8227.612	341.055	-4920.426	8235.259	357.268	-4988.183	8238.491	363.747	-5085.770	8247.676	NA	NA	NA	NA	NA	NA	NA	NA	NA
21439	119.76536	73.577	-4414.920	8370.827	NA	NA	NA	NA	NA	NA	144.587	-4528.274	8324.458	158.035	-4568.880	8277.495	209.066	-4621.046	8241.063	255.212	-4688.429	8217.409	283.776	-4752.698	8210.265	302.159	-4803.339	8215.239	321.091	-4858.119	8222.837	337.255	-4910.633	8231.239	354.053	-4978.187	8235.370	359.594	-5076.209	8242.304	386.309	-5190.342	8283.911	NA	NA	NA	NA	NA	NA
21440	119.77095	68.262	-4405.304	8362.306	103.097	-4421.624	8379.731	NA	NA	NA	141.384	-4518.846	8320.197	156.125	-4559.000	8270.694	205.068	-4611.653	8237.281	252.618	-4678.307	8214.836	282.439	-4741.983	8207.074	299.970	-4792.908	8211.048	317.816	-4848.080	8217.818	333.262	-4900.867	8226.621	350.147	-4968.205	8231.853	357.236	-5066.535	8236.332	377.845	-5180.923	8280.461	NA	NA	NA	388.981	-5335.207	8291.323
21441	119.77654	62.922	-4395.483	8353.401	97.144	-4412.537	8370.518	NA	NA	NA	138.173	-4509.524	8315.803	148.423	-4550.136	8267.924	200.834	-4602.412	8233.371	250.330	-4668.162	8211.809	280.874	-4731.372	8203.704	297.730	-4782.466	8206.660	314.281	-4838.056	8212.618	328.631	-4891.133	8221.564	345.594	-4958.354	8227.889	353.963	-5056.639	8231.853	369.125	-5171.566	8276.362	NA	NA	NA	392.207	-5325.773	8292.055
