NO_OF_FRAMES	278
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 11:58:54	71091.16122870
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
1576	8.79888	220.817	-4402.301	8181.137	222.530	-4459.534	8186.917	188.029	-4507.237	8167.876	NA	NA	NA	284.208	-4545.471	8139.782	320.343	-4584.635	8115.527	331.359	-4645.711	8094.018	348.275	-4690.180	8074.436	360.683	-4746.942	8069.808	366.110	-4796.838	8077.948	394.387	-4853.578	8094.209	424.107	-4901.578	8118.714	452.238	-4949.519	8156.625	474.160	-5037.861	8213.782	451.338	-5147.493	8282.955
1577	8.80447	218.605	-4394.573	8171.658	221.022	-4451.687	8178.026	186.943	-4499.239	8158.382	NA	NA	NA	277.002	-4538.648	8132.559	316.149	-4575.079	8107.752	328.534	-4635.729	8086.445	345.402	-4680.127	8066.635	358.070	-4736.619	8061.020	363.453	-4786.373	8068.608	391.229	-4843.498	8085.023	420.615	-4891.310	8110.215	448.924	-4938.494	8148.985	474.285	-5023.838	8209.489	455.503	-5130.728	8284.141
1578	8.81006	216.393	-4386.917	8161.965	219.750	-4443.907	8168.762	185.214	-4490.663	8148.683	NA	NA	NA	270.456	-4531.233	8124.205	311.798	-4565.551	8099.546	325.690	-4625.751	8078.519	342.676	-4669.959	8058.534	355.892	-4726.233	8051.736	364.097	-4774.277	8055.916	388.258	-4833.341	8075.536	417.309	-4880.976	8101.366	445.768	-4927.396	8140.883	473.801	-5010.007	8204.761	462.078	-5112.996	8281.899
1579	8.81564	214.282	-4379.380	8152.011	219.354	-4436.306	8159.277	182.184	-4481.008	8138.722	NA	NA	NA	263.797	-4524.036	8115.365	307.102	-4556.074	8091.048	322.878	-4615.665	8070.197	340.143	-4659.716	8049.921	353.030	-4716.002	8042.732	361.582	-4764.016	8046.142	385.261	-4823.187	8065.883	413.941	-4870.713	8092.425	442.473	-4916.434	8132.701	473.110	-4996.040	8199.441	466.040	-5094.624	8282.111
1580	8.82123	212.250	-4371.911	8141.717	216.565	-4428.860	8150.010	177.195	-4469.774	8128.443	NA	NA	NA	257.027	-4516.340	8106.434	302.307	-4546.821	8081.979	319.721	-4605.621	8061.646	337.219	-4649.592	8041.316	350.140	-4705.742	8033.553	358.794	-4753.796	8036.351	382.448	-4812.842	8055.932	409.953	-4860.245	8084.086	439.181	-4905.503	8124.286	472.062	-4981.994	8193.628	469.995	-5077.816	8282.480
1581	8.82682	210.271	-4364.590	8131.104	213.331	-4421.625	8140.642	175.331	-4461.193	8117.990	NA	NA	NA	250.284	-4508.688	8098.012	298.927	-4537.740	8072.545	317.124	-4595.485	8052.435	334.745	-4639.280	8032.156	347.870	-4695.373	8023.742	356.186	-4743.429	8026.354	379.596	-4802.645	8045.891	406.963	-4849.827	8074.445	435.861	-4894.291	8115.621	470.735	-4967.997	8187.385	473.950	-5058.705	8281.365
1582	8.83240	208.351	-4357.364	8120.209	214.547	-4413.604	8129.609	173.485	-4452.739	8107.217	NA	NA	NA	243.576	-4501.076	8089.939	298.039	-4527.737	8064.773	314.341	-4585.322	8043.041	331.960	-4629.082	8022.892	345.289	-4685.004	8013.926	353.731	-4733.044	8016.063	376.905	-4792.342	8035.458	404.063	-4839.334	8064.556	432.820	-4883.092	8106.517	469.086	-4953.930	8180.618	477.593	-5039.634	8279.960
1583	8.83799	206.465	-4350.189	8109.054	213.155	-4405.973	8119.325	171.678	-4444.281	8096.365	NA	NA	NA	236.913	-4493.502	8082.057	292.313	-4519.093	8055.079	311.451	-4575.082	8033.244	329.414	-4618.719	8013.208	342.823	-4674.511	8003.845	351.316	-4722.598	8005.522	374.227	-4782.028	8024.799	401.213	-4828.820	8054.410	429.805	-4871.888	8097.222	467.290	-4940.080	8173.461	481.342	-5019.474	8276.830
1584	8.84358	204.609	-4343.009	8097.622	211.636	-4398.592	8109.000	169.693	-4436.021	8085.698	NA	NA	NA	230.305	-4485.963	8074.205	286.023	-4510.331	8043.756	308.145	-4565.043	8023.185	326.803	-4608.316	8003.345	340.314	-4664.054	7993.563	348.949	-4712.135	7994.759	371.386	-4771.741	8014.208	398.409	-4818.261	8044.025	426.907	-4860.690	8087.542	465.437	-4926.298	8165.813	484.739	-4999.566	8273.002
1585	8.84916	202.757	-4335.822	8086.000	210.170	-4391.109	8098.313	167.771	-4427.800	8074.940	NA	NA	NA	223.761	-4478.456	8066.223	279.757	-4500.913	8033.020	304.944	-4554.901	8012.624	324.133	-4597.937	7993.087	337.933	-4653.501	7983.006	346.445	-4701.580	7983.944	368.761	-4761.318	8003.141	395.631	-4807.683	8033.398	423.927	-4849.424	8077.867	463.487	-4912.426	8157.711	487.558	-4979.581	8268.100
