NO_OF_FRAMES	292
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 12:50:55	13349.22778782
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
11279	63.00559	-39.874	-4873.579	8407.332	NA	NA	NA	68.114	-4917.227	8351.779	97.539	-4884.213	8271.771	144.128	-4877.581	8211.752	215.085	-4891.638	8173.252	271.470	-4917.407	8151.625	323.599	-4935.825	8135.735	382.284	-4948.426	8116.498	441.421	-4951.139	8097.115	509.807	-4989.675	8101.915	542.499	-5022.735	8140.060	540.525	-5048.341	8212.735	505.685	-5081.037	8274.308	497.249	-5101.063	8218.319	572.102	-5135.351	8177.017
11280	63.01117	-47.908	-4868.848	8400.210	NA	NA	NA	60.214	-4914.770	8347.590	88.865	-4881.213	8267.399	134.520	-4873.389	8206.928	205.344	-4886.571	8168.182	261.424	-4913.068	8146.240	313.485	-4932.248	8130.775	372.485	-4945.736	8113.171	431.974	-4949.394	8095.344	501.349	-4985.983	8099.208	537.468	-5017.627	8134.645	542.596	-5051.922	8201.662	509.256	-5073.764	8273.419	491.473	-5102.462	8225.501	NA	NA	NA
11281	63.01676	-55.958	-4864.085	8392.815	NA	NA	NA	52.274	-4912.315	8343.041	80.158	-4878.027	8262.688	125.039	-4869.307	8201.811	195.672	-4882.050	8162.698	251.503	-4908.779	8140.734	303.556	-4928.261	8125.583	362.711	-4942.890	8109.208	422.518	-4947.779	8093.179	493.259	-4982.623	8095.577	532.808	-5013.563	8128.232	544.280	-5051.796	8193.536	512.852	-5072.456	8268.990	483.474	-5102.974	8236.546	NA	NA	NA
11282	63.02235	-60.583	-4859.830	8384.198	-10.624	-4906.609	8381.866	44.233	-4909.890	8338.278	71.440	-4875.483	8257.813	115.536	-4865.233	8196.569	186.036	-4877.375	8156.952	241.773	-4904.214	8135.211	293.745	-4924.293	8120.170	352.908	-4939.737	8104.920	413.774	-4956.376	8090.665	484.799	-4979.393	8092.062	527.325	-5009.427	8122.149	545.320	-5050.463	8184.828	519.463	-5061.882	8265.989	481.550	-5100.256	8242.025	NA	NA	NA
11283	63.02793	-65.840	-4855.349	8375.316	-19.134	-4901.584	8374.704	36.226	-4907.363	8333.194	62.832	-4872.461	8252.519	106.110	-4861.294	8191.025	176.638	-4872.444	8151.091	232.183	-4899.855	8129.173	284.004	-4920.264	8114.254	343.091	-4937.032	8099.771	404.535	-4955.392	8087.990	476.071	-4976.513	8088.692	521.112	-5005.383	8116.550	545.445	-5048.685	8176.303	525.141	-5056.590	8260.488	482.553	-5096.937	8248.484	NA	NA	NA
11284	63.03352	-73.720	-4850.512	8366.916	NA	NA	NA	NA	NA	NA	54.159	-4869.733	8246.897	96.795	-4857.260	8185.208	167.401	-4867.470	8145.099	222.650	-4895.248	8123.046	274.339	-4916.092	8108.038	333.254	-4947.274	8092.889	394.563	-4953.952	8084.005	466.968	-4973.773	8085.458	514.276	-5001.450	8111.273	544.714	-5046.255	8167.739	531.443	-5053.971	8255.077	485.668	-5093.518	8257.309	NA	NA	NA
11285	63.03911	-84.382	-4845.239	8359.117	NA	NA	NA	NA	NA	NA	45.529	-4866.777	8240.957	87.502	-4853.372	8179.143	158.296	-4862.561	8138.762	213.225	-4890.746	8116.385	264.779	-4911.902	8101.590	323.247	-4944.674	8086.661	384.451	-4952.180	8079.460	457.718	-4971.202	8082.052	506.874	-4997.639	8106.217	543.248	-5043.342	8158.980	529.950	-5052.025	8242.866	491.046	-5090.878	8265.619	NA	NA	NA
11286	63.04469	-92.098	-4840.306	8350.043	NA	NA	NA	NA	NA	NA	36.946	-4864.265	8234.572	78.371	-4849.410	8172.748	149.344	-4857.514	8132.290	203.919	-4886.189	8109.672	255.229	-4908.223	8094.682	313.349	-4942.214	8080.047	374.475	-4950.392	8074.804	448.242	-4968.790	8078.533	499.125	-4993.848	8101.105	540.727	-5039.628	8150.117	533.878	-5053.708	8233.442	495.989	-5089.645	8269.241	NA	NA	NA
11287	63.05028	-99.671	-4835.359	8340.745	NA	NA	NA	NA	NA	NA	28.408	-4861.429	8228.034	69.314	-4845.429	8166.188	140.487	-4852.582	8125.542	194.859	-4881.891	8102.989	245.821	-4904.493	8087.729	304.445	-4924.137	8076.140	364.650	-4948.507	8069.846	438.659	-4966.509	8074.575	490.879	-4990.280	8095.938	537.116	-5035.411	8141.581	537.275	-5052.224	8225.560	502.657	-5077.146	8272.643	NA	NA	NA
11288	63.05587	-107.246	-4830.303	8331.067	NA	NA	NA	NA	NA	NA	19.953	-4858.811	8221.093	60.311	-4841.494	8159.353	131.805	-4847.393	8118.596	185.838	-4877.167	8096.006	236.547	-4900.809	8080.770	295.001	-4921.062	8069.527	354.879	-4946.618	8064.562	428.954	-4964.363	8070.128	482.211	-4986.874	8090.673	533.885	-5027.730	8134.593	541.368	-5049.162	8216.705	510.892	-5070.201	8270.992	NA	NA	NA
11289	63.06145	-114.973	-4825.185	8321.050	NA	NA	NA	-13.339	-4892.250	8295.016	11.605	-4856.378	8213.825	51.427	-4837.667	8152.184	123.207	-4842.178	8111.394	176.990	-4872.617	8088.791	227.378	-4896.783	8073.882	285.653	-4918.290	8062.890	345.226	-4944.657	8058.765	419.307	-4962.346	8065.025	473.253	-4983.698	8085.188	528.539	-5022.765	8126.628	544.025	-5049.386	8203.703	518.775	-5063.723	8266.516	NA	NA	NA
11290	63.06704	-122.465	-4820.064	8310.683	-77.392	-4865.801	8315.333	-21.805	-4890.084	8287.315	3.330	-4853.926	8206.166	42.590	-4833.934	8144.579	114.754	-4837.122	8103.918	168.295	-4867.701	8081.643	218.344	-4892.784	8066.821	276.339	-4914.964	8056.319	335.595	-4942.597	8052.460	409.686	-4960.372	8059.383	464.177	-4980.595	8079.378	522.362	-5017.695	8118.938	546.103	-5047.155	8193.849	NA	NA	NA	NA	NA	NA
11291	63.07263	-130.102	-4814.923	8299.935	-85.584	-4860.936	8305.258	-30.323	-4887.848	8279.258	-4.919	-4851.387	8198.295	33.748	-4830.231	8136.820	106.286	-4832.102	8096.240	159.546	-4863.456	8074.021	209.266	-4888.973	8059.667	266.988	-4912.116	8049.312	326.075	-4940.476	8045.810	400.034	-4958.362	8053.275	455.093	-4977.370	8073.176	515.571	-5012.771	8111.151	548.543	-5040.615	8183.955	535.311	-5053.729	8253.207	NA	NA	NA
11292	63.07821	-137.497	-4809.721	8288.827	-93.854	-4856.080	8294.826	-39.095	-4885.569	8270.904	-13.122	-4848.854	8190.020	24.893	-4826.386	8128.699	97.788	-4826.755	8088.259	150.942	-4859.224	8066.478	200.282	-4885.345	8052.343	257.812	-4909.104	8042.475	316.574	-4938.332	8038.876	390.480	-4956.213	8046.595	445.929	-4974.067	8066.590	507.268	-5007.678	8104.618	548.101	-5036.007	8173.273	537.528	-5048.754	8240.153	506.012	-5129.078	8231.145
11293	63.08380	-144.585	-4804.539	8277.328	-102.181	-4851.404	8283.890	-47.828	-4883.258	8262.336	-21.224	-4846.520	8181.512	16.039	-4822.831	8120.257	89.463	-4821.623	8080.138	142.512	-4854.228	8058.809	191.552	-4881.486	8045.228	248.569	-4906.962	8034.940	307.091	-4936.191	8031.599	381.035	-4954.027	8039.376	436.729	-4970.938	8059.555	499.294	-5002.817	8097.100	545.664	-5031.351	8162.996	542.356	-5046.699	8230.663	493.726	-5119.560	8229.619
11294	63.08939	-151.484	-4799.216	8265.338	-110.425	-4846.631	8272.569	-56.652	-4881.028	8253.400	-29.204	-4844.136	8172.729	7.304	-4819.307	8111.494	81.123	-4816.129	8071.777	134.207	-4849.514	8051.158	182.895	-4877.941	8037.735	239.466	-4903.684	8027.859	297.747	-4934.206	8023.894	371.687	-4951.808	8031.674	427.562	-4967.971	8052.090	490.888	-4997.234	8089.393	541.889	-5026.703	8152.894	545.200	-5040.730	8219.789	470.931	-5097.194	8250.588
11295	63.09497	-158.353	-4793.833	8253.020	-118.553	-4841.842	8260.794	-65.506	-4878.698	8244.169	-37.149	-4841.549	8163.752	-1.418	-4815.885	8102.411	72.850	-4811.146	8062.952	125.950	-4844.613	8043.424	174.279	-4873.775	8030.447	230.302	-4901.034	8020.216	288.395	-4932.111	8015.887	362.354	-4949.524	8023.633	418.347	-4964.927	8044.245	482.209	-4992.856	8081.662	537.079	-5021.977	8142.949	546.908	-5035.682	8209.932	475.449	-5082.527	8267.295
11296	63.10056	-164.986	-4788.538	8240.260	NA	NA	NA	-74.343	-4876.330	8234.559	-37.322	-4839.406	8159.451	-10.119	-4812.415	8093.113	64.572	-4806.071	8054.193	117.737	-4840.267	8035.131	165.660	-4870.266	8022.721	221.207	-4897.999	8012.529	279.065	-4929.917	8007.628	353.105	-4947.161	8015.181	409.169	-4961.852	8036.019	473.523	-4989.425	8073.848	531.402	-5017.190	8132.942	549.143	-5030.808	8199.623	483.461	-5058.430	8283.676
11297	63.10615	-171.640	-4783.261	8227.164	NA	NA	NA	-83.332	-4873.813	8224.633	-47.175	-4834.648	8148.867	-18.849	-4809.180	8083.589	56.408	-4800.867	8045.090	109.599	-4835.524	8027.065	157.076	-4866.485	8014.800	210.693	-4909.833	8001.027	269.785	-4927.653	7999.140	343.824	-4944.737	8006.374	399.981	-4958.888	8027.416	464.641	-4984.417	8065.337	525.240	-5012.167	8122.971	548.481	-5025.471	8187.840	501.041	-5047.645	8293.083
11298	63.11173	-178.134	-4778.019	8213.784	NA	NA	NA	-92.413	-4871.314	8214.225	-56.989	-4829.844	8138.093	-27.441	-4805.759	8073.667	48.253	-4795.836	8035.814	101.088	-4846.224	8011.241	148.581	-4862.704	8006.707	201.629	-4907.066	7992.763	260.584	-4925.344	7990.402	334.621	-4942.361	7997.273	390.873	-4956.133	8018.353	455.812	-4980.339	8056.667	518.699	-5007.053	8112.821	545.769	-5019.885	8176.035	528.652	-5047.152	8293.502
