NO_OF_FRAMES	294
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 17:05:49	3106.91798999
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
1631	9.10615	NA	NA	NA	NA	NA	NA	NA	NA	NA	290.365	-4520.593	8298.123	348.166	-4568.247	8263.393	391.941	-4627.139	8220.677	387.224	-4684.940	8188.930	375.864	-4740.024	8175.356	376.565	-4804.385	8174.455	389.911	-4862.263	8190.422	426.389	-4927.182	8210.306	464.479	-4968.150	8230.176	485.705	-5031.589	8267.712	465.812	-5112.013	8304.363	433.582	-5174.452	8311.247	NA	NA	NA
1632	9.11173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	388.114	-4618.447	8217.957	384.838	-4677.093	8186.222	372.919	-4731.727	8171.477	372.935	-4796.000	8168.734	385.514	-4854.138	8184.360	420.693	-4919.238	8205.932	459.161	-4959.662	8226.887	483.567	-5021.502	8265.632	474.736	-5102.487	8299.137	435.469	-5164.248	8312.054	NA	NA	NA
1633	9.11732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	384.299	-4610.464	8214.646	382.031	-4669.262	8183.685	369.820	-4723.451	8167.864	369.462	-4787.615	8162.926	381.058	-4846.046	8177.985	414.683	-4911.228	8201.274	453.719	-4951.288	8223.082	481.185	-5011.508	8262.899	474.678	-5091.398	8298.965	437.664	-5154.195	8312.373	NA	NA	NA
1634	9.12291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	380.301	-4602.417	8211.057	379.594	-4661.252	8180.803	367.774	-4715.152	8163.757	366.266	-4779.224	8157.091	376.814	-4837.934	8171.264	409.589	-4903.273	8195.542	448.165	-4943.021	8218.811	478.332	-5001.601	8259.775	474.360	-5080.253	8298.523	440.102	-5144.154	8312.306	NA	NA	NA
1635	9.12849	NA	NA	NA	NA	NA	NA	265.233	-4398.338	8273.935	NA	NA	NA	NA	NA	NA	376.795	-4594.057	8206.795	376.800	-4653.236	8177.866	365.588	-4706.891	8159.784	363.457	-4770.721	8151.189	375.968	-4829.947	8162.107	404.597	-4895.321	8189.249	442.598	-4934.882	8213.992	474.786	-4991.702	8256.391	474.258	-5069.237	8297.329	442.933	-5134.126	8312.044	NA	NA	NA
1636	9.13408	NA	NA	NA	304.261	-4331.964	8288.212	265.152	-4389.962	8263.694	NA	NA	NA	NA	NA	NA	372.102	-4585.663	8202.839	373.813	-4645.118	8174.772	363.193	-4698.621	8155.950	360.568	-4762.208	8145.391	371.498	-4821.754	8155.324	399.755	-4887.510	8182.321	437.024	-4926.881	8208.588	470.992	-4981.947	8252.525	472.248	-5058.152	8296.512	445.615	-5123.882	8312.140	NA	NA	NA
1637	9.13966	NA	NA	NA	304.981	-4324.772	8278.202	265.135	-4381.874	8253.322	NA	NA	NA	NA	NA	NA	368.044	-4577.056	8197.946	370.890	-4636.863	8171.242	361.048	-4690.309	8151.772	357.331	-4753.695	8140.003	367.329	-4813.563	8148.379	394.965	-4879.811	8174.949	431.440	-4919.027	8202.640	466.723	-4972.303	8248.172	473.416	-5047.381	8293.284	448.368	-5113.323	8312.070	NA	NA	NA
1638	9.14525	NA	NA	NA	305.867	-4317.544	8267.881	265.335	-4374.008	8242.867	NA	NA	NA	NA	NA	NA	364.328	-4568.316	8192.462	368.358	-4628.518	8167.045	358.901	-4681.941	8147.403	354.583	-4745.149	8134.458	363.785	-4805.268	8141.091	390.300	-4872.093	8167.189	425.920	-4911.243	8196.237	462.389	-4962.959	8243.107	473.065	-5036.325	8290.327	455.300	-5103.268	8309.104	NA	NA	NA
1639	9.15084	NA	NA	NA	306.691	-4310.382	8257.422	265.613	-4366.398	8232.235	NA	NA	NA	NA	NA	NA	360.768	-4559.441	8186.441	366.213	-4619.992	8162.195	357.221	-4673.536	8142.546	351.229	-4736.588	8129.504	360.328	-4796.861	8133.832	385.810	-4864.363	8159.227	420.489	-4903.569	8189.390	457.949	-4953.869	8237.433	472.131	-5025.184	8287.071	456.428	-5091.737	8309.117	NA	NA	NA
1640	9.15642	NA	NA	NA	307.385	-4303.297	8246.836	266.026	-4358.931	8221.355	NA	NA	NA	NA	NA	NA	357.107	-4550.553	8179.931	363.967	-4611.381	8156.956	355.470	-4664.995	8137.425	349.694	-4727.864	8123.207	357.225	-4788.383	8126.360	381.394	-4856.576	8151.071	415.187	-4896.076	8182.004	453.310	-4945.068	8231.222	470.644	-5014.087	8283.267	456.790	-5079.776	8309.430	NA	NA	NA
