NO_OF_FRAMES	243
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 15:07:53	15084.74416538
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
32454	181.30168	NA	NA	NA	899.375	-4708.333	7960.266	887.583	-4750.943	7959.046	848.465	-4808.142	7967.106	791.708	-4819.272	7988.970	735.205	-4821.757	8021.090	696.733	-4838.645	8053.875	658.036	-4872.887	8097.414	630.524	-4921.767	8133.585	603.950	-4966.214	8171.251	587.487	-5006.346	8215.391	563.378	-5036.464	8277.804	522.129	-5081.336	8345.948	487.642	-5134.674	8340.525	NA	NA	NA
32455	181.30726	NA	NA	NA	905.228	-4703.733	7948.857	892.552	-4745.780	7946.709	853.486	-4803.101	7953.823	797.101	-4814.109	7976.178	740.668	-4816.203	8008.569	702.239	-4832.816	8041.417	663.246	-4867.255	8084.739	636.247	-4915.148	8122.211	610.340	-4958.966	8161.011	595.273	-4999.503	8205.178	575.025	-5030.501	8268.698	537.508	-5074.153	8340.922	499.076	-5126.028	8350.244	NA	NA	NA
32456	181.31285	NA	NA	NA	910.990	-4699.193	7937.229	897.421	-4740.729	7934.228	857.822	-4800.523	7938.371	801.897	-4810.015	7961.808	746.019	-4810.763	7995.756	707.623	-4827.026	8028.701	668.358	-4861.530	8071.798	641.969	-4908.723	8110.392	616.734	-4951.857	8150.296	602.930	-4992.622	8194.938	586.238	-5024.475	8259.037	552.633	-5068.762	8333.381	508.973	-5113.208	8357.590	NA	NA	NA
32457	181.31844	NA	NA	NA	916.570	-4694.771	7925.221	902.286	-4735.713	7921.645	862.854	-4795.757	7924.711	806.980	-4805.323	7948.270	751.441	-4805.123	7982.745	712.962	-4821.135	8015.744	673.725	-4855.664	8058.926	641.897	-4901.753	8100.052	622.869	-4944.749	8139.267	610.502	-4985.132	8184.612	597.269	-5018.484	8248.795	563.701	-5061.514	8326.962	522.334	-5100.249	8360.268	NA	NA	NA
32458	181.32402	NA	NA	NA	922.204	-4690.370	7913.287	907.049	-4730.799	7908.841	867.718	-4791.022	7910.962	812.034	-4800.365	7934.619	756.721	-4799.678	7969.371	718.268	-4815.225	8002.574	679.255	-4849.538	8046.033	647.841	-4895.689	8087.324	629.102	-4937.797	8127.863	617.979	-4977.620	8173.964	608.014	-5012.847	8237.994	579.022	-5055.942	8315.172	539.495	-5087.890	8360.207	NA	NA	NA
32459	181.32961	NA	NA	NA	927.651	-4686.093	7900.820	911.771	-4725.989	7895.813	872.675	-4786.333	7897.264	816.986	-4795.864	7920.751	761.882	-4794.077	7955.727	723.601	-4809.138	7989.281	684.544	-4843.572	8032.738	653.830	-4889.718	8074.232	635.311	-4930.749	8116.103	625.862	-4970.127	8163.087	618.378	-5007.200	8226.417	592.217	-5048.393	8305.585	558.647	-5074.743	8358.069	514.490	-5117.500	8346.278
32460	181.33520	NA	NA	NA	932.929	-4681.830	7887.845	916.367	-4721.206	7882.615	877.575	-4781.801	7883.378	821.970	-4791.425	7906.706	767.005	-4788.330	7941.811	728.924	-4803.008	7975.724	689.905	-4837.566	8019.226	659.632	-4883.830	8060.661	638.302	-4924.083	8105.458	633.790	-4962.787	8151.589	628.299	-5001.207	8214.456	605.846	-5041.068	8295.771	577.761	-5061.343	8353.631	532.669	-5105.394	8358.819
32461	181.34078	NA	NA	NA	938.398	-4677.316	7874.954	920.963	-4716.537	7869.273	882.487	-4777.291	7869.494	826.932	-4787.142	7892.443	772.224	-4782.792	7927.809	734.238	-4796.668	7961.946	695.514	-4831.529	8005.696	665.638	-4877.913	8047.057	645.164	-4917.168	8092.881	641.857	-4955.902	8139.449	637.883	-4994.611	8202.291	619.519	-5032.392	8285.588	596.899	-5048.721	8347.187	547.971	-5099.610	8363.312
32462	181.34637	NA	NA	NA	946.987	-4669.716	7866.165	925.530	-4711.907	7855.787	887.457	-4772.867	7855.412	831.867	-4782.619	7878.025	777.369	-4777.138	7913.448	739.506	-4790.476	7947.957	700.843	-4824.984	7991.927	671.618	-4871.769	8033.276	652.078	-4910.475	8079.828	649.353	-4949.281	8126.692	647.398	-4987.465	8189.950	633.383	-5022.963	8275.161	615.839	-5036.147	8338.965	561.147	-5082.028	8370.106
32463	181.35196	NA	NA	NA	952.462	-4665.250	7852.630	930.033	-4707.365	7842.093	892.416	-4768.758	7841.261	836.863	-4778.200	7863.595	782.522	-4771.540	7898.825	744.732	-4784.220	7933.634	706.093	-4818.487	7977.832	677.747	-4865.397	8019.397	659.079	-4904.244	8066.332	653.352	-4943.056	8114.994	656.828	-4979.998	8177.443	647.332	-5012.842	8264.319	633.652	-5024.314	8328.860	575.599	-5066.673	8384.869
