NO_OF_FRAMES	289
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 11:40:16	9110.46559762
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
5952	33.24581	NA	NA	NA	NA	NA	NA	701.685	-4771.215	8493.680	677.475	-4798.431	8462.100	644.499	-4854.004	8434.681	NA	NA	NA	598.931	-4976.142	8424.675	574.066	-5016.888	8406.212	535.471	-5051.361	8367.528	498.017	-5085.609	8321.238	NA	NA	NA	490.663	-5196.035	8300.260	548.953	-5252.622	8279.820	NA	NA	NA	463.038	-5247.981	8174.146	413.418	-5280.876	8093.681
5953	33.25140	NA	NA	NA	NA	NA	NA	705.028	-4766.498	8493.333	680.308	-4793.171	8461.636	647.010	-4847.798	8432.957	NA	NA	NA	602.366	-4970.470	8423.349	577.792	-5012.070	8406.678	538.385	-5047.625	8370.022	500.354	-5082.903	8325.102	NA	NA	NA	489.049	-5192.962	8299.296	545.277	-5248.906	8281.439	NA	NA	NA	465.753	-5249.684	8176.450	418.325	-5283.955	8096.409
5954	33.25698	NA	NA	NA	NA	NA	NA	708.362	-4761.828	8493.014	683.226	-4787.904	8461.136	649.688	-4841.792	8431.322	NA	NA	NA	605.964	-4965.079	8421.889	581.550	-5007.155	8406.664	541.628	-5043.962	8372.157	502.954	-5080.376	8328.874	NA	NA	NA	486.883	-5189.750	8297.854	541.959	-5246.483	8283.431	NA	NA	NA	468.403	-5251.571	8178.716	423.320	-5286.438	8099.115
5955	33.26257	NA	NA	NA	NA	NA	NA	711.723	-4757.085	8492.683	686.031	-4782.650	8460.781	652.264	-4835.398	8429.405	NA	NA	NA	609.316	-4959.164	8419.494	585.483	-5002.159	8406.143	544.974	-5040.109	8373.812	511.429	-5080.117	8329.734	NA	NA	NA	485.234	-5186.632	8296.745	539.198	-5242.846	8285.054	NA	NA	NA	471.237	-5253.622	8180.994	428.595	-5288.451	8101.559
5956	33.26816	NA	NA	NA	NA	NA	NA	715.225	-4752.468	8492.112	688.900	-4777.585	8460.331	654.886	-4829.119	8427.592	NA	NA	NA	612.913	-4953.310	8416.932	589.199	-4996.892	8405.041	548.548	-5036.194	8375.224	514.564	-5077.663	8332.957	NA	NA	NA	484.082	-5183.385	8296.213	538.199	-5240.138	8286.954	NA	NA	NA	482.828	-5256.980	8178.565	434.052	-5290.049	8103.139
5957	33.27374	NA	NA	NA	NA	NA	NA	718.758	-4747.499	8491.450	691.794	-4772.575	8459.995	657.495	-4822.989	8425.707	NA	NA	NA	NA	NA	NA	593.120	-4991.541	8403.455	552.359	-5032.322	8376.055	517.755	-5075.125	8336.046	NA	NA	NA	NA	NA	NA	537.020	-5237.522	8288.954	NA	NA	NA	485.854	-5259.449	8180.645	445.191	-5292.072	8101.283
5958	33.27933	NA	NA	NA	NA	NA	NA	722.320	-4742.608	8490.495	694.546	-4767.625	8459.526	660.067	-4816.545	8423.711	NA	NA	NA	NA	NA	NA	596.901	-4986.015	8401.285	556.358	-5028.253	8376.515	521.431	-5072.492	8338.617	NA	NA	NA	NA	NA	NA	536.085	-5234.977	8290.758	NA	NA	NA	489.235	-5262.146	8182.647	449.832	-5292.891	8103.361
5959	33.28492	NA	NA	NA	NA	NA	NA	725.800	-4737.746	8489.253	697.211	-4762.926	8458.979	662.633	-4810.513	8421.628	NA	NA	NA	NA	NA	NA	600.705	-4980.362	8398.429	560.715	-5024.194	8376.392	525.469	-5069.812	8340.829	NA	NA	NA	NA	NA	NA	534.637	-5232.547	8292.499	535.266	-5283.917	8229.580	492.703	-5265.104	8184.802	454.164	-5293.374	8105.365
5960	33.29050	NA	NA	NA	NA	NA	NA	729.509	-4732.924	8487.649	699.958	-4758.444	8458.368	665.139	-4804.258	8419.438	NA	NA	NA	NA	NA	NA	604.452	-4974.556	8395.186	565.001	-5019.925	8375.873	529.813	-5067.011	8342.669	NA	NA	NA	NA	NA	NA	532.354	-5229.957	8293.902	535.000	-5282.682	8232.010	487.416	-5267.014	8191.557	458.185	-5293.443	8107.641
5961	33.29609	NA	NA	NA	NA	NA	NA	733.399	-4728.125	8485.697	702.842	-4754.089	8457.558	667.646	-4798.341	8417.376	NA	NA	NA	NA	NA	NA	608.180	-4968.593	8391.437	569.454	-5015.418	8374.904	534.323	-5064.089	8344.218	NA	NA	NA	492.160	-5166.531	8290.952	529.122	-5227.227	8294.925	538.121	-5282.135	8237.776	500.169	-5271.432	8189.889	461.682	-5293.312	8110.001
