NO_OF_FRAMES	255
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-19, 17:47:56	95220.38108910
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
784	4.37430	88.410	-4646.403	8563.450	120.882	-4717.327	8559.871	152.700	-4749.334	8528.037	195.492	-4780.418	8459.557	228.337	-4832.835	8415.312	NA	NA	NA	292.577	-4932.658	8363.900	328.373	-4973.649	8345.627	372.137	-5022.947	8329.757	400.955	-5066.962	8336.350	435.494	-5112.347	8343.864	490.137	-5144.402	8347.821	452.806	-5316.916	8448.141	NA	NA	NA	475.889	-5472.842	8453.815
785	4.37989	83.079	-4639.547	8555.717	114.230	-4710.775	8552.741	147.103	-4744.054	8523.271	191.015	-4774.020	8454.784	224.268	-4825.660	8409.707	266.036	-4854.999	8372.550	287.680	-4926.310	8358.955	322.638	-4968.155	8341.129	366.853	-5017.273	8325.732	395.812	-5060.861	8332.360	429.835	-5106.768	8341.656	488.515	-5149.815	8335.686	NA	NA	NA	NA	NA	NA	477.106	-5463.736	8460.760
786	4.38547	77.750	-4632.943	8547.229	107.802	-4704.111	8545.054	141.700	-4738.859	8518.060	186.767	-4767.854	8449.688	220.522	-4818.432	8403.766	261.971	-4847.960	8366.720	282.863	-4919.811	8353.471	316.289	-4962.138	8335.947	361.389	-5011.727	8321.468	390.535	-5054.988	8328.191	424.934	-5101.796	8338.187	475.009	-5142.892	8339.663	NA	NA	NA	NA	NA	NA	481.333	-5452.270	8457.506
787	4.39106	75.562	-4624.440	8535.973	102.137	-4697.355	8537.425	136.788	-4733.342	8512.589	182.569	-4761.650	8444.277	216.684	-4811.327	8397.744	257.999	-4840.708	8360.749	278.025	-4913.535	8347.754	310.452	-4956.579	8330.787	355.744	-5006.183	8316.956	385.303	-5049.191	8323.591	419.193	-5096.117	8334.757	470.299	-5137.041	8334.267	NA	NA	NA	NA	NA	NA	484.176	-5441.542	8454.399
788	4.39665	70.171	-4618.303	8526.521	97.028	-4690.549	8529.549	131.968	-4728.185	8506.821	178.298	-4755.398	8438.435	212.464	-4804.429	8391.245	242.696	-4857.466	8359.497	273.255	-4907.506	8341.905	304.607	-4950.725	8325.143	350.017	-5001.092	8312.043	380.048	-5043.551	8318.712	413.291	-5089.967	8330.225	465.116	-5131.742	8329.499	NA	NA	NA	NA	NA	NA	484.659	-5429.815	8451.739
789	4.40223	64.802	-4612.201	8516.775	92.030	-4683.755	8521.393	126.960	-4722.904	8500.585	174.340	-4749.367	8432.671	209.122	-4797.629	8384.650	237.989	-4850.800	8352.222	268.219	-4901.290	8335.612	298.414	-4944.835	8319.159	344.472	-4995.482	8306.987	374.823	-5037.979	8313.459	407.879	-5084.013	8325.272	467.688	-5110.563	8319.821	NA	NA	NA	NA	NA	NA	481.332	-5417.892	8450.331
790	4.40782	59.880	-4606.101	8506.731	87.333	-4677.022	8512.823	121.869	-4718.087	8494.206	170.698	-4743.008	8426.432	204.624	-4790.891	8377.737	233.108	-4844.105	8344.739	263.556	-4895.302	8329.217	292.693	-4938.984	8313.111	339.163	-4990.072	8301.728	363.641	-5032.792	8312.335	402.955	-5076.772	8319.729	462.859	-5104.226	8314.886	NA	NA	NA	NA	NA	NA	475.735	-5404.861	8449.400
791	4.41341	55.230	-4599.865	8496.386	82.440	-4670.350	8503.705	116.978	-4712.734	8487.387	166.597	-4736.654	8419.753	199.108	-4783.763	8370.290	228.517	-4837.623	8337.292	258.523	-4889.350	8322.532	287.490	-4933.147	8307.001	333.768	-4984.313	8295.906	358.473	-5027.113	8306.504	398.289	-5070.675	8313.835	457.896	-5098.188	8309.478	526.936	-5162.797	8340.276	NA	NA	NA	474.885	-5384.917	8442.361
792	4.41899	50.633	-4593.648	8485.912	77.491	-4663.644	8494.043	111.947	-4707.596	8480.114	162.655	-4730.471	8412.878	192.023	-4776.809	8363.063	223.949	-4831.331	8329.883	253.808	-4883.349	8315.552	282.410	-4927.353	8300.552	328.526	-4977.734	8289.842	356.931	-5025.545	8303.536	393.656	-5064.395	8307.647	446.342	-5107.516	8309.286	527.520	-5153.417	8330.181	NA	NA	NA	473.833	-5366.320	8443.181
793	4.42458	46.456	-4587.438	8475.138	72.508	-4657.032	8484.169	106.914	-4702.266	8472.502	158.680	-4724.205	8405.657	190.690	-4770.416	8355.428	219.410	-4825.100	8322.420	248.974	-4877.360	8308.535	277.237	-4921.707	8293.923	323.281	-4972.099	8283.430	351.823	-5019.599	8296.873	389.263	-5059.274	8301.035	441.814	-5101.270	8303.394	526.977	-5144.154	8320.270	NA	NA	NA	NA	NA	NA
