NO_OF_FRAMES	268
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 11:21:32	7447.02221584
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
45614	254.82123	NA	NA	NA	NA	NA	NA	803.264	-4657.712	8381.685	768.664	-4704.894	8349.329	730.184	-4723.493	8309.415	677.098	-4756.103	8262.511	620.579	-4809.083	8228.071	585.315	-4870.330	8216.788	569.101	-4923.237	8217.464	NA	NA	NA	517.675	-5022.434	8217.975	501.554	-5091.248	8230.727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45615	254.82682	NA	NA	NA	NA	NA	NA	NA	NA	NA	774.450	-4696.446	8346.745	736.540	-4714.738	8305.790	683.676	-4746.927	8258.269	626.709	-4799.695	8224.410	590.757	-4860.711	8213.638	574.838	-4913.737	8215.010	NA	NA	NA	527.125	-5014.458	8217.821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45616	254.83240	NA	NA	NA	NA	NA	NA	NA	NA	NA	780.229	-4688.130	8343.601	742.823	-4706.033	8301.979	689.949	-4737.635	8254.087	633.103	-4790.564	8220.490	596.658	-4851.424	8210.108	580.588	-4904.463	8212.243	NA	NA	NA	536.451	-5006.656	8217.282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45617	254.83799	NA	NA	NA	NA	NA	NA	NA	NA	NA	786.167	-4679.603	8340.489	748.895	-4697.142	8297.979	696.042	-4728.387	8249.972	639.408	-4781.716	8216.547	602.827	-4842.505	8206.354	586.374	-4895.358	8208.977	NA	NA	NA	546.540	-5000.770	8215.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45618	254.84358	NA	NA	NA	NA	NA	NA	NA	NA	NA	792.020	-4671.294	8336.858	754.818	-4688.116	8293.852	701.948	-4719.062	8245.752	645.778	-4773.106	8212.586	609.073	-4833.863	8202.315	592.039	-4886.531	8205.423	NA	NA	NA	554.973	-4993.083	8213.644	515.994	-5051.666	8215.781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45619	254.84916	NA	NA	NA	NA	NA	NA	NA	NA	NA	797.772	-4662.549	8332.880	760.558	-4678.887	8289.616	707.746	-4709.816	8241.492	652.281	-4764.726	8208.659	615.185	-4825.333	8198.126	597.680	-4877.929	8201.454	NA	NA	NA	562.916	-4985.153	8211.212	523.094	-5042.913	8212.490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45620	254.85475	NA	NA	NA	NA	NA	NA	NA	NA	NA	803.942	-4654.242	8329.088	766.111	-4669.485	8285.331	713.618	-4700.479	8237.191	658.705	-4756.322	8204.746	621.188	-4816.863	8193.914	NA	NA	NA	NA	NA	NA	570.193	-4976.977	8207.998	530.343	-5034.362	8209.044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45621	254.86034	NA	NA	NA	NA	NA	NA	NA	NA	NA	810.016	-4645.638	8324.847	771.641	-4659.968	8280.869	719.629	-4691.048	8232.714	665.313	-4748.075	8200.666	627.199	-4808.276	8189.654	NA	NA	NA	NA	NA	NA	576.853	-4968.567	8204.201	536.987	-5025.892	8204.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45622	254.86592	NA	NA	NA	NA	NA	NA	NA	NA	NA	815.921	-4637.163	8320.241	777.340	-4650.848	8276.271	725.335	-4681.640	8227.939	672.016	-4739.677	8196.235	633.355	-4799.631	8185.145	NA	NA	NA	NA	NA	NA	583.046	-4960.019	8199.410	544.657	-5018.054	8200.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
45623	254.87151	NA	NA	NA	NA	NA	NA	NA	NA	NA	822.073	-4628.490	8315.535	783.239	-4642.027	8271.491	731.035	-4672.268	8222.921	678.617	-4731.150	8191.464	640.001	-4791.131	8180.355	NA	NA	NA	NA	NA	NA	588.763	-4951.302	8193.654	551.659	-5010.272	8195.854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
