NO_OF_FRAMES	274
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-21, 15:39:01	89287.51760495
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
1696	9.46927	NA	NA	NA	171.580	-4750.218	8437.922	218.399	-4791.236	8389.489	247.222	-4810.078	8330.032	282.571	-4836.167	8282.831	334.159	-4881.861	8246.163	392.680	-4936.212	8219.615	444.375	-4969.024	8180.771	486.146	-5000.320	8169.814	505.989	-5038.944	8196.043	492.732	-5052.524	8243.829	473.125	-5055.199	8310.215	442.142	-5135.291	8313.795	NA	NA	NA	460.570	-5350.663	8373.077
1697	9.47486	NA	NA	NA	164.345	-4742.178	8439.857	211.459	-4784.039	8392.924	239.774	-4802.027	8333.044	274.366	-4827.093	8284.730	325.489	-4871.375	8245.470	384.465	-4926.228	8220.585	436.587	-4961.551	8185.028	479.415	-4991.504	8171.321	502.787	-5030.954	8192.934	493.844	-5051.234	8239.619	476.191	-5053.530	8307.108	NA	NA	NA	NA	NA	NA	462.445	-5350.357	8374.422
1698	9.48045	NA	NA	NA	157.158	-4734.123	8441.393	204.424	-4776.749	8396.006	232.333	-4793.975	8335.607	266.118	-4818.220	8286.258	316.879	-4860.823	8244.776	376.088	-4915.675	8220.505	428.754	-4954.020	8188.938	472.069	-4982.655	8173.410	499.159	-5022.474	8190.443	494.571	-5048.695	8235.153	479.177	-5052.580	8303.326	NA	NA	NA	NA	NA	NA	464.646	-5349.631	8376.122
1699	9.48603	NA	NA	NA	150.070	-4725.996	8442.428	197.475	-4769.687	8398.679	224.887	-4786.009	8337.865	258.083	-4809.218	8287.599	308.464	-4850.446	8244.206	368.237	-4906.236	8219.820	420.766	-4946.481	8192.329	464.334	-4973.928	8175.673	495.022	-5013.743	8188.263	494.435	-5045.303	8230.064	481.966	-5052.270	8298.712	NA	NA	NA	NA	NA	NA	468.073	-5350.933	8376.565
1700	9.49162	NA	NA	NA	143.335	-4717.336	8443.222	190.509	-4762.403	8400.937	217.520	-4777.865	8339.697	250.329	-4800.295	8288.711	300.111	-4840.514	8243.505	359.909	-4895.334	8217.983	412.650	-4938.621	8195.099	455.998	-4965.376	8177.489	490.327	-5004.722	8186.677	494.022	-5040.415	8225.104	483.883	-5054.508	8292.277	NA	NA	NA	NA	NA	NA	472.272	-5350.295	8376.964
1701	9.49721	NA	NA	NA	136.634	-4709.035	8443.381	183.488	-4755.401	8402.670	210.206	-4769.761	8341.052	242.639	-4791.237	8289.319	291.953	-4830.565	8242.886	351.848	-4884.467	8215.826	404.426	-4930.044	8196.934	447.966	-4957.449	8180.353	484.927	-4995.647	8185.624	493.177	-5034.577	8220.707	485.074	-5053.509	8286.443	NA	NA	NA	NA	NA	NA	476.784	-5347.741	8375.865
1702	9.50279	NA	NA	NA	129.921	-4701.093	8442.983	176.435	-4748.607	8403.934	203.074	-4761.791	8342.042	235.045	-4782.108	8289.617	283.882	-4820.878	8242.077	343.886	-4873.604	8213.387	396.563	-4921.204	8198.147	439.521	-4949.854	8182.813	478.929	-4986.638	8185.229	491.534	-5028.001	8216.706	485.713	-5052.146	8280.039	456.048	-5113.307	8313.228	490.368	-5207.157	8340.067	481.028	-5343.925	8374.199
1703	9.50838	NA	NA	NA	123.294	-4693.128	8442.166	169.425	-4741.793	8404.744	196.003	-4754.005	8342.672	227.527	-4773.201	8289.372	275.926	-4811.213	8241.076	336.052	-4863.049	8210.721	388.460	-4911.763	8197.819	430.925	-4942.432	8185.158	472.271	-4977.917	8185.192	489.220	-5020.639	8213.144	486.831	-5051.001	8273.461	464.047	-5108.691	8314.429	492.786	-5206.097	8334.869	485.544	-5340.369	8371.553
1704	9.51397	NA	NA	NA	116.975	-4685.159	8441.086	162.589	-4735.039	8405.218	189.095	-4746.085	8342.963	220.200	-4764.017	8288.910	268.199	-4801.815	8239.867	328.383	-4852.857	8208.011	380.250	-4901.979	8196.273	422.284	-4934.805	8187.263	464.866	-4969.532	8185.427	486.223	-5012.782	8210.102	487.814	-5048.957	8266.971	454.538	-5103.176	8325.125	489.506	-5206.716	8335.949	489.818	-5336.282	8367.603
1705	9.51955	NA	NA	NA	110.707	-4677.394	8439.493	155.641	-4728.668	8405.138	182.304	-4738.131	8342.823	212.947	-4754.912	8287.960	260.659	-4792.184	8238.463	320.762	-4842.644	8205.333	372.334	-4891.941	8194.049	413.491	-4926.743	8188.436	456.703	-4961.233	8186.090	482.475	-5004.616	8207.517	488.555	-5043.364	8261.436	459.305	-5099.716	8327.312	485.245	-5205.794	8337.427	493.688	-5331.964	8362.552
1706	9.52514	NA	NA	NA	104.602	-4669.601	8437.292	148.588	-4722.353	8404.603	175.503	-4730.288	8342.285	205.761	-4745.737	8286.744	253.232	-4782.637	8236.813	313.021	-4832.884	8202.540	364.773	-4881.937	8191.362	404.858	-4918.084	8188.504	448.061	-4953.224	8186.873	477.853	-4996.082	8205.442	489.035	-5040.462	8255.275	463.384	-5093.994	8327.968	481.178	-5203.428	8339.111	497.075	-5327.705	8357.198
1707	9.53073	NA	NA	NA	98.581	-4662.029	8434.485	141.527	-4716.007	8403.582	168.634	-4722.824	8341.329	198.802	-4736.682	8285.252	245.883	-4773.150	8234.673	305.370	-4823.050	8199.930	357.389	-4871.643	8188.303	396.581	-4908.894	8187.629	439.218	-4945.132	8187.604	472.184	-4987.217	8203.781	488.824	-5034.832	8249.415	466.532	-5088.222	8324.587	479.121	-5200.190	8340.513	499.561	-5322.521	8352.660
1708	9.53631	NA	NA	NA	92.485	-4654.639	8431.093	134.430	-4709.648	8402.197	161.881	-4715.092	8340.084	191.974	-4727.676	8283.474	238.531	-4763.582	8232.245	297.750	-4813.677	8197.278	350.183	-4861.759	8185.190	388.686	-4899.457	8186.106	430.242	-4937.391	8188.163	465.671	-4978.559	8202.521	487.780	-5028.231	8243.793	471.676	-5082.894	8320.776	477.975	-5196.228	8341.476	NA	NA	NA
1709	9.54190	NA	NA	NA	86.052	-4647.289	8427.283	127.488	-4703.196	8400.381	155.202	-4707.592	8338.438	185.174	-4718.535	8281.262	231.349	-4753.984	8229.388	290.280	-4804.309	8194.427	342.992	-4851.865	8181.864	380.973	-4889.923	8183.908	421.195	-4929.313	8188.539	458.225	-4970.235	8201.471	485.975	-5021.027	8238.438	476.367	-5077.428	8316.014	476.537	-5191.252	8342.539	NA	NA	NA
1710	9.54749	NA	NA	NA	80.162	-4639.773	8422.358	120.641	-4696.770	8398.290	148.824	-4700.261	8336.568	178.481	-4709.367	8278.781	224.360	-4744.363	8226.491	283.050	-4795.058	8191.410	335.937	-4842.465	8178.432	373.423	-4880.764	8181.387	412.124	-4921.183	8188.410	450.045	-4962.150	8200.617	482.797	-5013.470	8233.048	479.790	-5071.247	8310.229	468.352	-5183.587	8346.644	NA	NA	NA
1711	9.55307	NA	NA	NA	74.480	-4632.193	8417.243	113.762	-4690.678	8395.718	142.589	-4693.001	8334.413	171.956	-4700.301	8276.144	217.577	-4734.527	8223.445	276.006	-4785.704	8188.250	328.906	-4833.326	8175.118	365.986	-4871.936	8178.659	403.324	-4913.056	8187.813	441.610	-4954.225	8199.794	478.020	-5003.793	8228.184	483.635	-5062.907	8302.935	NA	NA	NA	NA	NA	NA
1712	9.55866	NA	NA	NA	69.039	-4624.361	8412.087	106.505	-4685.002	8392.403	136.406	-4685.718	8332.020	165.435	-4691.370	8273.269	210.861	-4724.743	8220.035	269.108	-4776.587	8185.017	321.776	-4824.369	8171.873	358.609	-4863.125	8175.692	395.046	-4904.713	8186.439	433.145	-4946.139	8198.696	472.503	-4995.993	8223.513	488.128	-5057.648	8294.513	NA	NA	NA	510.955	-5304.064	8322.202
1713	9.56425	NA	NA	NA	63.647	-4616.397	8406.604	99.037	-4679.380	8388.710	129.975	-4678.574	8329.037	158.891	-4682.829	8269.925	204.214	-4715.176	8216.059	262.171	-4767.483	8181.473	314.371	-4815.666	8168.708	351.403	-4854.201	8172.464	387.492	-4895.759	8184.241	424.880	-4937.904	8197.022	466.250	-4987.900	8219.146	491.965	-5052.108	8284.312	NA	NA	NA	497.331	-5299.576	8319.980
1714	9.56983	NA	NA	NA	57.695	-4608.781	8400.739	91.448	-4673.573	8384.450	123.311	-4671.659	8325.558	152.300	-4674.492	8266.300	197.744	-4705.684	8211.786	255.196	-4758.338	8177.712	306.890	-4807.175	8165.619	344.376	-4845.417	8169.164	380.666	-4886.707	8181.568	417.046	-4929.560	8194.744	459.392	-4979.861	8214.974	494.676	-5048.194	8273.938	NA	NA	NA	NA	NA	NA
1715	9.57542	NA	NA	NA	52.473	-4601.307	8393.129	84.139	-4667.603	8380.021	116.685	-4664.891	8321.836	145.754	-4666.174	8262.537	191.426	-4696.081	8207.358	248.218	-4749.339	8173.953	299.352	-4798.855	8162.538	337.257	-4836.764	8165.771	374.060	-4877.667	8178.261	409.500	-4920.993	8191.799	452.254	-4972.156	8210.535	495.885	-5038.926	8264.624	NA	NA	NA	NA	NA	NA
1716	9.58101	NA	NA	NA	46.614	-4593.932	8385.691	76.940	-4661.287	8375.334	110.309	-4658.172	8317.930	139.164	-4658.011	8258.428	185.117	-4686.297	8202.827	241.343	-4740.426	8170.039	291.870	-4790.677	8159.280	330.062	-4828.423	8162.305	367.331	-4868.993	8174.373	402.151	-4912.519	8188.230	444.785	-4964.322	8206.147	496.171	-5031.013	8254.781	NA	NA	NA	NA	NA	NA
1717	9.58659	NA	NA	NA	41.508	-4586.404	8377.633	69.683	-4654.847	8370.157	104.158	-4651.484	8313.897	132.587	-4649.604	8254.142	178.771	-4676.412	8198.130	234.588	-4731.617	8166.038	284.484	-4782.566	8155.751	322.848	-4820.136	8158.708	360.403	-4860.641	8169.887	395.034	-4904.391	8183.747	437.236	-4956.581	8201.650	495.107	-5022.749	8245.091	NA	NA	NA	NA	NA	NA
1718	9.59218	NA	NA	NA	36.379	-4578.716	8369.688	63.393	-4631.711	8369.216	98.207	-4644.885	8309.665	126.132	-4641.157	8249.693	172.359	-4666.570	8193.233	227.850	-4722.919	8161.989	277.341	-4774.384	8152.103	315.670	-4811.981	8154.830	353.447	-4852.382	8164.953	387.993	-4896.265	8178.549	429.955	-4948.582	8196.789	492.505	-5014.077	8235.679	511.257	-5094.756	8319.610	NA	NA	NA
1719	9.59777	NA	NA	NA	32.430	-4570.661	8360.990	55.650	-4625.343	8362.862	92.074	-4638.282	8305.005	119.618	-4633.043	8244.909	165.822	-4657.196	8187.990	221.058	-4714.087	8157.752	270.258	-4765.678	8148.289	308.652	-4803.584	8150.569	346.660	-4844.098	8159.733	381.094	-4887.949	8172.764	423.005	-4940.333	8191.366	488.771	-5004.986	8226.816	516.590	-5080.893	8315.508	NA	NA	NA
1720	9.60335	NA	NA	NA	27.215	-4562.552	8352.707	47.747	-4618.936	8355.814	85.830	-4631.560	8300.039	113.084	-4624.796	8240.052	159.217	-4647.964	8182.443	214.317	-4705.189	8153.316	263.369	-4756.965	8144.138	301.603	-4795.021	8145.853	339.711	-4835.753	8154.073	374.424	-4879.554	8166.521	416.511	-4931.807	8185.323	484.187	-4995.929	8218.502	524.669	-5063.639	8307.583	NA	NA	NA
