NO_OF_FRAMES	200
NO_OF_CAMERAS	23
NO_OF_MARKERS	11
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-20, 17:24:32	9219.12088556
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	
7213	40.29050	129.366	-4601.911	6814.446	111.687	-4696.867	6845.772	186.915	-4739.553	6832.428	240.193	-4797.054	6844.607	270.812	-4861.373	6869.033	307.936	-4926.721	6909.782	264.253	-5021.926	7007.804	214.531	-5017.827	7073.933	NA	NA	NA	169.282	-4852.038	7115.604	54.282	-4786.611	7062.496
7214	40.29609	130.211	-4600.064	6786.021	109.308	-4694.014	6818.043	183.887	-4737.542	6805.115	237.575	-4793.963	6816.274	269.731	-4857.865	6841.398	308.330	-4921.654	6883.471	263.053	-5018.051	6980.255	209.911	-5013.323	7043.800	NA	NA	NA	168.811	-4848.613	7079.360	50.268	-4793.082	7020.506
7215	40.30168	130.878	-4597.993	6757.307	107.127	-4691.173	6790.457	181.000	-4735.731	6777.488	235.948	-4791.259	6788.175	269.833	-4854.280	6814.313	307.059	-4916.986	6855.329	262.472	-5015.105	6953.654	206.782	-5008.901	7014.150	NA	NA	NA	168.496	-4845.538	7042.981	47.711	-4800.249	6978.222
7216	40.30726	131.528	-4595.844	6728.316	105.305	-4688.044	6763.036	177.907	-4733.717	6749.404	234.124	-4788.020	6760.774	267.710	-4851.286	6785.667	306.832	-4913.223	6827.836	260.967	-5009.543	6924.374	203.664	-5004.621	6984.191	NA	NA	NA	168.792	-4842.633	7006.359	46.752	-4807.438	6936.352
7217	40.31285	132.274	-4593.690	6699.180	103.669	-4684.991	6735.218	174.931	-4731.846	6721.370	232.174	-4785.206	6732.079	266.968	-4847.414	6757.415	307.001	-4909.066	6800.359	260.848	-5005.359	6896.893	199.436	-4999.862	6953.063	NA	NA	NA	169.997	-4839.613	6968.519	48.176	-4814.203	6893.136
7218	40.31844	132.812	-4591.389	6669.656	101.687	-4681.632	6706.811	172.067	-4730.004	6692.800	230.082	-4782.567	6702.677	266.182	-4843.381	6729.208	306.233	-4904.555	6772.304	259.235	-5000.823	6867.838	196.912	-4995.329	6922.658	NA	NA	NA	169.967	-4837.540	6932.391	48.976	-4821.211	6852.286
7219	40.32402	133.424	-4589.105	6639.970	100.079	-4678.226	6678.597	168.982	-4727.984	6664.298	227.773	-4779.565	6673.995	265.345	-4839.834	6700.437	305.568	-4900.347	6743.490	258.276	-4996.592	6839.095	192.708	-4990.625	6890.499	NA	NA	NA	169.981	-4835.844	6896.176	50.541	-4828.058	6812.073
7220	40.32961	133.670	-4586.585	6609.417	98.794	-4674.838	6649.909	166.194	-4726.009	6635.568	225.278	-4776.669	6643.946	264.037	-4836.228	6671.113	305.379	-4895.905	6715.183	258.120	-4990.763	6810.861	190.642	-4986.000	6859.644	NA	NA	NA	170.098	-4834.357	6859.984	52.604	-4834.616	6772.314
7221	40.33520	134.235	-4584.135	6579.471	97.306	-4671.333	6621.248	163.239	-4723.835	6606.550	223.600	-4774.281	6614.839	262.810	-4832.567	6641.754	304.380	-4892.266	6685.686	257.087	-4986.087	6781.613	188.280	-4980.658	6827.808	NA	NA	NA	170.269	-4833.203	6823.792	55.057	-4841.000	6733.146
7222	40.34078	134.650	-4581.649	6548.609	95.833	-4667.871	6591.564	160.566	-4721.652	6577.832	220.916	-4771.252	6584.450	261.141	-4828.995	6611.815	304.020	-4887.048	6657.411	257.326	-4979.944	6753.622	186.160	-4976.068	6795.670	NA	NA	NA	170.503	-4832.304	6787.530	57.519	-4846.894	6694.379
7223	40.34637	135.188	-4579.165	6517.958	94.647	-4664.446	6561.877	157.995	-4719.452	6548.736	219.515	-4768.884	6554.998	260.302	-4825.607	6581.666	304.201	-4881.002	6628.450	256.048	-4975.230	6723.349	183.370	-4971.243	6762.882	NA	NA	NA	170.772	-4831.772	6751.162	60.512	-4853.108	6656.294
7224	40.35196	135.894	-4576.716	6487.139	93.201	-4660.912	6531.803	155.369	-4717.063	6519.619	216.895	-4765.724	6524.320	258.998	-4821.010	6552.240	303.115	-4877.670	6598.215	255.580	-4970.953	6693.685	181.431	-4966.871	6730.664	NA	NA	NA	170.925	-4831.269	6715.013	63.568	-4858.425	6618.806
7225	40.35754	136.184	-4574.175	6455.738	92.094	-4657.422	6501.449	152.849	-4714.614	6490.364	214.770	-4762.707	6493.986	257.562	-4818.015	6520.981	302.453	-4873.521	6567.846	254.843	-4966.453	6663.606	179.787	-4962.356	6698.292	NA	NA	NA	170.977	-4831.030	6678.959	67.072	-4863.773	6581.177
7226	40.36313	136.792	-4571.778	6424.190	90.715	-4654.011	6470.477	150.190	-4711.990	6460.652	212.825	-4759.710	6463.395	256.568	-4814.580	6489.809	301.626	-4869.219	6537.431	253.706	-4961.558	6632.958	178.019	-4958.188	6665.488	NA	NA	NA	170.424	-4832.585	6643.591	70.861	-4868.294	6544.493
7227	40.36872	137.928	-4569.726	6393.405	89.607	-4650.654	6439.355	147.978	-4709.229	6431.067	210.689	-4756.468	6432.246	255.209	-4810.233	6459.116	299.945	-4866.375	6505.623	252.788	-4956.616	6602.301	176.450	-4953.896	6632.650	NA	NA	NA	169.517	-4832.239	6609.289	75.184	-4872.294	6507.558
7228	40.37430	138.574	-4567.329	6361.558	88.208	-4647.040	6407.471	145.518	-4706.393	6400.862	208.796	-4753.176	6401.528	253.731	-4806.497	6427.544	299.585	-4860.762	6474.988	252.854	-4952.022	6572.434	174.247	-4949.282	6599.232	NA	NA	NA	168.170	-4831.509	6575.213	80.063	-4875.581	6471.055
7229	40.37989	139.471	-4564.922	6329.802	87.269	-4643.304	6375.849	143.282	-4703.521	6370.981	206.850	-4749.788	6370.246	252.913	-4803.079	6396.041	298.552	-4856.594	6443.506	251.935	-4946.902	6541.324	172.801	-4944.999	6565.952	119.573	-4863.996	6609.479	165.620	-4830.634	6541.736	85.714	-4878.483	6434.213
7230	40.38547	140.185	-4562.388	6297.346	86.404	-4639.722	6343.940	140.830	-4700.613	6340.452	204.917	-4746.322	6338.862	251.486	-4799.198	6364.051	297.636	-4852.655	6411.548	251.108	-4941.825	6510.016	171.509	-4940.640	6532.624	113.540	-4858.511	6571.764	163.787	-4829.627	6508.152	92.306	-4880.989	6398.075
7231	40.39106	140.892	-4559.683	6264.953	85.490	-4635.540	6311.655	138.651	-4697.655	6310.089	202.696	-4742.455	6307.199	249.854	-4795.252	6331.580	296.417	-4848.579	6379.321	251.212	-4936.907	6479.935	170.225	-4936.198	6499.070	107.719	-4853.522	6533.535	161.069	-4827.278	6474.106	99.483	-4883.102	6360.736
7232	40.39665	141.708	-4557.007	6232.514	85.176	-4631.878	6279.321	136.263	-4694.521	6279.083	201.142	-4738.967	6275.766	248.471	-4791.354	6299.080	295.276	-4844.516	6346.811	250.769	-4932.651	6442.460	168.888	-4931.735	6465.214	101.837	-4847.899	6494.447	158.055	-4824.359	6439.380	108.526	-4885.253	6324.428
7233	40.40223	142.444	-4554.205	6199.840	84.269	-4628.127	6246.329	134.184	-4691.470	6248.535	199.304	-4735.261	6243.631	247.337	-4787.418	6266.668	294.200	-4840.449	6314.277	250.111	-4927.321	6411.012	167.676	-4927.055	6431.473	95.864	-4843.588	6454.862	155.161	-4820.909	6404.747	118.299	-4887.163	6288.302
7234	40.40782	143.322	-4551.405	6167.097	83.686	-4624.482	6212.909	131.939	-4688.420	6217.245	197.456	-4731.537	6211.615	245.994	-4783.438	6233.402	292.911	-4836.252	6281.415	249.405	-4921.825	6379.416	166.117	-4922.269	6396.935	90.307	-4839.325	6414.963	151.711	-4817.031	6369.524	128.998	-4889.228	6252.733
7235	40.41341	144.226	-4548.523	6134.323	83.790	-4620.962	6179.766	129.833	-4685.227	6186.648	195.276	-4727.571	6179.005	244.764	-4779.308	6200.527	291.450	-4831.966	6247.896	248.663	-4916.293	6347.513	164.981	-4917.520	6362.748	85.452	-4836.399	6374.642	147.925	-4812.679	6333.833	140.901	-4891.057	6218.744
7236	40.41899	144.885	-4545.484	6100.640	83.409	-4617.220	6145.864	127.421	-4682.040	6154.933	193.524	-4723.889	6146.330	243.510	-4775.162	6167.021	290.052	-4827.682	6214.374	247.901	-4910.751	6315.402	163.915	-4912.756	6328.507	80.600	-4833.266	6333.652	143.811	-4807.860	6297.648	NA	NA	NA
7237	40.42458	145.591	-4542.315	6066.890	83.963	-4613.554	6112.226	125.284	-4678.907	6123.394	191.670	-4720.164	6113.516	242.493	-4771.014	6133.325	288.848	-4823.463	6180.761	247.704	-4902.306	6283.412	162.704	-4907.713	6294.387	76.053	-4830.140	6292.209	139.266	-4802.795	6260.578	NA	NA	NA
7238	40.43017	146.659	-4539.279	6033.406	84.070	-4609.705	6078.055	123.230	-4675.155	6091.912	189.500	-4716.275	6080.617	241.221	-4766.608	6099.418	287.692	-4819.183	6146.807	246.132	-4899.570	6250.141	161.636	-4902.882	6259.450	72.525	-4827.770	6250.976	135.392	-4796.998	6220.919	NA	NA	NA
7239	40.43575	147.606	-4536.099	5999.376	84.770	-4606.028	6043.855	120.879	-4671.862	6059.590	187.418	-4712.416	6047.386	240.152	-4762.255	6065.170	286.378	-4814.711	6112.661	245.114	-4893.753	6217.021	160.498	-4897.780	6224.345	68.564	-4825.352	6208.505	130.288	-4791.805	6182.226	NA	NA	NA
7240	40.44134	148.641	-4532.906	5965.468	85.288	-4602.175	6009.376	118.993	-4668.508	6027.461	185.299	-4708.565	6014.188	238.979	-4757.690	6030.789	285.371	-4810.293	6078.300	244.489	-4885.379	6184.299	159.379	-4893.391	6189.187	65.078	-4823.538	6166.172	125.068	-4786.544	6143.267	NA	NA	NA
7241	40.44693	149.596	-4529.594	5930.925	86.267	-4598.600	5974.766	116.749	-4664.818	5994.851	182.921	-4704.509	5980.503	237.879	-4753.097	5996.285	281.417	-4804.287	6038.661	243.232	-4879.617	6150.290	157.762	-4888.301	6153.657	63.925	-4822.797	6127.840	119.686	-4781.434	6103.320	NA	NA	NA
7242	40.45251	150.886	-4526.443	5896.646	86.753	-4594.843	5939.408	114.287	-4661.707	5961.498	180.949	-4700.606	5947.303	236.515	-4748.302	5961.282	280.431	-4799.603	6003.696	241.821	-4873.760	6116.086	156.169	-4883.077	6117.688	60.828	-4820.820	6084.705	114.309	-4776.466	6062.749	NA	NA	NA
7243	40.45810	151.840	-4523.181	5861.873	88.077	-4591.283	5904.321	112.793	-4657.226	5929.376	178.855	-4696.810	5913.434	235.105	-4743.534	5926.211	279.576	-4794.667	5968.440	239.730	-4870.146	6081.091	155.171	-4878.048	6082.491	58.725	-4820.805	6042.990	109.071	-4771.869	6021.705	NA	NA	NA
7244	40.46369	152.968	-4519.916	5826.672	89.183	-4587.702	5868.798	110.802	-4653.301	5896.189	176.494	-4692.737	5879.469	233.633	-4738.487	5890.888	278.661	-4789.721	5933.002	238.206	-4864.223	6046.008	153.216	-4872.670	6046.361	56.573	-4819.715	6000.146	103.854	-4767.646	5979.572	NA	NA	NA
7245	40.46927	154.062	-4516.572	5791.522	90.200	-4584.196	5833.053	108.868	-4649.163	5862.979	174.759	-4688.909	5845.854	232.490	-4733.739	5855.688	278.170	-4785.433	5895.615	236.460	-4857.860	6010.855	151.567	-4867.529	6010.155	55.340	-4819.062	5957.549	100.269	-4763.171	5935.260	NA	NA	NA
7246	40.47486	155.263	-4513.458	5755.998	91.436	-4580.412	5797.109	107.208	-4644.911	5829.523	172.575	-4684.895	5811.602	231.402	-4728.739	5820.298	279.978	-4780.802	5865.876	234.645	-4851.517	5975.203	150.683	-4861.858	5974.589	54.594	-4818.545	5915.352	95.450	-4759.518	5892.331	NA	NA	NA
7247	40.48045	156.184	-4510.050	5719.750	93.118	-4576.833	5761.327	105.160	-4640.515	5795.554	170.450	-4680.692	5777.329	230.378	-4723.772	5784.833	279.501	-4775.822	5829.581	232.093	-4843.883	5945.662	148.723	-4856.550	5936.613	53.887	-4818.090	5872.929	90.705	-4756.150	5848.836	NA	NA	NA
7248	40.48603	157.785	-4506.981	5684.204	94.961	-4573.326	5725.284	103.135	-4636.675	5761.112	168.318	-4676.622	5742.724	229.228	-4718.650	5749.133	278.820	-4771.233	5792.200	229.773	-4837.152	5909.110	146.938	-4850.997	5901.033	53.180	-4817.630	5829.891	86.549	-4753.340	5805.601	NA	NA	NA
7249	40.49162	158.894	-4503.714	5647.920	96.862	-4569.800	5689.215	102.038	-4631.470	5727.147	166.051	-4672.353	5708.025	228.255	-4713.467	5713.009	277.909	-4764.972	5755.911	227.797	-4830.490	5872.740	145.325	-4846.022	5862.049	53.398	-4817.875	5785.744	82.038	-4750.988	5763.299	NA	NA	NA
7250	40.49721	160.167	-4500.406	5611.380	98.489	-4566.004	5652.584	99.944	-4627.400	5692.193	164.182	-4668.038	5673.399	226.342	-4707.642	5676.255	277.181	-4760.347	5718.041	225.533	-4823.721	5836.074	143.586	-4840.634	5824.457	53.766	-4818.048	5743.234	77.516	-4749.077	5721.187	NA	NA	NA
7251	40.50279	161.471	-4497.292	5574.832	100.502	-4562.328	5616.079	98.914	-4621.937	5657.766	162.092	-4663.482	5638.596	225.427	-4702.216	5640.051	276.909	-4754.229	5681.826	223.254	-4816.911	5799.055	141.911	-4835.284	5786.347	54.754	-4820.129	5702.902	73.328	-4747.588	5678.518	NA	NA	NA
7252	40.50838	162.581	-4493.977	5537.693	102.928	-4558.692	5579.480	97.211	-4617.497	5622.323	160.156	-4658.893	5603.600	224.333	-4696.649	5603.701	275.848	-4748.139	5644.068	220.755	-4809.792	5761.839	140.168	-4830.018	5748.197	55.449	-4820.750	5661.538	69.818	-4746.503	5634.545	NA	NA	NA
7253	40.51397	163.648	-4490.649	5500.284	105.224	-4555.196	5542.742	95.912	-4611.674	5587.011	158.261	-4654.210	5568.408	223.222	-4691.017	5567.209	275.282	-4743.052	5605.707	218.249	-4802.979	5723.613	138.417	-4824.469	5709.947	56.213	-4821.230	5620.745	65.630	-4744.250	5592.449	NA	NA	NA
7254	40.51955	164.927	-4487.375	5463.183	107.359	-4551.713	5505.365	94.731	-4606.044	5551.182	156.458	-4649.455	5533.091	221.516	-4684.824	5530.136	275.136	-4737.147	5568.080	215.576	-4796.111	5685.037	138.114	-4818.637	5669.383	57.086	-4821.502	5580.154	63.250	-4743.722	5548.794	NA	NA	NA
7255	40.52514	166.342	-4484.006	5425.920	109.716	-4547.575	5468.008	93.496	-4600.992	5514.790	154.627	-4644.568	5497.483	220.397	-4678.909	5493.403	274.310	-4730.680	5529.907	212.838	-4789.306	5646.243	135.890	-4813.215	5631.227	55.197	-4822.527	5543.768	59.978	-4743.860	5503.862	NA	NA	NA
7256	40.53073	167.515	-4480.666	5388.054	112.244	-4544.021	5430.693	91.992	-4594.969	5478.267	153.021	-4639.743	5462.247	219.144	-4672.849	5456.361	274.220	-4723.968	5492.670	210.099	-4782.572	5606.913	133.348	-4807.637	5593.621	56.842	-4822.985	5502.983	57.972	-4743.014	5460.959	NA	NA	NA
7257	40.53631	168.802	-4477.156	5350.287	114.982	-4540.245	5393.061	90.687	-4589.121	5441.368	150.885	-4634.517	5426.256	217.562	-4666.507	5418.877	273.305	-4717.213	5454.224	206.281	-4778.426	5565.504	130.735	-4802.276	5555.337	NA	NA	NA	53.977	-4745.547	5413.277	NA	NA	NA
7258	40.54190	170.111	-4473.532	5312.172	117.744	-4536.678	5355.177	89.467	-4583.291	5403.719	149.333	-4629.419	5390.490	216.419	-4660.339	5382.244	273.295	-4710.652	5416.095	203.611	-4771.875	5524.984	128.171	-4796.831	5516.863	NA	NA	NA	51.854	-4747.384	5367.646	NA	NA	NA
7259	40.54749	171.556	-4469.985	5274.233	121.414	-4531.162	5318.359	88.444	-4577.150	5365.919	147.280	-4624.002	5354.193	215.039	-4653.807	5345.009	272.542	-4703.761	5377.393	200.444	-4765.268	5483.689	125.313	-4791.242	5478.901	NA	NA	NA	50.386	-4750.304	5321.766	NA	NA	NA
7260	40.55307	172.838	-4466.151	5235.778	123.539	-4527.043	5279.526	87.621	-4570.898	5327.939	145.310	-4618.864	5317.978	213.297	-4647.178	5307.319	272.220	-4697.599	5337.982	197.477	-4758.998	5442.126	122.552	-4785.465	5440.009	NA	NA	NA	50.980	-4753.717	5277.714	NA	NA	NA
7261	40.55866	174.480	-4462.249	5197.397	126.478	-4523.066	5241.409	86.238	-4564.479	5288.894	143.499	-4613.081	5281.279	212.161	-4640.540	5270.632	272.056	-4690.085	5300.294	194.498	-4752.774	5399.944	119.801	-4779.718	5400.631	NA	NA	NA	51.004	-4757.982	5232.065	NA	NA	NA
7262	40.56425	175.913	-4458.121	5158.738	129.566	-4518.994	5203.258	85.714	-4557.946	5250.394	141.651	-4607.458	5244.316	210.200	-4633.548	5232.736	271.347	-4683.363	5260.775	191.828	-4746.700	5357.505	116.038	-4775.570	5361.551	NA	NA	NA	51.800	-4762.853	5186.939	NA	NA	NA
7263	40.56983	177.700	-4453.996	5120.021	132.542	-4514.613	5164.878	84.477	-4551.283	5210.397	139.519	-4601.646	5206.954	208.923	-4626.800	5195.679	271.068	-4675.532	5222.840	188.926	-4740.739	5314.297	114.258	-4767.250	5320.902	NA	NA	NA	53.827	-4768.573	5140.705	NA	NA	NA
7264	40.57542	178.975	-4450.301	5080.625	134.995	-4509.763	5125.437	84.232	-4544.664	5170.839	137.238	-4595.717	5168.961	207.508	-4619.814	5158.690	270.604	-4668.261	5184.303	185.820	-4734.702	5270.275	111.497	-4760.628	5280.254	NA	NA	NA	56.222	-4774.264	5097.799	NA	NA	NA
7265	40.58101	180.861	-4445.751	5041.945	138.222	-4505.408	5087.011	84.425	-4537.842	5131.245	135.210	-4589.731	5131.217	205.510	-4612.616	5120.740	269.968	-4660.728	5145.728	183.310	-4728.816	5226.438	108.201	-4756.299	5238.160	NA	NA	NA	58.954	-4779.693	5057.315	-53.944	-4699.270	5065.716
7266	40.58659	182.610	-4440.996	5003.144	141.349	-4500.872	5048.391	83.583	-4530.710	5090.596	133.219	-4583.889	5093.056	204.136	-4605.674	5082.931	269.097	-4653.162	5107.068	182.580	-4723.709	5180.620	106.812	-4750.105	5200.746	NA	NA	NA	62.483	-4785.691	5016.057	-52.362	-4709.560	5009.184
7267	40.59218	184.615	-4436.050	4964.170	143.508	-4497.175	5008.509	83.835	-4523.582	5050.444	130.640	-4577.690	5053.838	202.151	-4598.547	5044.653	268.458	-4645.662	5068.745	180.073	-4718.115	5135.730	104.293	-4743.375	5157.420	NA	NA	NA	66.326	-4792.342	4974.091	-49.235	-4720.360	4952.067
7268	40.59777	186.713	-4430.784	4925.252	146.188	-4492.395	4968.950	83.630	-4515.998	5009.674	128.787	-4571.700	5014.998	200.618	-4591.596	5007.298	266.714	-4639.651	5029.218	177.630	-4712.481	5090.453	101.970	-4736.733	5113.791	NA	NA	NA	70.072	-4798.656	4933.831	-41.641	-4730.189	4895.361
7269	40.60335	188.783	-4425.382	4886.315	149.695	-4487.638	4929.897	82.452	-4507.303	4963.085	126.257	-4565.180	4975.099	198.508	-4584.350	4968.590	265.855	-4630.830	4991.670	175.245	-4707.270	5044.846	99.613	-4730.242	5069.486	NA	NA	NA	NA	NA	NA	-33.238	-4740.999	4838.550
7270	40.60894	190.674	-4419.690	4847.026	153.061	-4482.677	4890.722	85.317	-4501.288	4928.449	123.800	-4559.895	4935.129	196.193	-4578.312	4929.548	263.717	-4624.998	4952.219	172.872	-4701.913	4998.482	97.042	-4722.956	5022.185	NA	NA	NA	NA	NA	NA	-22.245	-4752.092	4782.910
7271	40.61453	193.006	-4413.814	4808.432	155.539	-4477.289	4850.597	85.734	-4493.376	4887.231	121.079	-4552.790	4894.045	194.266	-4571.358	4891.032	262.370	-4616.322	4914.674	168.966	-4696.594	4952.733	93.920	-4719.029	4977.504	NA	NA	NA	NA	NA	NA	-8.813	-4763.691	4729.006
7272	40.62011	194.830	-4407.649	4768.989	159.010	-4472.069	4811.467	86.569	-4485.368	4845.909	118.643	-4545.800	4853.110	191.818	-4564.360	4851.499	260.056	-4609.547	4875.574	168.542	-4692.090	4904.894	93.725	-4715.060	4934.986	NA	NA	NA	NA	NA	NA	NA	NA	NA
7273	40.62570	196.934	-4401.256	4729.953	162.530	-4466.819	4772.058	87.995	-4477.286	4804.692	117.071	-4538.930	4813.690	189.338	-4557.341	4812.020	257.860	-4602.710	4837.056	166.722	-4687.117	4857.835	91.516	-4708.406	4889.023	NA	NA	NA	NA	NA	NA	NA	NA	NA
7274	40.63128	199.121	-4394.630	4690.972	166.028	-4461.315	4732.660	88.602	-4468.957	4762.600	114.632	-4531.533	4772.293	186.882	-4550.591	4772.306	254.523	-4595.537	4797.453	165.475	-4682.316	4805.534	90.909	-4704.229	4843.703	NA	NA	NA	NA	NA	NA	NA	NA	NA
7275	40.63687	201.052	-4387.692	4651.553	168.977	-4455.259	4692.310	90.149	-4460.498	4720.976	112.678	-4524.207	4731.235	183.946	-4543.883	4731.620	249.270	-4587.390	4750.248	164.453	-4678.253	4763.570	88.718	-4697.662	4796.777	NA	NA	NA	NA	NA	NA	NA	NA	NA
7276	40.64246	203.278	-4380.674	4612.538	172.828	-4449.536	4652.909	92.455	-4452.276	4679.281	110.013	-4516.355	4689.062	181.213	-4537.281	4691.144	248.907	-4582.040	4718.135	163.441	-4673.714	4716.250	87.729	-4693.412	4749.643	NA	NA	NA	NA	NA	NA	NA	NA	NA
7277	40.64804	205.673	-4373.357	4573.842	175.993	-4443.023	4612.767	93.410	-4443.311	4636.415	107.264	-4508.185	4647.297	177.669	-4530.689	4649.774	245.097	-4575.193	4677.537	160.357	-4668.493	4670.286	85.390	-4689.116	4704.631	NA	NA	NA	NA	NA	NA	NA	NA	NA
7278	40.65363	207.654	-4365.708	4534.323	179.790	-4436.774	4572.985	98.208	-4434.839	4592.706	104.645	-4499.954	4605.219	173.987	-4524.361	4608.532	241.455	-4568.506	4636.407	160.903	-4664.657	4624.696	84.299	-4685.030	4656.860	NA	NA	NA	NA	NA	NA	NA	NA	NA
7279	40.65922	209.827	-4357.777	4494.913	183.668	-4430.333	4533.486	98.580	-4426.383	4552.441	101.932	-4491.412	4563.005	170.022	-4518.219	4566.804	235.562	-4560.673	4586.920	161.355	-4660.877	4578.425	84.633	-4681.545	4609.794	53.068	-4789.638	4612.832	NA	NA	NA	NA	NA	NA
7280	40.66480	212.366	-4349.850	4455.977	187.129	-4423.344	4493.806	100.068	-4417.137	4509.063	99.555	-4482.637	4520.956	166.086	-4512.148	4525.099	231.563	-4554.341	4544.994	162.012	-4657.273	4531.958	85.458	-4678.054	4562.622	52.605	-4785.736	4571.701	NA	NA	NA	NA	NA	NA
7281	40.67039	214.907	-4341.589	4417.137	191.144	-4416.535	4453.831	102.979	-4408.653	4466.403	96.990	-4473.498	4478.864	161.510	-4505.795	4482.495	230.205	-4549.517	4511.332	164.063	-4654.181	4482.488	85.333	-4674.710	4514.573	52.046	-4782.258	4529.227	NA	NA	NA	NA	NA	NA
7282	40.67598	217.336	-4333.053	4377.847	194.811	-4409.273	4413.706	107.593	-4397.619	4426.036	94.571	-4464.161	4436.155	156.711	-4499.611	4439.617	225.770	-4543.172	4468.025	165.116	-4650.860	4436.449	88.354	-4671.787	4465.901	51.811	-4777.835	4486.674	NA	NA	NA	NA	NA	NA
7283	40.68156	219.508	-4324.285	4338.194	198.475	-4401.948	4373.714	110.551	-4389.361	4383.139	92.210	-4454.584	4393.777	151.650	-4493.284	4396.630	218.566	-4535.528	4415.529	NA	NA	NA	86.972	-4668.698	4419.073	48.900	-4774.653	4436.232	NA	NA	NA	NA	NA	NA
7284	40.68715	221.877	-4315.322	4298.821	201.993	-4394.259	4333.678	113.654	-4381.078	4339.889	90.171	-4444.533	4350.876	146.603	-4487.104	4353.196	216.514	-4530.866	4380.565	NA	NA	NA	87.690	-4667.049	4370.917	49.485	-4767.933	4398.070	NA	NA	NA	NA	NA	NA
7285	40.69274	224.376	-4306.189	4259.482	206.347	-4386.740	4294.786	116.773	-4373.009	4296.320	84.328	-4431.918	4297.361	141.339	-4480.786	4309.802	210.933	-4524.502	4334.505	NA	NA	NA	89.592	-4662.893	4324.082	48.725	-4765.681	4348.409	NA	NA	NA	NA	NA	NA
7286	40.69832	226.898	-4297.094	4220.674	209.314	-4378.560	4253.854	120.059	-4365.334	4252.982	82.628	-4421.437	4253.890	136.396	-4474.506	4266.532	206.031	-4518.485	4289.169	NA	NA	NA	91.193	-4661.136	4276.182	48.429	-4761.353	4303.332	NA	NA	NA	NA	NA	NA
7287	40.70391	228.708	-4287.896	4180.380	212.319	-4370.161	4213.183	123.899	-4358.012	4210.438	81.231	-4411.040	4210.011	130.887	-4467.767	4222.494	201.224	-4512.653	4243.289	NA	NA	NA	93.321	-4659.851	4228.747	47.696	-4757.174	4258.018	NA	NA	NA	154.895	-4980.558	4227.858
7288	40.70950	230.750	-4278.654	4140.804	216.412	-4362.218	4174.124	127.520	-4350.693	4167.429	80.256	-4400.546	4166.437	125.902	-4460.769	4178.473	196.111	-4506.991	4197.222	NA	NA	NA	95.376	-4658.798	4180.578	48.397	-4754.113	4219.936	NA	NA	NA	153.810	-4977.911	4209.773
7289	40.71508	233.210	-4269.489	4101.941	219.614	-4353.832	4133.746	130.332	-4343.428	4123.535	79.646	-4390.188	4122.606	121.166	-4453.359	4134.869	187.758	-4499.564	4142.132	NA	NA	NA	98.313	-4657.716	4133.333	48.063	-4750.969	4175.298	NA	NA	NA	152.353	-4972.662	4189.064
7290	40.72067	234.938	-4260.253	4062.051	223.554	-4345.722	4094.638	134.634	-4337.139	4081.387	79.542	-4379.638	4078.803	116.676	-4445.638	4090.797	183.835	-4495.279	4102.941	NA	NA	NA	103.795	-4658.215	4080.734	47.682	-4746.055	4130.254	NA	NA	NA	151.323	-4964.929	4165.546
7291	40.72626	236.600	-4250.818	4022.099	228.467	-4337.881	4050.478	137.459	-4330.075	4037.133	79.864	-4369.330	4034.325	112.387	-4437.660	4046.655	177.977	-4489.789	4056.351	NA	NA	NA	107.537	-4657.912	4034.755	46.465	-4742.879	4083.164	NA	NA	NA	150.573	-4955.505	4139.146
7292	40.73184	237.702	-4241.523	3981.735	231.752	-4329.642	4009.716	141.596	-4323.931	3995.032	NA	NA	NA	108.539	-4429.189	4002.674	172.069	-4484.666	4009.541	NA	NA	NA	111.790	-4657.858	3988.779	45.915	-4739.560	4036.961	NA	NA	NA	NA	NA	NA
7293	40.73743	238.931	-4232.271	3941.811	234.850	-4321.350	3969.080	144.431	-4317.251	3950.621	NA	NA	NA	106.534	-4418.537	3960.611	165.682	-4478.928	3962.893	NA	NA	NA	116.558	-4657.907	3943.322	45.180	-4736.535	3989.380	NA	NA	NA	NA	NA	NA
7294	40.74302	239.928	-4223.172	3901.662	237.752	-4313.157	3927.919	148.303	-4311.060	3907.982	NA	NA	NA	103.340	-4409.716	3915.894	158.465	-4472.667	3915.037	NA	NA	NA	121.604	-4657.776	3898.609	45.193	-4733.396	3941.810	NA	NA	NA	NA	NA	NA
7295	40.74860	240.592	-4214.198	3861.392	240.547	-4304.800	3886.451	152.219	-4304.767	3865.403	NA	NA	NA	100.090	-4400.767	3871.091	152.261	-4466.713	3868.900	NA	NA	NA	126.996	-4657.372	3854.651	46.086	-4729.936	3895.157	NA	NA	NA	NA	NA	NA
