NO_OF_FRAMES	243
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 14:24:59	18993.69547118
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
3832	21.40223	251.857	-5158.900	7676.104	266.866	-5184.770	7716.347	306.092	-5204.578	7758.562	350.342	-5177.485	7778.945	384.313	-5180.988	7815.412	393.583	-5226.997	7858.943	421.548	-5256.957	7911.309	451.466	-5269.692	7967.501	467.805	-5280.921	8010.964	475.975	-5293.509	8072.659	472.957	-5283.807	8151.737	467.483	-5255.965	8217.677	461.477	-5229.924	8293.830	474.039	-5194.700	8360.241
3833	21.40782	251.987	-5160.995	7663.486	266.346	-5187.345	7703.525	304.423	-5207.662	7746.239	348.275	-5179.656	7766.350	382.344	-5181.860	7802.820	391.032	-5228.146	7846.286	417.806	-5258.999	7898.708	448.106	-5271.119	7954.788	465.294	-5281.359	7998.121	474.212	-5293.114	8059.938	472.263	-5283.822	8139.225	468.766	-5257.915	8206.001	460.763	-5229.574	8281.753	NA	NA	NA
3834	21.41341	252.199	-5163.146	7650.475	265.786	-5189.866	7690.472	302.731	-5210.776	7733.649	346.230	-5182.005	7753.432	380.435	-5182.763	7790.023	388.471	-5229.196	7833.520	414.056	-5260.984	7885.813	444.864	-5272.593	7941.747	462.697	-5281.782	7985.030	472.228	-5292.506	8047.005	471.576	-5283.840	8126.489	470.118	-5259.989	8194.005	459.964	-5229.643	8268.034	424.814	-5180.951	8313.828
3835	21.41899	252.415	-5165.381	7637.428	265.242	-5192.397	7677.226	301.109	-5213.960	7720.817	343.807	-5178.842	7739.179	378.521	-5183.728	7776.879	385.932	-5230.244	7820.468	410.383	-5262.989	7872.622	441.610	-5274.104	7928.403	459.950	-5282.108	7971.660	470.146	-5291.773	8033.808	470.876	-5283.816	8113.372	471.397	-5261.893	8181.534	458.490	-5229.008	8253.115	405.092	-5183.528	8281.729
3836	21.42458	252.716	-5167.415	7623.860	264.637	-5194.916	7663.866	299.472	-5217.142	7707.767	341.841	-5181.389	7725.767	376.520	-5184.686	7763.473	383.428	-5231.297	7807.166	406.691	-5264.952	7859.145	438.384	-5275.583	7914.775	457.178	-5282.408	7958.013	468.098	-5291.036	8020.252	470.066	-5283.930	8100.026	472.397	-5263.455	8168.571	455.654	-5228.146	8237.199	392.513	-5190.243	8249.276
3837	21.43017	252.980	-5169.549	7610.293	264.043	-5197.399	7650.289	297.775	-5220.308	7694.445	339.924	-5183.985	7712.000	374.552	-5185.677	7749.883	380.895	-5232.292	7793.652	403.055	-5266.837	7845.402	435.004	-5276.976	7900.905	454.247	-5282.593	7944.105	466.031	-5290.284	8006.395	469.290	-5284.245	8086.238	473.121	-5264.556	8154.870	451.460	-5227.763	8220.563	384.195	-5196.788	8217.044
3838	21.43575	232.201	-5175.733	7600.087	263.459	-5199.822	7636.503	296.151	-5223.482	7680.904	338.003	-5186.637	7698.125	372.584	-5186.675	7735.933	378.381	-5233.328	7779.819	399.386	-5268.633	7831.339	431.543	-5278.307	7886.821	451.231	-5282.668	7929.962	464.026	-5289.583	7992.177	468.418	-5284.651	8072.047	473.564	-5265.055	8140.627	446.246	-5227.969	8203.607	379.335	-5204.270	8186.292
3839	21.44134	232.581	-5177.938	7586.186	262.833	-5202.228	7622.659	294.560	-5226.702	7667.237	336.065	-5189.260	7683.903	370.531	-5187.707	7721.762	375.892	-5234.335	7765.762	395.773	-5270.391	7817.048	428.038	-5279.534	7872.404	448.200	-5282.679	7915.416	462.063	-5289.012	7977.599	467.515	-5285.125	8057.456	473.785	-5265.355	8125.879	441.368	-5228.111	8185.152	377.381	-5212.025	8157.346
3840	21.44693	232.827	-5180.117	7572.082	262.254	-5204.661	7608.613	292.875	-5229.860	7653.240	334.117	-5191.943	7669.499	368.493	-5188.720	7707.279	373.499	-5235.331	7751.336	392.120	-5272.099	7802.435	424.435	-5280.664	7857.793	445.192	-5282.668	7900.631	460.109	-5288.567	7962.574	466.655	-5285.468	8042.331	473.435	-5265.375	8110.634	436.682	-5228.042	8166.405	378.451	-5221.080	8129.037
3841	21.45251	233.144	-5182.297	7557.953	256.243	-5211.822	7604.131	291.276	-5233.066	7639.016	332.179	-5194.613	7654.834	366.427	-5189.794	7692.595	371.107	-5236.333	7736.576	388.465	-5273.747	7787.456	420.820	-5281.730	7842.806	442.141	-5282.661	7885.415	458.167	-5288.284	7947.138	465.833	-5285.791	8026.839	472.548	-5265.330	8094.986	432.304	-5227.925	8147.559	380.191	-5228.388	8104.230
