NO_OF_FRAMES	265
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 12:26:33	72751.13704815
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
4375	24.43575	NA	NA	NA	-35.961	-5019.777	8187.918	31.291	-5004.134	8175.051	85.875	-4938.395	8136.598	227.581	-4942.455	8072.504	290.574	-4966.703	8060.915	347.531	-4967.004	8054.031	410.701	-4966.054	8052.958	471.778	-4962.944	8053.131	545.548	-4951.811	8059.964	606.465	-4950.852	8075.196	680.259	-4960.799	8100.515	NA	NA	NA	732.979	-4983.808	8069.450	NA	NA	NA
4376	24.44134	NA	NA	NA	-40.301	-5017.327	8176.619	27.515	-5003.605	8166.536	81.207	-4936.857	8128.723	222.841	-4939.653	8065.195	285.425	-4965.629	8053.021	342.310	-4966.691	8045.663	405.434	-4965.891	8043.801	466.510	-4963.133	8044.016	539.784	-4952.031	8052.398	601.014	-4949.065	8066.524	677.946	-4956.625	8087.695	NA	NA	NA	731.543	-4977.608	8066.980	NA	NA	NA
4377	24.44693	NA	NA	NA	-44.336	-5014.819	8165.086	23.797	-5002.988	8157.757	76.511	-4935.377	8120.348	218.095	-4937.436	8057.339	280.339	-4964.578	8044.926	337.138	-4966.413	8037.041	400.122	-4965.710	8034.437	461.173	-4963.143	8034.682	534.826	-4952.427	8042.789	595.628	-4947.966	8057.686	671.718	-4947.648	8080.345	NA	NA	NA	737.403	-4972.724	8062.129	NA	NA	NA
4378	24.45251	NA	NA	NA	-48.032	-5012.250	8153.053	20.157	-5002.371	8148.720	72.120	-4934.098	8111.701	213.584	-4934.648	8049.571	275.250	-4963.659	8036.545	331.911	-4966.065	8028.313	394.796	-4965.449	8024.924	455.984	-4962.884	8024.958	529.523	-4952.529	8033.788	590.253	-4947.411	8048.625	665.723	-4950.306	8071.276	NA	NA	NA	746.917	-4966.715	8054.367	NA	NA	NA
4379	24.45810	NA	NA	NA	-51.635	-5009.571	8140.826	16.644	-5001.794	8139.302	67.844	-4932.966	8102.650	209.102	-4932.192	8041.414	270.178	-4962.750	8027.936	326.795	-4965.830	8019.304	389.518	-4965.131	8015.358	450.764	-4962.502	8015.266	523.863	-4952.344	8025.440	585.018	-4947.139	8039.168	660.542	-4948.119	8061.415	NA	NA	NA	756.442	-4957.139	8043.167	867.098	-4954.104	8047.391
4380	24.46369	NA	NA	NA	-53.082	-5006.135	8126.086	13.138	-5001.259	8129.592	63.656	-4932.004	8093.145	204.742	-4929.548	8033.147	265.215	-4961.830	8018.918	321.044	-4965.375	8011.274	384.265	-4964.653	8005.692	445.519	-4961.942	8005.376	518.925	-4952.300	8014.914	579.878	-4946.968	8029.176	655.434	-4946.697	8051.286	NA	NA	NA	767.635	-4942.679	8042.781	865.813	-4910.516	8045.657
4381	24.46927	NA	NA	NA	-53.207	-5002.429	8109.882	9.781	-5000.797	8119.435	59.404	-4931.086	8083.309	200.542	-4926.927	8024.490	260.260	-4960.738	8009.725	315.984	-4965.268	8001.826	379.033	-4964.196	7995.888	440.371	-4961.249	7995.436	513.788	-4951.949	8004.829	574.898	-4946.881	8018.776	650.293	-4945.739	8041.059	NA	NA	NA	770.288	-4929.667	8038.730	851.254	-4878.745	8046.865
4382	24.47486	NA	NA	NA	-52.841	-4998.942	8093.263	6.544	-5000.388	8109.012	55.279	-4930.365	8072.947	196.427	-4924.176	8015.678	255.382	-4959.624	8000.286	311.475	-4965.363	7991.084	373.953	-4963.738	7986.031	435.341	-4960.438	7985.360	508.406	-4951.261	7995.291	569.911	-4946.769	8008.091	645.138	-4944.956	8030.643	NA	NA	NA	766.874	-4915.745	8038.392	827.303	-4858.066	8052.945
4383	24.48045	NA	NA	NA	-52.818	-4996.163	8077.279	3.388	-5000.045	8098.227	51.308	-4929.850	8062.066	192.462	-4921.294	8006.900	250.735	-4958.315	7990.687	306.617	-4965.202	7981.206	368.809	-4963.304	7975.932	430.219	-4959.533	7975.118	503.725	-4950.683	7983.826	564.896	-4946.495	7997.304	640.167	-4944.495	8019.534	720.014	-4942.534	8056.025	758.523	-4902.256	8040.375	811.364	-4843.751	8057.948
4384	24.48603	NA	NA	NA	-53.970	-4994.582	8062.978	0.620	-5000.273	8085.944	47.395	-4929.395	8050.694	188.648	-4918.069	7997.971	246.177	-4956.810	7980.964	301.707	-4964.984	7971.259	363.789	-4962.878	7965.638	425.304	-4958.639	7964.531	498.631	-4949.797	7972.860	559.960	-4945.977	7986.417	635.201	-4944.439	8009.511	718.496	-4938.325	8040.339	746.366	-4890.542	8043.286	797.897	-4832.918	8062.968
