NO_OF_FRAMES	269
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-28, 12:27:57	7564.70975753
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
30144	168.39665	NA	NA	NA	403.366	-4411.841	8475.925	332.566	-4459.002	8499.697	332.946	-4516.621	8476.311	366.034	-4534.504	8411.860	NA	NA	NA	404.945	-4640.225	8295.504	411.514	-4708.626	8271.117	423.985	-4759.681	8258.950	437.285	-4816.033	8255.165	453.745	-4871.192	8247.450	471.273	-4937.752	8241.127	498.912	-5031.853	8241.764	484.211	-5149.089	8263.887	507.245	-5230.701	8267.261	503.353	-5282.557	8229.633
30145	168.40223	392.139	-4357.368	8493.389	404.731	-4403.273	8469.742	328.087	-4448.279	8495.557	330.918	-4507.596	8475.172	363.201	-4526.425	8411.696	NA	NA	NA	404.264	-4630.596	8294.335	409.300	-4698.897	8269.429	421.161	-4750.135	8257.171	434.165	-4806.481	8253.254	452.753	-4861.802	8245.413	469.222	-4928.095	8239.552	500.445	-5020.702	8239.709	NA	NA	NA	513.213	-5220.129	8264.506	512.687	-5267.795	8226.857
30146	168.40782	393.552	-4348.886	8486.967	405.880	-4394.565	8463.286	324.555	-4438.245	8490.423	331.807	-4498.414	8472.351	360.459	-4518.001	8409.606	NA	NA	NA	401.760	-4620.893	8292.922	405.898	-4689.393	8267.854	417.550	-4740.611	8255.133	430.300	-4796.998	8251.132	448.854	-4852.123	8243.136	466.914	-4918.230	8237.479	499.662	-5010.503	8238.828	NA	NA	NA	519.699	-5207.941	8261.519	521.939	-5255.414	8224.186
30147	168.41341	394.899	-4340.672	8480.110	406.755	-4385.894	8456.322	323.139	-4427.271	8485.422	336.321	-4489.031	8467.441	357.470	-4509.741	8408.714	NA	NA	NA	397.697	-4611.362	8291.213	402.511	-4679.716	8265.840	413.224	-4731.037	8253.081	426.197	-4787.574	8248.672	443.889	-4842.310	8240.696	463.742	-4908.577	8235.393	499.136	-5000.115	8237.172	NA	NA	NA	527.624	-5197.010	8260.471	541.190	-5245.765	8221.638
30148	168.41899	397.214	-4332.604	8474.481	407.327	-4376.811	8449.221	322.270	-4416.153	8480.465	332.157	-4479.469	8463.399	357.260	-4502.070	8407.412	NA	NA	NA	394.700	-4601.831	8289.212	399.307	-4670.172	8263.638	409.103	-4721.540	8250.727	422.199	-4778.070	8245.881	439.666	-4832.596	8237.768	460.780	-4898.703	8232.921	493.867	-4989.769	8239.213	NA	NA	NA	537.256	-5186.028	8256.422	557.614	-5236.415	8219.188
30149	168.42458	399.011	-4324.350	8467.512	399.591	-4362.891	8458.421	332.846	-4401.774	8469.209	328.371	-4469.873	8460.111	357.901	-4494.751	8405.908	NA	NA	NA	392.226	-4592.346	8287.109	396.477	-4660.640	8261.160	406.106	-4711.893	8247.763	418.943	-4768.497	8242.586	436.553	-4822.967	8234.492	458.699	-4888.832	8229.732	492.914	-4979.264	8237.534	NA	NA	NA	548.864	-5173.687	8244.430	558.384	-5224.927	8216.810
30150	168.43017	399.058	-4315.616	8457.613	401.550	-4354.202	8450.854	334.192	-4391.529	8461.345	337.095	-4458.080	8455.717	357.464	-4487.547	8404.407	NA	NA	NA	390.696	-4582.693	8284.537	394.147	-4651.037	8258.311	403.632	-4702.334	8244.468	416.090	-4758.933	8239.041	435.792	-4813.450	8230.551	457.404	-4878.945	8226.099	491.925	-4968.706	8235.337	NA	NA	NA	557.217	-5160.386	8243.714	564.428	-5216.147	8217.148
30151	168.43575	NA	NA	NA	403.060	-4345.811	8442.945	335.569	-4381.606	8453.009	329.959	-4447.780	8451.111	354.020	-4480.222	8403.116	NA	NA	NA	388.936	-4573.206	8281.749	391.844	-4641.452	8255.063	400.953	-4692.672	8240.987	413.630	-4749.314	8235.084	435.129	-4803.986	8226.543	455.917	-4869.113	8222.197	490.898	-4958.040	8232.831	NA	NA	NA	566.472	-5146.629	8247.497	576.567	-5207.766	8218.832
30152	168.44134	NA	NA	NA	404.733	-4337.545	8434.325	337.038	-4372.058	8444.424	323.535	-4437.266	8445.432	350.520	-4473.045	8401.156	NA	NA	NA	386.750	-4563.688	8278.776	389.396	-4631.774	8251.538	398.125	-4683.022	8237.138	410.710	-4739.671	8230.964	432.312	-4794.251	8222.195	453.667	-4859.271	8217.938	490.017	-4947.256	8229.819	NA	NA	NA	575.277	-5132.531	8245.243	588.858	-5197.955	8221.619
30153	168.44693	NA	NA	NA	406.146	-4329.167	8425.659	339.100	-4363.284	8435.166	318.597	-4426.619	8439.625	347.133	-4465.783	8399.334	NA	NA	NA	383.960	-4554.254	8275.446	386.289	-4622.158	8247.814	394.581	-4673.425	8233.205	406.941	-4730.029	8226.805	427.784	-4784.384	8217.662	450.426	-4849.451	8213.673	489.094	-4936.329	8226.300	NA	NA	NA	583.068	-5117.713	8243.199	600.202	-5186.439	8226.049
