NO_OF_FRAMES	255
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 17:25:53	4310.36257473
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
35928	200.70950	-206.186	-4907.464	7918.308	-164.628	-4951.330	7929.930	-103.684	-4976.215	7942.170	-20.458	-4985.788	7961.342	22.342	-5055.077	7959.339	66.994	-5117.031	7982.445	111.626	-5154.105	8010.016	154.392	-5177.244	8040.181	206.573	-5193.003	8074.501	257.323	-5201.311	8108.248	317.214	-5218.761	8151.494	362.513	-5233.381	8190.292	410.251	-5255.156	8250.948	428.371	-5291.922	8318.423	382.129	-5310.729	8284.125	NA	NA	NA
35929	200.71508	-211.354	-4906.428	7903.120	-169.371	-4949.852	7915.503	-108.814	-4975.261	7928.767	-25.736	-4982.766	7949.559	17.260	-5051.850	7947.793	61.422	-5114.074	7971.006	105.743	-5151.020	7999.071	148.158	-5174.074	8029.801	199.676	-5190.020	8065.021	249.686	-5198.779	8099.760	308.575	-5217.111	8144.069	353.478	-5232.117	8183.052	404.386	-5254.114	8241.349	432.589	-5283.865	8314.072	384.331	-5311.114	8297.490	NA	NA	NA
35930	200.72067	-216.311	-4905.577	7887.532	-173.870	-4948.541	7900.671	-113.792	-4974.352	7915.087	-30.965	-4979.731	7937.295	12.262	-5048.580	7936.167	55.977	-5111.105	7959.467	100.041	-5147.964	7987.931	142.986	-5171.247	8017.875	192.989	-5187.089	8055.333	242.252	-5196.329	8091.044	300.136	-5215.510	8136.262	344.486	-5230.944	8175.737	397.567	-5252.886	8231.566	438.864	-5282.676	8310.654	390.178	-5309.958	8310.261	NA	NA	NA
35931	200.72626	-221.160	-4904.831	7871.638	-178.630	-4947.404	7886.430	-118.798	-4973.457	7901.441	-36.127	-4976.606	7924.476	7.386	-5045.269	7924.335	50.655	-5108.097	7947.837	94.430	-5144.957	7976.642	136.190	-5167.963	8008.431	186.505	-5184.273	8045.246	234.933	-5193.953	8081.851	291.651	-5213.877	8128.313	335.419	-5229.764	8168.136	389.344	-5251.506	8223.286	436.251	-5277.180	8291.067	399.448	-5308.567	8320.456	NA	NA	NA
35932	200.73184	-225.882	-4904.275	7855.723	-183.247	-4946.473	7871.504	-123.764	-4972.605	7887.619	-41.148	-4973.416	7911.145	2.473	-5041.906	7912.425	45.273	-5104.986	7936.254	88.857	-5141.951	7965.137	130.347	-5165.028	7997.276	180.116	-5181.587	8034.674	227.829	-5191.655	8072.195	283.182	-5212.188	8119.904	326.379	-5228.547	8160.222	381.009	-5250.066	8214.681	437.253	-5272.632	8280.507	409.334	-5306.114	8325.135	NA	NA	NA
35933	200.73743	-230.488	-4903.852	7839.602	-187.913	-4945.717	7856.555	-128.735	-4971.758	7873.804	-46.217	-4970.220	7897.417	-2.418	-5038.424	7900.344	39.938	-5101.794	7924.596	83.302	-5138.959	7953.425	124.499	-5162.187	7985.869	173.771	-5178.961	8023.881	220.626	-5189.342	8062.337	274.747	-5210.442	8111.176	317.543	-5227.297	8151.768	372.328	-5248.508	8206.074	425.860	-5271.120	8272.263	420.166	-5304.212	8321.684	NA	NA	NA
35934	200.74302	-235.006	-4903.632	7823.391	-192.602	-4945.034	7841.546	-133.572	-4970.964	7859.622	-51.177	-4967.063	7883.261	-7.206	-5034.947	7887.962	34.717	-5098.544	7912.792	77.794	-5136.012	7941.869	118.771	-5159.426	7974.353	167.602	-5176.454	8012.791	213.600	-5187.187	8052.097	266.600	-5208.800	8101.974	308.915	-5225.975	8142.916	363.493	-5246.881	8197.522	423.486	-5269.491	8262.160	428.405	-5298.448	8319.104	NA	NA	NA
35935	200.74860	-239.509	-4903.592	7807.083	-197.191	-4944.478	7826.450	-138.336	-4970.190	7845.285	-56.085	-4963.952	7868.683	-11.885	-5031.474	7875.293	29.655	-5095.248	7900.999	72.388	-5133.021	7930.102	113.159	-5156.690	7962.664	161.494	-5174.033	8001.536	206.758	-5185.133	8041.673	258.748	-5207.247	8092.339	300.516	-5224.612	8133.722	353.606	-5244.583	8190.655	419.409	-5267.819	8252.598	434.996	-5289.722	8312.155	NA	NA	NA
35936	200.75419	-244.105	-4903.706	7790.883	-201.642	-4943.926	7811.112	-143.046	-4969.497	7830.869	-60.828	-4961.050	7853.718	-16.436	-5028.058	7862.376	24.706	-5091.858	7889.210	67.228	-5130.007	7918.189	107.712	-5153.944	7951.040	155.535	-5171.643	7990.306	200.088	-5183.298	8030.999	251.125	-5205.852	8082.527	292.200	-5222.800	8124.635	344.509	-5243.267	8182.538	402.907	-5266.176	8245.974	442.941	-5288.359	8305.644	NA	NA	NA
35937	200.75978	-248.719	-4903.957	7774.673	-206.037	-4943.576	7795.708	-147.714	-4968.920	7816.297	-65.520	-4958.201	7838.467	-20.931	-5024.582	7849.166	19.843	-5088.425	7877.149	61.922	-5126.895	7906.364	102.221	-5151.171	7939.131	149.655	-5169.419	7978.848	193.574	-5181.602	8019.881	243.658	-5204.351	8072.322	283.914	-5220.857	8115.319	335.732	-5241.538	8173.639	393.460	-5266.102	8237.864	435.811	-5282.034	8289.513	397.084	-5322.914	8265.683
