NO_OF_FRAMES	232
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 16:26:46	87164.15977751
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
5625	31.41899	383.567	-4197.933	7101.838	405.365	-4241.946	7134.021	432.279	-4280.946	7173.276	451.550	-4325.358	7211.070	465.822	-4367.052	7256.780	482.797	-4407.960	7310.955	508.476	-4435.712	7368.228	532.228	-4454.427	7421.520	554.182	-4468.416	7493.008	564.629	-4468.826	7569.273	559.699	-4448.745	7629.876	550.270	-4399.836	7695.572	558.886	-4322.300	7780.582
5626	31.42458	383.075	-4193.204	7078.629	404.865	-4236.479	7111.355	432.048	-4275.265	7150.873	451.864	-4319.045	7188.875	466.542	-4360.419	7234.903	483.030	-4400.952	7289.488	508.348	-4428.345	7347.114	532.300	-4446.256	7400.604	554.936	-4458.615	7472.192	566.383	-4457.430	7548.241	562.107	-4436.353	7608.543	550.947	-4386.483	7673.540	558.669	-4307.758	7757.384
5627	31.43017	382.527	-4188.434	7055.177	404.320	-4231.298	7088.340	431.747	-4269.564	7128.273	452.220	-4312.862	7166.448	467.239	-4353.630	7212.755	483.247	-4393.963	7267.838	508.289	-4420.980	7325.683	532.384	-4437.995	7379.345	555.626	-4448.829	7451.056	568.019	-4446.087	7526.917	564.203	-4423.923	7587.060	552.677	-4373.034	7651.072	558.308	-4293.409	7733.829
5628	31.43575	382.021	-4183.675	7031.509	403.757	-4226.225	7065.120	431.482	-4263.985	7105.408	452.533	-4306.769	7143.775	467.946	-4346.940	7190.459	483.529	-4386.896	7245.905	508.157	-4413.707	7304.039	532.451	-4429.850	7357.805	556.325	-4439.018	7429.557	569.634	-4434.834	7505.126	566.340	-4411.531	7565.041	554.381	-4359.817	7628.287	555.261	-4279.030	7710.082
5629	31.44134	381.539	-4178.865	7007.777	403.135	-4221.253	7041.612	431.171	-4258.329	7082.322	452.790	-4300.696	7120.811	468.621	-4340.348	7167.855	483.846	-4379.863	7223.598	508.013	-4406.362	7282.052	532.511	-4421.657	7336.063	556.993	-4429.270	7407.739	571.155	-4423.454	7483.002	568.163	-4399.251	7542.737	556.158	-4346.654	7605.098	555.213	-4264.986	7685.952
5630	31.44693	381.033	-4173.914	6983.751	402.521	-4216.423	7017.801	430.870	-4252.674	7058.912	453.092	-4294.607	7097.637	469.259	-4333.686	7145.036	484.230	-4372.750	7201.058	507.968	-4398.971	7259.910	532.635	-4413.546	7313.898	557.659	-4419.612	7385.532	572.722	-4412.130	7460.405	569.968	-4386.937	7519.916	557.786	-4333.528	7581.533	555.144	-4250.995	7661.555
5631	31.45251	380.533	-4168.966	6959.609	401.986	-4211.477	6993.701	430.552	-4247.093	7035.280	453.373	-4288.539	7074.169	469.850	-4326.982	7121.971	484.625	-4365.602	7178.280	507.897	-4391.504	7237.425	532.749	-4405.355	7291.490	558.328	-4409.979	7363.088	574.130	-4400.783	7437.566	566.872	-4376.146	7499.973	559.338	-4320.470	7557.736	555.197	-4237.363	7636.888
5632	31.45810	380.077	-4164.033	6935.309	401.436	-4206.585	6969.356	430.216	-4241.442	7011.299	453.540	-4282.295	7050.493	470.462	-4320.171	7098.563	485.102	-4358.394	7155.214	507.916	-4383.996	7214.641	532.767	-4397.162	7268.975	559.014	-4400.484	7340.316	575.566	-4389.493	7414.365	568.583	-4363.827	7476.315	560.616	-4307.394	7533.154	555.331	-4223.779	7611.938
5633	31.46369	379.520	-4159.145	6910.779	400.952	-4201.547	6944.765	429.875	-4235.897	6987.074	453.708	-4276.123	7026.585	471.078	-4313.385	7074.947	485.554	-4351.239	7131.917	507.997	-4376.440	7191.680	532.820	-4388.943	7246.124	559.651	-4391.083	7317.250	577.049	-4378.298	7390.833	570.139	-4351.630	7452.358	562.281	-4294.779	7509.062	555.221	-4210.787	7586.394
5634	31.46927	378.998	-4154.199	6885.965	400.453	-4196.381	6919.959	429.570	-4230.205	6962.778	453.822	-4270.019	7002.287	471.689	-4306.609	7050.962	486.060	-4344.010	7108.338	508.078	-4368.824	7168.372	532.906	-4380.753	7222.922	560.282	-4381.636	7293.919	578.453	-4367.059	7366.881	571.872	-4339.279	7427.858	563.404	-4281.945	7483.919	555.627	-4197.411	7560.865
5635	31.47486	378.387	-4149.212	6860.893	399.986	-4191.246	6895.046	429.220	-4224.666	6938.083	453.875	-4263.874	6977.769	472.310	-4299.852	7026.813	486.616	-4336.727	7084.475	508.213	-4361.193	7144.809	533.032	-4372.579	7199.454	560.887	-4372.203	7270.277	579.804	-4355.977	7342.572	573.285	-4327.109	7403.250	564.775	-4269.303	7458.756	556.288	-4184.215	7535.047
5636	31.48045	377.793	-4144.258	6835.602	399.486	-4186.035	6869.798	428.848	-4219.077	6913.199	453.944	-4257.991	6952.938	472.887	-4293.107	7002.283	487.190	-4329.382	7060.320	508.375	-4353.510	7120.931	533.164	-4364.396	7175.685	561.383	-4362.833	7246.349	581.145	-4344.936	7318.026	574.805	-4315.028	7378.018	566.029	-4256.681	7433.236	556.958	-4171.279	7508.898
5637	31.48603	377.171	-4139.283	6810.002	398.999	-4180.922	6844.468	428.401	-4213.679	6887.986	453.979	-4252.096	6927.835	473.512	-4286.646	6977.415	487.831	-4322.041	7035.841	508.561	-4345.838	7096.756	533.202	-4356.244	7151.671	561.906	-4353.463	7222.175	582.357	-4333.992	7293.137	576.249	-4303.022	7352.547	567.389	-4244.333	7407.616	557.689	-4158.556	7482.458
5638	31.49162	376.555	-4134.271	6784.177	398.478	-4175.779	6818.884	427.967	-4208.210	6862.504	454.031	-4246.285	6902.451	474.151	-4280.147	6952.175	488.500	-4314.644	7011.140	508.753	-4338.031	7072.329	533.317	-4347.941	7127.300	562.399	-4344.155	7197.627	583.628	-4322.921	7267.804	577.485	-4291.026	7326.862	568.479	-4231.836	7381.244	558.408	-4145.838	7455.726
5639	31.49721	376.009	-4129.347	6758.186	397.947	-4170.614	6792.920	427.527	-4203.128	6836.481	454.071	-4240.460	6876.745	474.878	-4274.004	6926.452	489.288	-4307.186	6986.112	509.002	-4330.172	7047.669	533.419	-4339.759	7102.799	562.909	-4334.953	7172.784	585.048	-4312.110	7242.037	578.896	-4279.256	7300.720	569.645	-4219.680	7354.709	559.238	-4133.335	7428.786
