NO_OF_FRAMES	243
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 15:50:11	84968.29283755
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
1608	8.97765	247.794	-4498.935	8072.956	258.368	-4550.558	8080.511	263.542	-4620.210	8097.033	303.146	-4654.776	8079.313	341.188	-4692.905	8057.946	360.794	-4753.047	8059.564	373.005	-4817.062	8075.924	398.849	-4874.518	8097.753	419.696	-4918.276	8112.722	450.514	-4967.276	8127.400	479.403	-5028.582	8166.483	479.647	-5052.007	8235.246	481.408	-5125.184	8251.155	460.946	-5159.157	8301.922
1609	8.98324	245.705	-4489.319	8064.251	256.610	-4540.767	8072.146	258.325	-4609.859	8090.345	297.339	-4644.977	8073.126	335.889	-4682.155	8051.577	356.580	-4741.952	8053.819	368.700	-4806.157	8070.006	393.730	-4864.229	8091.671	413.806	-4907.957	8106.793	443.502	-4957.444	8122.169	477.273	-5020.896	8156.757	486.249	-5041.479	8222.426	489.037	-5108.359	8250.297	461.417	-5159.260	8297.243
1610	8.98883	243.826	-4479.993	8055.152	254.964	-4531.181	8063.697	253.074	-4599.353	8083.228	291.571	-4635.382	8066.936	330.611	-4671.590	8044.925	352.162	-4730.910	8047.901	364.463	-4795.196	8064.136	389.038	-4853.782	8085.097	408.225	-4897.536	8100.516	436.758	-4947.840	8116.155	473.583	-5011.929	8147.865	479.463	-5034.250	8213.634	491.130	-5089.986	8252.783	465.602	-5157.676	8294.047
1611	8.99441	242.061	-4470.367	8046.001	253.508	-4521.615	8055.100	247.817	-4588.920	8075.824	285.841	-4625.757	8060.601	325.515	-4661.117	8038.226	347.900	-4720.062	8041.674	360.463	-4784.238	8057.901	384.910	-4842.929	8078.292	403.043	-4887.197	8093.603	430.314	-4938.214	8109.407	469.105	-5002.243	8139.425	482.120	-5028.080	8203.354	489.888	-5071.230	8256.567	NA	NA	NA
1612	9.00000	240.513	-4461.093	8036.606	252.107	-4512.199	8045.890	242.575	-4578.333	8068.209	280.207	-4616.029	8054.261	320.375	-4650.768	8031.532	343.822	-4709.064	8034.686	356.688	-4773.109	8051.218	380.800	-4832.167	8071.402	398.027	-4877.014	8086.345	424.291	-4928.407	8102.088	464.020	-4992.187	8131.055	482.724	-5020.804	8192.782	489.503	-5051.463	8257.204	NA	NA	NA
1613	9.00559	239.031	-4452.326	8026.848	250.427	-4503.240	8036.468	237.407	-4567.714	8060.673	274.784	-4605.989	8047.935	314.860	-4640.478	8024.405	339.372	-4698.406	8027.155	352.747	-4762.195	8044.215	376.011	-4821.446	8064.332	392.588	-4866.672	8078.773	418.469	-4918.384	8094.311	458.672	-4982.252	8122.947	482.489	-5012.649	8182.334	486.125	-5032.773	8256.943	483.367	-5100.919	8261.050
1614	9.01117	237.674	-4443.499	8016.799	248.660	-4494.215	8026.752	232.370	-4557.222	8052.959	269.367	-4596.113	8041.328	309.046	-4630.448	8016.930	334.883	-4687.710	8018.971	348.831	-4751.220	8036.698	371.376	-4810.882	8057.054	387.228	-4856.212	8070.906	412.912	-4908.271	8086.200	453.211	-4971.806	8114.814	481.592	-5003.740	8172.042	487.783	-5016.101	8250.135	489.264	-5081.453	8254.083
1615	9.01676	236.374	-4434.219	8006.695	246.132	-4483.657	8020.745	227.469	-4546.689	8045.195	263.833	-4586.383	8034.502	302.805	-4620.225	8008.932	330.411	-4677.134	8010.514	344.943	-4740.445	8028.600	367.071	-4800.131	8049.085	382.452	-4845.782	8062.796	407.436	-4897.948	8077.940	448.063	-4960.801	8106.479	480.027	-4994.710	8161.787	490.464	-5001.716	8240.683	493.384	-5059.909	8250.470
1616	9.02235	235.044	-4425.282	7996.327	245.835	-4476.352	8006.900	222.821	-4536.087	8037.073	258.290	-4576.965	8027.469	295.494	-4609.982	8000.081	325.713	-4666.624	8001.684	340.882	-4729.688	8019.916	362.822	-4789.406	8040.664	377.523	-4835.081	8054.421	401.895	-4887.623	8069.642	443.054	-4950.097	8098.303	477.979	-4985.583	8151.383	495.562	-4988.201	8228.922	493.784	-5040.042	8250.434
1617	9.02793	233.785	-4417.047	7985.625	244.543	-4467.588	7996.851	218.630	-4525.505	8028.715	252.922	-4567.316	8020.306	289.689	-4599.996	7991.827	320.665	-4656.267	7992.253	336.636	-4718.991	8010.619	358.068	-4778.662	8031.771	372.229	-4824.426	8045.840	396.336	-4877.170	8061.403	438.339	-4939.398	8089.755	475.318	-4976.104	8140.824	496.993	-4975.128	8217.521	496.300	-5021.111	8247.941
