NO_OF_FRAMES	259
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 17:18:06	3843.28886479
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
2009	11.21788	-26.884	-4515.618	8369.537	-21.432	-4560.814	8383.936	-5.925	-4616.156	8390.566	31.104	-4632.486	8331.017	58.034	-4632.921	8273.066	95.397	-4665.514	8212.092	147.701	-4719.446	8168.039	194.213	-4766.820	8145.493	233.552	-4803.146	8136.516	272.385	-4844.345	8136.793	310.727	-4887.092	8138.353	356.438	-4938.581	8146.930	422.082	-5006.379	8169.640	448.079	-5081.056	8259.636	NA	NA	NA	389.413	-5212.264	8309.126
2010	11.22346	-30.948	-4507.938	8362.234	-26.129	-4553.335	8376.139	-14.694	-4609.478	8385.009	23.381	-4625.897	8327.196	50.818	-4624.180	8269.441	88.800	-4655.243	8208.188	140.518	-4709.894	8164.172	186.571	-4757.755	8141.615	225.492	-4794.653	8132.036	264.672	-4835.446	8131.750	303.093	-4878.117	8133.133	348.339	-4929.674	8142.438	414.978	-4998.180	8162.846	454.523	-5069.010	8250.659	420.707	-5130.361	8284.516	392.607	-5196.709	8305.776
2011	11.22905	-34.925	-4500.321	8354.367	-30.862	-4545.755	8368.170	-23.412	-4602.431	8379.146	15.915	-4619.269	8323.133	43.544	-4615.689	8265.531	82.379	-4644.954	8204.024	133.302	-4700.350	8160.208	178.464	-4749.048	8137.368	217.137	-4786.077	8127.506	256.474	-4826.723	8126.666	295.128	-4869.157	8127.609	339.923	-4921.020	8137.667	407.190	-4989.944	8156.657	462.130	-5057.400	8240.534	429.990	-5113.642	8282.776	398.499	-5179.751	8301.931
2012	11.23464	-39.052	-4492.781	8345.896	-35.415	-4538.013	8359.988	-32.073	-4594.805	8372.708	8.533	-4612.717	8318.860	36.238	-4607.078	8261.353	75.913	-4634.765	8199.679	126.082	-4690.782	8156.070	170.379	-4740.238	8132.828	208.508	-4777.562	8122.932	247.971	-4818.313	8121.314	286.961	-4860.248	8121.851	331.440	-4912.421	8132.301	399.105	-4981.564	8150.901	465.722	-5043.942	8228.471	443.541	-5100.585	8276.104	404.178	-5165.599	8302.288
2013	11.24022	-43.269	-4485.264	8336.917	-39.826	-4530.087	8351.923	-40.902	-4587.729	8365.191	1.165	-4606.481	8314.332	29.168	-4599.034	8257.044	69.554	-4624.573	8194.946	119.547	-4681.181	8151.273	163.341	-4731.289	8127.451	200.099	-4769.388	8117.962	239.517	-4809.675	8115.656	278.744	-4851.427	8115.812	323.169	-4903.796	8126.156	391.183	-4972.729	8145.157	468.412	-5030.993	8216.473	456.557	-5083.185	8271.552	NA	NA	NA
2014	11.24581	-47.665	-4477.677	8327.382	-43.933	-4521.777	8343.439	-49.598	-4579.421	8357.450	-6.496	-4600.441	8309.326	22.150	-4590.904	8252.598	62.991	-4614.669	8190.283	112.567	-4671.614	8146.648	155.745	-4722.337	8122.685	192.059	-4760.689	8112.641	231.371	-4801.119	8109.547	270.626	-4842.899	8109.110	315.137	-4895.084	8119.512	383.471	-4963.454	8139.123	468.903	-5017.992	8204.759	470.481	-5065.197	8264.986	428.373	-5119.838	8290.598
2015	11.25140	-52.147	-4469.883	8317.654	-47.917	-4513.314	8334.567	-60.301	-4586.346	8343.779	-14.321	-4594.627	8303.910	15.274	-4583.342	8247.832	56.353	-4604.715	8185.085	105.203	-4661.864	8141.890	147.607	-4713.311	8118.391	184.439	-4751.454	8106.801	223.427	-4792.305	8103.035	262.422	-4834.352	8102.186	307.403	-4886.115	8112.299	375.965	-4954.272	8132.786	468.010	-5005.256	8193.374	483.432	-5046.607	8256.108	447.319	-5103.839	8285.214
2016	11.25698	-56.664	-4461.958	8307.879	-51.888	-4505.063	8324.960	-68.916	-4578.195	8334.933	-22.126	-4588.967	8298.492	8.266	-4576.159	8243.009	49.797	-4594.911	8179.907	98.404	-4652.159	8136.487	140.487	-4704.162	8113.044	176.653	-4742.732	8100.979	215.327	-4783.701	8096.435	254.031	-4825.968	8095.048	299.627	-4877.510	8104.691	368.545	-4944.656	8126.476	465.867	-4993.540	8182.335	494.685	-5026.752	8244.219	468.397	-5085.168	8280.793
2017	11.26257	-61.173	-4453.841	8297.990	-55.813	-4496.818	8314.871	-77.343	-4569.598	8325.646	-29.711	-4582.750	8292.985	1.066	-4569.293	8237.820	43.210	-4585.279	8174.434	91.650	-4642.224	8130.692	132.881	-4694.747	8107.158	168.594	-4733.788	8094.938	206.759	-4775.272	8089.790	245.341	-4817.725	8087.711	291.638	-4868.655	8096.907	361.455	-4934.521	8119.806	462.789	-4981.907	8171.377	503.469	-5007.070	8230.241	492.352	-5064.993	8275.538
2018	11.26816	-65.660	-4445.570	8287.741	-59.735	-4488.492	8304.573	-83.488	-4547.016	8321.104	-34.949	-4559.546	8295.695	-6.143	-4562.733	8232.323	36.559	-4575.676	8168.618	84.772	-4632.299	8124.633	125.085	-4685.419	8100.915	160.060	-4725.475	8089.040	197.805	-4767.213	8083.224	236.412	-4809.374	8080.195	283.357	-4859.997	8089.066	354.392	-4924.314	8113.069	457.182	-4965.731	8164.026	509.848	-4988.126	8214.302	518.128	-5040.347	8267.310
