NO_OF_FRAMES	234
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 15:44:34	23228.59606812
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
8154	45.54749	480.566	-4347.936	7859.542	485.131	-4427.416	7886.574	509.768	-4478.389	7909.549	495.572	-4518.844	7940.792	486.285	-4561.330	7970.830	481.476	-4608.168	8000.443	495.108	-4657.443	8028.639	511.688	-4705.640	8052.337	531.805	-4758.494	8088.279	536.298	-4802.063	8124.304	541.133	-4866.424	8199.113	NA	NA	NA	414.551	-4872.345	8152.882	NA	NA	NA
8155	45.55307	479.795	-4342.464	7846.472	482.591	-4421.933	7875.446	509.163	-4471.302	7897.762	506.098	-4513.318	7928.209	488.365	-4554.541	7958.864	482.761	-4600.861	7989.227	495.988	-4649.572	8018.213	512.933	-4697.446	8042.348	533.654	-4750.274	8078.230	539.276	-4793.381	8114.296	545.398	-4856.620	8190.667	NA	NA	NA	412.165	-4870.730	8170.078	NA	NA	NA
8156	45.55866	478.982	-4337.008	7833.517	479.573	-4416.021	7863.879	508.513	-4464.371	7885.697	507.815	-4506.257	7915.756	490.597	-4547.666	7946.705	484.302	-4593.715	7977.601	496.954	-4641.722	8007.443	514.180	-4689.324	8032.005	535.452	-4741.779	8067.844	546.484	-4784.095	8104.761	558.951	-4847.224	8178.408	NA	NA	NA	418.281	-4856.365	8201.964	NA	NA	NA
8157	45.56425	478.023	-4331.479	7820.518	476.693	-4409.689	7851.979	507.702	-4457.699	7873.219	511.973	-4498.285	7903.548	492.853	-4540.680	7934.145	485.661	-4586.379	7965.397	498.063	-4633.933	7995.974	515.480	-4681.268	8021.260	537.220	-4733.273	8057.234	549.135	-4775.382	8094.345	564.450	-4838.288	8165.694	NA	NA	NA	421.708	-4862.603	8203.424	NA	NA	NA
8158	45.56983	476.962	-4325.804	7807.560	474.291	-4403.304	7839.686	508.231	-4449.727	7861.054	513.451	-4491.218	7890.333	494.972	-4533.790	7921.270	487.268	-4579.005	7952.916	499.362	-4626.263	7984.204	516.627	-4673.280	8010.110	538.707	-4724.857	8046.628	551.721	-4766.642	8083.729	544.555	-4829.862	8155.884	NA	NA	NA	428.985	-4860.288	8210.170	NA	NA	NA
8159	45.57542	475.938	-4320.095	7794.743	471.636	-4397.146	7827.457	507.006	-4443.183	7848.068	514.963	-4484.168	7876.684	497.060	-4526.857	7908.043	489.108	-4571.782	7940.056	500.780	-4618.746	7972.027	517.665	-4665.341	7998.729	540.407	-4716.234	8035.728	554.456	-4757.865	8072.815	547.534	-4821.059	8145.126	NA	NA	NA	435.421	-4860.696	8216.173	NA	NA	NA
8160	45.58101	474.809	-4314.102	7781.849	469.256	-4390.727	7814.925	503.359	-4436.869	7835.945	515.954	-4477.246	7862.517	499.449	-4519.856	7894.620	491.400	-4564.528	7927.227	498.791	-4611.980	7958.923	518.674	-4657.456	7987.065	541.833	-4707.982	8024.752	556.925	-4749.149	8061.529	549.682	-4812.113	8134.060	NA	NA	NA	440.716	-4855.052	8229.252	NA	NA	NA
8161	45.58659	473.554	-4308.057	7768.876	466.951	-4384.748	7802.295	501.636	-4430.378	7822.773	517.269	-4470.414	7848.235	501.877	-4512.890	7880.922	493.832	-4557.416	7913.993	500.376	-4604.365	7946.111	519.872	-4649.503	7975.084	543.576	-4699.622	8013.282	559.297	-4740.638	8049.914	550.858	-4803.000	8122.775	NA	NA	NA	444.331	-4853.899	8226.097	NA	NA	NA
8162	45.59218	472.383	-4301.939	7755.910	463.711	-4380.480	7788.310	499.816	-4424.437	7809.280	518.294	-4463.675	7833.780	504.173	-4506.077	7866.891	496.151	-4550.165	7900.480	502.070	-4596.975	7933.216	521.152	-4641.640	7962.836	545.109	-4691.366	8001.475	561.095	-4732.266	8038.003	551.277	-4793.722	8111.635	510.743	-4837.945	8189.094	444.987	-4848.164	8224.164	NA	NA	NA
8163	45.59777	471.095	-4295.644	7742.836	460.870	-4374.354	7774.280	497.939	-4418.270	7795.701	519.051	-4456.810	7818.993	508.693	-4498.281	7852.932	498.483	-4543.150	7886.569	507.194	-4588.608	7920.595	522.862	-4633.797	7950.178	546.984	-4683.296	7989.294	562.463	-4724.110	8025.675	551.269	-4784.127	8100.519	513.129	-4841.429	8164.689	454.569	-4850.243	8213.061	NA	NA	NA
