NO_OF_FRAMES	229
NO_OF_CAMERAS	23
NO_OF_MARKERS	17
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 11:51:05	6347.40025363
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	
2026	11.31285	447.439	-4537.018	6888.622	440.027	-4573.353	6919.079	441.065	-4618.039	6954.351	445.148	-4651.988	6988.479	442.687	-4680.771	7029.550	440.913	-4710.255	7086.462	455.412	-4727.955	7144.531	474.507	-4745.270	7195.984	483.668	-4764.812	7246.238	482.944	-4786.984	7300.514	466.560	-4813.330	7368.966	438.665	-4833.375	7415.820	392.570	-4853.816	7467.333	338.010	-4869.203	7515.515	281.468	-4872.456	7567.135	226.793	-4861.265	7616.404	147.154	-4832.416	7667.584
2027	11.31844	NA	NA	NA	439.355	-4570.855	6893.817	440.376	-4614.761	6929.843	444.506	-4648.647	6964.225	441.351	-4677.646	7005.061	438.768	-4707.704	7061.652	453.288	-4725.346	7119.630	473.121	-4742.659	7170.802	483.288	-4761.235	7221.208	483.382	-4782.747	7275.720	467.210	-4808.218	7344.428	439.173	-4827.586	7391.510	392.676	-4847.110	7442.991	337.476	-4861.812	7490.759	280.035	-4864.778	7541.362	224.168	-4853.941	7589.372	142.998	-4825.669	7638.677
2028	11.32402	NA	NA	NA	438.446	-4568.326	6868.223	439.825	-4611.606	6905.079	443.983	-4645.112	6939.658	440.311	-4674.210	6980.495	436.638	-4705.110	7036.343	451.048	-4722.971	7094.427	471.638	-4739.564	7145.453	482.770	-4757.733	7195.821	483.776	-4778.540	7250.500	467.988	-4802.968	7319.713	439.621	-4821.884	7366.750	392.787	-4840.834	7418.478	337.108	-4854.609	7465.805	278.595	-4857.440	7515.290	221.727	-4846.174	7562.128	139.292	-4818.923	7609.554
2029	11.32961	NA	NA	NA	437.289	-4565.678	6842.593	439.240	-4608.446	6879.963	443.673	-4641.470	6914.842	439.506	-4670.922	6955.479	434.604	-4702.399	7010.950	448.885	-4720.515	7068.723	470.080	-4736.628	7119.770	482.123	-4754.249	7170.206	484.047	-4774.155	7224.909	468.730	-4797.865	7294.660	440.145	-4816.122	7341.768	393.001	-4834.095	7393.554	337.560	-4844.379	7442.292	277.335	-4849.820	7488.985	219.472	-4838.652	7534.648	133.868	-4811.787	7582.780
2030	11.33520	NA	NA	NA	436.023	-4563.144	6816.639	438.650	-4605.280	6854.664	443.538	-4638.038	6889.760	438.865	-4667.509	6930.292	432.613	-4700.526	6985.005	446.566	-4718.228	7042.896	468.358	-4733.848	7093.792	482.085	-4751.770	7143.687	484.248	-4769.966	7199.175	469.386	-4792.992	7269.141	440.834	-4810.400	7316.539	393.406	-4827.150	7368.449	337.243	-4837.141	7416.544	276.279	-4842.322	7462.444	217.506	-4831.020	7506.890	130.883	-4804.983	7553.449
2031	11.34078	436.623	-4527.378	6763.958	434.573	-4560.473	6790.621	438.053	-4602.140	6828.977	443.363	-4634.441	6864.383	438.453	-4664.111	6904.739	430.800	-4697.829	6958.896	444.331	-4715.907	7016.515	466.610	-4731.108	7067.451	481.173	-4748.377	7117.323	484.297	-4765.757	7172.967	470.007	-4788.010	7243.307	441.501	-4804.516	7291.060	393.687	-4820.888	7343.011	337.032	-4829.787	7390.532	275.317	-4834.716	7435.569	215.628	-4823.263	7478.787	128.243	-4798.017	7524.080
2032	11.34637	440.509	-4521.214	6733.827	432.925	-4557.736	6764.372	437.358	-4598.940	6803.104	443.353	-4630.723	6838.715	438.258	-4660.775	6878.922	429.108	-4695.082	6932.397	442.049	-4713.670	6990.050	464.778	-4728.308	7040.870	480.191	-4744.851	7090.655	484.285	-4761.681	7146.580	470.648	-4783.056	7217.118	442.166	-4798.882	7265.149	394.136	-4814.409	7317.201	337.029	-4822.494	7364.431	274.407	-4827.321	7408.466	213.996	-4815.385	7450.477	125.805	-4790.812	7494.659
2033	11.35196	434.017	-4521.470	6711.507	431.197	-4554.986	6738.084	436.581	-4595.954	6776.979	443.398	-4627.099	6812.789	438.128	-4657.400	6852.838	427.718	-4691.576	6905.668	439.836	-4711.435	6963.044	462.773	-4725.484	7014.090	479.059	-4741.316	7063.772	484.151	-4757.286	7119.793	471.239	-4777.944	7190.775	442.803	-4793.364	7238.894	394.642	-4807.739	7291.174	337.029	-4815.263	7337.921	273.798	-4819.487	7381.218	212.584	-4807.397	7422.108	123.715	-4783.361	7465.151
2034	11.35754	434.227	-4517.942	6684.580	429.214	-4551.994	6711.606	435.665	-4592.586	6750.575	443.423	-4623.410	6786.626	438.169	-4653.968	6826.483	426.365	-4688.769	6878.501	437.648	-4709.154	6935.829	460.843	-4722.864	6986.825	477.885	-4737.869	7036.634	483.871	-4753.275	7092.720	471.721	-4772.897	7163.956	443.489	-4787.544	7212.459	395.209	-4801.398	7264.865	337.185	-4807.968	7311.116	273.125	-4811.841	7353.453	211.273	-4799.362	7393.254	121.944	-4775.589	7435.431
2035	11.36313	435.926	-4511.792	6654.793	427.304	-4549.112	6685.127	434.616	-4589.525	6724.022	443.452	-4619.828	6760.114	438.394	-4650.461	6799.768	425.095	-4685.870	6851.208	435.533	-4706.990	6908.232	458.828	-4720.175	6959.372	476.549	-4734.393	7009.175	484.164	-4750.133	7064.850	472.357	-4767.734	7136.940	444.259	-4781.705	7185.746	395.869	-4794.739	7238.234	337.389	-4800.740	7284.154	272.788	-4803.937	7325.716	210.282	-4791.278	7364.447	120.471	-4767.636	7405.443
2036	11.36872	433.898	-4504.183	6623.896	425.201	-4546.062	6658.392	433.435	-4586.184	6697.304	443.507	-4616.214	6733.243	438.706	-4647.083	6772.805	424.021	-4682.868	6823.442	433.379	-4704.572	6880.452	456.793	-4717.431	6931.628	475.187	-4730.948	6981.462	483.661	-4745.627	7037.193	472.754	-4762.503	7109.525	445.033	-4775.561	7158.795	396.599	-4787.982	7211.468	337.734	-4793.544	7256.944	272.567	-4796.051	7297.810	209.431	-4783.089	7335.545	119.150	-4759.561	7375.261
2037	11.37430	432.200	-4501.171	6597.401	423.048	-4542.820	6631.743	432.122	-4582.988	6670.184	443.558	-4612.549	6706.216	439.053	-4643.725	6745.462	423.320	-4680.031	6794.565	431.273	-4702.098	6852.396	454.709	-4714.971	6903.504	473.722	-4727.565	6953.417	483.100	-4741.498	7009.107	473.200	-4757.289	7081.870	445.822	-4769.606	7131.582	397.306	-4781.697	7184.254	338.077	-4786.395	7229.359	272.485	-4788.221	7269.637	208.751	-4775.104	7306.259	118.030	-4751.463	7344.758
2038	11.37989	430.582	-4498.036	6571.296	421.256	-4539.278	6605.731	430.758	-4579.836	6643.051	443.678	-4608.745	6678.768	439.449	-4640.273	6717.915	422.402	-4677.021	6766.250	429.325	-4699.914	6823.894	452.632	-4712.338	6875.177	472.199	-4724.151	6924.978	482.433	-4737.428	6980.774	473.540	-4752.096	7053.814	446.444	-4764.191	7103.559	398.122	-4774.955	7156.836	338.646	-4779.179	7201.724	272.581	-4780.241	7241.375	208.224	-4767.016	7276.654	117.066	-4743.282	7313.942
2039	11.38547	427.358	-4499.403	6548.272	418.979	-4535.912	6578.823	429.299	-4576.596	6615.720	443.662	-4605.161	6651.215	439.922	-4636.846	6689.980	421.644	-4673.718	6737.782	427.414	-4697.335	6795.112	450.598	-4709.738	6846.531	470.687	-4720.812	6896.330	481.699	-4732.967	6952.166	473.819	-4746.729	7025.441	448.321	-4753.929	7079.298	398.948	-4768.542	7129.105	339.275	-4771.935	7173.822	272.609	-4772.822	7212.670	208.699	-4758.127	7247.868	116.279	-4735.115	7282.930
2040	11.39106	425.829	-4495.394	6520.928	416.678	-4532.833	6551.724	427.703	-4573.115	6588.328	443.657	-4601.302	6623.235	440.413	-4633.354	6661.717	420.929	-4670.279	6708.983	425.560	-4695.049	6765.923	448.657	-4707.210	6817.471	469.108	-4717.722	6867.364	481.656	-4729.705	6923.280	474.142	-4741.477	6996.716	448.975	-4748.132	7050.936	399.931	-4761.806	7101.184	340.098	-4764.684	7145.785	273.042	-4764.846	7184.020	208.426	-4750.227	7217.950	115.639	-4727.042	7251.685
2041	11.39665	424.806	-4489.419	6491.702	414.301	-4529.375	6524.505	425.954	-4569.619	6561.115	443.634	-4597.433	6595.229	440.995	-4629.721	6633.298	420.396	-4667.060	6679.856	423.717	-4692.485	6736.486	446.678	-4704.636	6788.090	467.538	-4714.250	6837.939	479.860	-4724.603	6893.917	474.345	-4736.201	6967.645	449.604	-4742.350	7022.051	400.785	-4755.353	7072.849	340.863	-4757.548	7117.417	273.546	-4756.874	7155.194	208.371	-4742.325	7187.959	115.134	-4719.017	7220.182
2042	11.40223	423.102	-4484.890	6463.029	412.024	-4526.050	6497.112	423.646	-4566.147	6535.075	443.551	-4593.563	6566.990	441.591	-4626.167	6604.603	419.865	-4663.788	6650.557	422.447	-4692.746	6706.204	444.765	-4702.119	6758.461	466.429	-4712.498	6808.284	478.911	-4720.768	6864.268	474.417	-4731.098	6938.184	450.227	-4736.607	6993.016	401.762	-4748.663	7044.326	341.730	-4750.388	7088.885	274.245	-4749.118	7126.159	207.805	-4735.288	7157.283	115.006	-4710.229	7189.049
2043	11.40782	419.527	-4485.217	6437.346	409.667	-4522.533	6469.625	421.885	-4562.666	6507.070	443.362	-4589.502	6538.477	442.265	-4622.314	6575.842	419.442	-4660.310	6621.002	420.764	-4689.946	6676.241	442.822	-4699.847	6728.376	464.842	-4709.127	6778.263	477.840	-4716.320	6834.366	474.418	-4726.238	6908.233	450.816	-4730.712	6963.649	402.752	-4742.147	7015.363	342.731	-4743.200	7059.952	274.776	-4742.045	7096.592	208.113	-4727.193	7127.077	114.872	-4702.354	7157.228
2044	11.41341	417.693	-4482.019	6409.184	406.973	-4519.479	6441.071	420.109	-4559.016	6479.029	443.140	-4585.412	6509.739	442.985	-4618.411	6546.827	419.115	-4656.827	6591.153	419.082	-4687.365	6645.902	440.914	-4697.261	6698.041	463.178	-4705.824	6748.028	477.545	-4712.960	6804.170	474.414	-4721.151	6878.104	451.326	-4724.949	6933.815	403.891	-4735.186	6986.380	343.768	-4735.952	7030.930	275.590	-4734.108	7067.219	208.541	-4719.373	7096.581	114.868	-4694.595	7125.214
2045	11.41899	415.633	-4478.608	6381.530	404.535	-4515.962	6413.153	418.228	-4555.363	6450.761	442.747	-4581.286	6480.943	443.718	-4614.593	6517.515	418.831	-4653.362	6561.066	416.785	-4682.257	6615.801	438.983	-4694.659	6667.501	461.517	-4702.513	6717.390	476.424	-4709.009	6773.565	474.400	-4715.845	6847.721	451.821	-4719.167	6903.647	404.920	-4728.814	6956.762	344.931	-4728.721	7001.619	276.733	-4726.186	7037.621	210.163	-4708.188	7069.236	114.818	-4687.581	7092.747
2046	11.42458	413.605	-4475.104	6353.737	402.571	-4511.890	6386.036	416.303	-4551.675	6422.378	442.315	-4576.999	6451.953	444.439	-4610.386	6488.119	418.731	-4649.862	6530.964	415.049	-4679.632	6584.866	437.043	-4692.184	6636.614	459.871	-4699.184	6686.575	475.304	-4704.978	6742.668	474.079	-4710.886	6816.839	452.278	-4713.351	6873.284	406.064	-4722.020	6927.051	346.217	-4721.386	6972.190	277.741	-4718.281	7007.874	210.864	-4700.298	7038.384	115.280	-4679.927	7060.687
2047	11.43017	411.606	-4471.514	6325.793	399.704	-4508.730	6356.901	414.248	-4547.973	6393.787	441.747	-4572.716	6422.694	445.210	-4606.229	6458.456	418.776	-4646.144	6500.551	413.406	-4676.695	6553.702	435.219	-4689.944	6605.429	457.648	-4695.050	6655.397	474.024	-4700.470	6711.502	473.768	-4706.215	6785.563	452.678	-4707.531	6842.562	407.237	-4715.317	6896.940	347.507	-4714.116	6942.412	278.968	-4710.639	6977.636	211.608	-4693.032	7007.157	115.897	-4672.315	7028.530
2048	11.43575	409.628	-4467.841	6297.687	397.327	-4504.898	6328.654	412.152	-4544.254	6365.123	441.077	-4568.341	6393.296	446.017	-4601.743	6428.673	418.992	-4642.360	6469.956	411.863	-4673.746	6522.311	433.270	-4687.772	6573.721	455.940	-4692.031	6623.900	472.803	-4696.498	6679.950	473.448	-4701.235	6754.041	453.064	-4701.800	6811.352	408.443	-4708.629	6866.573	348.904	-4706.777	6912.268	280.244	-4703.034	6947.301	212.749	-4685.159	6976.034	116.760	-4664.748	6996.538
2049	11.44134	407.662	-4464.102	6269.283	395.297	-4500.547	6301.092	409.899	-4540.920	6335.976	440.148	-4563.856	6363.708	446.775	-4597.294	6398.615	419.479	-4637.744	6439.829	410.320	-4670.887	6490.425	431.341	-4685.293	6541.958	454.163	-4689.108	6592.022	471.490	-4692.517	6648.059	473.236	-4696.440	6721.945	453.541	-4696.017	6779.791	409.722	-4701.857	6835.901	350.448	-4699.368	6881.951	281.826	-4695.126	6916.948	214.011	-4677.288	6944.805	117.783	-4657.017	6964.502
2050	11.44693	405.750	-4460.183	6240.755	392.481	-4497.084	6271.512	407.548	-4536.948	6306.904	439.115	-4559.414	6334.050	447.546	-4592.688	6368.345	420.151	-4633.905	6408.876	408.888	-4667.799	6458.389	429.285	-4683.103	6509.937	452.318	-4686.259	6559.912	470.151	-4688.223	6615.820	472.729	-4693.069	6688.991	454.530	-4689.220	6748.227	411.001	-4695.335	6804.681	352.049	-4692.057	6851.455	283.370	-4687.315	6886.125	215.508	-4669.445	6913.679	119.095	-4649.330	6932.775
2051	11.45251	403.858	-4456.224	6212.054	390.088	-4493.201	6242.660	405.096	-4532.990	6277.922	437.890	-4554.640	6304.329	448.305	-4587.752	6337.915	420.952	-4629.787	6377.877	407.432	-4664.591	6426.171	427.284	-4680.856	6477.472	450.444	-4683.490	6527.432	467.897	-4684.301	6583.146	472.335	-4688.012	6656.405	454.866	-4683.670	6715.926	412.335	-4688.572	6773.287	353.729	-4684.696	6820.357	285.785	-4678.980	6855.786	217.149	-4661.662	6882.250	120.688	-4641.576	6900.955
2052	11.45810	401.904	-4452.596	6183.149	388.077	-4488.697	6214.558	402.486	-4528.710	6248.699	436.426	-4550.192	6274.255	449.593	-4583.144	6307.484	421.897	-4625.657	6346.646	406.116	-4661.279	6393.687	425.201	-4678.510	6444.774	448.540	-4680.557	6494.855	466.547	-4680.564	6550.254	471.864	-4683.042	6623.409	455.268	-4677.979	6683.209	413.668	-4681.879	6741.306	355.519	-4677.396	6789.099	287.669	-4671.448	6824.438	218.954	-4653.858	6850.836	122.534	-4633.273	6869.474
2053	11.46369	400.058	-4448.510	6154.053	385.233	-4484.908	6184.521	399.790	-4524.755	6219.286	434.782	-4545.668	6244.094	450.358	-4578.224	6276.587	423.031	-4621.279	6315.191	404.931	-4657.661	6360.913	423.091	-4676.383	6411.849	446.585	-4677.773	6461.935	465.037	-4676.883	6517.177	471.394	-4677.900	6590.330	455.699	-4672.174	6650.317	415.073	-4675.280	6709.072	357.353	-4670.133	6757.498	289.757	-4663.549	6793.132	220.971	-4646.085	6819.165	124.504	-4625.491	6837.859
2054	11.46927	398.250	-4444.311	6124.837	382.783	-4480.685	6155.303	396.928	-4520.605	6189.830	432.922	-4540.984	6213.873	450.870	-4572.961	6245.454	424.440	-4616.860	6283.739	403.835	-4653.979	6327.933	420.912	-4674.009	6378.619	444.505	-4675.053	6428.737	463.504	-4672.913	6483.788	470.827	-4673.353	6556.442	456.019	-4666.549	6616.929	416.446	-4668.694	6676.391	359.284	-4662.786	6725.595	291.927	-4655.727	6761.534	223.156	-4638.246	6787.499	126.713	-4617.676	6806.377
2055	11.47486	396.480	-4440.038	6095.513	380.854	-4475.946	6127.004	394.055	-4516.600	6160.138	430.797	-4536.420	6183.380	450.565	-4569.383	6215.237	425.957	-4612.240	6252.162	402.900	-4649.733	6294.908	418.499	-4671.640	6345.173	442.471	-4672.837	6395.201	462.064	-4669.307	6449.918	470.284	-4668.174	6522.747	456.441	-4660.882	6583.212	417.821	-4662.085	6643.276	361.282	-4655.551	6693.222	294.201	-4648.237	6729.424	225.518	-4630.433	6755.817	129.133	-4609.786	6774.928
2056	11.48045	394.746	-4435.727	6066.090	377.873	-4471.873	6096.399	390.974	-4512.495	6130.239	428.615	-4531.753	6152.911	450.866	-4563.711	6183.857	427.688	-4607.543	6220.273	402.150	-4645.308	6261.762	416.058	-4668.891	6311.556	440.339	-4670.337	6361.436	460.515	-4665.868	6415.934	469.754	-4663.366	6488.442	456.863	-4654.869	6549.301	419.239	-4655.342	6609.866	363.314	-4648.256	6660.533	296.628	-4640.556	6697.373	228.086	-4622.635	6723.820	131.832	-4601.817	6743.602
2057	11.48603	392.997	-4431.659	6036.261	375.543	-4467.578	6066.651	387.857	-4508.338	6100.293	426.195	-4527.237	6122.216	451.054	-4558.347	6152.124	429.246	-4602.878	6187.628	402.246	-4640.582	6227.551	413.393	-4666.118	6277.778	438.061	-4667.787	6327.428	459.179	-4662.500	6381.502	469.201	-4658.784	6453.686	457.110	-4649.509	6514.744	420.678	-4648.532	6576.144	365.428	-4640.943	6627.551	299.195	-4632.596	6665.130	230.790	-4614.871	6691.834	134.778	-4593.849	6712.365
2058	11.49162	391.807	-4425.968	6005.666	373.706	-4462.868	6037.635	384.675	-4503.594	6070.441	423.782	-4522.712	6091.297	451.009	-4552.375	6120.280	431.162	-4597.914	6155.365	401.434	-4635.963	6194.877	410.712	-4663.057	6243.642	435.759	-4665.312	6293.302	457.711	-4659.129	6346.913	468.791	-4654.103	6418.871	457.589	-4643.913	6480.007	422.154	-4641.675	6542.077	367.645	-4633.557	6594.247	301.866	-4625.079	6632.351	233.708	-4607.067	6659.712	137.917	-4585.847	6681.051
2059	11.49721	390.646	-4420.154	5974.952	370.858	-4458.850	6006.529	381.493	-4499.244	6040.240	421.202	-4518.214	6060.206	450.745	-4546.645	6088.256	433.126	-4592.644	6123.085	402.515	-4630.696	6160.433	407.940	-4659.822	6209.276	433.222	-4663.074	6258.821	456.181	-4656.157	6311.895	468.371	-4649.883	6383.446	457.850	-4638.370	6444.909	423.491	-4635.070	6507.423	369.869	-4626.170	6560.391	304.714	-4617.271	6599.526	236.803	-4599.357	6627.485	141.405	-4577.765	6650.130
2060	11.50279	388.988	-4415.718	5944.767	368.966	-4453.988	5977.225	378.367	-4494.928	6009.895	418.520	-4513.558	6029.116	450.229	-4540.995	6055.979	435.113	-4587.242	6090.536	402.722	-4625.620	6126.787	405.109	-4656.308	6174.760	430.481	-4660.582	6224.287	454.743	-4653.052	6276.791	468.128	-4645.743	6347.817	458.479	-4632.971	6409.521	424.799	-4628.727	6472.114	372.237	-4618.728	6526.207	307.753	-4609.664	6566.285	240.153	-4593.084	6592.982	145.146	-4569.706	6619.107
2061	11.50838	386.302	-4414.163	5915.756	366.645	-4449.619	5946.761	375.163	-4490.262	5979.332	415.789	-4508.949	5997.812	449.433	-4533.954	6023.766	437.158	-4581.539	6057.908	403.270	-4620.271	6093.251	402.306	-4651.831	6140.149	427.650	-4657.985	6189.554	453.121	-4650.165	6241.365	467.944	-4642.175	6311.580	458.986	-4627.479	6373.733	426.099	-4622.345	6436.501	374.488	-4611.346	6491.549	310.895	-4601.702	6532.997	243.655	-4585.530	6560.501	149.055	-4562.242	6587.854
2062	11.51397	384.972	-4409.132	5884.746	364.409	-4445.288	5916.069	371.964	-4485.751	5948.788	413.042	-4504.033	5966.597	448.734	-4527.816	5991.125	439.075	-4575.795	6024.977	403.993	-4614.897	6059.295	399.685	-4647.593	6105.068	424.585	-4655.304	6154.630	451.592	-4647.245	6205.756	468.056	-4637.464	6275.603	460.091	-4621.526	6338.040	427.408	-4616.200	6400.371	376.811	-4604.000	6456.278	314.196	-4593.890	6499.206	247.390	-4576.584	6529.846	153.323	-4554.347	6556.972
2063	11.51955	383.995	-4403.272	5853.114	362.131	-4440.732	5885.542	368.856	-4481.390	5918.005	410.303	-4499.383	5935.150	447.923	-4520.764	5959.046	440.996	-4569.822	5991.865	404.907	-4609.239	6025.382	397.055	-4642.496	6070.043	421.361	-4652.618	6119.521	449.653	-4644.390	6170.091	468.008	-4633.835	6238.971	461.005	-4616.214	6301.854	428.697	-4610.223	6363.677	379.175	-4596.635	6420.673	317.727	-4585.878	6465.056	251.397	-4570.413	6494.606	158.038	-4546.607	6526.151
2064	11.52514	382.365	-4399.226	5822.241	359.890	-4436.396	5854.482	365.668	-4476.737	5887.032	407.537	-4492.298	5905.000	446.870	-4514.584	5926.102	442.813	-4563.721	5958.612	405.969	-4603.339	5991.479	394.587	-4637.332	6034.738	418.008	-4649.718	6084.177	447.724	-4641.706	6134.270	468.059	-4630.450	6202.038	461.958	-4611.146	6265.251	430.227	-4604.121	6327.013	381.445	-4589.438	6384.348	321.289	-4577.995	6430.609	255.739	-4562.542	6461.677	162.882	-4540.407	6493.346
2065	11.53073	380.744	-4395.218	5791.004	357.737	-4431.788	5823.421	362.607	-4471.887	5856.437	404.763	-4487.390	5873.416	445.712	-4508.423	5892.970	444.483	-4557.441	5925.071	407.119	-4597.262	5957.494	392.377	-4631.768	5999.083	414.723	-4646.355	6048.461	445.587	-4639.020	6098.309	468.113	-4627.176	6164.772	463.004	-4606.403	6228.577	431.553	-4598.517	6289.746	383.421	-4583.853	6346.264	325.034	-4569.927	6395.672	260.281	-4554.918	6428.148	168.235	-4532.923	6462.258
2066	11.53631	379.042	-4391.231	5759.758	355.538	-4427.445	5792.198	359.458	-4466.913	5825.442	401.907	-4482.363	5841.895	444.430	-4502.235	5859.637	446.023	-4550.990	5891.257	408.393	-4591.211	5922.985	390.310	-4625.684	5963.538	411.130	-4642.871	6012.606	443.635	-4636.697	6061.831	468.197	-4624.067	6127.424	463.868	-4602.389	6191.528	433.018	-4592.874	6252.513	385.777	-4576.877	6309.001	328.814	-4562.250	6360.052	265.178	-4547.002	6394.565	173.915	-4525.602	6431.072
2067	11.54190	377.380	-4387.217	5728.087	353.395	-4422.929	5760.633	356.407	-4461.982	5794.339	399.101	-4477.268	5810.270	442.955	-4495.902	5826.073	447.500	-4544.154	5857.352	409.677	-4584.891	5888.584	389.203	-4618.812	5926.792	407.474	-4638.373	5976.776	441.284	-4634.094	6025.684	468.292	-4621.535	6089.587	464.742	-4598.552	6154.102	434.190	-4587.992	6214.488	388.185	-4569.692	6271.533	332.865	-4554.116	6324.282	270.317	-4539.056	6360.721	180.039	-4518.073	6399.882
2068	11.54749	375.809	-4383.071	5696.305	351.108	-4418.224	5729.167	353.344	-4456.944	5763.004	396.263	-4472.193	5778.377	441.352	-4489.608	5792.649	448.830	-4537.271	5823.156	411.064	-4578.786	5853.752	387.821	-4612.146	5890.776	403.875	-4634.110	5940.601	438.852	-4631.377	5989.273	468.255	-4619.050	6051.891	465.742	-4595.250	6116.241	435.507	-4583.158	6176.451	390.730	-4562.667	6233.685	337.017	-4546.386	6287.878	275.735	-4530.956	6326.397	186.667	-4510.783	6368.555
2069	11.55307	374.210	-4378.811	5664.406	348.782	-4413.306	5697.403	350.326	-4451.709	5731.504	393.310	-4467.142	5746.317	439.592	-4483.327	5758.737	450.167	-4530.374	5788.636	412.591	-4572.245	5818.952	386.715	-4604.610	5855.066	400.112	-4628.873	5904.441	436.213	-4628.420	5952.709	468.088	-4616.548	6013.965	466.807	-4592.171	6078.356	436.646	-4578.663	6137.815	393.347	-4555.786	6195.265	341.425	-4538.507	6251.058	281.552	-4523.056	6291.631	193.902	-4503.292	6337.120
2070	11.55866	371.516	-4377.363	5634.038	346.414	-4408.478	5665.279	347.303	-4446.397	5699.652	390.278	-4462.126	5713.973	437.604	-4477.064	5724.735	451.495	-4523.033	5753.974	414.293	-4565.714	5783.828	385.852	-4597.624	5819.046	396.477	-4623.396	5868.014	433.663	-4625.109	5915.660	468.121	-4609.075	5979.015	468.018	-4589.839	6040.405	437.902	-4574.524	6099.198	396.106	-4548.895	6156.514	345.952	-4531.014	6213.518	287.610	-4515.013	6256.557	202.095	-4496.261	6305.214
2071	11.56425	370.213	-4372.772	5601.656	344.255	-4403.209	5633.209	344.147	-4440.769	5667.805	387.147	-4457.079	5681.481	435.480	-4470.868	5690.271	452.787	-4515.508	5719.028	416.151	-4559.004	5748.805	385.369	-4590.436	5782.725	393.032	-4617.641	5831.294	430.871	-4621.851	5878.583	467.594	-4608.144	5939.809	469.220	-4587.811	6002.351	439.044	-4570.917	6060.543	398.856	-4542.455	6116.968	350.650	-4523.448	6175.544	293.947	-4507.315	6220.479	210.625	-4488.591	6273.390
2072	11.56983	368.757	-4368.709	5569.297	342.147	-4398.411	5600.398	340.973	-4435.229	5635.613	383.953	-4451.875	5648.807	433.018	-4464.749	5655.760	454.016	-4507.890	5683.739	418.131	-4552.147	5713.554	385.055	-4582.950	5746.346	389.776	-4611.368	5794.417	427.880	-4618.173	5841.274	466.769	-4610.623	5898.638	470.275	-4585.999	5963.864	440.554	-4567.275	6021.447	401.852	-4536.048	6077.324	355.531	-4516.038	6137.001	300.703	-4499.357	6184.270	219.943	-4480.608	6241.236
2073	11.57542	367.491	-4364.222	5536.861	340.141	-4393.329	5567.430	337.868	-4429.384	5603.157	380.667	-4446.628	5616.146	430.400	-4458.627	5621.048	455.082	-4500.172	5647.998	420.328	-4544.839	5678.352	385.074	-4575.309	5710.003	386.721	-4604.845	5757.330	424.790	-4614.600	5803.778	466.070	-4606.258	5861.029	480.550	-4567.822	5936.680	441.795	-4564.288	5981.515	404.660	-4530.365	6036.924	360.527	-4508.800	6097.940	307.783	-4491.636	6147.304	229.909	-4472.621	6208.250
2074	11.58101	366.066	-4361.874	5502.496	338.162	-4388.077	5534.406	334.681	-4423.512	5570.575	377.314	-4441.372	5583.138	427.672	-4452.564	5586.142	456.015	-4492.306	5611.870	422.565	-4537.446	5643.031	385.447	-4567.184	5673.829	383.882	-4597.740	5720.292	421.576	-4610.417	5766.257	464.705	-4606.068	5820.908	482.526	-4561.230	5901.195	443.158	-4561.634	5941.558	407.618	-4524.869	5996.594	365.541	-4501.748	6058.167	315.572	-4483.880	6109.930	240.873	-4464.296	6174.589
2075	11.58659	365.029	-4357.155	5469.618	336.305	-4382.373	5501.259	331.581	-4417.456	5537.586	373.891	-4436.001	5549.956	424.646	-4446.593	5551.070	456.375	-4485.573	5575.405	424.988	-4530.072	5607.449	386.270	-4559.387	5637.233	381.329	-4590.140	5683.001	418.335	-4606.083	5728.711	463.322	-4604.822	5781.039	484.742	-4554.235	5866.026	444.422	-4559.258	5901.344	409.777	-4520.463	5956.066	370.691	-4494.874	6017.938	323.358	-4476.069	6071.784	252.711	-4455.813	6140.491
2076	11.59218	363.941	-4352.294	5436.412	334.533	-4376.480	5467.998	328.533	-4411.091	5504.038	370.495	-4430.537	5516.273	421.611	-4440.635	5516.017	456.934	-4477.803	5538.743	427.534	-4522.097	5571.898	387.555	-4550.850	5600.913	378.906	-4582.529	5645.323	414.938	-4601.567	5690.586	461.582	-4601.418	5742.635	486.825	-4547.181	5830.085	446.176	-4557.318	5861.294	413.022	-4515.833	5915.015	375.824	-4488.306	5977.061	331.387	-4468.332	6033.125	264.881	-4447.321	6105.378
