NO_OF_FRAMES	321
NO_OF_CAMERAS	23
NO_OF_MARKERS	18
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 12:20:35	11529.31991203
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	18 X	18 Y	18 Z	
13353	74.59218	NA	NA	NA	NA	NA	NA	NA	NA	NA	862.364	-4461.624	8420.273	901.858	-4500.910	8395.191	862.142	-4531.542	8382.438	816.559	-4555.354	8349.332	NA	NA	NA	715.580	-4582.367	8304.231	704.901	-4638.535	8288.355	702.675	-4704.457	8273.178	696.493	-4768.199	8258.785	NA	NA	NA	637.159	-4883.227	8238.162	583.937	-4919.723	8228.188	520.567	-4962.047	8214.566	479.244	-5024.017	8215.496	448.895	-5107.215	8260.153
13354	74.59777	NA	NA	NA	NA	NA	NA	NA	NA	NA	886.515	-4456.467	8411.424	904.064	-4493.174	8386.257	NA	NA	NA	823.180	-4551.684	8342.380	NA	NA	NA	NA	NA	NA	707.672	-4630.529	8283.228	706.056	-4696.597	8268.220	700.785	-4760.051	8253.996	NA	NA	NA	643.705	-4876.308	8234.178	590.427	-4913.054	8225.163	525.575	-4952.175	8212.344	481.739	-5013.856	8210.916	446.938	-5097.078	8251.455
13355	74.60335	NA	NA	NA	NA	NA	NA	NA	NA	NA	888.324	-4448.632	8402.755	909.213	-4486.343	8377.139	NA	NA	NA	831.144	-4554.602	8334.302	NA	NA	NA	NA	NA	NA	710.801	-4622.130	8277.653	709.310	-4688.592	8262.968	705.546	-4752.348	8248.750	NA	NA	NA	650.224	-4869.274	8229.967	597.057	-4906.333	8221.782	531.328	-4944.015	8208.989	484.630	-5003.375	8206.385	446.241	-5090.203	8241.045
13356	74.60894	NA	NA	NA	NA	NA	NA	NA	NA	NA	890.105	-4440.796	8393.750	911.533	-4478.932	8367.913	NA	NA	NA	839.078	-4549.942	8326.533	781.197	-4531.412	8301.666	734.627	-4556.049	8285.364	713.586	-4613.994	8272.098	712.409	-4680.535	8257.503	709.766	-4744.201	8243.462	NA	NA	NA	656.634	-4862.168	8225.417	603.560	-4899.559	8218.002	537.039	-4935.989	8205.296	487.917	-4993.136	8201.736	444.669	-5079.514	8231.570
13357	74.61453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	914.166	-4471.501	8358.404	NA	NA	NA	847.021	-4544.553	8318.890	788.464	-4528.037	8293.839	740.219	-4548.515	8279.585	716.858	-4605.665	8266.062	715.555	-4672.304	8251.739	714.347	-4736.290	8237.629	NA	NA	NA	663.033	-4854.977	8220.423	610.087	-4892.729	8213.958	542.892	-4927.910	8201.337	491.513	-4982.972	8196.967	444.509	-5068.583	8220.217
13358	74.62011	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	916.787	-4463.967	8348.561	NA	NA	NA	854.857	-4539.028	8310.962	795.777	-4524.634	8285.824	745.747	-4540.954	8272.912	719.742	-4597.486	8259.963	718.883	-4664.278	8245.628	718.537	-4728.247	8231.614	NA	NA	NA	669.349	-4847.732	8215.203	616.523	-4885.845	8209.552	548.786	-4919.963	8197.091	495.579	-4973.147	8191.927	444.064	-5057.314	8210.624
13359	74.62570	NA	NA	NA	848.234	-4374.012	8361.790	NA	NA	NA	NA	NA	NA	923.379	-4457.277	8341.845	892.784	-4481.559	8329.736	857.902	-4535.680	8305.924	802.599	-4516.100	8279.475	751.267	-4533.372	8265.597	723.266	-4589.001	8253.305	721.818	-4655.985	8239.467	722.827	-4720.031	8225.264	NA	NA	NA	675.395	-4840.343	8209.251	623.031	-4878.935	8204.843	554.749	-4911.959	8192.626	499.675	-4961.926	8186.839	444.146	-5045.798	8201.011
13360	74.63128	NA	NA	NA	851.814	-4366.403	8350.462	855.634	-4399.269	8373.082	897.561	-4408.472	8352.752	920.579	-4447.235	8325.333	891.868	-4472.529	8317.974	864.987	-4532.336	8297.980	810.023	-4512.287	8271.340	753.048	-4527.850	8261.334	726.783	-4580.524	8246.496	724.767	-4647.900	8233.028	726.577	-4711.788	8218.932	NA	NA	NA	681.560	-4832.992	8203.356	629.441	-4871.986	8199.780	560.644	-4904.021	8187.873	504.219	-4952.240	8181.256	445.095	-5034.776	8191.590
13361	74.63687	894.188	-4341.845	8354.164	855.387	-4358.801	8338.825	857.711	-4391.189	8361.890	903.154	-4400.579	8342.754	922.841	-4439.032	8313.873	894.341	-4464.050	8306.894	NA	NA	NA	817.454	-4508.471	8263.007	759.112	-4520.674	8253.339	729.928	-4572.037	8239.603	727.928	-4639.584	8226.304	NA	NA	NA	NA	NA	NA	687.708	-4825.570	8197.100	635.895	-4864.982	8194.432	566.621	-4896.157	8182.842	508.827	-4942.548	8175.618	446.804	-5023.285	8182.208
13362	74.64246	899.132	-4333.058	8332.381	877.404	-4351.493	8346.782	859.646	-4383.095	8350.231	908.479	-4392.560	8332.291	921.200	-4432.189	8307.863	897.337	-4456.015	8295.640	NA	NA	NA	822.374	-4498.786	8256.469	765.340	-4513.583	8245.069	730.239	-4562.873	8234.215	731.159	-4631.427	8219.256	NA	NA	NA	NA	NA	NA	693.834	-4818.113	8190.454	642.339	-4857.908	8188.734	572.774	-4888.320	8177.651	513.568	-4933.162	8169.695	449.222	-5012.248	8173.099
13363	74.64804	902.476	-4325.647	8320.090	881.138	-4344.132	8335.142	862.793	-4374.607	8337.214	912.189	-4383.553	8322.670	923.082	-4424.873	8297.161	900.423	-4448.307	8284.146	NA	NA	NA	829.879	-4495.233	8247.427	771.676	-4506.714	8236.604	734.593	-4554.636	8226.432	733.724	-4622.797	8212.222	732.907	-4686.462	8200.953	NA	NA	NA	699.895	-4810.555	8183.549	648.722	-4850.769	8182.656	578.839	-4880.547	8172.042	518.553	-4923.829	8163.767	452.071	-5001.235	8164.250
13364	74.65363	905.647	-4320.233	8313.315	878.923	-4334.580	8310.890	864.000	-4367.091	8326.007	NA	NA	NA	932.454	-4420.465	8291.929	NA	NA	NA	NA	NA	NA	837.331	-4491.795	8238.023	778.264	-4500.032	8227.740	739.017	-4546.350	8218.338	732.717	-4613.333	8206.977	736.986	-4677.915	8193.232	729.409	-4743.261	8183.422	705.944	-4802.940	8176.317	655.034	-4843.609	8176.280	584.888	-4872.803	8166.150	523.623	-4914.556	8157.581	455.280	-4990.466	8155.481
13365	74.65922	909.603	-4319.902	8298.994	882.253	-4327.101	8297.954	845.670	-4359.535	8295.933	NA	NA	NA	934.183	-4413.466	8281.008	NA	NA	NA	NA	NA	NA	844.825	-4488.450	8228.354	784.953	-4493.428	8218.438	743.598	-4538.131	8209.961	736.077	-4605.007	8199.002	740.987	-4669.819	8185.331	734.490	-4734.315	8175.294	711.866	-4795.265	8168.817	661.514	-4836.385	8169.538	591.172	-4865.107	8159.873	528.731	-4905.351	8151.199	459.036	-4979.569	8147.001
13366	74.66480	911.842	-4316.529	8286.541	891.205	-4322.188	8297.541	848.437	-4351.706	8283.602	NA	NA	NA	935.790	-4406.039	8269.700	NA	NA	NA	NA	NA	NA	856.415	-4488.340	8216.266	791.845	-4487.056	8208.823	748.412	-4529.861	8201.355	739.453	-4596.618	8190.844	744.922	-4661.447	8177.188	739.539	-4726.073	8167.017	717.763	-4787.519	8160.953	667.833	-4829.088	8162.434	597.380	-4857.528	8153.337	534.054	-4896.364	8144.633	463.121	-4969.041	8138.677
13367	74.67039	914.096	-4313.159	8273.798	894.719	-4315.065	8284.565	851.375	-4343.867	8271.169	NA	NA	NA	937.562	-4398.830	8258.302	914.338	-4418.211	8235.016	NA	NA	NA	865.337	-4487.654	8205.471	799.030	-4480.781	8198.902	753.435	-4521.684	8192.359	742.847	-4588.219	8182.464	748.784	-4653.042	8168.845	744.601	-4718.395	8158.575	720.227	-4780.656	8155.604	674.178	-4821.813	8154.983	603.661	-4849.884	8146.546	539.127	-4886.482	8138.531	467.533	-4958.956	8130.495
13368	74.67598	916.412	-4309.256	8261.194	892.758	-4310.186	8274.050	854.523	-4336.052	8258.703	NA	NA	NA	939.357	-4391.594	8246.772	917.972	-4410.686	8222.323	961.956	-4449.364	8243.899	874.995	-4484.229	8194.058	806.557	-4474.891	8188.736	763.875	-4512.745	8182.286	746.199	-4580.097	8172.994	752.713	-4644.625	8158.920	749.502	-4709.988	8149.761	726.107	-4772.723	8147.123	680.566	-4814.484	8147.213	609.912	-4842.245	8139.433	544.768	-4877.629	8131.560	472.096	-4948.955	8122.527
13369	74.68156	918.814	-4305.681	8248.415	899.806	-4304.323	8266.112	849.623	-4326.509	8237.160	887.525	-4374.364	8244.127	940.963	-4384.161	8234.984	921.439	-4403.014	8209.468	965.344	-4440.982	8230.737	884.379	-4480.132	8182.720	814.175	-4469.378	8178.190	769.097	-4504.599	8172.400	749.691	-4571.539	8163.905	756.496	-4636.137	8149.948	754.271	-4701.506	8140.711	731.947	-4764.725	8138.404	686.897	-4807.104	8139.182	616.173	-4834.581	8132.031	550.404	-4868.963	8124.248	476.777	-4938.142	8114.568
13370	74.68715	921.138	-4313.949	8228.993	907.467	-4297.900	8259.494	856.123	-4319.326	8229.336	889.374	-4366.746	8231.190	942.976	-4376.748	8223.035	924.945	-4395.647	8196.355	949.594	-4476.340	8204.073	893.657	-4475.690	8171.202	822.083	-4464.229	8167.405	774.345	-4496.470	8162.004	753.143	-4563.152	8154.428	760.135	-4627.627	8140.636	759.001	-4693.002	8131.479	737.789	-4756.679	8129.370	693.205	-4799.686	8130.813	622.416	-4826.992	8124.162	556.154	-4860.494	8116.741	481.825	-4928.831	8106.725
13371	74.69274	922.000	-4312.663	8217.056	914.243	-4291.374	8249.215	862.128	-4311.304	8218.944	890.984	-4359.055	8217.734	944.772	-4369.402	8210.851	928.371	-4388.001	8182.897	954.162	-4469.640	8192.853	NA	NA	NA	829.894	-4459.433	8156.287	779.917	-4488.419	8151.266	756.661	-4554.562	8144.681	763.730	-4619.062	8131.107	763.629	-4684.416	8122.045	737.965	-4749.743	8122.093	699.564	-4792.159	8122.075	628.766	-4819.343	8116.253	562.009	-4852.106	8109.046	487.185	-4919.821	8099.013
13372	74.69832	930.067	-4315.208	8204.687	922.758	-4284.057	8237.026	868.474	-4304.110	8210.450	884.079	-4351.036	8198.805	946.634	-4361.929	8198.590	NA	NA	NA	958.446	-4462.608	8181.040	NA	NA	NA	837.586	-4455.014	8144.878	785.660	-4480.485	8140.184	760.207	-4545.918	8134.739	767.244	-4610.435	8121.501	768.157	-4675.826	8112.369	743.752	-4741.579	8112.433	705.838	-4784.655	8113.050	634.955	-4811.657	8107.983	568.026	-4843.857	8101.042	492.885	-4911.313	8091.137
13373	74.70391	931.663	-4307.756	8191.984	929.422	-4277.641	8225.913	882.429	-4297.411	8205.290	886.581	-4343.828	8184.712	948.713	-4354.773	8186.103	NA	NA	NA	962.573	-4455.562	8168.818	NA	NA	NA	845.304	-4450.618	8133.357	791.802	-4472.735	8128.885	763.787	-4537.205	8124.410	770.698	-4601.719	8111.542	772.577	-4667.198	8102.473	749.462	-4733.341	8102.539	712.106	-4777.050	8103.643	641.272	-4804.009	8099.465	573.931	-4835.710	8092.908	498.796	-4903.181	8083.474
13374	74.70950	933.341	-4300.427	8178.899	935.879	-4271.329	8214.252	888.033	-4289.547	8192.104	NA	NA	NA	950.540	-4347.548	8173.294	959.845	-4400.769	8136.561	961.213	-4451.427	8160.504	NA	NA	NA	853.047	-4446.377	8121.660	798.231	-4465.161	8117.218	767.445	-4528.385	8113.833	774.024	-4593.021	8101.525	776.958	-4658.865	8091.251	755.173	-4725.497	8091.135	718.406	-4769.362	8094.000	647.646	-4796.468	8090.582	580.037	-4827.643	8084.682	505.104	-4895.408	8075.612
13375	74.71508	934.957	-4293.189	8165.565	940.892	-4265.723	8203.182	892.422	-4281.621	8177.347	890.748	-4329.344	8157.003	952.525	-4340.412	8160.267	962.318	-4392.909	8122.231	967.998	-4444.609	8149.265	NA	NA	NA	860.869	-4442.121	8109.859	805.065	-4457.831	8105.292	771.147	-4519.536	8103.072	777.227	-4584.236	8091.250	781.204	-4650.121	8080.736	760.776	-4717.146	8080.593	724.656	-4761.750	8084.012	650.113	-4789.483	8084.865	586.243	-4819.907	8076.060	511.900	-4889.584	8067.555
13376	74.72067	936.619	-4286.096	8151.994	947.220	-4259.457	8190.427	895.711	-4274.113	8162.671	892.924	-4322.209	8142.870	954.381	-4333.273	8146.982	964.538	-4385.313	8107.655	975.571	-4437.265	8135.136	919.972	-4446.705	8123.229	868.721	-4438.012	8097.755	812.240	-4450.665	8093.228	775.049	-4510.508	8092.064	780.411	-4575.392	8080.745	785.406	-4641.185	8070.130	766.346	-4708.623	8069.743	730.921	-4753.906	8073.729	656.610	-4781.862	8075.264	592.490	-4812.175	8067.313	518.733	-4882.413	8059.526
13377	74.72626	938.303	-4279.011	8138.065	953.348	-4253.151	8177.234	898.982	-4266.544	8147.702	895.029	-4315.063	8128.300	956.210	-4326.130	8133.352	966.661	-4377.817	8092.893	982.845	-4429.654	8120.617	925.309	-4443.777	8108.491	876.647	-4433.938	8085.588	819.757	-4443.522	8080.943	779.204	-4501.548	8080.386	783.532	-4566.526	8069.952	789.554	-4632.352	8059.031	771.807	-4700.129	8058.579	737.158	-4746.079	8063.119	663.167	-4774.261	8065.322	598.794	-4804.508	8058.362	525.642	-4875.318	8051.557
13378	74.73184	939.994	-4271.984	8123.940	959.245	-4246.882	8163.481	908.431	-4260.893	8144.576	897.325	-4307.897	8113.667	958.190	-4318.991	8119.672	968.639	-4370.352	8078.116	989.624	-4422.438	8104.041	933.039	-4440.720	8096.333	884.510	-4429.980	8073.252	827.460	-4436.716	8068.249	783.505	-4492.576	8068.758	786.579	-4557.603	8059.134	793.626	-4623.359	8047.850	777.207	-4691.395	8047.401	743.396	-4738.175	8052.174	669.713	-4766.760	8055.208	605.144	-4796.943	8049.097	532.720	-4868.312	8043.623
13379	74.73743	941.688	-4264.874	8109.513	964.797	-4240.561	8149.130	916.803	-4256.407	8141.227	910.581	-4297.485	8100.506	957.833	-4311.560	8105.157	970.815	-4363.061	8063.563	996.348	-4414.801	8087.750	937.513	-4439.242	8085.474	892.375	-4425.989	8060.794	835.407	-4430.133	8055.385	788.046	-4483.496	8056.603	789.590	-4548.649	8048.191	797.569	-4614.243	8036.464	782.566	-4682.583	8035.894	746.521	-4731.265	8043.302	676.261	-4759.236	8044.728	611.999	-4790.604	8038.827	539.871	-4861.777	8035.804
13380	74.74302	923.461	-4247.726	8092.040	970.234	-4234.332	8134.542	923.736	-4250.003	8130.521	NA	NA	NA	961.096	-4304.678	8090.955	972.961	-4355.921	8048.893	1002.814	-4407.186	8071.530	945.727	-4435.098	8073.260	900.273	-4422.059	8048.211	843.484	-4423.902	8042.164	792.905	-4474.403	8043.951	792.728	-4539.518	8037.087	801.513	-4605.030	8024.564	787.971	-4673.668	8023.892	752.695	-4723.107	8031.625	682.872	-4751.640	8034.020	618.507	-4783.426	8028.982	547.323	-4855.425	8027.883
13381	74.74860	926.888	-4241.429	8075.565	975.777	-4228.031	8119.130	929.460	-4244.199	8120.406	NA	NA	NA	955.874	-4296.388	8071.820	975.257	-4348.758	8034.302	1008.895	-4399.613	8055.387	953.994	-4430.847	8060.649	908.179	-4418.073	8035.400	851.687	-4418.021	8028.659	797.948	-4465.280	8031.044	795.829	-4530.314	8025.874	805.357	-4595.662	8012.693	793.346	-4664.686	8011.588	758.927	-4714.806	8019.684	689.469	-4744.012	8022.989	625.211	-4776.489	8018.823	554.872	-4849.328	8019.621
13382	74.75419	919.329	-4237.358	8058.823	965.574	-4217.738	8087.017	936.390	-4237.899	8109.139	956.929	-4237.910	8035.558	957.760	-4289.134	8057.203	977.468	-4341.449	8019.521	1014.454	-4392.021	8038.918	962.368	-4426.444	8047.604	916.070	-4414.131	8022.400	859.982	-4412.462	8014.789	803.253	-4456.253	8017.733	798.980	-4521.021	8014.423	809.045	-4586.321	8001.103	798.747	-4655.477	7999.119	765.170	-4707.351	8006.583	696.023	-4736.444	8011.730	628.408	-4769.825	8011.372	562.600	-4843.017	8011.065
13383	74.75978	920.457	-4219.771	8052.089	968.211	-4183.068	8075.233	943.143	-4231.573	8097.325	960.627	-4231.364	8017.468	959.887	-4282.052	8042.229	979.772	-4334.269	8004.822	1020.936	-4384.378	8022.054	970.886	-4421.988	8034.111	923.998	-4410.199	8009.143	868.358	-4407.205	8000.474	813.914	-4446.870	8003.728	802.210	-4511.578	8002.659	812.642	-4576.820	7989.352	803.998	-4646.216	7986.600	771.361	-4699.121	7993.867	702.663	-4728.806	8000.135	635.466	-4763.025	8000.508	570.297	-4836.740	8002.158
13384	74.76536	NA	NA	NA	962.334	-4144.982	8068.267	949.988	-4225.254	8085.161	964.775	-4225.211	8000.453	961.719	-4274.678	8027.292	991.399	-4329.286	7997.643	1025.704	-4376.937	8004.977	979.527	-4417.459	8020.154	931.930	-4406.357	7995.629	876.742	-4402.080	7985.731	819.408	-4437.840	7989.651	805.539	-4502.039	7990.582	816.147	-4567.317	7977.687	809.152	-4636.774	7973.996	777.568	-4690.699	7980.945	709.389	-4721.105	7988.249	642.626	-4756.249	7989.434	578.234	-4830.878	7992.660
13385	74.77095	983.781	-4178.836	7989.532	964.850	-4140.964	8052.423	956.742	-4218.948	8072.376	968.937	-4218.834	7983.423	963.626	-4267.631	8011.860	993.448	-4322.114	7982.547	1030.229	-4369.449	7987.820	988.326	-4412.681	8005.801	939.862	-4402.670	7981.940	885.144	-4396.991	7970.576	825.527	-4428.972	7975.289	822.146	-4492.634	7974.183	819.554	-4557.697	7966.018	814.144	-4627.265	7961.272	783.802	-4682.145	7967.809	716.126	-4713.416	7976.065	649.926	-4749.552	7978.050	586.418	-4824.778	7982.723
13386	74.77654	987.933	-4172.894	7972.390	967.339	-4137.487	8036.311	963.523	-4212.675	8059.228	973.153	-4212.908	7966.261	965.509	-4260.356	7996.345	995.471	-4315.196	7967.467	1030.836	-4361.989	7975.357	998.015	-4407.868	7993.376	947.792	-4399.118	7968.114	893.646	-4391.980	7955.214	828.196	-4420.794	7961.796	812.750	-4482.485	7965.448	822.913	-4548.021	7954.134	819.001	-4617.647	7948.471	790.041	-4673.534	7954.321	722.976	-4705.794	7963.637	657.284	-4742.799	7966.486	594.880	-4819.041	7972.424
13387	74.78212	992.145	-4167.020	7955.022	969.723	-4133.999	8019.896	970.305	-4206.334	8045.491	977.534	-4207.061	7948.826	966.360	-4252.186	7980.465	997.346	-4308.234	7952.171	1034.938	-4354.669	7951.125	1006.976	-4401.548	7978.516	955.760	-4395.631	7954.064	902.074	-4387.185	7939.601	838.968	-4409.609	7946.642	816.659	-4472.474	7952.428	826.102	-4538.236	7942.053	823.658	-4607.866	7935.515	796.266	-4664.824	7940.603	729.881	-4698.240	7950.887	664.821	-4736.040	7954.625	603.557	-4813.279	7961.616
13388	74.78771	999.431	-4159.954	7936.324	972.153	-4131.089	8002.918	977.536	-4199.773	8031.021	NA	NA	NA	968.875	-4245.517	7964.410	999.143	-4301.518	7936.865	1041.146	-4347.435	7934.229	1015.303	-4394.824	7961.545	963.782	-4392.123	7939.722	910.646	-4382.584	7923.941	846.243	-4400.776	7931.430	820.779	-4462.433	7939.125	829.285	-4528.331	7929.794	828.113	-4597.959	7922.535	802.450	-4655.865	7926.827	736.877	-4690.673	7937.854	672.345	-4729.354	7942.419	612.367	-4807.568	7950.496
13389	74.79330	1003.842	-4154.107	7918.446	979.279	-4145.934	7983.200	984.017	-4193.439	8016.407	NA	NA	NA	971.223	-4238.559	7948.465	1000.877	-4294.992	7921.354	1044.678	-4340.333	7917.461	1023.461	-4387.773	7944.302	971.924	-4388.566	7925.197	919.218	-4378.229	7908.109	853.858	-4391.865	7916.241	825.256	-4452.153	7925.426	832.581	-4518.208	7917.344	832.463	-4587.802	7909.306	808.691	-4646.744	7912.934	743.997	-4683.106	7924.532	680.143	-4722.726	7929.854	621.692	-4802.137	7939.060
13390	74.79888	1008.817	-4148.348	7900.896	980.923	-4140.878	7967.060	990.395	-4187.113	8001.208	NA	NA	NA	969.966	-4228.538	7931.772	1002.363	-4288.430	7905.439	1047.426	-4332.909	7899.403	1031.781	-4381.364	7926.673	980.128	-4384.925	7910.415	927.785	-4374.085	7892.280	861.507	-4383.300	7900.321	829.848	-4441.771	7911.345	835.907	-4507.930	7904.627	836.627	-4577.565	7895.951	814.772	-4637.457	7898.930	751.127	-4675.600	7910.886	688.026	-4716.054	7917.068	631.422	-4796.642	7927.191
13391	74.80447	1013.577	-4142.580	7882.888	982.532	-4136.287	7950.553	997.037	-4180.504	7985.180	NA	NA	NA	971.686	-4221.145	7915.204	995.572	-4279.458	7882.743	1049.781	-4325.563	7880.796	1040.003	-4374.801	7908.407	988.439	-4381.278	7896.881	936.324	-4370.096	7876.524	868.979	-4375.391	7883.227	834.530	-4431.282	7896.856	839.228	-4497.570	7891.535	840.739	-4567.188	7882.396	820.890	-4627.923	7884.825	758.250	-4667.996	7897.045	695.991	-4709.338	7903.948	640.972	-4791.052	7915.147
13392	74.81006	1018.268	-4136.874	7864.356	984.187	-4131.601	7933.701	1003.481	-4173.892	7968.667	NA	NA	NA	973.435	-4213.740	7898.515	1005.284	-4275.233	7873.029	1052.252	-4317.868	7862.729	1048.027	-4367.951	7889.712	996.887	-4377.391	7881.728	943.601	-4362.367	7861.022	876.325	-4368.306	7864.883	839.330	-4420.726	7881.919	842.551	-4487.031	7878.180	844.817	-4556.614	7868.641	826.773	-4618.026	7870.703	765.445	-4660.213	7882.962	704.037	-4702.702	7890.511	650.777	-4785.586	7902.808
13393	74.81564	1023.121	-4131.131	7845.497	985.905	-4127.241	7916.314	1009.661	-4167.211	7951.579	NA	NA	NA	975.320	-4206.343	7881.424	1006.638	-4268.649	7856.395	1048.887	-4310.943	7843.280	1055.719	-4360.984	7870.616	1005.479	-4373.320	7866.185	953.101	-4362.646	7846.608	884.510	-4360.906	7847.650	844.284	-4410.210	7866.630	845.962	-4476.385	7864.491	848.776	-4545.960	7854.755	832.755	-4608.012	7856.520	772.604	-4652.336	7868.602	712.411	-4696.095	7876.798	660.684	-4780.043	7890.008
13394	74.82123	1027.814	-4125.418	7826.415	987.750	-4122.534	7899.272	1015.642	-4160.491	7933.886	NA	NA	NA	977.054	-4199.408	7865.043	1000.465	-4259.144	7833.229	1051.003	-4303.413	7825.491	1063.108	-4353.779	7850.866	1014.171	-4369.222	7850.368	961.635	-4358.733	7829.321	892.898	-4353.906	7830.355	854.278	-4401.104	7848.872	849.391	-4465.557	7850.486	852.808	-4535.166	7840.579	838.569	-4597.748	7842.261	779.864	-4645.075	7853.360	720.888	-4689.437	7862.841	670.726	-4774.315	7876.733
13395	74.82682	1032.511	-4119.755	7807.065	989.318	-4117.418	7880.323	1021.350	-4153.782	7915.789	979.666	-4192.497	7803.935	979.213	-4191.449	7846.400	1002.391	-4252.351	7816.262	1053.129	-4295.856	7807.621	1069.995	-4346.442	7831.000	1022.971	-4365.118	7834.014	970.009	-4355.086	7813.723	901.389	-4347.211	7812.882	847.096	-4389.177	7828.645	852.707	-4454.686	7836.152	856.794	-4524.251	7826.241	840.927	-4588.483	7827.530	787.213	-4637.155	7838.461	729.474	-4682.748	7848.560	680.998	-4768.792	7862.999
13396	74.83240	1037.240	-4114.188	7787.711	991.677	-4112.688	7863.778	1026.815	-4147.113	7897.242	984.353	-4185.970	7783.339	980.485	-4209.473	7824.354	1004.367	-4245.201	7798.751	1055.310	-4288.124	7789.546	1076.805	-4339.276	7811.211	1031.857	-4360.981	7817.107	978.371	-4351.513	7798.009	910.018	-4340.860	7795.348	861.376	-4379.820	7816.489	856.147	-4443.612	7821.503	860.765	-4513.266	7811.685	846.447	-4577.929	7812.876	794.465	-4628.913	7823.457	738.292	-4675.911	7834.107	691.436	-4762.976	7848.815
13397	74.83799	1041.898	-4108.614	7768.107	993.498	-4107.388	7844.037	1031.949	-4140.390	7878.272	989.274	-4179.660	7763.406	989.344	-4209.990	7800.115	1006.516	-4238.513	7781.062	1060.146	-4280.026	7780.374	1083.377	-4331.838	7790.888	1040.794	-4356.696	7799.919	986.765	-4348.130	7782.080	NA	NA	NA	866.963	-4369.656	7798.810	859.516	-4432.474	7806.514	864.674	-4502.126	7796.996	851.999	-4567.228	7798.016	801.902	-4620.508	7808.269	747.258	-4668.943	7819.467	702.290	-4757.101	7834.068
13398	74.84358	1047.145	-4103.462	7751.189	996.248	-4102.350	7827.222	1036.938	-4133.778	7859.097	NA	NA	NA	991.368	-4202.525	7781.804	1015.660	-4233.294	7767.049	1062.341	-4272.372	7761.772	1089.033	-4324.226	7770.559	1049.821	-4351.770	7782.474	995.005	-4344.991	7767.313	927.492	-4333.561	7768.996	873.552	-4356.126	7784.947	862.912	-4421.181	7791.225	868.427	-4490.920	7782.196	857.476	-4556.427	7782.999	809.536	-4611.860	7792.930	756.331	-4661.811	7804.649	713.334	-4751.029	7819.024
13399	74.84916	1051.814	-4097.905	7731.402	998.226	-4096.364	7806.938	NA	NA	NA	NA	NA	NA	993.311	-4193.559	7763.662	1011.450	-4223.477	7744.979	1064.834	-4264.682	7743.327	1094.364	-4316.588	7750.049	1059.136	-4348.217	7764.452	1003.462	-4341.812	7750.742	936.041	-4329.244	7750.525	880.191	-4345.475	7767.113	866.372	-4409.735	7775.544	872.087	-4479.618	7767.226	862.865	-4545.355	7767.822	817.204	-4602.873	7777.461	765.683	-4654.417	7789.646	724.826	-4744.992	7803.461
13400	74.85475	1056.630	-4092.436	7711.720	1001.277	-4091.432	7789.787	NA	NA	NA	NA	NA	NA	976.396	-4182.436	7742.554	1014.071	-4215.880	7726.734	1067.332	-4257.100	7718.444	1099.058	-4308.799	7729.302	1067.703	-4343.338	7745.319	1012.012	-4338.624	7733.815	947.657	-4321.198	7724.819	886.303	-4336.529	7746.510	869.819	-4398.236	7759.424	875.529	-4468.206	7752.065	868.299	-4534.289	7752.422	824.968	-4593.804	7761.864	775.170	-4646.899	7774.510	732.308	-4738.106	7789.561
13401	74.86034	1061.587	-4086.913	7691.927	1004.296	-4086.156	7771.907	1037.088	-4086.416	7770.941	958.600	-4133.287	7723.411	978.869	-4174.648	7723.226	1023.612	-4210.136	7713.719	1069.984	-4249.335	7700.050	1103.471	-4301.026	7708.568	1075.993	-4337.958	7725.659	1020.617	-4335.466	7716.606	956.607	-4316.727	7706.618	893.671	-4327.000	7727.465	873.327	-4386.625	7742.817	878.789	-4456.728	7736.769	873.563	-4523.071	7736.943	832.910	-4584.578	7746.047	784.822	-4639.108	7759.121	743.972	-4731.521	7773.445
13402	74.86592	1066.621	-4083.983	7669.836	NA	NA	NA	1039.353	-4079.318	7751.998	962.067	-4125.086	7703.205	981.412	-4166.682	7703.630	1031.770	-4200.697	7694.828	1071.038	-4240.835	7679.245	1107.520	-4293.264	7688.000	1085.615	-4333.152	7704.727	1029.289	-4332.219	7699.233	963.697	-4308.878	7689.759	904.399	-4319.608	7720.422	876.860	-4375.025	7725.777	881.864	-4445.191	7721.241	882.194	-4511.725	7721.611	840.918	-4575.067	7730.064	794.998	-4632.080	7743.480	755.807	-4724.434	7757.203
