NO_OF_FRAMES	250
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-20, 17:40:13	10159.61654128
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
12771	71.34078	304.689	-4255.251	7842.052	330.883	-4311.127	7844.875	321.109	-4382.222	7838.489	315.975	-4443.053	7844.970	351.057	-4503.609	7845.725	390.884	-4564.840	7837.725	415.537	-4605.182	7842.153	447.963	-4679.137	7856.669	467.104	-4748.550	7884.955	477.809	-4814.128	7922.385	496.048	-4886.364	7992.442	560.039	-4962.811	8142.158	NA	NA	NA
12772	71.34637	305.214	-4249.006	7822.992	331.559	-4304.286	7826.438	322.152	-4375.257	7821.573	315.371	-4435.775	7829.926	349.484	-4496.623	7832.132	389.546	-4557.751	7823.979	414.305	-4597.972	7828.326	446.944	-4671.791	7842.832	466.232	-4741.147	7871.054	477.662	-4806.544	7908.601	495.982	-4878.325	7979.336	561.586	-4950.299	8130.452	NA	NA	NA
12773	71.35196	305.449	-4242.787	7803.110	332.108	-4297.501	7807.687	323.422	-4368.323	7804.604	314.496	-4428.408	7814.312	347.805	-4489.663	7818.283	388.078	-4550.664	7809.952	413.281	-4590.762	7814.421	445.834	-4664.497	7828.659	465.550	-4733.778	7856.765	477.680	-4798.814	7894.505	495.652	-4870.218	7965.925	565.324	-4939.705	8115.711	NA	NA	NA
12774	71.35754	305.812	-4236.596	7782.794	332.567	-4290.663	7788.643	324.744	-4361.371	7787.618	313.743	-4421.100	7798.403	345.901	-4482.800	7804.167	386.509	-4543.575	7795.653	411.812	-4583.528	7799.905	444.596	-4657.217	7814.109	464.639	-4726.319	7842.330	477.716	-4791.063	7880.135	495.400	-4862.286	7952.149	568.946	-4929.008	8100.664	NA	NA	NA
12775	71.36313	306.097	-4230.484	7762.089	333.073	-4283.992	7769.291	326.279	-4354.456	7770.586	313.079	-4413.721	7782.211	344.175	-4475.768	7789.811	384.837	-4536.456	7781.100	410.284	-4576.379	7785.112	443.354	-4649.929	7799.297	464.096	-4718.734	7827.555	477.701	-4783.301	7865.519	487.901	-4855.787	7942.099	572.516	-4918.264	8085.520	685.724	-4922.227	8122.810
12776	71.36872	306.412	-4224.452	7741.089	333.570	-4277.380	7749.669	327.974	-4347.558	7753.414	312.575	-4406.329	7765.806	342.250	-4468.774	7774.996	383.049	-4529.370	7766.215	408.690	-4569.227	7770.094	442.028	-4642.575	7784.041	463.516	-4711.184	7812.374	477.577	-4775.477	7850.542	488.285	-4847.531	7927.365	575.802	-4907.584	8070.250	688.868	-4907.250	8105.962
12777	71.37430	306.812	-4218.617	7719.924	334.115	-4270.879	7729.827	329.788	-4340.652	7736.000	312.188	-4398.915	7749.178	340.308	-4461.712	7759.889	381.124	-4522.393	7751.010	406.891	-4562.109	7754.767	440.735	-4635.170	7768.496	462.697	-4703.486	7797.058	477.287	-4767.612	7835.245	488.881	-4839.237	7912.267	578.866	-4897.018	8054.901	691.736	-4894.297	8091.114
12778	71.37989	307.205	-4212.991	7698.569	334.774	-4264.532	7709.848	331.720	-4333.831	7718.157	312.051	-4391.528	7732.311	338.247	-4454.714	7744.494	379.094	-4515.402	7735.444	405.051	-4554.985	7738.943	439.535	-4627.667	7752.718	461.772	-4695.833	7781.423	476.978	-4759.724	7819.542	489.762	-4830.822	7896.768	581.467	-4886.548	8039.539	691.888	-4884.363	8080.522
12779	71.38547	307.570	-4207.558	7677.095	335.505	-4258.429	7689.635	333.809	-4327.064	7699.881	312.036	-4384.063	7715.271	336.246	-4447.748	7729.071	376.940	-4508.474	7719.550	403.262	-4547.820	7723.053	439.765	-4619.993	7738.406	460.774	-4688.153	7765.339	476.642	-4751.800	7803.477	490.860	-4822.302	7880.977	583.818	-4876.233	8024.043	693.766	-4875.436	8069.084
12780	71.39106	307.913	-4202.330	7655.537	338.032	-4252.716	7671.271	336.058	-4320.395	7681.307	312.242	-4376.728	7697.785	334.216	-4440.690	7713.370	374.728	-4501.546	7703.370	401.465	-4540.604	7706.647	438.520	-4612.471	7722.152	461.351	-4680.226	7750.955	476.354	-4743.889	7787.027	493.708	-4813.300	7866.599	585.874	-4866.029	8008.438	695.375	-4867.822	8058.595
12781	71.39665	308.072	-4197.339	7633.816	338.879	-4246.953	7650.529	338.430	-4313.831	7662.370	312.614	-4369.342	7680.160	332.095	-4433.642	7697.353	371.879	-4494.652	7686.371	399.443	-4533.411	7689.906	435.358	-4605.109	7703.403	458.505	-4672.712	7732.371	477.853	-4735.612	7772.333	495.233	-4804.530	7850.058	587.659	-4856.101	7992.789	696.135	-4861.612	8048.370
