NO_OF_FRAMES	279
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-20, 17:32:02	9668.69099209
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
3088	17.24581	NA	NA	NA	NA	NA	NA	290.734	-4697.891	8488.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	520.962	-5009.330	8225.053	539.897	-5055.318	8224.996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3089	17.25140	NA	NA	NA	NA	NA	NA	286.031	-4689.037	8492.813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	513.749	-4998.698	8225.538	535.951	-5045.208	8220.103	495.502	-5057.905	8289.386	NA	NA	NA	NA	NA	NA	NA	NA	NA
3090	17.25698	NA	NA	NA	NA	NA	NA	281.504	-4680.350	8496.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	506.273	-4988.941	8227.289	518.673	-5035.774	8218.082	497.712	-5056.979	8284.086	NA	NA	NA	NA	NA	NA	NA	NA	NA
3091	17.26257	NA	NA	NA	-599.672	-4533.093	8563.255	277.186	-4671.819	8500.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	498.607	-4979.843	8229.997	517.631	-5025.206	8215.332	500.543	-5055.958	8278.379	NA	NA	NA	NA	NA	NA	NA	NA	NA
3092	17.26816	NA	NA	NA	-597.235	-4523.976	8565.198	273.109	-4663.433	8503.774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	490.824	-4971.190	8233.352	517.005	-5014.562	8213.776	503.628	-5053.549	8272.000	NA	NA	NA	NA	NA	NA	NA	NA	NA
3093	17.27374	NA	NA	NA	-594.884	-4515.156	8567.015	269.305	-4655.181	8506.992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	482.997	-4962.764	8237.046	516.669	-5003.825	8213.541	506.718	-5049.782	8265.214	NA	NA	NA	NA	NA	NA	NA	NA	NA
3094	17.27933	NA	NA	NA	-592.526	-4507.165	8571.551	265.433	-4647.238	8509.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	475.199	-4954.352	8240.770	513.909	-4993.246	8213.073	509.563	-5044.693	8258.285	NA	NA	NA	NA	NA	NA	NA	NA	NA
3095	17.28492	NA	NA	NA	-590.500	-4498.692	8572.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467.504	-4945.736	8244.214	509.080	-4983.190	8213.982	511.917	-5038.311	8251.475	NA	NA	NA	NA	NA	NA	NA	NA	NA
3096	17.29050	NA	NA	NA	-588.428	-4490.413	8572.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	459.983	-4936.703	8247.070	502.695	-4973.659	8216.036	513.531	-5030.672	8245.048	NA	NA	NA	NA	NA	NA	NA	NA	NA
3097	17.29609	NA	NA	NA	-586.564	-4482.480	8571.923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	452.710	-4927.035	8249.029	495.471	-4964.633	8218.347	514.156	-5021.806	8239.270	NA	NA	NA	NA	NA	NA	NA	NA	NA
3098	17.30168	NA	NA	NA	-584.585	-4474.420	8571.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	415.021	-4871.478	8259.355	445.758	-4916.519	8249.781	483.842	-4959.078	8234.117	513.544	-5011.747	8234.402	NA	NA	NA	NA	NA	NA	NA	NA	NA
3099	17.30726	NA	NA	NA	-582.776	-4466.578	8569.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	409.282	-4859.200	8256.131	439.200	-4904.937	8249.019	476.022	-4949.563	8235.594	511.447	-5000.526	8230.710	NA	NA	NA	NA	NA	NA	NA	NA	NA
3100	17.31285	NA	NA	NA	-581.072	-4458.869	8568.054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	403.727	-4847.004	8252.720	433.011	-4893.204	8247.446	468.327	-4939.855	8236.594	507.828	-4990.052	8228.054	NA	NA	NA	NA	NA	NA	NA	NA	NA
3101	17.31844	NA	NA	NA	-579.135	-4450.995	8565.654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	397.861	-4835.072	8249.057	427.068	-4881.451	8245.192	460.750	-4929.810	8236.836	502.627	-4979.499	8226.123	NA	NA	NA	NA	NA	NA	NA	NA	NA
3102	17.32402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	391.957	-4823.320	8245.239	NA	NA	NA	453.447	-4919.344	8236.885	496.658	-4968.961	8224.493	NA	NA	NA	NA	NA	NA	NA	NA	NA
3103	17.32961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	385.912	-4811.750	8241.353	NA	NA	NA	447.193	-4906.900	8236.352	490.255	-4958.245	8223.695	508.721	-5041.427	8272.725	NA	NA	NA	NA	NA	NA
3104	17.33520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	379.749	-4800.336	8237.368	NA	NA	NA	441.564	-4893.446	8235.133	483.491	-4947.387	8223.482	508.058	-5032.567	8266.473	NA	NA	NA	NA	NA	NA
3105	17.34078	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	373.488	-4789.053	8233.257	NA	NA	NA	436.138	-4879.949	8233.125	476.440	-4936.425	8223.611	506.366	-5022.958	8260.602	NA	NA	NA	NA	NA	NA
3106	17.34637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	367.151	-4777.876	8228.992	NA	NA	NA	430.490	-4867.378	8230.224	469.173	-4925.395	8223.835	NA	NA	NA	NA	NA	NA	NA	NA	NA
3107	17.35196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	360.758	-4766.779	8224.543	NA	NA	NA	424.196	-4856.700	8226.325	461.765	-4914.333	8223.911	NA	NA	NA	NA	NA	NA	NA	NA	NA
3108	17.35754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	354.331	-4755.737	8219.882	NA	NA	NA	418.157	-4845.654	8221.724	454.289	-4903.277	8223.593	NA	NA	NA	NA	NA	NA	NA	NA	NA
3109	17.36313	NA	NA	NA	NA	NA	NA	202.665	-4531.073	8509.015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347.891	-4744.725	8214.980	NA	NA	NA	412.368	-4834.320	8216.652	446.817	-4892.263	8222.636	NA	NA	NA	NA	NA	NA	NA	NA	NA
3110	17.36872	NA	NA	NA	NA	NA	NA	191.223	-4532.900	8502.985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	341.441	-4733.606	8209.765	NA	NA	NA	406.697	-4822.592	8211.175	439.423	-4881.328	8220.795	NA	NA	NA	NA	NA	NA	NA	NA	NA
3111	17.37430	NA	NA	NA	NA	NA	NA	185.437	-4523.858	8497.401	NA	NA	NA	234.552	-4536.537	8312.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	335.338	-4722.773	8204.482	NA	NA	NA	400.897	-4811.646	8205.151	432.180	-4870.508	8217.824	NA	NA	NA	NA	NA	NA	NA	NA	NA
3112	17.37989	NA	NA	NA	189.424	-4437.950	8478.654	179.324	-4514.871	8491.095	NA	NA	NA	229.502	-4525.992	8308.148	NA	NA	NA	NA	NA	NA	NA	NA	NA	328.745	-4712.043	8199.273	NA	NA	NA	395.066	-4800.564	8198.856	425.161	-4859.841	8213.479	NA	NA	NA	NA	NA	NA	NA	NA	NA
3113	17.38547	NA	NA	NA	187.554	-4429.103	8469.609	173.738	-4504.990	8482.487	NA	NA	NA	224.577	-4515.350	8303.298	NA	NA	NA	NA	NA	NA	NA	NA	NA	322.400	-4701.364	8193.863	NA	NA	NA	389.061	-4789.662	8192.321	418.439	-4849.362	8207.516	NA	NA	NA	NA	NA	NA	NA	NA	NA
3114	17.39106	NA	NA	NA	185.987	-4419.974	8460.393	168.401	-4494.408	8472.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	316.255	-4690.647	8188.166	NA	NA	NA	382.807	-4778.902	8185.601	411.581	-4839.278	8200.985	NA	NA	NA	NA	NA	NA	537.585	-5152.423	8334.860
3115	17.39665	NA	NA	NA	184.561	-4420.559	8444.722	163.031	-4483.319	8460.655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	310.311	-4679.774	8182.229	NA	NA	NA	376.333	-4768.276	8178.518	404.630	-4829.482	8193.932	NA	NA	NA	NA	NA	NA	531.278	-5134.047	8332.143
3116	17.40223	NA	NA	NA	183.397	-4411.545	8435.073	157.347	-4471.914	8448.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	304.442	-4668.757	8175.954	NA	NA	NA	369.627	-4757.872	8171.680	397.633	-4819.869	8186.405	NA	NA	NA	NA	NA	NA	542.879	-5104.564	8329.103
3117	17.40782	NA	NA	NA	182.252	-4402.785	8424.894	151.070	-4460.386	8436.485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	298.523	-4657.611	8169.239	NA	NA	NA	362.630	-4747.424	8164.249	390.635	-4810.332	8178.448	NA	NA	NA	NA	NA	NA	559.782	-5087.475	8317.942
3118	17.41341	NA	NA	NA	180.642	-4391.224	8415.768	143.918	-4448.929	8424.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	292.607	-4646.569	8162.545	NA	NA	NA	355.421	-4737.144	8156.713	383.680	-4800.766	8170.107	NA	NA	NA	NA	NA	NA	578.153	-5065.623	8308.947
3119	17.41899	NA	NA	NA	178.968	-4382.550	8405.563	135.611	-4437.735	8414.554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	286.553	-4635.676	8155.482	NA	NA	NA	345.852	-4731.167	8147.717	376.815	-4791.065	8161.429	NA	NA	NA	NA	NA	NA	595.566	-5045.184	8301.993
3120	17.42458	NA	NA	NA	174.523	-4373.864	8395.394	128.047	-4426.439	8404.870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	280.332	-4624.734	8148.258	NA	NA	NA	338.478	-4720.987	8139.300	370.084	-4781.123	8152.459	NA	NA	NA	NA	NA	NA	611.890	-5022.531	8294.270
3121	17.43017	NA	NA	NA	171.677	-4364.999	8385.506	121.422	-4415.081	8394.499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	274.386	-4613.910	8140.872	NA	NA	NA	330.315	-4712.295	8130.563	363.532	-4770.835	8143.244	NA	NA	NA	NA	NA	NA	626.994	-4994.039	8282.972
3122	17.43575	NA	NA	NA	169.110	-4356.190	8374.979	115.929	-4403.701	8382.040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	268.399	-4602.924	8132.991	294.321	-4650.440	8124.257	322.989	-4701.790	8121.863	357.204	-4760.093	8133.828	NA	NA	NA	NA	NA	NA	640.749	-4956.078	8265.288
3123	17.44134	NA	NA	NA	167.429	-4346.636	8363.868	111.281	-4391.534	8369.430	NA	NA	NA	NA	NA	NA	208.654	-4444.789	8187.719	NA	NA	NA	NA	NA	NA	262.461	-4591.861	8124.731	287.303	-4639.880	8115.753	316.813	-4689.596	8113.129	351.147	-4748.793	8124.259	NA	NA	NA	499.843	-4884.354	8195.629	646.524	-4925.575	8246.236
3124	17.44693	NA	NA	NA	165.216	-4337.899	8352.026	107.412	-4379.386	8356.503	NA	NA	NA	NA	NA	NA	204.071	-4434.075	8179.802	NA	NA	NA	NA	NA	NA	256.473	-4580.986	8116.363	280.663	-4629.148	8107.000	309.628	-4679.001	8103.693	345.454	-4736.532	8114.299	NA	NA	NA	497.111	-4870.161	8185.644	648.011	-4896.782	8228.209
3125	17.45251	NA	NA	NA	169.499	-4333.415	8335.670	103.705	-4364.911	8344.718	NA	NA	NA	NA	NA	NA	199.678	-4423.535	8171.954	NA	NA	NA	NA	NA	NA	250.822	-4570.125	8107.844	273.861	-4618.743	8098.135	302.570	-4668.685	8093.873	338.449	-4727.149	8104.318	NA	NA	NA	494.464	-4855.964	8175.074	647.044	-4869.954	8211.762
3126	17.45810	NA	NA	NA	190.333	-4328.879	8329.772	102.636	-4348.742	8330.853	NA	NA	NA	NA	NA	NA	194.816	-4414.441	8170.870	NA	NA	NA	NA	NA	NA	244.931	-4559.151	8099.019	267.129	-4608.329	8089.260	295.597	-4658.303	8084.268	331.911	-4716.553	8093.725	NA	NA	NA	493.803	-4844.057	8172.490	644.170	-4845.742	8195.604
3127	17.46369	NA	NA	NA	185.356	-4319.130	8321.736	101.034	-4336.672	8317.599	NA	NA	NA	NA	NA	NA	190.127	-4404.391	8162.880	NA	NA	NA	NA	NA	NA	238.867	-4548.002	8089.617	260.616	-4597.584	8079.771	288.722	-4647.653	8074.252	325.452	-4705.627	8082.987	NA	NA	NA	491.183	-4828.697	8160.275	641.368	-4824.562	8179.859
3128	17.46927	NA	NA	NA	NA	NA	NA	99.811	-4324.091	8303.623	NA	NA	NA	NA	NA	NA	185.438	-4394.820	8154.626	NA	NA	NA	NA	NA	NA	233.328	-4536.839	8079.634	254.214	-4586.666	8069.928	282.075	-4636.788	8063.896	319.464	-4694.416	8072.144	NA	NA	NA	488.632	-4814.091	8147.640	638.566	-4805.875	8164.678
