NO_OF_FRAMES	240
NO_OF_CAMERAS	23
NO_OF_MARKERS	18
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 13:04:03	7654.40460165
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	17 X	17 Y	17 Z	18 X	18 Y	18 Z	
2090	11.67039	757.914	-4299.383	6804.335	748.463	-4316.936	6810.232	760.789	-4356.934	6822.838	763.511	-4402.419	6848.786	719.785	-4406.449	6861.601	670.005	-4390.127	6848.213	620.900	-4404.575	6864.397	637.299	-4446.731	6905.031	683.287	-4463.550	6932.618	730.327	-4477.253	6960.647	773.707	-4492.543	7009.982	788.401	-4513.020	7066.467	789.201	-4512.651	7137.462	NA	NA	NA	791.549	-4417.320	7223.801	809.016	-4350.724	7240.823	825.105	-4280.159	7259.524	842.512	-4186.185	7290.892
2091	11.67598	760.751	-4294.274	6778.566	751.350	-4311.794	6784.363	763.884	-4351.608	6797.156	767.077	-4397.224	6822.807	723.621	-4401.256	6836.286	674.016	-4383.971	6823.618	623.890	-4397.160	6839.036	638.773	-4439.367	6879.816	684.990	-4455.740	6907.288	732.598	-4468.353	6934.824	777.252	-4482.793	6983.396	793.670	-4503.700	7039.321	794.933	-4506.793	7109.910	NA	NA	NA	787.425	-4407.782	7194.065	815.856	-4343.475	7211.798	832.911	-4272.393	7227.574	849.988	-4176.991	7254.667
2092	11.68156	764.581	-4287.629	6747.486	754.207	-4306.389	6758.273	767.018	-4346.297	6771.275	770.677	-4391.917	6796.662	727.518	-4396.109	6810.689	678.086	-4377.750	6798.936	626.964	-4389.554	6813.604	639.581	-4431.282	6855.151	686.987	-4447.486	6881.683	734.857	-4459.722	6908.638	780.710	-4473.015	6956.563	798.670	-4494.109	7011.877	800.483	-4501.245	7081.971	NA	NA	NA	803.640	-4409.340	7169.753	823.162	-4336.417	7183.077	840.520	-4264.852	7195.558	857.374	-4168.271	7218.294
2093	11.68715	767.641	-4282.135	6721.235	757.129	-4300.957	6731.950	770.220	-4340.821	6744.973	774.333	-4386.588	6770.167	731.468	-4390.903	6784.721	682.167	-4371.543	6773.975	630.211	-4381.910	6788.138	641.506	-4423.628	6829.239	688.808	-4440.924	6855.262	737.074	-4451.169	6882.203	784.021	-4463.195	6929.464	803.569	-4484.821	6984.145	805.946	-4495.529	7053.705	NA	NA	NA	809.591	-4402.809	7142.375	829.843	-4329.484	7153.748	847.981	-4257.515	7163.528	864.701	-4160.017	7181.737
2094	11.69274	770.680	-4276.648	6694.566	760.279	-4295.374	6705.460	773.424	-4335.062	6718.569	778.025	-4381.075	6743.498	735.440	-4385.607	6758.530	686.349	-4365.291	6748.852	633.139	-4371.680	6764.654	643.300	-4416.055	6803.113	690.437	-4433.535	6829.136	739.338	-4442.782	6855.282	787.240	-4453.335	6902.002	808.174	-4474.664	6956.251	811.415	-4489.166	7025.168	NA	NA	NA	815.953	-4395.708	7114.937	836.395	-4322.502	7124.275	855.734	-4250.582	7131.737	871.938	-4152.198	7145.220
2095	11.69832	773.636	-4271.004	6667.258	763.547	-4289.613	6678.892	776.680	-4329.300	6692.047	781.734	-4375.443	6716.667	739.424	-4380.303	6732.186	691.380	-4360.345	6722.160	638.505	-4364.171	6737.034	645.098	-4408.412	6776.876	691.406	-4426.590	6803.076	741.516	-4434.557	6828.090	790.373	-4443.522	6874.091	812.555	-4464.303	6928.161	816.985	-4481.678	6996.422	NA	NA	NA	820.177	-4388.477	7089.870	842.784	-4315.731	7094.752	862.952	-4243.655	7099.522	879.175	-4144.826	7108.713
2096	11.70391	770.568	-4267.559	6649.283	772.970	-4277.334	6644.485	780.015	-4323.409	6665.301	785.487	-4369.665	6689.735	743.486	-4374.919	6705.610	695.599	-4354.359	6696.435	642.183	-4356.138	6711.041	646.902	-4400.610	6750.504	693.334	-4418.861	6776.422	743.693	-4426.406	6800.609	793.452	-4433.724	6845.922	816.765	-4453.806	6899.767	822.750	-4472.587	6967.524	NA	NA	NA	827.258	-4382.181	7061.807	849.117	-4309.081	7064.987	869.774	-4236.948	7067.304	886.362	-4137.964	7072.487
2097	11.70950	NA	NA	NA	774.099	-4272.319	6621.216	783.471	-4317.281	6638.486	789.316	-4363.734	6662.672	747.588	-4369.448	6678.893	699.864	-4348.529	6670.347	645.946	-4348.024	6684.712	648.729	-4392.690	6723.981	694.982	-4411.607	6749.599	745.816	-4418.457	6772.910	796.459	-4423.854	6817.455	820.805	-4443.136	6871.092	829.665	-4457.392	6939.491	NA	NA	NA	834.437	-4376.043	7033.895	855.404	-4302.527	7035.201	876.265	-4230.533	7034.890	893.558	-4131.497	7036.424
2098	11.71508	NA	NA	NA	777.598	-4266.005	6594.229	786.990	-4311.125	6611.409	793.243	-4357.591	6635.490	751.807	-4363.839	6652.071	704.219	-4342.560	6644.164	649.910	-4340.015	6658.091	650.564	-4384.649	6697.379	696.522	-4404.487	6722.666	747.809	-4410.587	6745.086	799.426	-4414.034	6788.571	824.687	-4432.481	6842.142	834.558	-4447.447	6909.900	NA	NA	NA	842.298	-4370.086	7005.536	861.711	-4296.235	7005.259	882.488	-4224.265	7002.419	900.752	-4125.363	7000.821
2099	11.72067	NA	NA	NA	781.120	-4259.686	6567.063	790.637	-4304.693	6584.303	797.325	-4351.316	6608.242	756.074	-4358.052	6625.172	708.586	-4336.465	6617.648	653.994	-4331.997	6631.209	652.405	-4376.525	6670.453	697.949	-4397.383	6695.539	749.750	-4402.709	6717.048	802.358	-4404.295	6759.343	828.582	-4421.598	6812.774	839.559	-4437.845	6880.030	NA	NA	NA	850.462	-4364.452	6977.325	868.103	-4290.113	6975.262	888.394	-4218.134	6969.819	907.843	-4119.628	6965.476
2100	11.72626	NA	NA	NA	784.689	-4253.270	6539.804	794.415	-4298.140	6557.042	801.505	-4344.796	6580.818	760.479	-4352.124	6598.015	713.163	-4329.992	6591.075	658.188	-4323.958	6604.129	654.281	-4368.325	6643.310	699.309	-4390.175	6668.267	751.638	-4395.003	6688.784	805.259	-4394.605	6729.708	832.470	-4410.883	6782.996	844.480	-4427.856	6850.019	NA	NA	NA	858.854	-4358.960	6949.200	874.640	-4284.144	6945.351	894.031	-4212.237	6937.096	914.801	-4114.287	6930.336
2101	11.73184	NA	NA	NA	788.321	-4246.683	6512.377	798.237	-4291.418	6529.709	805.793	-4338.118	6553.392	765.374	-4345.801	6570.290	717.733	-4323.832	6564.060	662.464	-4315.990	6576.828	656.130	-4360.133	6615.859	700.512	-4383.040	6640.811	753.568	-4386.741	6660.386	807.996	-4384.951	6700.021	836.314	-4400.145	6752.863	850.050	-4416.991	6818.571	859.342	-4409.167	6887.207	857.084	-4354.313	6926.934	881.415	-4278.441	6915.359	899.362	-4206.631	6904.341	921.408	-4109.029	6895.410
2102	11.73743	NA	NA	NA	793.178	-4235.125	6481.293	802.332	-4283.921	6501.139	810.285	-4331.344	6525.791	769.932	-4339.476	6542.618	722.395	-4317.459	6536.754	666.882	-4308.016	6549.440	658.067	-4351.843	6588.076	701.701	-4375.706	6613.162	755.229	-4378.959	6631.884	810.593	-4375.390	6670.007	840.248	-4389.655	6722.374	854.782	-4406.573	6788.043	865.291	-4402.000	6856.897	863.629	-4348.325	6897.178	889.181	-4273.708	6885.150	904.511	-4201.245	6871.563	927.585	-4104.194	6860.538
2103	11.74302	NA	NA	NA	796.869	-4228.417	6453.654	806.264	-4276.875	6473.753	814.862	-4324.377	6498.118	774.650	-4333.023	6514.609	727.175	-4310.778	6509.507	671.338	-4299.955	6521.864	660.011	-4343.600	6559.946	702.820	-4368.394	6585.326	756.779	-4371.134	6603.310	813.168	-4365.953	6639.767	844.202	-4379.253	6691.525	859.565	-4396.084	6757.165	872.879	-4394.710	6826.080	870.780	-4342.299	6866.589	896.450	-4268.419	6855.209	909.588	-4196.246	6838.780	933.058	-4099.567	6825.669
2104	11.74860	NA	NA	NA	800.693	-4221.495	6426.642	810.292	-4269.764	6446.279	819.517	-4317.244	6470.075	779.352	-4326.431	6486.505	732.087	-4303.763	6482.081	675.948	-4291.938	6494.068	661.987	-4335.177	6531.538	703.934	-4360.950	6557.073	758.244	-4363.215	6574.422	815.502	-4356.618	6609.464	848.186	-4368.978	6660.384	864.582	-4385.743	6725.780	878.720	-4385.838	6794.678	895.478	-4338.307	6834.092	904.073	-4263.381	6825.152	914.654	-4191.324	6806.009	937.831	-4095.024	6790.623
2105	11.75419	NA	NA	NA	804.507	-4214.448	6398.689	814.324	-4262.480	6418.562	824.269	-4309.986	6442.049	784.200	-4319.689	6458.287	736.410	-4294.228	6457.031	680.625	-4283.822	6466.264	664.059	-4326.750	6502.744	705.060	-4353.321	6528.542	759.676	-4355.336	6545.416	817.723	-4347.305	6578.905	852.104	-4358.739	6628.378	869.784	-4375.414	6694.030	883.635	-4377.059	6763.175	904.681	-4333.288	6804.575	912.138	-4258.405	6795.062	919.766	-4186.690	6773.384	941.765	-4090.686	6755.450
2106	11.75978	NA	NA	NA	804.919	-4215.285	6372.302	818.336	-4254.986	6390.567	829.005	-4302.504	6413.987	789.182	-4312.808	6429.933	741.479	-4287.337	6429.451	685.408	-4275.764	6438.335	666.083	-4318.037	6473.804	706.219	-4345.681	6499.691	761.094	-4347.408	6516.043	819.820	-4338.139	6548.306	856.082	-4348.722	6596.587	875.049	-4365.182	6662.009	892.384	-4367.829	6728.504	915.364	-4327.521	6772.453	920.646	-4253.415	6765.027	925.066	-4182.292	6740.875	944.877	-4086.424	6720.172
2107	11.76536	NA	NA	NA	808.672	-4207.870	6344.102	822.297	-4247.440	6362.592	833.869	-4294.871	6385.674	794.229	-4305.858	6401.719	746.606	-4280.399	6401.720	690.337	-4267.695	6410.268	668.187	-4309.178	6444.713	707.328	-4337.921	6470.529	762.495	-4339.528	6486.476	821.809	-4329.036	6517.437	859.822	-4338.687	6564.591	880.391	-4354.967	6630.286	897.819	-4359.055	6696.379	923.797	-4322.455	6741.919	929.459	-4248.416	6734.776	930.573	-4178.038	6708.616	947.238	-4082.361	6684.830
2108	11.77095	NA	NA	NA	812.544	-4200.157	6315.600	826.375	-4240.179	6335.151	838.806	-4286.950	6357.221	799.544	-4298.681	6373.345	751.844	-4273.570	6373.622	695.452	-4259.726	6382.100	670.339	-4300.142	6415.517	708.468	-4330.060	6441.129	763.841	-4331.523	6456.558	823.657	-4319.953	6486.415	863.266	-4328.729	6532.468	885.663	-4344.686	6597.560	903.569	-4350.000	6663.631	931.060	-4316.214	6712.042	938.670	-4243.522	6704.382	936.350	-4173.873	6676.380	948.868	-4078.576	6649.408
2109	11.77654	NA	NA	NA	816.220	-4192.447	6287.139	829.939	-4232.189	6306.833	843.921	-4278.924	6328.575	805.029	-4291.355	6345.143	757.384	-4266.634	6345.581	700.707	-4251.750	6353.792	672.599	-4290.768	6386.235	709.490	-4322.188	6411.465	765.132	-4323.590	6426.485	825.454	-4311.077	6455.088	866.615	-4318.807	6499.939	890.820	-4334.401	6564.532	909.526	-4340.935	6630.323	939.196	-4310.804	6679.888	948.155	-4238.613	6673.761	942.436	-4169.842	6644.172	950.019	-4074.920	6613.999
2110	11.78212	NA	NA	NA	821.910	-4181.623	6259.326	833.819	-4224.571	6278.070	849.606	-4271.044	6299.117	810.361	-4280.319	6319.090	762.806	-4259.706	6317.664	706.097	-4243.789	6325.259	674.991	-4281.088	6356.849	710.541	-4314.100	6381.786	765.945	-4315.907	6395.207	827.107	-4302.092	6423.628	869.352	-4308.609	6468.085	895.861	-4323.873	6531.232	915.439	-4331.656	6596.663	947.162	-4305.273	6646.981	956.832	-4233.105	6643.213	948.886	-4165.965	6611.923	950.717	-4071.824	6578.756
2111	11.78771	NA	NA	NA	825.686	-4173.438	6230.629	837.783	-4216.167	6249.272	854.372	-4261.612	6271.123	816.182	-4272.455	6290.957	768.257	-4252.803	6289.619	711.592	-4235.893	6296.504	677.563	-4271.113	6327.274	711.565	-4305.801	6352.045	767.199	-4308.197	6364.789	828.705	-4293.089	6391.776	872.234	-4298.434	6435.188	900.754	-4313.348	6497.593	921.290	-4322.325	6562.677	955.899	-4299.862	6612.780	966.652	-4228.325	6612.054	955.531	-4162.106	6579.737	951.158	-4069.219	6543.476
2112	11.79330	NA	NA	NA	829.270	-4165.214	6201.662	841.710	-4207.704	6220.591	859.223	-4251.974	6242.917	822.220	-4264.539	6262.427	773.791	-4245.882	6261.412	717.189	-4228.010	6267.443	680.327	-4260.925	6297.604	712.542	-4297.241	6322.365	768.434	-4300.459	6334.344	829.923	-4283.429	6360.356	874.940	-4288.179	6402.059	905.296	-4302.790	6463.687	927.157	-4312.839	6528.158	963.165	-4293.867	6578.824	976.552	-4223.656	6580.398	962.418	-4158.260	6547.561	951.617	-4066.936	6508.276
2113	11.79888	NA	NA	NA	832.837	-4156.795	6172.587	845.609	-4199.085	6191.548	865.107	-4243.187	6213.232	828.223	-4256.352	6234.155	778.980	-4238.968	6232.565	722.284	-4219.052	6239.419	683.300	-4250.626	6267.611	713.452	-4288.437	6292.778	769.584	-4292.691	6303.788	831.366	-4274.462	6328.222	877.591	-4277.847	6368.737	909.725	-4292.152	6429.507	932.327	-4303.322	6494.466	970.030	-4287.656	6544.504	986.474	-4218.972	6548.441	969.419	-4154.511	6515.266	952.194	-4065.236	6473.352
2114	11.80447	NA	NA	NA	836.137	-4147.972	6142.869	849.526	-4190.176	6162.632	870.605	-4234.504	6183.551	834.870	-4251.356	6203.074	785.135	-4231.943	6204.563	728.641	-4212.545	6208.786	686.503	-4240.159	6237.400	714.334	-4279.367	6263.089	771.000	-4284.536	6274.028	832.921	-4265.713	6295.629	880.176	-4267.567	6335.048	914.014	-4281.354	6395.028	937.920	-4293.839	6459.295	976.485	-4281.225	6509.811	996.328	-4214.392	6515.982	976.456	-4150.682	6482.922	953.296	-4063.843	6438.696
2115	11.81006	NA	NA	NA	839.603	-4139.303	6113.272	853.409	-4181.402	6133.621	876.221	-4224.516	6154.488	841.200	-4242.612	6174.462	791.036	-4224.787	6175.713	734.445	-4205.010	6179.136	689.833	-4229.693	6206.765	715.154	-4269.913	6233.474	771.938	-4276.324	6243.299	834.413	-4257.010	6262.979	882.641	-4257.463	6301.218	918.214	-4270.488	6360.322	943.247	-4284.252	6423.907	982.841	-4274.698	6474.468	1006.055	-4209.964	6482.959	983.569	-4146.835	6450.405	954.932	-4062.661	6404.368
2116	11.81564	NA	NA	NA	843.084	-4130.626	6083.358	857.387	-4172.135	6104.288	882.000	-4214.223	6125.289	847.574	-4233.698	6145.653	796.974	-4217.497	6146.700	740.298	-4197.502	6149.270	693.256	-4219.309	6175.672	715.943	-4260.158	6203.556	772.833	-4267.903	6212.812	835.834	-4248.390	6230.200	885.179	-4247.341	6267.214	922.412	-4259.563	6325.297	948.437	-4274.566	6388.234	988.228	-4267.571	6439.906	1015.478	-4205.713	6449.843	990.702	-4142.947	6417.722	957.051	-4061.417	6370.427
2117	11.82123	NA	NA	NA	848.005	-4118.387	6050.369	860.758	-4163.012	6077.596	887.555	-4203.723	6096.154	854.086	-4224.565	6116.687	802.989	-4210.021	6117.532	746.127	-4190.020	6119.133	696.900	-4208.948	6144.008	716.731	-4250.128	6173.652	773.634	-4259.177	6182.397	837.318	-4239.792	6197.285	888.453	-4237.800	6231.680	926.545	-4248.570	6289.985	953.480	-4264.707	6352.363	993.979	-4260.736	6403.750	1024.881	-4201.403	6415.737	997.847	-4139.040	6384.826	959.563	-4059.908	6336.489
2118	11.82682	NA	NA	NA	851.452	-4109.421	6020.394	864.714	-4153.519	6047.826	893.230	-4193.067	6066.819	860.545	-4215.125	6087.602	808.991	-4202.420	6088.106	752.011	-4182.544	6088.755	700.753	-4198.779	6111.934	717.519	-4239.688	6143.476	774.366	-4250.251	6151.995	838.774	-4231.113	6164.293	890.335	-4227.658	6198.089	930.753	-4237.596	6254.393	958.442	-4254.662	6316.216	999.584	-4253.786	6367.260	1034.053	-4197.214	6380.967	1004.859	-4135.217	6351.826	962.061	-4058.148	6304.211
2119	11.83240	NA	NA	NA	854.920	-4100.152	5990.174	868.701	-4143.930	6018.002	898.775	-4182.186	6037.493	866.995	-4205.503	6058.594	815.055	-4194.568	6058.643	757.875	-4174.994	6058.279	704.789	-4188.700	6079.531	718.371	-4229.144	6112.942	774.988	-4241.040	6121.556	840.157	-4222.503	6131.170	892.969	-4218.044	6163.218	934.946	-4226.696	6218.368	963.779	-4244.714	6278.850	1004.749	-4246.685	6330.456	1042.928	-4193.113	6345.609	1011.961	-4130.853	6318.746	964.807	-4056.180	6271.971
2120	11.83799	NA	NA	NA	858.345	-4090.837	5959.750	872.746	-4134.267	5987.839	904.188	-4171.063	6008.064	872.977	-4191.532	6032.584	821.078	-4186.500	6029.078	763.771	-4167.366	6027.498	709.031	-4178.639	6046.863	719.270	-4218.407	6082.123	775.634	-4231.536	6091.266	841.488	-4213.649	6098.404	895.581	-4208.512	6127.992	939.150	-4215.652	6182.059	968.701	-4234.232	6242.088	1009.632	-4239.413	6293.423	1051.408	-4189.140	6309.664	1019.082	-4127.037	6285.309	967.648	-4053.920	6240.442
2121	11.84358	NA	NA	NA	860.527	-4084.330	5930.976	876.813	-4124.495	5957.462	909.655	-4159.381	5978.943	879.405	-4181.336	6003.530	827.190	-4178.148	5999.279	769.734	-4159.475	5996.402	713.603	-4168.756	6014.052	720.241	-4207.560	6050.931	776.246	-4221.791	6060.731	842.707	-4205.209	6065.445	898.159	-4199.150	6092.752	943.407	-4204.702	6145.353	973.525	-4223.847	6204.937	1015.208	-4232.747	6254.105	1059.322	-4185.287	6272.830	1026.348	-4123.079	6251.498	970.553	-4051.483	6209.571
2122	11.84916	NA	NA	NA	863.798	-4074.719	5900.101	880.887	-4114.633	5926.833	914.954	-4148.074	5949.203	885.827	-4170.795	5974.455	833.297	-4169.515	5969.233	775.840	-4151.435	5965.155	718.398	-4158.779	5981.136	721.240	-4196.707	6019.192	776.834	-4211.880	6030.179	843.864	-4196.578	6032.535	900.551	-4189.763	6057.393	947.659	-4193.763	6108.202	978.198	-4212.959	6167.541	1019.359	-4225.368	6216.366	1066.807	-4181.599	6235.744	1033.811	-4119.124	6217.336	973.505	-4047.983	6180.355
2123	11.85475	NA	NA	NA	867.093	-4064.948	5869.154	884.781	-4104.625	5896.035	920.158	-4136.592	5919.182	892.163	-4160.037	5945.205	839.499	-4160.574	5939.004	781.970	-4143.214	5933.766	723.597	-4148.727	5948.168	722.399	-4185.742	5987.187	777.383	-4202.032	5999.348	844.927	-4187.780	5999.692	902.631	-4180.641	6022.081	951.731	-4182.721	6070.690	983.014	-4202.080	6129.655	1021.756	-4216.860	6180.541	1073.732	-4178.018	6198.235	1041.352	-4115.190	6182.940	976.488	-4045.658	6150.662
2124	11.86034	NA	NA	NA	870.224	-4055.424	5838.087	888.587	-4094.664	5865.237	925.263	-4124.948	5888.897	898.846	-4153.256	5912.171	845.784	-4151.415	5908.725	788.274	-4134.802	5902.218	729.031	-4138.566	5915.382	723.850	-4174.555	5954.480	777.895	-4192.220	5968.223	845.862	-4179.122	5966.950	903.535	-4171.354	5987.452	955.761	-4171.679	6032.899	987.038	-4190.687	6092.994	1024.990	-4208.679	6142.320	1080.066	-4174.570	6160.266	1048.806	-4111.240	6149.305	979.699	-4043.485	6121.526
2125	11.86592	NA	NA	NA	873.145	-4046.356	5808.811	891.455	-4085.169	5835.440	930.269	-4113.064	5858.287	905.320	-4142.153	5882.226	852.230	-4142.115	5878.230	794.712	-4126.181	5870.664	734.704	-4128.209	5882.423	725.386	-4163.287	5921.526	778.386	-4182.560	5936.557	846.587	-4170.282	5934.086	905.227	-4162.052	5951.919	959.498	-4160.720	5994.686	991.895	-4179.293	6053.843	1027.901	-4200.333	6103.914	1085.818	-4171.127	6121.826	1056.593	-4107.283	6114.248	983.283	-4041.664	6092.955
2126	11.87151	NA	NA	NA	876.046	-4036.717	5777.813	894.901	-4074.892	5804.373	935.172	-4101.016	5827.406	911.979	-4130.900	5851.815	858.828	-4132.726	5847.418	801.301	-4117.358	5839.227	740.708	-4117.882	5849.590	727.277	-4151.775	5887.939	778.822	-4172.797	5904.781	847.292	-4161.325	5901.155	906.624	-4152.858	5916.181	962.986	-4149.788	5956.418	996.496	-4167.719	6015.108	1030.471	-4191.432	6065.370	1091.230	-4167.173	6082.221	1064.549	-4103.359	6078.901	987.457	-4040.019	6064.613
2127	11.87709	NA	NA	NA	879.175	-4026.298	5746.511	898.129	-4064.545	5773.314	940.013	-4088.819	5796.073	918.713	-4119.502	5821.287	865.779	-4123.362	5816.724	808.039	-4108.420	5807.851	746.924	-4107.456	5816.704	729.305	-4140.205	5854.010	779.230	-4163.044	5872.472	847.824	-4152.259	5868.035	907.853	-4143.560	5880.766	966.060	-4138.778	5917.872	1001.249	-4155.942	5975.723	1033.170	-4182.202	6025.997	1095.582	-4163.511	6043.432	1072.651	-4099.442	6043.299	992.446	-4038.793	6036.559
2128	11.88268	NA	NA	NA	883.235	-4012.958	5713.593	901.236	-4054.037	5741.916	944.582	-4076.439	5764.479	925.696	-4109.832	5788.920	872.805	-4113.806	5785.802	814.927	-4099.256	5776.521	753.291	-4096.894	5783.813	731.744	-4128.490	5819.534	779.551	-4153.291	5839.925	848.335	-4143.281	5834.793	908.831	-4134.200	5845.143	968.153	-4127.016	5880.222	1005.932	-4144.283	5936.001	1035.578	-4172.652	5986.531	1099.236	-4159.484	6004.676	1080.750	-4095.447	6007.331	998.086	-4037.742	6008.550
2129	11.88827	NA	NA	NA	885.106	-4005.560	5684.037	904.184	-4043.505	5710.369	948.449	-4064.444	5733.350	932.347	-4099.591	5759.213	879.866	-4104.134	5754.787	821.917	-4089.979	5745.319	759.962	-4086.295	5750.934	734.372	-4116.668	5784.723	779.817	-4143.432	5806.959	848.730	-4134.210	5801.444	909.328	-4124.718	5808.883	970.312	-4116.208	5841.661	1010.486	-4132.483	5895.860	1038.162	-4162.775	5946.481	1102.393	-4155.104	5966.172	1088.934	-4091.163	5971.209	1004.782	-4037.350	5980.241
2130	11.89385	NA	NA	NA	888.181	-3994.709	5652.811	907.044	-4032.654	5678.735	952.531	-4052.030	5701.269	936.357	-4089.967	5724.909	886.058	-4095.105	5724.604	828.451	-4081.128	5714.960	766.627	-4076.183	5719.404	737.312	-4104.655	5749.519	779.991	-4133.347	5773.667	849.060	-4125.139	5767.842	909.879	-4115.158	5773.040	972.949	-4105.965	5802.067	1012.639	-4122.043	5856.939	1040.893	-4152.547	5905.969	1105.027	-4150.574	5927.790	1097.128	-4087.014	5934.837	1010.959	-4037.522	5953.312
2131	11.89944	NA	NA	NA	892.020	-3980.690	5619.579	909.917	-4021.756	5646.966	956.358	-4039.665	5668.737	944.201	-4074.376	5697.158	894.435	-4084.685	5692.879	835.457	-4071.648	5683.627	773.426	-4065.578	5686.562	740.609	-4092.401	5714.095	780.149	-4123.125	5739.972	849.439	-4116.059	5734.134	911.280	-4100.017	5741.617	974.508	-4095.019	5763.373	1018.668	-4108.974	5814.870	1043.735	-4142.129	5865.203	1107.205	-4145.777	5889.648	1105.214	-4083.390	5897.189	1020.301	-4036.797	5924.796
2132	11.90503	NA	NA	NA	894.918	-3969.331	5587.969	912.736	-4010.597	5615.112	960.183	-4027.507	5635.935	950.797	-4062.362	5664.905	901.679	-4074.630	5661.469	842.616	-4061.963	5652.439	780.365	-4054.815	5653.815	744.507	-4079.817	5678.415	780.261	-4112.767	5706.028	849.404	-4107.322	5701.994	911.078	-4089.907	5705.782	974.137	-4085.426	5726.347	1022.295	-4097.277	5774.136	1046.704	-4131.253	5823.563	1108.990	-4140.790	5851.432	1113.278	-4079.027	5860.358	1029.530	-4036.496	5896.961
2133	11.91061	NA	NA	NA	897.783	-3957.792	5556.774	915.526	-3999.243	5583.123	964.071	-4016.605	5602.264	957.471	-4050.019	5632.146	908.930	-4064.525	5630.031	849.752	-4052.072	5621.010	787.382	-4043.998	5621.210	748.415	-4067.251	5642.987	780.014	-4102.563	5672.420	849.556	-4097.726	5668.154	913.027	-4079.727	5668.953	974.930	-4073.808	5687.862	1023.290	-4087.022	5735.114	1050.061	-4120.497	5782.304	1110.033	-4135.462	5814.533	1120.745	-4075.281	5824.614	1040.134	-4036.477	5868.316
2134	11.91620	NA	NA	NA	900.636	-3946.137	5525.843	918.310	-3987.790	5551.261	967.239	-4003.114	5569.899	964.864	-4039.970	5595.282	915.261	-4054.432	5597.539	856.917	-4041.918	5589.367	794.514	-4033.066	5588.387	752.607	-4054.465	5607.500	780.076	-4091.834	5637.898	849.719	-4088.015	5634.075	913.196	-4066.939	5630.356	977.514	-4056.018	5651.321	1025.971	-4075.400	5694.360	1050.383	-4111.343	5743.326	1110.901	-4129.843	5775.853	1127.678	-4071.696	5788.925	1050.198	-4037.185	5838.981
2135	11.92179	NA	NA	NA	903.484	-3934.006	5493.784	921.033	-3976.137	5519.457	970.638	-3990.970	5536.583	971.177	-4027.319	5562.118	NA	NA	NA	864.112	-4031.564	5557.535	801.636	-4021.969	5555.582	757.091	-4041.602	5572.469	780.179	-4080.655	5602.933	849.796	-4078.190	5599.777	909.687	-4066.210	5593.392	985.420	-4033.786	5621.987	1029.580	-4062.233	5653.123	1055.415	-4098.072	5700.964	1110.567	-4125.009	5739.271	1135.228	-4068.398	5753.090	1062.538	-4036.104	5807.609
2136	11.92737	NA	NA	NA	905.236	-3925.279	5464.003	923.627	-3964.252	5487.408	973.963	-3978.728	5503.277	977.535	-4014.398	5528.575	NA	NA	NA	871.286	-4020.931	5525.441	808.803	-4010.772	5522.846	761.944	-4028.562	5537.299	780.335	-4069.087	5568.037	849.846	-4068.349	5565.496	909.612	-4055.551	5557.305	973.070	-4022.215	5574.857	1031.969	-4050.140	5612.576	1058.847	-4086.533	5659.184	1110.951	-4118.464	5699.238	1142.360	-4065.594	5717.256	1076.449	-4033.801	5775.875
2137	11.93296	NA	NA	NA	908.178	-3912.971	5432.576	926.322	-3952.251	5455.607	977.093	-3966.369	5470.042	983.778	-4001.744	5494.665	NA	NA	NA	878.450	-4010.089	5493.505	815.926	-3999.445	5489.951	767.230	-4015.326	5502.399	780.615	-4057.088	5532.651	849.867	-4058.440	5530.861	910.493	-4045.038	5523.517	954.740	-4016.141	5520.557	1033.561	-4038.390	5571.963	1062.996	-4074.593	5618.916	1111.428	-4111.266	5657.994	1148.743	-4063.656	5681.747	1091.766	-4029.919	5743.243
2138	11.93855	NA	NA	NA	911.211	-3900.306	5400.793	928.906	-3940.156	5424.039	980.182	-3953.811	5436.709	992.084	-3989.756	5461.678	NA	NA	NA	885.663	-3999.067	5461.214	823.107	-3988.076	5457.241	772.953	-4002.068	5467.758	780.992	-4044.742	5497.195	849.945	-4048.424	5496.137	910.174	-4034.402	5487.408	944.709	-4010.401	5469.712	1034.777	-4026.800	5531.479	1066.132	-4062.843	5577.160	1111.874	-4103.548	5616.513	1154.599	-4062.054	5645.155	1106.715	-4025.590	5708.875
