NO_OF_FRAMES	264
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-21, 16:24:23	92009.72409001
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
2968	16.57542	98.158	-4577.162	8499.704	135.242	-4622.066	8496.115	153.516	-4702.107	8483.030	157.674	-4732.327	8434.335	181.800	-4754.732	8377.782	219.304	-4797.433	8323.587	268.605	-4847.713	8275.790	315.860	-4894.988	8247.794	348.546	-4938.498	8241.480	379.163	-4984.241	8238.229	416.737	-5028.984	8228.499	451.384	-5092.306	8225.940	441.464	-5180.340	8253.596	436.128	-5256.223	8349.833	473.258	-5382.131	8335.471
2969	16.58101	96.814	-4570.256	8498.418	128.830	-4615.627	8494.702	142.865	-4696.363	8481.688	151.057	-4725.770	8433.783	175.855	-4745.771	8376.387	213.452	-4787.768	8321.509	261.705	-4839.592	8274.491	308.797	-4887.633	8247.635	341.072	-4931.445	8240.888	369.665	-4978.586	8238.239	405.402	-5024.802	8228.733	444.427	-5085.409	8222.720	444.941	-5175.866	8239.523	433.225	-5251.150	8337.953	NA	NA	NA
2970	16.58659	95.557	-4564.131	8496.292	122.479	-4609.829	8492.818	128.748	-4690.509	8479.957	144.500	-4719.462	8432.710	170.101	-4737.033	8374.704	207.823	-4777.997	8318.974	255.127	-4831.742	8273.168	301.685	-4880.463	8247.366	333.356	-4924.883	8240.532	360.759	-4973.026	8237.788	394.483	-5019.954	8228.032	435.456	-5078.372	8219.874	448.644	-5169.267	8227.950	432.423	-5248.092	8320.688	461.973	-5366.622	8343.181
2971	16.59218	94.840	-4558.551	8493.684	117.637	-4604.360	8490.654	118.563	-4684.798	8477.328	137.820	-4713.543	8431.239	164.237	-4728.389	8372.833	202.055	-4768.211	8316.337	248.641	-4823.894	8271.733	294.476	-4873.891	8246.886	325.545	-4918.573	8239.797	351.886	-4967.257	8236.417	384.179	-5014.892	8226.421	426.397	-5072.042	8217.006	450.646	-5160.518	8215.668	434.571	-5247.113	8298.117	445.604	-5352.399	8349.680
2972	16.59777	93.920	-4553.083	8490.034	113.870	-4599.006	8487.408	109.422	-4679.082	8474.352	130.958	-4707.649	8429.418	158.332	-4720.157	8370.868	196.715	-4758.620	8313.488	242.271	-4815.913	8270.032	287.059	-4867.101	8246.077	317.743	-4912.121	8238.775	343.363	-4961.104	8234.338	374.266	-5009.419	8223.749	416.585	-5063.023	8212.814	NA	NA	NA	437.031	-5245.640	8280.454	438.646	-5345.722	8360.486
2973	16.60335	92.823	-4547.907	8485.979	109.811	-4594.134	8483.539	100.325	-4673.391	8470.868	124.070	-4701.914	8427.232	152.036	-4712.383	8368.446	191.479	-4749.287	8310.741	236.002	-4807.830	8267.872	279.575	-4860.424	8244.773	309.861	-4905.551	8237.193	335.041	-4954.592	8231.869	364.968	-5003.556	8220.325	406.970	-5056.785	8208.679	NA	NA	NA	440.243	-5240.667	8263.383	446.350	-5342.349	8363.457
2974	16.60894	91.571	-4542.960	8481.320	105.807	-4589.471	8478.907	91.222	-4667.475	8466.758	117.180	-4696.659	8424.839	145.899	-4704.843	8366.152	186.302	-4739.977	8308.145	229.971	-4799.758	8265.671	272.098	-4853.639	8242.909	301.883	-4898.917	8234.979	326.819	-4948.112	8228.827	355.867	-4997.411	8216.408	397.209	-5050.603	8203.874	NA	NA	NA	443.947	-5234.817	8247.524	427.789	-5322.971	8369.378
2975	16.61453	90.100	-4538.396	8475.918	101.708	-4584.827	8473.955	81.344	-4661.338	8462.230	110.448	-4691.237	8422.424	140.049	-4697.794	8363.964	181.523	-4730.539	8305.432	224.168	-4791.730	8263.246	264.595	-4846.850	8240.716	293.634	-4892.583	8232.504	318.374	-4941.772	8225.794	346.965	-4991.081	8212.076	387.431	-5044.291	8198.822	NA	NA	NA	448.127	-5228.028	8232.548	423.344	-5300.759	8364.507
2976	16.62011	88.372	-4534.004	8469.784	96.346	-4580.392	8469.591	70.848	-4655.125	8457.227	103.682	-4686.202	8419.932	134.405	-4691.015	8361.850	176.772	-4721.446	8302.432	218.422	-4783.560	8260.571	257.055	-4840.049	8238.258	285.025	-4886.087	8229.649	309.898	-4935.332	8221.873	338.071	-4984.575	8207.388	377.666	-5037.864	8193.241	438.009	-5117.859	8173.892	452.392	-5220.198	8218.421	419.806	-5280.860	8355.569
2977	16.62570	86.387	-4529.505	8462.945	91.740	-4575.970	8464.424	56.519	-4651.562	8454.882	96.733	-4681.549	8417.263	128.988	-4684.936	8359.906	171.980	-4712.810	8299.979	212.710	-4775.242	8257.366	249.673	-4832.950	8235.167	276.790	-4879.401	8226.043	301.173	-4928.759	8217.672	329.281	-4977.801	8202.253	368.069	-5031.273	8187.274	432.355	-5108.615	8167.292	455.883	-5211.591	8204.651	418.512	-5261.861	8343.902
