NO_OF_FRAMES	268
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 16:42:40	88117.37621427
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
3672	20.50838	NA	NA	NA	377.893	-4635.574	7964.801	404.428	-4691.066	7991.542	403.831	-4747.949	7985.264	422.964	-4797.412	8003.654	444.682	-4852.047	8031.984	459.298	-4913.946	8055.582	471.188	-4966.918	8087.259	476.589	-5009.024	8115.470	469.853	-5056.173	8152.756	447.375	-5086.645	8221.453	NA	NA	NA	NA	NA	NA	473.866	-5259.561	8285.970
3673	20.51397	NA	NA	NA	376.381	-4629.993	7955.840	403.847	-4684.469	7983.664	402.231	-4741.190	7975.861	420.119	-4790.971	7993.835	442.074	-4844.629	8023.832	457.660	-4905.584	8049.329	470.371	-4957.973	8081.729	476.155	-4999.938	8110.147	470.430	-5048.086	8146.630	447.945	-5084.364	8211.722	NA	NA	NA	NA	NA	NA	475.090	-5250.000	8283.674
3674	20.51955	NA	NA	NA	374.839	-4624.553	7946.843	403.483	-4677.902	7975.420	401.012	-4734.481	7966.357	417.429	-4784.676	7983.710	439.066	-4837.449	8015.146	455.812	-4897.200	8042.856	469.440	-4949.172	8075.917	475.542	-4991.017	8104.607	470.887	-5039.772	8140.544	448.857	-5082.939	8201.527	426.114	-5119.174	8260.052	459.031	-5188.105	8252.674	479.125	-5237.229	8282.607
3675	20.52514	NA	NA	NA	373.226	-4619.297	7937.549	402.868	-4671.558	7967.206	400.376	-4727.767	7956.651	414.990	-4778.582	7973.299	435.937	-4830.521	8006.252	453.967	-4889.109	8036.159	468.320	-4940.479	8069.869	474.595	-4981.995	8098.950	471.243	-5031.531	8134.090	450.402	-5083.800	8190.824	425.141	-5113.796	8251.249	451.258	-5183.362	8256.870	483.788	-5228.274	8278.583
3676	20.53073	NA	NA	NA	371.724	-4614.107	7928.003	401.826	-4665.245	7959.117	399.571	-4721.328	7947.284	412.853	-4772.540	7962.624	432.714	-4823.784	7996.943	451.947	-4881.008	8028.993	466.991	-4931.694	8063.479	473.533	-4972.959	8092.904	471.528	-5023.367	8127.252	451.676	-5079.542	8180.761	425.333	-5109.825	8240.870	443.700	-5177.857	8260.820	487.464	-5216.008	8273.498
3677	20.53631	NA	NA	NA	370.170	-4609.070	7918.212	400.926	-4659.066	7950.679	399.491	-4714.737	7937.532	411.102	-4766.548	7951.684	429.578	-4817.231	7987.077	449.541	-4872.980	8021.390	465.527	-4922.985	8056.992	472.521	-4963.937	8086.639	471.853	-5015.210	8119.985	452.945	-5074.146	8170.807	426.024	-5106.814	8229.295	437.750	-5170.510	8264.757	487.786	-5200.845	8266.180
3678	20.54190	NA	NA	NA	368.541	-4604.225	7908.311	400.242	-4652.811	7941.972	399.132	-4708.324	7928.153	409.682	-4760.734	7940.581	426.629	-4810.925	7976.774	446.836	-4865.167	8013.577	463.835	-4914.111	8050.163	471.530	-4955.113	8079.955	472.290	-5006.994	8112.362	454.140	-5068.241	8160.789	426.831	-5103.596	8217.271	431.534	-5161.481	8263.885	483.264	-5190.368	8260.900
3679	20.54749	NA	NA	NA	366.746	-4599.599	7898.067	399.214	-4646.823	7933.396	399.048	-4701.771	7918.676	408.186	-4754.509	7928.212	423.834	-4804.748	7966.194	443.851	-4857.398	8005.247	461.987	-4905.426	8043.088	470.605	-4946.313	8072.934	472.712	-4998.560	8104.500	455.404	-5061.964	8150.560	428.294	-5101.616	8203.557	426.678	-5153.001	8259.100	NA	NA	NA
3680	20.55307	NA	NA	NA	364.912	-4595.370	7887.662	398.225	-4640.755	7924.668	399.009	-4695.708	7909.377	407.051	-4748.729	7916.810	421.222	-4798.836	7955.070	440.765	-4849.861	7996.548	459.938	-4896.479	8035.524	469.659	-4937.308	8065.475	473.071	-4990.102	8096.340	456.630	-5055.288	8139.949	429.736	-5098.666	8191.307	422.287	-5145.046	8250.802	NA	NA	NA
3681	20.55866	NA	NA	NA	362.886	-4591.196	7876.892	398.113	-4634.500	7914.989	399.139	-4689.594	7900.041	405.948	-4742.976	7905.472	418.751	-4793.051	7943.546	437.539	-4842.438	7987.274	457.655	-4887.678	8027.564	468.544	-4928.194	8057.684	473.445	-4981.416	8087.809	457.924	-5048.209	8129.156	431.525	-5094.096	8178.619	419.041	-5137.984	8240.262	469.089	-5186.774	8241.403
3682	20.56425	NA	NA	NA	360.747	-4587.287	7866.035	397.073	-4628.771	7905.961	399.293	-4683.467	7890.915	405.484	-4737.102	7893.637	416.310	-4787.387	7931.834	434.167	-4835.192	7977.382	455.122	-4878.813	8019.154	467.210	-4918.980	8049.548	473.845	-4972.454	8078.952	459.280	-5040.687	8118.222	433.380	-5089.275	8165.507	416.603	-5131.759	8228.230	466.178	-5184.249	8237.341
3683	20.56983	NA	NA	NA	351.915	-4579.108	7862.323	396.538	-4622.791	7896.216	399.533	-4677.437	7881.823	406.090	-4731.554	7882.793	413.971	-4781.772	7919.776	430.831	-4828.294	7967.056	452.417	-4870.042	8010.310	465.795	-4909.611	8041.043	474.072	-4963.476	8069.781	460.792	-5032.995	8107.021	435.401	-5084.081	8151.995	415.525	-5127.128	8213.737	458.933	-5179.550	8232.936
3684	20.57542	NA	NA	NA	349.839	-4575.568	7851.110	384.605	-4614.831	7891.562	399.546	-4671.462	7873.010	405.751	-4725.576	7871.280	411.695	-4776.251	7907.356	427.319	-4821.330	7956.138	449.486	-4861.160	8000.988	464.297	-4900.276	8032.165	474.176	-4954.150	8060.469	462.410	-5024.887	8095.501	437.574	-5078.492	8137.991	414.896	-5121.783	8199.956	449.912	-5174.437	8229.562
3685	20.58101	NA	NA	NA	348.113	-4572.082	7839.309	385.260	-4608.567	7880.376	387.419	-4664.697	7870.073	399.863	-4717.677	7865.148	409.407	-4770.944	7894.754	423.749	-4814.682	7944.865	446.493	-4852.570	7991.112	462.315	-4890.777	8022.929	474.136	-4944.514	8050.966	463.946	-5017.793	8083.671	440.057	-5072.532	8123.741	415.068	-5116.519	8185.060	438.880	-5167.466	8225.611
3686	20.58659	NA	NA	NA	346.487	-4568.756	7827.241	390.971	-4601.442	7871.560	400.021	-4659.452	7854.875	394.813	-4712.625	7851.705	407.039	-4765.714	7881.802	420.076	-4808.369	7933.204	443.382	-4843.654	7980.825	460.213	-4881.426	8013.223	473.784	-4934.849	8041.182	465.600	-5009.506	8071.541	442.959	-5066.246	8109.219	415.984	-5111.175	8169.167	425.837	-5158.537	8219.988
3687	20.59218	NA	NA	NA	344.973	-4565.577	7814.900	385.598	-4595.928	7857.345	400.270	-4653.308	7845.628	398.945	-4705.711	7843.169	404.642	-4760.435	7868.767	416.486	-4802.090	7921.020	440.314	-4835.411	7969.852	458.020	-4872.089	8003.037	473.259	-4925.154	8031.321	467.293	-5000.682	8059.275	445.936	-5059.669	8094.467	417.418	-5107.224	8152.554	412.086	-5146.871	8211.997
3688	20.59777	NA	NA	NA	343.976	-4561.742	7802.945	390.933	-4588.981	7847.667	400.338	-4647.285	7836.289	393.531	-4700.440	7829.278	397.119	-4752.763	7861.239	413.048	-4796.014	7908.470	437.182	-4825.867	7958.644	455.864	-4862.706	7992.502	472.455	-4915.237	8020.995	469.216	-4991.823	8046.944	448.806	-5052.647	8079.538	419.424	-5102.002	8135.423	399.628	-5132.027	8198.611
3689	20.60335	NA	NA	NA	342.422	-4559.232	7789.462	390.870	-4582.879	7835.073	388.352	-4640.121	7832.553	392.874	-4694.231	7818.111	395.115	-4747.453	7847.562	409.647	-4790.068	7895.493	434.313	-4819.252	7946.394	453.724	-4853.479	7981.428	471.441	-4905.564	8010.250	471.049	-4982.794	8034.537	451.682	-5045.181	8064.458	422.075	-5096.615	8118.193	389.517	-5116.962	8179.168
3690	20.60894	NA	NA	NA	344.497	-4557.614	7772.999	394.524	-4578.164	7818.592	390.996	-4634.856	7821.520	392.637	-4687.986	7806.721	395.355	-4742.504	7831.216	406.336	-4784.363	7882.045	431.118	-4810.436	7934.140	451.454	-4844.274	7969.791	470.242	-4895.765	7999.198	472.994	-4973.425	8022.262	454.426	-5037.332	8049.083	424.922	-5090.807	8100.730	383.385	-5100.162	8156.572
3691	20.61453	NA	NA	NA	343.796	-4555.036	7759.158	387.377	-4574.094	7806.492	391.114	-4628.373	7811.513	391.905	-4681.464	7795.402	393.659	-4737.138	7817.065	403.074	-4778.667	7868.204	428.061	-4803.018	7921.123	449.152	-4835.417	7957.595	469.136	-4885.956	7987.684	474.445	-4963.937	8009.759	457.313	-5029.365	8033.694	427.535	-5084.521	8083.106	380.736	-5082.188	8133.535
3692	20.62011	NA	NA	NA	344.458	-4554.612	7743.238	397.840	-4569.606	7787.743	390.834	-4621.829	7801.541	391.046	-4674.900	7784.143	391.807	-4731.385	7803.052	397.591	-4771.488	7856.773	424.975	-4795.732	7908.272	446.782	-4826.481	7944.886	468.031	-4876.162	7975.840	475.511	-4953.958	7996.967	460.390	-5021.153	8018.154	429.785	-5078.851	8064.899	NA	NA	NA
3693	20.62570	303.354	-4549.576	7700.136	342.977	-4551.569	7729.702	397.864	-4564.211	7773.442	390.860	-4614.999	7791.041	389.832	-4668.153	7772.940	389.854	-4725.444	7789.017	394.464	-4766.150	7842.144	421.813	-4788.751	7894.345	444.371	-4817.700	7931.613	466.753	-4866.280	7963.583	476.549	-4943.943	7984.080	463.647	-5012.650	8002.597	432.141	-5071.545	8046.710	NA	NA	NA
3694	20.63128	322.063	-4512.169	7685.438	341.452	-4548.691	7716.035	397.700	-4558.974	7758.806	391.139	-4608.402	7780.062	388.223	-4661.416	7761.827	383.696	-4720.177	7777.710	393.321	-4762.212	7824.667	418.463	-4781.976	7879.964	441.982	-4809.359	7917.751	465.382	-4856.413	7950.955	477.714	-4933.862	7970.877	466.785	-5003.440	7986.995	434.487	-5064.178	8028.058	381.826	-5048.302	8058.547
3695	20.63687	320.684	-4510.846	7670.731	340.116	-4546.127	7701.989	397.310	-4553.776	7743.993	391.177	-4601.422	7768.742	386.756	-4654.458	7750.514	381.681	-4713.781	7763.406	390.027	-4756.576	7809.551	415.192	-4775.333	7865.042	439.435	-4800.973	7903.354	464.043	-4846.558	7937.790	478.801	-4923.441	7957.531	469.798	-4994.088	7971.214	436.891	-5056.351	8009.199	384.760	-5040.141	8035.839
3696	20.64246	318.102	-4507.163	7653.284	338.710	-4543.680	7687.698	396.615	-4548.669	7729.449	391.913	-4594.596	7756.787	385.780	-4647.595	7739.017	379.444	-4706.973	7748.441	384.934	-4749.563	7796.434	412.033	-4768.882	7849.759	436.746	-4792.752	7888.528	462.769	-4836.713	7924.192	479.673	-4912.693	7944.120	472.638	-4984.419	7955.166	439.653	-5047.596	7990.234	387.976	-5031.657	8014.687
3697	20.64804	316.688	-4505.707	7638.384	337.255	-4541.468	7673.132	395.761	-4543.767	7714.294	392.919	-4587.585	7744.331	384.720	-4640.671	7727.337	377.502	-4700.287	7733.888	381.787	-4743.949	7780.601	406.905	-4761.989	7836.140	431.894	-4783.458	7875.348	461.463	-4826.935	7910.078	478.614	-4901.789	7929.836	475.206	-4974.376	7939.117	443.048	-5039.889	7971.157	391.595	-5024.297	7994.896
3698	20.65363	315.224	-4503.896	7623.541	335.759	-4539.551	7658.371	394.823	-4539.050	7698.889	393.962	-4580.526	7731.397	384.260	-4633.697	7715.263	375.592	-4693.309	7719.189	378.696	-4738.219	7764.329	403.477	-4755.908	7820.065	429.137	-4775.897	7859.468	458.464	-4815.838	7897.039	479.456	-4890.953	7916.088	477.587	-4964.092	7923.230	446.972	-5032.051	7951.635	395.735	-5018.580	7976.328
3699	20.65922	313.794	-4502.251	7608.471	334.173	-4537.561	7643.451	393.651	-4534.356	7683.229	401.829	-4572.682	7716.514	384.541	-4626.652	7702.518	373.793	-4686.268	7704.274	375.680	-4732.449	7747.820	400.125	-4749.922	7803.521	426.326	-4768.502	7843.129	457.262	-4806.185	7881.793	473.048	-4880.473	7904.088	479.744	-4953.522	7907.215	451.312	-5023.642	7932.071	400.276	-5013.372	7958.807
3700	20.66480	312.272	-4500.344	7593.376	332.573	-4535.507	7628.419	392.329	-4529.751	7667.375	403.292	-4565.590	7702.750	386.148	-4619.353	7688.778	372.078	-4679.044	7689.323	372.588	-4726.505	7731.035	396.660	-4743.967	7786.691	423.672	-4761.336	7826.279	455.917	-4796.592	7866.401	473.779	-4869.446	7890.014	479.144	-4942.637	7892.508	456.067	-5015.054	7912.555	405.721	-5008.833	7942.224
3701	20.67039	310.749	-4498.610	7578.078	330.911	-4533.551	7613.217	390.892	-4525.388	7651.219	403.370	-4559.265	7686.331	392.893	-4611.569	7672.061	374.145	-4671.144	7672.282	369.416	-4720.432	7713.974	393.485	-4737.578	7769.355	421.148	-4754.408	7808.741	454.381	-4787.171	7850.145	474.308	-4858.498	7875.695	477.957	-4931.326	7875.176	461.028	-5005.627	7892.975	411.741	-5005.329	7926.140
