NO_OF_FRAMES	268
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 12:18:26	7988.46661020
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
24476	136.73184	NA	NA	NA	19.510	-4737.725	8338.859	75.883	-4785.299	8317.295	111.000	-4814.196	8266.525	151.251	-4847.851	8230.185	208.784	-4889.656	8198.836	279.181	-4931.431	8179.071	339.480	-4969.137	8178.235	386.952	-4985.479	8173.985	438.477	-5003.824	8161.318	478.785	-5041.141	8179.646	501.914	-5054.086	8238.727	437.034	-5079.863	8273.983	NA	NA	NA	469.212	-5219.126	8335.125	NA	NA	NA
24477	136.73743	NA	NA	NA	12.148	-4731.038	8337.652	67.770	-4780.132	8317.557	102.044	-4807.587	8265.454	141.416	-4840.585	8227.598	197.860	-4883.246	8195.203	268.137	-4924.786	8173.901	328.440	-4961.667	8172.069	376.583	-4988.255	8172.795	427.973	-5006.007	8161.663	474.034	-5033.240	8172.804	490.423	-5052.921	8233.917	439.551	-5079.919	8280.996	NA	NA	NA	462.869	-5220.504	8336.337	NA	NA	NA
24478	136.74302	NA	NA	NA	5.012	-4724.561	8336.067	59.635	-4775.085	8317.250	93.308	-4801.132	8263.932	131.810	-4833.359	8224.646	187.220	-4876.679	8191.242	257.270	-4918.388	8169.048	317.969	-4954.117	8165.897	364.958	-4981.097	8169.613	417.342	-5000.508	8163.351	464.625	-5027.563	8176.004	490.187	-5050.277	8227.369	444.641	-5079.341	8287.524	NA	NA	NA	455.203	-5221.467	8335.747	NA	NA	NA
24479	136.74860	NA	NA	NA	-1.866	-4718.306	8334.165	51.712	-4770.110	8316.448	84.669	-4794.815	8261.902	122.235	-4826.265	8221.221	176.978	-4869.941	8186.988	246.577	-4912.125	8164.255	307.764	-4946.634	8159.991	354.023	-4973.845	8166.192	406.491	-4995.136	8164.537	455.748	-5018.311	8174.765	488.678	-5046.647	8221.196	451.835	-5075.417	8293.044	NA	NA	NA	446.749	-5222.346	8332.911	NA	NA	NA
24480	136.75419	NA	NA	NA	-8.624	-4712.428	8332.023	43.784	-4765.261	8315.082	76.091	-4788.715	8259.579	112.802	-4819.380	8217.496	166.893	-4863.125	8182.418	236.176	-4905.810	8159.607	297.769	-4939.196	8154.236	343.682	-4966.361	8162.022	395.478	-4989.662	8164.971	445.872	-5012.167	8174.115	485.557	-5042.015	8215.783	460.634	-5074.439	8295.844	NA	NA	NA	437.773	-5222.960	8327.684	NA	NA	NA
24481	136.75978	NA	NA	NA	-15.268	-4706.715	8329.508	36.017	-4760.518	8313.204	67.574	-4782.875	8256.736	103.635	-4812.517	8213.450	156.945	-4856.135	8177.457	225.998	-4899.511	8154.719	288.001	-4932.010	8148.798	333.674	-4958.881	8157.709	384.556	-4983.876	8164.738	435.361	-5006.363	8174.124	480.904	-5036.917	8211.043	478.743	-5079.092	8290.425	NA	NA	NA	428.744	-5222.815	8319.129	465.102	-5136.987	8225.921
24482	136.76536	NA	NA	NA	-21.780	-4701.156	8326.406	28.464	-4756.044	8310.988	59.090	-4777.236	8253.502	94.384	-4805.605	8208.907	147.302	-4849.422	8172.273	215.880	-4893.124	8149.498	278.363	-4924.977	8143.446	323.981	-4951.549	8152.922	373.715	-4977.728	8163.890	424.335	-5000.882	8174.292	474.633	-5031.365	8206.894	489.989	-5073.262	8282.753	NA	NA	NA	415.823	-5220.825	8312.740	456.453	-5130.415	8225.352
24483	136.77095	NA	NA	NA	-27.979	-4695.796	8322.849	20.978	-4751.547	8308.229	50.803	-4771.490	8249.923	85.171	-4798.894	8203.995	137.786	-4842.670	8166.732	206.017	-4886.714	8144.109	268.794	-4918.200	8138.304	314.413	-4944.415	8148.210	362.997	-4971.319	8162.618	413.040	-4995.497	8174.492	467.086	-5025.776	8203.026	497.039	-5067.563	8275.232	NA	NA	NA	417.618	-5217.765	8291.916	440.824	-5122.136	8232.371
24484	136.77654	NA	NA	NA	-33.969	-4690.411	8318.556	13.615	-4747.467	8305.264	42.782	-4765.982	8246.043	76.127	-4792.144	8198.667	128.445	-4835.842	8160.873	196.301	-4880.195	8138.647	259.375	-4911.651	8133.232	305.040	-4937.568	8143.450	352.386	-4964.935	8160.824	401.685	-4990.142	8174.603	458.304	-5018.509	8198.913	494.712	-5060.965	8269.825	NA	NA	NA	NA	NA	NA	430.617	-5114.630	8245.507
24485	136.78212	NA	NA	NA	-39.801	-4685.059	8313.455	6.256	-4743.520	8301.961	34.961	-4760.567	8241.997	67.318	-4785.403	8193.179	119.126	-4829.082	8154.596	186.897	-4873.658	8133.100	250.034	-4905.261	8128.177	295.625	-4930.958	8138.937	341.929	-4958.672	8158.490	390.421	-4984.697	8173.884	447.096	-5011.679	8200.139	498.636	-5054.148	8258.772	NA	NA	NA	NA	NA	NA	428.225	-5113.239	8253.346
