NO_OF_FRAMES	300
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 15:25:25	22620.15492902
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
5293	29.56425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	475.975	-4708.963	8412.235	NA	NA	NA	NA	NA	NA	512.753	-4867.248	8339.563	507.077	-4935.298	8334.094	499.603	-5000.383	8317.965	NA	NA	NA	NA	NA	NA	NA	NA	NA	495.178	-5284.139	8315.222	494.716	-5332.589	8288.367	537.985	-5345.809	8233.734
5294	29.56983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	473.430	-4702.279	8413.782	NA	NA	NA	NA	NA	NA	511.665	-4859.376	8340.435	506.135	-4927.702	8336.479	498.889	-4993.110	8322.079	NA	NA	NA	NA	NA	NA	NA	NA	NA	495.140	-5276.058	8313.399	491.264	-5332.749	8295.120	548.097	-5342.601	8225.766
5295	29.57542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	471.767	-4695.490	8415.352	NA	NA	NA	NA	NA	NA	509.919	-4851.567	8340.978	504.686	-4920.075	8338.234	492.230	-4988.747	8330.085	NA	NA	NA	NA	NA	NA	469.190	-5169.954	8305.915	494.346	-5269.396	8311.609	493.095	-5334.832	8300.320	NA	NA	NA
5296	29.58101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	470.329	-4688.698	8416.813	NA	NA	NA	NA	NA	NA	508.358	-4843.894	8340.994	496.632	-4914.022	8343.706	490.566	-4981.397	8333.234	492.373	-5040.364	8311.368	489.785	-5099.794	8294.463	468.605	-5166.428	8304.477	492.689	-5262.754	8309.422	NA	NA	NA	NA	NA	NA
5297	29.58659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	488.642	-4681.061	8409.264	NA	NA	NA	NA	NA	NA	507.508	-4836.164	8340.314	496.332	-4906.472	8343.640	490.279	-4974.064	8334.976	491.002	-5033.439	8315.364	488.125	-5092.860	8297.621	468.437	-5162.498	8303.033	489.772	-5256.259	8307.079	NA	NA	NA	NA	NA	NA
5298	29.59218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	481.527	-4674.416	8414.192	NA	NA	NA	493.861	-4776.876	8347.630	507.204	-4828.561	8338.991	502.102	-4897.460	8338.987	490.271	-4966.551	8335.852	490.331	-5026.500	8318.364	480.760	-5087.979	8305.238	469.768	-5159.061	8301.852	483.094	-5250.595	8306.610	NA	NA	NA	NA	NA	NA
5299	29.59777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	468.604	-4667.558	8420.856	NA	NA	NA	492.500	-4770.046	8347.307	506.350	-4821.052	8337.488	502.870	-4889.971	8337.299	490.483	-4959.272	8336.183	489.432	-5019.229	8320.752	479.467	-5081.177	8308.031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5300	29.60335	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467.647	-4660.350	8422.096	NA	NA	NA	489.356	-4763.365	8347.709	504.609	-4813.671	8335.908	501.625	-4882.588	8336.112	489.954	-4952.217	8336.252	488.237	-5012.115	8322.590	478.345	-5074.301	8310.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	564.020	-5330.203	8261.404
5301	29.60894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	465.215	-4653.176	8423.289	NA	NA	NA	486.011	-4756.303	8348.195	502.097	-4806.286	8334.518	495.312	-4876.778	8337.918	488.990	-4944.684	8335.604	486.123	-5005.148	8324.455	476.716	-5067.462	8313.047	NA	NA	NA	NA	NA	NA	NA	NA	NA	521.980	-5289.807	8309.962
5302	29.61453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	463.006	-4646.086	8424.467	NA	NA	NA	483.535	-4749.616	8348.509	499.682	-4799.027	8333.125	494.329	-4869.408	8335.544	487.921	-4937.419	8334.582	484.726	-4997.787	8325.428	475.007	-5060.622	8314.962	NA	NA	NA	NA	NA	NA	490.573	-5340.195	8298.255	462.356	-5286.250	8315.146
