NO_OF_FRAMES	241
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-21, 12:30:27	77973.51874190
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
5623	31.40782	18.310	-4558.820	8073.917	32.765	-4655.470	8064.667	50.231	-4700.211	8062.101	104.225	-4729.132	8057.198	161.014	-4786.292	8046.213	205.812	-4832.071	8037.740	227.342	-4871.329	8038.649	260.528	-4948.861	8047.453	286.821	-5016.230	8071.833	322.448	-5065.744	8105.827	370.444	-5145.826	8154.260	399.976	-5298.146	8244.553	371.661	-5401.398	8321.800
5624	31.41341	14.952	-4553.579	8060.074	29.908	-4650.095	8051.303	45.857	-4695.291	8048.689	98.662	-4725.936	8044.782	155.783	-4782.375	8034.849	202.254	-4828.051	8027.054	224.365	-4867.015	8028.382	257.283	-4943.849	8037.408	281.969	-5011.722	8061.857	316.525	-5062.083	8096.038	364.264	-5140.938	8146.632	397.954	-5293.090	8235.981	366.720	-5395.738	8311.272
5625	31.41899	11.501	-4548.357	8046.026	26.869	-4644.500	8037.739	41.487	-4682.711	8034.342	93.033	-4722.304	8032.278	150.331	-4779.243	8023.114	198.130	-4823.406	8016.324	221.175	-4862.616	8017.924	254.000	-4939.271	8027.130	277.381	-5007.341	8051.497	310.653	-5058.345	8085.852	358.568	-5136.720	8137.233	395.605	-5287.502	8227.570	364.540	-5392.273	8300.632
5626	31.42458	8.049	-4543.183	8031.817	24.159	-4639.011	8023.755	37.542	-4684.654	8020.341	87.379	-4719.149	8019.399	144.890	-4776.145	8011.271	194.006	-4820.073	8005.276	220.028	-4857.840	8007.185	250.855	-4934.418	8016.539	272.945	-5002.812	8040.814	304.881	-5054.615	8075.396	354.208	-5140.307	8125.863	392.842	-5281.459	8219.398	365.519	-5390.207	8289.307
5627	31.43017	4.606	-4538.070	8017.375	21.628	-4633.421	8009.317	32.650	-4672.824	8006.177	81.760	-4715.852	8006.114	139.368	-4772.664	7999.201	189.529	-4815.774	7994.074	216.461	-4853.093	7996.191	247.932	-4929.576	8005.676	268.903	-4998.632	8029.549	299.926	-5057.077	8064.055	348.268	-5136.560	8115.456	389.777	-5275.235	8211.399	367.684	-5385.926	8280.032
5628	31.43575	1.247	-4533.024	8002.656	19.243	-4627.975	7994.645	29.847	-4673.261	7990.067	76.088	-4712.597	7992.640	133.708	-4769.641	7986.928	185.746	-4812.054	7982.009	212.902	-4849.469	7984.814	245.124	-4924.568	7994.340	264.731	-4993.594	8018.333	294.439	-5053.293	8052.710	342.203	-5132.653	8104.811	386.647	-5268.703	8203.260	370.793	-5380.212	8271.812
5629	31.44134	-2.141	-4528.063	7987.728	17.050	-4622.456	7979.693	24.094	-4662.759	7976.790	70.442	-4709.330	7978.829	127.991	-4766.752	7974.426	NA	NA	NA	208.896	-4844.549	7973.491	241.971	-4919.665	7983.167	260.783	-4988.726	8006.647	289.052	-5049.325	8041.088	336.111	-5128.296	8093.370	383.145	-5262.101	8195.211	374.221	-5373.055	8264.676
5630	31.44693	-5.418	-4523.233	7972.443	15.044	-4617.210	7964.449	22.417	-4661.920	7958.703	64.856	-4705.907	7964.723	122.183	-4763.730	7961.579	NA	NA	NA	203.211	-4839.788	7961.978	239.055	-4914.602	7971.347	257.157	-4984.274	7994.453	283.934	-5045.563	8028.838	329.865	-5124.500	8081.623	379.443	-5254.911	8186.986	377.326	-5364.457	8258.569
5631	31.45251	-8.643	-4518.479	7956.785	12.872	-4611.881	7949.153	16.493	-4652.618	7945.784	59.298	-4702.413	7950.283	116.395	-4760.744	7948.629	NA	NA	NA	199.320	-4835.261	7949.954	235.994	-4909.649	7959.525	253.500	-4979.182	7982.273	278.855	-5041.392	8016.467	323.496	-5121.116	8069.579	375.730	-5247.746	8178.594	380.349	-5354.554	8253.438
5632	31.45810	-11.778	-4513.836	7940.765	10.948	-4606.847	7933.628	15.471	-4651.149	7926.633	53.811	-4698.905	7935.575	110.618	-4758.224	7935.217	NA	NA	NA	195.535	-4831.214	7937.637	232.828	-4904.661	7947.459	250.038	-4974.411	7969.611	274.104	-5037.593	8003.392	316.963	-5117.526	8057.113	371.765	-5240.033	8169.806	383.053	-5343.166	8249.161
5633	31.46369	-14.824	-4509.277	7924.404	9.203	-4601.940	7917.752	9.372	-4642.734	7913.981	48.371	-4695.397	7920.417	104.731	-4754.771	7921.876	NA	NA	NA	190.941	-4820.429	7926.010	229.689	-4899.889	7935.085	246.744	-4969.407	7956.563	269.402	-5033.254	7989.955	310.338	-5114.122	8044.240	367.639	-5232.051	8160.712	385.248	-5330.373	8245.348
5634	31.46927	-17.767	-4504.854	7907.717	7.187	-4596.745	7901.903	9.088	-4640.544	7893.795	43.016	-4691.826	7905.037	99.161	-4736.940	7911.360	NA	NA	NA	186.346	-4816.197	7913.615	226.287	-4894.819	7922.672	243.686	-4964.655	7943.100	264.974	-5029.337	7975.900	303.609	-5110.588	8031.074	363.254	-5223.850	8151.383	386.767	-5316.126	8241.877
5635	31.47486	-20.609	-4500.513	7890.695	5.595	-4592.036	7885.608	3.805	-4633.046	7881.930	37.723	-4688.260	7889.378	93.326	-4733.868	7897.278	NA	NA	NA	181.615	-4812.002	7900.888	222.815	-4889.890	7909.940	240.637	-4959.722	7929.417	260.545	-5025.097	7961.612	296.820	-5107.060	8017.661	358.589	-5215.255	8141.527	387.589	-5300.402	8237.823
5636	31.48045	-23.349	-4496.270	7873.171	3.905	-4587.271	7869.143	3.141	-4630.377	7860.276	32.528	-4684.646	7873.381	87.534	-4730.818	7882.756	NA	NA	NA	176.814	-4807.875	7888.034	219.202	-4885.088	7896.889	237.663	-4954.898	7915.315	256.233	-5020.759	7946.750	290.057	-5103.231	8003.825	353.445	-5206.311	8131.415	388.005	-5283.540	8232.713
5637	31.48603	-25.851	-4492.140	7855.324	2.303	-4582.756	7852.497	-1.958	-4623.649	7848.475	27.355	-4681.027	7857.190	81.638	-4727.795	7868.162	NA	NA	NA	171.897	-4803.792	7874.890	215.725	-4880.513	7883.455	234.609	-4950.094	7900.880	251.987	-5016.855	7931.661	283.346	-5099.264	7989.754	348.177	-5197.066	8120.670	387.630	-5265.856	8226.644
5638	31.49162	-28.276	-4488.129	7837.102	1.025	-4578.325	7835.573	-4.586	-4619.086	7831.375	22.338	-4677.576	7840.617	75.782	-4724.813	7853.271	NA	NA	NA	166.896	-4799.684	7861.554	211.789	-4875.612	7869.991	231.699	-4945.362	7886.042	247.766	-5012.489	7916.254	276.876	-5095.272	7975.130	342.290	-5187.444	8109.700	386.300	-5247.452	8219.485
5639	31.49721	-30.488	-4484.271	7818.520	-0.416	-4574.060	7818.589	-7.070	-4614.688	7814.058	17.363	-4674.000	7823.784	69.896	-4721.849	7838.074	127.605	-4765.275	7843.066	162.014	-4795.742	7848.181	207.902	-4870.787	7856.126	228.521	-4940.535	7871.057	243.640	-5008.110	7900.445	270.469	-5090.973	7960.257	336.031	-5177.627	8098.332	383.900	-5228.988	8211.270
5640	31.50279	-32.507	-4480.535	7799.498	-1.747	-4570.115	7801.441	-4.568	-4612.047	7789.497	12.961	-4675.611	7806.227	62.015	-4732.772	7821.461	121.909	-4761.856	7829.131	156.902	-4791.706	7834.328	203.984	-4866.190	7841.786	225.161	-4935.603	7855.833	239.782	-5003.565	7884.289	264.230	-5086.582	7945.009	329.505	-5167.684	8086.697	380.428	-5210.394	8202.043
5641	31.50838	-34.326	-4476.969	7780.167	-3.026	-4565.939	7784.118	-6.612	-4607.454	7771.420	8.258	-4672.422	7788.455	56.099	-4729.737	7806.090	116.151	-4758.499	7814.998	151.664	-4787.624	7820.144	199.845	-4861.218	7827.206	221.544	-4930.766	7840.323	235.936	-4999.181	7868.115	258.189	-5082.243	7929.422	322.435	-5157.617	8074.436	375.792	-5192.140	8191.902
5642	31.51397	-36.404	-4473.457	7761.313	-4.331	-4561.905	7766.580	-8.534	-4603.068	7753.109	3.780	-4669.758	7770.521	50.362	-4726.611	7790.278	110.536	-4755.064	7800.316	146.397	-4783.573	7805.514	195.650	-4856.304	7812.410	217.910	-4925.903	7824.572	232.193	-4994.737	7851.602	252.553	-5077.721	7913.398	315.110	-5147.673	8061.623	369.867	-5173.869	8180.787
5643	31.51955	-37.460	-4470.291	7740.474	-5.607	-4558.212	7748.987	-10.424	-4598.698	7734.656	-0.619	-4666.259	7752.291	44.417	-4723.655	7774.186	104.581	-4751.673	7785.449	141.074	-4779.526	7790.679	191.355	-4851.594	7797.064	214.201	-4921.250	7808.316	228.445	-4989.935	7834.901	247.046	-5072.983	7897.158	307.898	-5141.134	8048.772	362.803	-5156.455	8169.057
5644	31.52514	-39.242	-4467.074	7720.959	-6.667	-4554.381	7730.883	-12.237	-4594.617	7716.095	-5.070	-4662.475	7734.097	38.481	-4720.777	7757.920	98.839	-4748.225	7769.854	135.128	-4775.262	7776.558	186.657	-4846.971	7781.641	210.196	-4916.482	7792.033	224.800	-4985.009	7817.881	241.986	-5068.135	7880.610	299.455	-5127.969	8035.042	354.691	-5139.907	8156.590
5645	31.53073	-40.535	-4464.087	7700.440	-7.900	-4550.604	7712.782	-14.123	-4590.457	7697.535	-9.318	-4658.825	7715.305	32.522	-4717.322	7741.255	92.724	-4744.782	7754.244	129.511	-4771.191	7760.994	181.957	-4842.270	7765.823	206.186	-4911.564	7775.338	221.070	-4980.603	7800.694	237.076	-5063.077	7863.819	291.786	-5122.177	8021.322	345.820	-5129.479	8145.255
5646	31.53631	-41.777	-4461.171	7679.657	-8.715	-4547.013	7694.264	-15.820	-4586.592	7678.786	-13.582	-4655.217	7696.432	26.596	-4713.763	7724.250	86.588	-4741.326	7738.041	123.840	-4767.258	7745.012	177.225	-4837.480	7749.654	202.093	-4906.629	7758.437	217.485	-4975.913	7783.215	232.419	-5057.987	7846.990	283.494	-5113.231	8006.673	335.751	-5115.026	8131.870
5647	31.54190	-42.935	-4458.365	7658.585	-9.336	-4543.267	7675.417	-17.629	-4582.951	7660.083	-17.833	-4651.325	7677.371	20.587	-4710.629	7706.881	80.381	-4737.873	7721.493	118.059	-4763.332	7728.554	172.396	-4832.773	7733.062	197.932	-4901.950	7741.270	213.753	-4970.646	7765.611	228.033	-5052.726	7829.780	274.925	-5104.745	7992.390	325.035	-5102.130	8118.058
5648	31.54749	-44.087	-4455.598	7637.286	-9.934	-4539.463	7656.316	-19.094	-4578.715	7640.936	-21.964	-4647.511	7658.057	14.554	-4707.310	7689.170	74.110	-4734.390	7704.390	112.112	-4759.433	7711.720	167.363	-4827.973	7716.258	193.685	-4897.002	7723.872	210.287	-4965.877	7747.647	223.769	-5047.513	7812.454	266.478	-5096.863	7977.273	313.639	-5090.891	8103.894
5649	31.55307	-45.214	-4452.946	7615.808	-10.371	-4535.707	7636.909	-20.419	-4574.600	7621.682	-26.083	-4643.252	7638.653	8.345	-4703.930	7671.086	67.729	-4731.028	7686.939	106.123	-4755.592	7694.451	162.285	-4823.442	7698.956	189.525	-4892.202	7706.149	206.704	-4961.138	7729.567	219.681	-5041.875	7794.887	258.192	-5088.854	7961.244	301.919	-5081.819	8089.396
5650	31.55866	-46.144	-4450.423	7594.165	-10.625	-4532.210	7617.005	-21.803	-4570.892	7602.536	-30.082	-4639.158	7618.915	2.276	-4700.336	7652.696	61.195	-4727.691	7669.139	100.037	-4751.854	7676.588	156.877	-4819.031	7681.519	185.261	-4887.227	7688.223	203.190	-4955.722	7711.410	215.735	-5036.220	7777.104	249.620	-5081.402	7945.641	289.815	-5074.255	8074.297
5651	31.56425	-47.028	-4448.076	7572.293	-10.761	-4528.468	7596.833	-23.122	-4567.261	7583.209	-34.066	-4635.032	7599.049	-3.927	-4696.811	7634.021	54.641	-4724.379	7650.850	93.719	-4748.122	7658.517	151.591	-4814.404	7663.285	180.939	-4882.307	7670.127	199.715	-4950.473	7692.912	211.894	-5030.657	7759.219	241.582	-5074.191	7928.348	277.303	-5068.890	8059.221
5652	31.56983	-47.853	-4445.749	7550.158	-10.955	-4524.875	7576.428	-24.107	-4562.826	7563.274	-37.922	-4630.698	7578.762	-10.044	-4693.149	7614.949	47.922	-4721.051	7632.226	87.286	-4744.454	7639.925	146.211	-4809.439	7644.905	176.598	-4877.147	7651.642	196.280	-4945.307	7674.363	208.249	-5024.896	7741.074	233.299	-5067.898	7911.958	264.554	-5064.692	8043.512
5653	31.57542	-48.641	-4443.462	7527.964	-10.799	-4521.207	7555.586	-25.125	-4558.739	7543.281	-41.711	-4625.976	7558.543	-15.338	-4687.327	7595.833	41.152	-4717.746	7613.194	80.778	-4740.846	7620.860	140.182	-4799.031	7626.134	172.355	-4871.438	7633.052	192.762	-4939.449	7655.775	204.640	-5018.981	7722.735	225.474	-5061.706	7894.549	251.520	-5061.407	8026.995
5654	31.58101	-49.306	-4441.312	7505.562	-12.955	-4518.079	7534.986	-31.572	-4556.287	7525.015	-45.364	-4621.586	7537.968	-21.641	-4683.511	7576.041	34.181	-4714.513	7593.898	74.119	-4737.315	7601.449	134.593	-4794.502	7606.600	168.003	-4866.540	7614.039	189.299	-4934.219	7636.881	201.167	-5012.965	7704.241	217.754	-5055.584	7876.182	238.392	-5058.961	8010.222
5655	31.58659	-55.257	-4438.795	7490.155	-12.883	-4514.651	7513.587	-32.509	-4552.168	7504.598	-48.765	-4616.829	7517.032	-27.993	-4679.562	7556.071	27.209	-4711.247	7574.208	67.285	-4733.832	7581.778	128.814	-4790.120	7586.758	152.444	-4856.329	7597.325	185.968	-4928.563	7617.779	197.811	-5006.904	7685.528	210.168	-5050.126	7858.047	225.423	-5056.882	7992.327
5656	31.59218	-54.129	-4436.498	7465.052	-16.463	-4510.800	7493.520	-33.363	-4548.419	7483.957	-52.154	-4612.322	7495.913	-34.243	-4675.399	7535.591	20.190	-4707.936	7554.230	60.454	-4730.408	7561.571	117.657	-4781.815	7574.183	153.071	-4853.420	7577.807	177.398	-4920.397	7600.831	194.535	-5000.789	7666.594	202.910	-5045.092	7839.207	212.606	-5055.226	7973.806
5657	31.59777	-53.991	-4434.380	7441.274	-15.394	-4507.677	7471.095	-39.262	-4545.819	7465.002	-55.377	-4607.530	7474.462	-40.436	-4671.149	7514.774	13.133	-4704.617	7533.843	53.409	-4727.000	7541.250	112.103	-4777.859	7553.057	149.497	-4848.693	7557.592	174.921	-4915.088	7581.182	191.350	-4994.571	7647.503	195.837	-5040.394	7819.872	200.179	-5054.094	7954.546
5658	31.60335	-53.985	-4432.186	7417.447	-14.575	-4504.621	7448.315	-39.038	-4542.270	7443.574	-58.428	-4602.889	7452.869	-46.639	-4666.813	7493.486	5.923	-4701.290	7513.351	46.314	-4723.703	7520.487	106.310	-4773.861	7531.694	149.674	-4845.550	7535.367	172.237	-4909.396	7561.615	188.298	-4988.279	7628.091	189.090	-5036.159	7799.912	188.353	-5053.221	7934.535
5659	31.60894	-54.203	-4430.075	7393.772	-14.025	-4501.576	7425.472	-39.221	-4538.568	7421.940	-63.999	-4597.711	7432.391	-52.763	-4662.170	7471.981	-1.249	-4697.902	7492.287	39.212	-4720.385	7499.345	100.213	-4769.797	7510.278	144.617	-4841.006	7515.211	169.081	-4903.515	7541.796	185.304	-4981.946	7608.625	182.504	-5032.117	7779.921	177.067	-5052.685	7913.736
5660	31.61453	-54.527	-4427.942	7369.946	-13.575	-4498.730	7402.345	-39.382	-4534.994	7399.989	-66.388	-4593.200	7410.065	-58.783	-4657.440	7449.945	-8.469	-4694.458	7471.044	31.958	-4717.090	7477.998	93.903	-4765.741	7488.670	139.251	-4835.688	7494.856	165.828	-4897.446	7521.699	179.439	-4974.688	7589.718	176.246	-5028.333	7759.025	166.463	-5052.340	7892.301
5661	31.62011	-54.830	-4425.866	7346.159	-13.210	-4495.615	7378.986	-39.467	-4531.730	7378.078	-68.639	-4588.333	7387.599	-64.680	-4652.675	7427.568	-19.364	-4688.017	7455.083	21.392	-4711.563	7460.984	87.366	-4761.826	7466.844	134.232	-4829.515	7474.081	162.408	-4891.031	7501.486	176.912	-4968.085	7569.567	170.153	-5024.892	7737.961	156.575	-5052.435	7870.140
