NO_OF_FRAMES	251
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 17:40:14	5171.33779963
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
1933	10.79330	971.149	-4772.167	8222.138	916.227	-4786.461	8226.484	876.399	-4823.676	8226.620	824.013	-4846.873	8205.604	773.267	-4866.371	8168.979	714.876	-4897.861	8151.012	657.237	-4922.945	8143.827	613.052	-4950.171	8153.053	561.841	-4980.008	8162.662	498.407	-5009.157	8172.486	438.841	-5039.913	8197.477	426.188	-5075.749	8258.507	401.411	-5139.413	8257.572	378.296	-5199.939	8256.841
1934	10.79888	980.488	-4767.556	8216.230	925.355	-4780.464	8220.095	885.350	-4817.819	8219.881	833.422	-4842.404	8200.603	782.592	-4861.547	8163.829	724.558	-4893.020	8145.234	666.618	-4917.945	8137.789	622.450	-4944.855	8147.627	571.425	-4974.676	8158.705	508.874	-5005.431	8170.198	446.611	-5036.088	8191.427	426.273	-5066.908	8251.042	403.556	-5128.610	8262.000	375.738	-5187.310	8253.960
1935	10.80447	990.179	-4762.933	8209.576	934.869	-4774.383	8212.929	893.914	-4810.948	8213.031	842.724	-4837.726	8195.268	791.849	-4856.979	8158.468	734.603	-4887.393	8138.790	675.913	-4913.045	8131.633	631.564	-4939.447	8142.014	580.794	-4969.313	8154.298	519.256	-5001.506	8167.474	455.448	-5031.900	8186.000	425.519	-5058.712	8242.350	405.854	-5117.445	8267.373	373.548	-5174.191	8250.318
1936	10.81006	999.416	-4758.650	8202.760	944.039	-4768.534	8205.781	899.630	-4799.224	8208.059	851.941	-4832.778	8189.628	801.153	-4852.715	8152.972	743.998	-4882.500	8132.580	685.168	-4908.234	8125.250	640.637	-4934.033	8136.121	590.144	-4963.854	8149.583	529.444	-4997.117	8163.978	465.005	-5027.330	8181.016	427.115	-5050.471	8233.123	407.305	-5104.694	8271.854	372.984	-5160.538	8248.497
1937	10.81564	1008.614	-4754.605	8195.586	953.881	-4762.709	8199.344	908.079	-4791.598	8200.211	860.916	-4826.136	8183.457	810.467	-4848.617	8147.279	753.416	-4877.718	8126.302	694.342	-4903.312	8118.571	649.759	-4928.705	8130.021	599.468	-4958.646	8144.414	539.365	-4992.497	8159.752	473.934	-5018.471	8178.921	429.606	-5044.152	8223.932	405.496	-5090.471	8275.022	374.067	-5145.239	8247.687
1938	10.82123	1017.858	-4750.741	8188.196	963.089	-4757.406	8191.290	916.317	-4784.201	8192.007	870.045	-4821.139	8177.317	819.976	-4846.229	8141.806	762.933	-4873.117	8119.852	702.465	-4903.427	8113.732	657.657	-4928.007	8125.237	608.815	-4953.358	8138.837	549.139	-4987.813	8154.969	483.831	-5014.171	8172.169	434.247	-5037.958	8215.545	401.339	-5074.627	8274.918	376.388	-5129.387	8248.139
1939	10.82682	1027.008	-4747.123	8180.461	972.351	-4752.196	8182.894	924.587	-4776.592	8183.604	879.161	-4815.920	8170.788	829.410	-4842.713	8136.069	772.619	-4868.490	8113.198	711.789	-4898.348	8106.582	667.082	-4922.487	8118.363	618.021	-4948.138	8132.592	558.805	-4982.980	8149.875	494.379	-5010.167	8170.049	441.231	-5033.552	8208.233	401.304	-5058.797	8270.603	379.537	-5114.077	8250.102
1940	10.83240	NA	NA	NA	980.879	-4747.329	8173.021	932.713	-4768.888	8174.894	888.497	-4812.177	8163.957	838.802	-4839.008	8130.277	782.354	-4863.941	8106.440	720.893	-4893.545	8098.537	676.422	-4917.086	8111.098	627.039	-4942.732	8125.819	568.503	-4978.107	8144.568	504.614	-5005.553	8165.819	448.382	-5028.566	8200.485	406.530	-5045.946	8265.312	383.286	-5098.504	8253.563
1941	10.83799	NA	NA	NA	989.938	-4742.399	8164.077	940.839	-4761.225	8166.147	897.623	-4806.705	8156.444	848.124	-4835.013	8124.414	791.923	-4859.559	8099.599	730.294	-4888.809	8090.978	685.721	-4911.729	8103.490	636.794	-4942.492	8117.572	578.192	-4973.033	8139.024	514.916	-5000.913	8161.581	454.869	-5023.460	8192.255	420.085	-5035.451	8258.331	388.909	-5080.582	8255.843
1942	10.84358	NA	NA	NA	998.911	-4737.771	8154.991	948.938	-4753.543	8157.293	906.662	-4800.614	8148.387	857.400	-4830.935	8118.323	801.550	-4855.271	8092.999	739.617	-4884.145	8083.086	694.904	-4906.507	8095.362	643.849	-4937.881	8110.984	587.935	-4967.991	8133.058	525.035	-4995.818	8155.027	461.311	-5018.196	8183.874	425.910	-5024.990	8249.061	386.378	-5061.726	8258.726
1943	10.84916	NA	NA	NA	1007.677	-4733.661	8145.776	956.769	-4745.991	8147.703	915.812	-4794.278	8139.695	866.678	-4826.880	8111.929	810.935	-4851.130	8086.321	749.040	-4879.451	8075.626	704.015	-4901.397	8086.863	652.961	-4932.688	8102.708	598.219	-4967.257	8125.883	535.589	-4991.024	8152.180	469.452	-5012.618	8176.333	426.565	-5015.913	8239.169	384.571	-5043.073	8259.235
