NO_OF_FRAMES	243
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 15:42:58	23672.91261559
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
5496	30.69832	494.783	-4575.977	7677.920	505.531	-4621.773	7705.546	471.452	-4683.932	7721.647	489.796	-4707.159	7767.746	533.311	-4728.598	7797.260	557.251	-4760.672	7845.284	547.890	-4810.617	7887.002	537.138	-4856.084	7933.408	537.777	-4888.239	7968.960	535.575	-4927.815	8020.194	531.390	-4970.729	8087.117	526.724	-5005.394	8152.380	515.071	-5015.630	8229.466	536.514	-4987.541	8297.493
5497	30.70391	496.174	-4575.560	7664.533	507.029	-4621.064	7692.820	472.103	-4682.861	7708.629	488.574	-4707.269	7754.861	531.860	-4728.253	7784.624	557.490	-4758.334	7833.061	548.586	-4806.923	7876.527	537.193	-4851.807	7923.587	537.543	-4883.543	7959.533	535.406	-4922.628	8011.124	531.968	-4964.944	8078.362	526.983	-4997.546	8144.570	521.713	-4998.660	8223.002	563.966	-4981.589	8279.911
5498	30.70950	497.586	-4575.469	7650.983	508.431	-4620.811	7680.135	472.913	-4682.146	7695.567	487.315	-4707.167	7741.903	530.401	-4727.884	7772.089	557.821	-4756.731	7820.837	549.326	-4803.451	7865.676	537.182	-4847.421	7913.363	537.118	-4878.746	7949.539	535.491	-4917.308	8001.653	532.605	-4959.345	8069.097	527.183	-4987.153	8136.892	529.543	-4982.368	8214.901	585.586	-4976.038	8255.750
5499	30.71508	498.959	-4575.673	7637.320	509.746	-4620.162	7667.411	473.724	-4681.533	7682.346	486.047	-4707.183	7729.067	528.978	-4727.522	7759.412	558.018	-4754.173	7808.205	550.085	-4799.949	7854.314	536.987	-4843.056	7902.406	536.514	-4873.954	7939.250	535.632	-4912.141	7991.622	532.745	-4953.310	8059.398	527.612	-4976.704	8129.113	537.254	-4963.136	8204.303	NA	NA	NA
5500	30.72067	500.298	-4576.122	7623.532	511.052	-4619.714	7654.537	474.558	-4681.054	7669.122	487.634	-4714.486	7711.227	527.565	-4726.917	7746.669	558.357	-4752.415	7795.470	550.975	-4796.733	7842.624	536.670	-4838.746	7891.089	535.987	-4869.000	7928.304	535.826	-4907.025	7981.079	532.374	-4946.512	8049.728	528.642	-4965.333	8120.981	544.860	-4948.374	8196.852	611.780	-4957.499	8201.520
5501	30.72626	501.504	-4576.758	7609.624	512.398	-4619.638	7641.500	475.332	-4680.553	7656.023	486.306	-4714.858	7698.042	526.183	-4726.427	7733.598	558.533	-4750.018	7782.359	551.901	-4793.151	7830.578	536.426	-4834.760	7879.454	535.505	-4864.435	7916.964	536.049	-4902.013	7969.978	532.031	-4938.933	8039.938	530.084	-4953.423	8112.149	553.407	-4937.570	8185.460	620.526	-4947.470	8180.446
5502	30.73184	502.567	-4577.561	7595.587	513.732	-4619.514	7628.313	474.084	-4679.387	7643.799	485.036	-4715.001	7684.732	524.648	-4719.228	7721.129	558.744	-4747.670	7769.057	552.860	-4789.709	7818.384	536.223	-4830.560	7867.377	534.970	-4860.062	7905.208	535.948	-4896.914	7958.513	531.774	-4930.780	8029.982	531.610	-4941.813	8102.898	561.760	-4927.473	8173.050	NA	NA	NA
5503	30.73743	503.495	-4578.485	7581.438	515.145	-4619.648	7614.901	476.953	-4679.670	7629.570	483.736	-4715.478	7671.375	523.316	-4718.789	7707.644	558.997	-4745.699	7755.404	553.866	-4786.196	7805.749	536.070	-4826.381	7854.797	534.405	-4855.413	7892.645	535.599	-4891.787	7946.676	531.758	-4922.213	8019.688	533.368	-4930.224	8092.903	569.495	-4917.528	8159.682	633.718	-4935.174	8134.864
5504	30.74302	504.280	-4579.602	7567.133	516.502	-4619.785	7601.377	477.831	-4679.318	7616.154	482.441	-4715.548	7657.810	522.045	-4718.425	7694.007	559.112	-4743.323	7741.298	554.837	-4782.450	7792.683	535.994	-4822.251	7841.664	533.765	-4851.414	7879.755	535.087	-4886.386	7934.621	531.839	-4913.440	8008.979	535.439	-4918.887	8082.439	576.505	-4907.582	8145.535	638.511	-4923.986	8114.542
5505	30.74860	504.940	-4580.711	7552.872	517.849	-4620.215	7587.607	476.683	-4678.331	7603.870	481.140	-4715.828	7644.108	520.803	-4718.152	7680.173	559.246	-4740.935	7727.024	555.814	-4778.968	7779.433	536.056	-4818.283	7828.255	533.057	-4847.087	7866.438	534.390	-4880.543	7922.251	531.968	-4904.566	7997.770	537.123	-4908.906	8072.389	582.994	-4897.605	8130.895	642.495	-4913.354	8094.763
