NO_OF_FRAMES	256
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 16:01:16	24230.25388269
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
17050	95.24581	846.732	-4529.068	8167.700	786.120	-4594.819	8168.904	731.630	-4633.089	8158.372	683.173	-4667.487	8146.104	657.503	-4709.145	8142.485	626.155	-4755.354	8150.560	590.865	-4800.676	8165.410	551.686	-4837.792	8176.402	511.432	-4877.188	8191.331	503.107	-4917.101	8205.439	NA	NA	NA	487.299	-5082.383	8237.058	NA	NA	NA	418.642	-5199.514	8251.138
17051	95.25140	851.172	-4521.555	8159.779	791.607	-4587.485	8161.928	737.681	-4626.508	8152.188	688.412	-4660.751	8140.019	662.560	-4701.917	8137.220	631.356	-4748.091	8145.320	597.656	-4794.116	8160.431	559.684	-4832.603	8173.806	510.340	-4872.770	8189.603	502.271	-4910.542	8206.085	NA	NA	NA	489.166	-5075.267	8236.729	NA	NA	NA	421.153	-5190.895	8251.999
17052	95.25698	856.103	-4514.025	8152.059	796.992	-4580.175	8154.663	743.634	-4620.002	8145.663	694.613	-4654.050	8134.690	667.782	-4694.907	8132.020	636.616	-4741.144	8139.999	604.038	-4787.438	8155.378	567.700	-4827.137	8169.893	517.327	-4869.039	8187.636	480.476	-4905.414	8204.995	NA	NA	NA	491.822	-5067.972	8236.850	514.819	-5141.688	8233.952	424.854	-5184.786	8252.993
17053	95.26257	860.782	-4506.554	8143.616	802.290	-4572.852	8147.099	749.610	-4613.517	8138.861	700.426	-4647.566	8128.754	660.585	-4685.838	8128.761	641.859	-4734.198	8134.624	610.207	-4780.920	8150.062	575.304	-4821.722	8165.486	526.342	-4864.760	8184.859	485.763	-4898.939	8201.872	NA	NA	NA	497.618	-5061.020	8238.092	512.946	-5134.423	8234.080	429.657	-5180.857	8253.769
17054	95.26816	865.516	-4499.118	8134.858	807.468	-4565.521	8139.203	755.577	-4607.152	8131.798	706.127	-4641.338	8122.357	666.262	-4679.068	8123.280	647.055	-4727.397	8129.073	616.177	-4774.326	8144.268	582.628	-4816.250	8160.603	535.030	-4859.976	8181.507	492.395	-4892.810	8198.619	NA	NA	NA	498.635	-5053.582	8239.070	512.109	-5126.940	8234.956	436.449	-5177.907	8253.667
17055	95.27374	870.054	-4491.753	8125.483	810.186	-4558.625	8127.996	761.525	-4600.822	8124.455	712.088	-4635.206	8115.964	671.923	-4672.493	8117.602	652.176	-4720.690	8123.430	622.045	-4768.026	8138.419	589.563	-4810.653	8155.266	543.382	-4854.597	8177.290	499.812	-4887.367	8195.079	NA	NA	NA	500.534	-5045.973	8239.675	510.108	-5119.548	8235.660	443.440	-5176.504	8252.839
17056	95.27933	874.167	-4484.432	8115.272	815.056	-4551.271	8119.245	767.512	-4594.561	8116.879	717.876	-4629.232	8109.063	677.702	-4666.080	8111.775	657.466	-4714.240	8117.580	627.840	-4761.480	8132.372	596.315	-4805.038	8149.630	551.335	-4848.470	8173.381	507.623	-4882.310	8191.207	NA	NA	NA	502.821	-5038.339	8239.882	507.030	-5112.145	8236.479	450.198	-5175.081	8250.897
17057	95.28492	878.564	-4477.173	8105.155	819.855	-4543.899	8110.200	766.560	-4590.054	8100.311	723.642	-4623.359	8101.875	683.610	-4659.784	8105.826	650.489	-4705.452	8113.870	633.513	-4755.268	8126.215	602.693	-4799.173	8143.688	558.924	-4843.261	8168.309	515.690	-4877.398	8187.179	NA	NA	NA	505.407	-5030.278	8239.646	503.509	-5104.386	8237.263	458.348	-5173.869	8250.099
17058	95.29050	882.934	-4469.991	8094.782	824.559	-4536.529	8100.843	766.498	-4584.502	8086.179	724.454	-4618.206	8090.003	689.610	-4653.686	8099.591	656.181	-4698.968	8107.665	638.923	-4749.027	8119.940	608.787	-4793.155	8137.564	566.196	-4837.677	8163.028	523.738	-4872.627	8182.931	NA	NA	NA	503.563	-5022.124	8242.348	500.243	-5095.750	8238.157	471.337	-5173.819	8245.219
17059	95.29609	886.837	-4462.892	8083.625	829.005	-4529.249	8091.012	772.441	-4578.324	8077.776	730.930	-4612.410	8082.910	691.737	-4648.176	8089.906	661.842	-4692.568	8101.302	644.314	-4742.835	8113.554	614.682	-4787.071	8131.176	573.261	-4832.263	8157.191	531.735	-4867.517	8178.282	NA	NA	NA	504.800	-5012.908	8242.343	498.150	-5086.233	8238.837	NA	NA	NA
