NO_OF_FRAMES	233
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 16:44:09	1807.15825657
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
2710	15.13408	618.794	-4588.676	7630.596	606.020	-4631.746	7650.635	562.916	-4659.181	7667.871	559.128	-4717.046	7686.396	567.592	-4775.520	7710.161	542.082	-4821.196	7746.289	501.780	-4859.343	7787.111	472.561	-4888.304	7822.105	444.230	-4913.087	7867.272	432.680	-4934.168	7932.185	430.161	-4941.653	8004.857	434.922	-4934.844	8077.656	432.425	-4902.197	8148.182	525.620	-4847.927	8193.850
2711	15.13966	619.999	-4584.656	7615.729	607.684	-4627.828	7635.955	564.149	-4654.513	7653.118	559.452	-4712.064	7671.698	569.296	-4770.593	7694.477	544.312	-4816.592	7730.510	504.086	-4854.481	7771.653	475.470	-4882.865	7808.103	447.224	-4906.625	7854.027	434.597	-4926.368	7918.359	431.047	-4933.719	7990.969	435.101	-4927.636	8063.866	435.076	-4894.657	8134.368	533.938	-4839.295	8177.717
2712	15.14525	621.171	-4580.804	7600.701	609.398	-4624.010	7620.983	565.385	-4649.869	7638.102	559.834	-4706.986	7656.976	570.997	-4765.674	7678.579	546.591	-4812.029	7714.431	506.439	-4849.612	7755.947	477.966	-4877.343	7792.969	449.628	-4899.808	7839.417	435.152	-4918.912	7905.515	431.478	-4925.769	7977.237	435.554	-4920.174	8049.708	437.855	-4887.202	8120.178	540.566	-4832.771	8160.781
2713	15.15084	622.608	-4576.857	7585.160	611.032	-4620.147	7605.725	566.658	-4645.224	7622.782	560.271	-4701.954	7641.611	572.640	-4760.733	7662.473	548.853	-4807.460	7698.102	508.806	-4844.736	7739.975	480.413	-4871.650	7777.512	452.037	-4893.107	7824.552	437.215	-4911.293	7890.989	432.421	-4917.775	7962.614	436.342	-4912.468	8035.078	440.637	-4879.921	8105.658	547.757	-4827.488	8145.400
2714	15.15642	623.682	-4573.083	7569.902	612.488	-4616.382	7590.517	567.910	-4640.682	7607.259	560.598	-4696.954	7626.471	574.344	-4755.808	7646.138	551.113	-4802.891	7681.550	511.170	-4839.870	7723.741	482.836	-4865.999	7761.781	454.421	-4886.287	7809.282	439.158	-4903.705	7876.111	433.552	-4909.656	7947.586	437.402	-4904.618	8020.061	443.318	-4872.703	8090.926	527.606	-4820.067	8131.680
2715	15.16201	624.987	-4569.291	7554.139	614.155	-4612.568	7574.848	569.261	-4636.121	7591.514	561.044	-4691.845	7610.833	576.057	-4750.835	7629.580	553.430	-4798.261	7664.677	512.822	-4838.271	7706.415	485.239	-4860.328	7745.735	456.780	-4879.556	7793.689	441.095	-4896.146	7860.832	434.779	-4901.600	7932.219	438.672	-4896.683	8004.681	446.011	-4865.632	8075.905	498.167	-4812.258	8118.635
2716	15.16760	626.203	-4565.369	7538.109	615.759	-4608.741	7558.887	570.617	-4631.541	7575.593	561.426	-4686.814	7595.063	577.708	-4745.904	7613.036	555.685	-4793.671	7647.640	515.124	-4833.217	7689.593	487.636	-4854.591	7729.435	459.098	-4872.878	7777.809	443.023	-4888.545	7845.197	436.175	-4893.449	7916.571	440.150	-4888.605	7988.879	448.483	-4858.733	8060.605	477.489	-4805.808	8105.278
2717	15.17318	627.501	-4561.511	7521.863	617.403	-4604.874	7542.770	572.021	-4627.011	7559.446	561.874	-4681.751	7579.105	579.306	-4740.865	7595.992	557.963	-4789.015	7630.273	517.444	-4828.196	7672.613	490.014	-4848.852	7712.855	461.369	-4866.271	7761.516	444.643	-4881.292	7828.963	436.786	-4885.486	7901.172	441.818	-4880.465	7972.724	450.822	-4851.888	8045.078	483.624	-4802.468	8090.621
2718	15.17877	628.799	-4557.641	7505.266	619.242	-4601.268	7526.010	573.466	-4622.494	7543.106	562.321	-4676.634	7562.875	580.908	-4735.796	7578.750	560.262	-4784.313	7612.700	519.677	-4823.221	7655.324	492.347	-4843.049	7695.958	463.664	-4859.512	7744.911	444.426	-4875.592	7810.976	438.481	-4877.282	7884.861	443.547	-4872.282	7956.268	453.145	-4845.190	8029.238	486.749	-4798.908	8077.429
2719	15.18436	630.245	-4553.584	7488.598	620.973	-4597.449	7509.307	575.050	-4618.020	7526.511	562.726	-4671.441	7546.599	582.495	-4730.628	7561.234	562.596	-4779.606	7594.960	521.963	-4818.040	7637.748	494.673	-4837.263	7678.740	465.816	-4852.955	7727.940	446.052	-4868.046	7794.073	441.380	-4868.688	7867.513	445.457	-4864.026	7939.491	455.356	-4838.598	8013.071	488.487	-4795.608	8064.530
