NO_OF_FRAMES	212
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 15:28:24	22258.88254195
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
25971	145.08380	525.401	-4695.864	7714.953	528.421	-4764.171	7791.792	528.306	-4795.038	7865.362	532.256	-4861.455	7889.301	527.918	-4933.696	7882.126	535.862	-5019.448	7916.737	542.402	-5089.219	7940.745	NA	NA	NA	NA	NA	NA	501.470	-5250.017	8066.956	508.094	-5315.704	8094.978	508.300	-5416.318	8095.310	551.813	-5501.848	8169.048
25972	145.08939	525.953	-4689.880	7702.278	529.053	-4759.730	7777.634	529.750	-4792.002	7850.591	534.345	-4857.954	7875.235	528.134	-4929.925	7868.803	536.386	-5014.892	7915.511	541.403	-5085.486	7926.331	NA	NA	NA	NA	NA	NA	504.591	-5240.162	8058.674	511.895	-5304.069	8092.943	504.774	-5404.875	8091.792	559.819	-5501.930	8147.850
25973	145.09497	526.859	-4683.760	7689.520	529.629	-4755.319	7763.302	531.322	-4789.071	7835.495	536.524	-4854.334	7860.725	528.331	-4926.105	7854.954	539.190	-5010.220	7909.175	540.205	-5081.495	7911.974	NA	NA	NA	NA	NA	NA	507.859	-5230.497	8049.844	515.718	-5292.787	8090.035	502.104	-5393.101	8089.456	566.986	-5508.411	8120.499
25974	145.10056	527.892	-4677.735	7676.561	530.166	-4750.879	7748.769	532.899	-4786.154	7820.075	538.587	-4850.854	7845.691	528.518	-4922.543	7840.605	541.072	-5005.791	7896.668	534.035	-5078.604	7899.634	NA	NA	NA	NA	NA	NA	510.767	-5221.536	8042.150	519.042	-5281.384	8085.874	500.807	-5380.956	8087.672	NA	NA	NA
25975	145.10615	528.973	-4671.907	7663.505	530.759	-4746.362	7734.063	534.543	-4783.083	7804.483	546.513	-4847.297	7830.655	528.972	-4918.953	7825.973	538.830	-5001.967	7876.930	532.433	-5074.569	7885.130	NA	NA	NA	NA	NA	NA	513.437	-5213.103	8035.050	521.961	-5269.051	8080.245	501.983	-5369.159	8085.340	394.832	-5478.065	8025.600
25976	145.11173	530.010	-4666.105	7650.259	531.453	-4741.755	7719.037	536.161	-4780.094	7788.518	557.827	-4843.712	7815.474	529.555	-4915.500	7810.970	529.264	-4999.109	7848.901	532.048	-5070.169	7876.695	NA	NA	NA	NA	NA	NA	515.990	-5205.022	8028.001	528.691	-5252.649	8073.337	503.107	-5356.604	8083.094	401.902	-5460.123	8008.144
25977	145.11732	531.139	-4660.290	7636.633	532.263	-4737.016	7703.840	537.651	-4777.049	7772.276	570.052	-4840.145	7800.004	530.235	-4912.107	7795.594	509.171	-4997.579	7811.521	528.937	-5066.291	7855.746	NA	NA	NA	NA	NA	NA	518.548	-5197.119	8020.460	528.604	-5246.024	8066.487	504.228	-5343.742	8080.435	410.400	-5440.271	7992.940
25978	145.12291	532.420	-4654.556	7622.938	533.290	-4732.131	7688.431	548.747	-4768.965	7763.773	580.713	-4836.646	7784.101	531.079	-4908.971	7780.081	507.690	-4993.554	7796.490	527.009	-5062.123	7840.853	NA	NA	NA	NA	NA	NA	521.232	-5189.216	8011.886	531.935	-5234.055	8058.075	506.405	-5330.917	8076.527	419.559	-5418.970	7980.655
25979	145.12849	538.038	-4645.508	7612.701	534.435	-4727.099	7672.737	550.304	-4765.542	7747.294	587.332	-4833.263	7767.622	531.938	-4905.769	7764.157	506.246	-4989.600	7781.253	524.895	-5058.001	7825.912	NA	NA	NA	NA	NA	NA	524.164	-5181.139	8001.734	534.900	-5221.924	8048.962	508.557	-5317.642	8071.913	429.415	-5396.567	7967.749
25980	145.13408	540.255	-4639.307	7599.224	535.663	-4721.970	7656.759	547.231	-4761.604	7734.763	587.434	-4830.042	7750.421	545.381	-4901.625	7747.867	504.784	-4985.579	7765.852	522.639	-5053.652	7810.958	NA	NA	NA	NA	NA	NA	527.464	-5172.712	7989.464	537.934	-5209.792	8039.128	510.875	-5304.164	8066.686	444.948	-5375.316	7957.773
