NO_OF_FRAMES	241
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 17:06:28	28683.08991399
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
9609	53.67598	562.209	-4821.118	7744.999	555.065	-4848.206	7780.677	522.741	-4836.951	7847.484	504.347	-4881.978	7872.819	495.682	-4935.288	7872.911	511.142	-4982.414	7915.153	501.987	-4994.933	7979.227	492.470	-4997.164	8043.275	476.822	-5002.737	8088.514	449.658	-5019.937	8144.045	421.960	-5072.779	8196.857	443.666	-5134.990	8232.281	474.900	-5158.369	8298.965	487.179	-5133.109	8358.127
9610	53.68156	560.010	-4819.749	7734.746	555.152	-4847.814	7770.319	522.036	-4835.827	7836.119	504.301	-4878.585	7863.592	495.301	-4931.921	7861.975	509.942	-4981.168	7901.811	501.636	-4995.497	7965.381	494.087	-4997.180	8029.723	479.642	-5000.270	8075.466	453.058	-5013.114	8132.613	422.682	-5062.128	8188.016	439.127	-5121.319	8227.192	474.636	-5147.184	8290.845	NA	NA	NA
9611	53.68715	558.404	-4816.387	7725.594	555.336	-4838.226	7766.790	521.263	-4835.145	7824.199	503.887	-4875.209	7854.069	494.956	-4928.463	7851.144	506.442	-4978.484	7892.197	501.254	-4995.926	7951.505	495.547	-4997.242	8015.945	482.391	-4998.065	8062.146	456.771	-5007.052	8120.593	423.891	-5051.366	8178.716	436.436	-5107.229	8221.348	NA	NA	NA	NA	NA	NA
9612	53.69274	556.830	-4814.835	7714.967	555.891	-4838.169	7755.550	520.597	-4834.452	7811.922	503.235	-4871.646	7844.277	NA	NA	NA	506.112	-4976.368	7879.241	500.774	-4996.312	7937.525	496.763	-4997.265	8002.051	484.962	-4995.938	8048.570	460.664	-5001.194	8108.152	425.941	-5039.995	8169.419	421.957	-5095.214	8221.638	NA	NA	NA	NA	NA	NA
9613	53.69832	555.487	-4813.212	7704.185	556.468	-4837.806	7743.999	519.879	-4833.815	7799.229	502.152	-4868.157	7834.020	NA	NA	NA	505.339	-4974.514	7865.830	500.244	-4996.571	7923.424	497.837	-4997.152	7987.995	487.436	-4994.137	8034.775	463.315	-4998.738	8093.643	429.022	-5028.520	8159.891	422.660	-5080.897	8215.186	466.180	-5122.938	8261.030	NA	NA	NA
9614	53.70391	554.841	-4811.860	7693.506	557.111	-4837.784	7732.002	519.224	-4833.244	7786.277	500.747	-4864.656	7823.446	527.968	-4915.604	7820.565	504.726	-4972.659	7852.592	499.790	-4997.073	7909.367	498.738	-4997.143	7973.902	489.631	-4992.777	8020.834	466.882	-4994.232	8080.427	433.135	-5017.594	8149.919	428.381	-5065.903	8206.952	488.467	-5116.899	8245.536	NA	NA	NA
9615	53.70950	554.252	-4810.225	7682.280	557.803	-4837.271	7719.799	518.667	-4832.758	7773.047	499.013	-4861.303	7812.125	526.382	-4912.630	7809.974	504.068	-4970.689	7839.381	499.172	-4997.250	7895.263	499.462	-4997.169	7959.809	491.491	-4991.737	8006.753	470.243	-4989.837	8066.980	437.820	-5006.622	8139.201	438.250	-5053.343	8196.264	480.663	-5103.415	8239.249	NA	NA	NA
9616	53.71508	553.859	-4808.146	7670.890	558.543	-4836.568	7707.433	518.051	-4832.397	7759.524	497.266	-4858.080	7800.448	523.600	-4909.463	7799.274	503.375	-4968.581	7826.109	498.523	-4997.120	7881.107	500.004	-4997.131	7945.720	493.156	-4990.783	7992.628	473.428	-4985.609	8053.276	443.452	-4995.635	8127.781	448.602	-5041.808	8184.836	483.684	-5103.052	8232.443	521.891	-5147.833	8251.760
9617	53.72067	553.817	-4806.244	7659.079	559.336	-4835.861	7694.736	517.636	-4832.269	7745.788	495.341	-4854.984	7788.281	521.221	-4906.402	7788.228	502.807	-4966.463	7813.006	498.001	-4996.904	7866.888	500.387	-4997.205	7931.400	494.554	-4989.827	7978.364	476.470	-4981.224	8039.145	450.462	-4988.139	8116.500	458.869	-5030.059	8173.980	485.815	-5087.314	8227.046	524.374	-5127.766	8265.052
9618	53.72626	553.892	-4804.246	7646.937	560.277	-4834.924	7681.861	517.313	-4832.190	7731.819	493.047	-4852.114	7775.518	518.952	-4903.449	7776.971	502.324	-4964.257	7799.833	497.617	-4996.804	7852.549	501.141	-4996.353	7917.561	495.907	-4989.202	7963.829	479.570	-4976.492	8024.540	458.511	-4979.573	8103.287	468.114	-5018.671	8163.177	487.637	-5075.080	8219.904	516.169	-5097.208	8274.791
