NO_OF_FRAMES	225
NO_OF_CAMERAS	23
NO_OF_MARKERS	11
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-19, 17:03:28	92553.10512241
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	
943	5.26257	711.573	-4169.904	6814.243	693.845	-4247.022	6854.794	753.136	-4278.480	6850.911	805.798	-4308.164	6856.803	815.612	-4360.567	6889.618	775.990	-4418.084	6927.324	739.282	-4475.501	6963.735	710.520	-4527.228	7021.333	705.849	-4574.719	7113.021	NA	NA	NA	NA	NA	NA
944	5.26816	715.352	-4165.908	6786.384	693.386	-4242.104	6826.764	752.448	-4274.192	6824.830	805.745	-4303.072	6829.918	818.606	-4354.034	6863.515	780.349	-4411.499	6903.043	742.852	-4467.661	6939.982	713.239	-4519.050	6997.549	708.218	-4566.708	7089.024	NA	NA	NA	813.521	-4460.806	7428.211
945	5.27374	719.341	-4161.806	6757.887	692.983	-4237.093	6798.268	751.778	-4269.716	6798.366	805.569	-4298.048	6802.913	821.501	-4347.497	6837.062	784.292	-4404.623	6878.456	746.535	-4459.863	6915.951	716.079	-4510.755	6973.458	710.675	-4558.590	7064.647	764.447	-4521.843	7286.083	821.612	-4460.386	7405.186
946	5.27933	723.383	-4157.643	6729.115	692.739	-4231.940	6769.118	750.978	-4265.206	6771.919	805.283	-4293.011	6775.724	824.113	-4340.909	6810.227	788.504	-4397.593	6853.704	750.295	-4452.048	6891.745	718.906	-4502.451	6949.012	713.122	-4550.481	7039.944	769.943	-4517.249	7261.548	829.357	-4460.298	7381.401
947	5.28492	727.599	-4153.448	6699.902	692.930	-4226.717	6740.859	750.128	-4260.532	6745.126	804.857	-4288.005	6748.412	826.482	-4334.321	6782.993	792.486	-4390.557	6828.643	754.095	-4444.115	6867.343	721.858	-4494.217	6924.364	715.573	-4542.488	7015.212	775.532	-4512.870	7236.701	836.951	-4460.282	7357.483
948	5.29050	731.941	-4149.172	6670.253	693.022	-4221.366	6710.983	749.185	-4255.780	6718.128	804.406	-4282.877	6720.890	828.686	-4327.731	6755.644	796.515	-4383.408	6803.381	758.225	-4436.327	6843.002	725.199	-4484.260	6897.291	718.068	-4534.401	6990.052	781.192	-4508.808	7211.669	844.382	-4460.400	7332.971
949	5.29609	736.317	-4144.926	6640.304	693.268	-4215.950	6680.527	748.200	-4250.910	6690.827	803.819	-4277.759	6693.200	830.624	-4321.059	6727.911	800.407	-4376.231	6777.701	762.079	-4428.400	6817.977	728.296	-4476.135	6872.125	720.552	-4526.364	6964.532	786.853	-4504.954	7186.287	851.763	-4460.654	7308.151
950	5.30168	740.774	-4140.581	6609.866	693.772	-4210.401	6649.490	747.170	-4245.882	6663.187	803.115	-4272.631	6665.390	832.287	-4314.456	6699.996	804.399	-4369.229	6751.755	766.462	-4420.375	6793.563	731.450	-4467.963	6846.511	723.076	-4518.332	6938.847	792.494	-4501.285	7160.508	859.017	-4460.932	7282.805
951	5.30726	745.195	-4136.256	6580.703	694.632	-4204.821	6617.932	746.015	-4240.754	6635.147	802.299	-4267.402	6637.428	833.441	-4306.382	6671.603	808.267	-4361.922	6725.505	770.427	-4412.475	6768.124	734.790	-4459.694	6820.980	721.167	-4516.834	6917.561	798.179	-4497.917	7134.370	866.049	-4461.068	7257.147
952	5.31285	749.597	-4131.737	6549.907	695.844	-4199.177	6585.978	744.811	-4235.567	6606.756	801.514	-4262.164	6609.203	834.669	-4299.648	6643.145	812.108	-4354.714	6698.989	774.428	-4404.505	6742.377	738.243	-4451.465	6795.256	723.701	-4508.812	6891.230	803.952	-4494.731	7107.810	872.827	-4461.354	7230.920
953	5.31844	754.069	-4127.070	6518.830	697.299	-4193.537	6553.539	743.593	-4230.307	6577.896	800.594	-4256.918	6580.854	835.582	-4292.858	6614.396	815.885	-4347.238	6672.115	778.553	-4396.530	6716.424	741.719	-4443.234	6769.175	725.923	-4498.463	6864.340	809.486	-4491.589	7080.796	879.917	-4461.875	7204.170
954	5.32402	758.499	-4122.278	6487.437	698.939	-4187.940	6520.784	742.322	-4225.088	6548.544	799.654	-4251.642	6552.230	836.250	-4286.005	6585.530	819.465	-4339.825	6644.826	782.042	-4389.035	6689.164	745.324	-4434.901	6742.913	728.539	-4490.601	6837.547	814.898	-4488.449	7053.617	886.931	-4462.741	7176.840
955	5.32961	762.833	-4117.362	6455.848	700.940	-4182.393	6487.713	741.038	-4219.826	6518.605	798.634	-4246.458	6523.345	836.984	-4278.881	6555.729	823.170	-4332.541	6617.337	786.092	-4380.989	6662.568	749.270	-4426.648	6716.845	731.339	-4482.660	6810.351	820.218	-4485.417	7025.812	893.767	-4463.618	7148.704
956	5.33520	767.133	-4112.214	6423.870	703.032	-4176.774	6454.412	739.764	-4214.633	6488.202	797.533	-4241.220	6494.162	837.257	-4272.169	6526.742	826.459	-4324.452	6589.724	790.247	-4372.876	6635.802	753.721	-4418.315	6691.009	734.609	-4477.109	6783.328	824.508	-4482.356	7000.652	900.656	-4464.973	7119.989
957	5.34078	771.279	-4107.021	6391.754	705.278	-4171.219	6421.026	738.593	-4209.322	6457.270	796.416	-4236.059	6464.647	837.417	-4265.541	6497.389	829.827	-4316.940	6561.424	794.358	-4364.703	6608.576	757.399	-4410.152	6663.715	737.365	-4469.042	6755.733	829.390	-4479.354	6972.291	907.699	-4466.392	7090.742
958	5.34637	775.275	-4101.460	6359.300	707.693	-4165.462	6387.523	737.950	-4203.837	6426.999	795.244	-4231.004	6434.871	837.403	-4258.756	6467.764	833.098	-4309.099	6533.066	798.431	-4356.591	6581.157	761.093	-4401.925	6636.202	740.222	-4461.021	6727.847	835.174	-4476.267	6940.483	914.590	-4467.834	7060.926
959	5.35196	779.139	-4095.770	6326.749	710.353	-4159.729	6354.302	736.959	-4198.483	6395.379	794.131	-4225.896	6404.790	837.033	-4252.548	6438.073	836.134	-4301.188	6504.321	802.591	-4348.316	6553.484	764.878	-4393.607	6608.291	742.740	-4450.782	6699.422	838.795	-4473.103	6914.407	921.377	-4469.260	7030.385
960	5.35754	782.796	-4089.888	6293.946	713.375	-4154.036	6320.896	736.135	-4193.130	6363.413	793.004	-4220.707	6374.313	836.429	-4247.312	6407.661	838.992	-4293.320	6475.089	806.660	-4340.066	6525.280	768.735	-4385.378	6580.048	750.733	-4438.725	6667.070	844.206	-4470.154	6881.571	928.158	-4471.043	6999.178
961	5.36313	786.169	-4083.875	6260.773	716.510	-4148.206	6287.367	735.453	-4187.766	6331.091	794.225	-4215.634	6343.452	834.314	-4244.753	6379.510	841.752	-4285.158	6445.600	810.727	-4331.796	6496.935	772.583	-4377.123	6551.606	753.909	-4430.706	6638.254	847.319	-4466.647	6855.310	934.567	-4472.121	6967.620
962	5.36872	789.335	-4077.710	6227.493	720.653	-4142.917	6254.847	734.752	-4182.461	6298.293	791.607	-4209.940	6314.080	834.352	-4238.397	6348.715	844.210	-4277.330	6415.595	814.764	-4323.504	6468.107	776.599	-4368.689	6522.959	757.128	-4422.708	6609.292	851.434	-4463.483	6825.230	940.720	-4472.937	6935.317
963	5.37430	792.433	-4071.011	6192.308	723.736	-4137.229	6220.997	735.082	-4175.210	6267.562	790.724	-4204.724	6282.927	834.235	-4232.116	6317.529	847.361	-4279.490	6384.424	818.714	-4315.179	6438.869	780.546	-4360.452	6493.944	760.458	-4414.629	6580.042	855.481	-4460.254	6794.442	946.623	-4473.513	6902.729
964	5.37989	794.838	-4064.599	6160.752	727.001	-4131.613	6187.372	734.972	-4169.782	6234.359	789.918	-4199.563	6251.492	834.350	-4225.852	6286.079	849.703	-4271.930	6353.615	822.555	-4306.838	6409.290	784.506	-4352.143	6464.489	763.809	-4406.547	6550.549	859.127	-4456.707	6763.893	952.240	-4473.543	6869.848
965	5.38547	797.179	-4057.879	6127.460	729.930	-4125.084	6153.817	734.051	-4166.571	6198.538	789.370	-4194.247	6219.800	834.239	-4219.619	6254.454	851.730	-4264.357	6322.229	826.288	-4298.487	6379.311	788.504	-4343.899	6434.691	767.209	-4398.538	6520.645	863.860	-4453.407	6728.864	957.586	-4473.119	6836.697
966	5.39106	799.216	-4050.976	6093.676	733.447	-4119.368	6120.443	734.165	-4161.267	6164.852	788.799	-4189.063	6187.853	834.286	-4213.480	6222.492	853.722	-4256.816	6290.849	829.944	-4290.126	6348.838	792.564	-4335.472	6404.637	770.734	-4390.372	6490.461	866.104	-4449.535	6700.974	962.393	-4472.207	6803.136
967	5.39665	800.930	-4044.121	6059.978	736.892	-4113.629	6087.051	734.645	-4155.758	6130.963	788.322	-4183.834	6155.547	834.481	-4207.158	6190.193	855.845	-4249.360	6259.021	833.450	-4281.881	6317.966	796.486	-4327.271	6374.120	774.398	-4382.207	6459.938	869.027	-4445.592	6670.128	966.906	-4470.792	6769.638
968	5.40223	802.489	-4037.037	6026.078	740.469	-4107.808	6053.691	735.194	-4150.350	6097.047	788.056	-4178.602	6123.051	834.708	-4201.043	6157.697	857.754	-4241.508	6226.756	836.934	-4273.581	6286.692	800.415	-4318.979	6343.209	778.097	-4374.081	6429.166	873.201	-4441.716	6633.798	971.036	-4468.880	6735.977
969	5.40782	803.649	-4029.998	5992.278	744.063	-4102.124	6020.295	735.942	-4144.726	6063.032	787.772	-4173.388	6090.289	834.990	-4194.721	6124.910	859.683	-4233.627	6194.300	840.279	-4265.416	6254.907	804.292	-4310.760	6311.906	781.787	-4365.830	6398.030	874.795	-4437.118	6605.460	974.902	-4466.769	6702.150
970	5.41341	804.535	-4023.005	5958.217	747.604	-4096.450	5987.075	734.523	-4142.697	6031.391	787.758	-4167.982	6057.362	835.530	-4188.469	6091.829	861.637	-4226.447	6161.348	840.601	-4255.826	6224.948	808.172	-4302.481	6280.255	785.627	-4357.532	6366.392	877.201	-4432.301	6573.498	978.215	-4464.270	6668.165
971	5.41899	805.284	-4015.999	5924.179	751.102	-4090.673	5953.734	735.509	-4137.261	5997.033	787.692	-4162.559	6024.314	836.077	-4182.151	6058.543	863.676	-4218.943	6128.100	843.801	-4247.785	6192.393	811.877	-4294.365	6248.119	789.433	-4349.184	6334.506	880.792	-4427.461	6536.647	981.288	-4461.182	6634.251
972	5.42458	805.751	-4009.068	5890.311	754.615	-4084.813	5920.500	736.436	-4131.581	5962.788	787.564	-4157.261	5991.082	836.693	-4175.822	6024.948	865.813	-4211.444	6094.468	847.063	-4239.652	6159.458	815.608	-4286.256	6215.483	793.183	-4340.918	6302.193	881.699	-4421.863	6507.777	983.741	-4457.849	6600.031
973	5.43017	806.110	-4002.062	5856.071	758.027	-4078.878	5887.284	737.587	-4125.980	5928.262	787.530	-4151.726	5957.684	837.401	-4169.470	5991.167	867.772	-4203.989	6060.664	851.254	-4231.555	6127.121	819.364	-4278.146	6182.562	796.936	-4332.412	6269.610	884.803	-4416.194	6470.883	985.922	-4453.998	6566.216
974	5.43575	805.985	-3996.434	5824.373	761.465	-4072.882	5853.892	741.860	-4116.336	5891.063	787.463	-4146.170	5924.207	838.057	-4162.950	5957.343	870.207	-4196.629	6026.237	854.496	-4223.628	6093.387	823.068	-4270.157	6149.111	800.680	-4324.184	6236.433	884.235	-4409.588	6443.894	987.889	-4449.850	6532.116
975	5.44134	806.051	-3989.805	5790.024	764.815	-4066.777	5820.499	743.422	-4110.382	5856.188	787.333	-4140.634	5890.616	838.564	-4156.378	5923.279	872.619	-4189.127	5991.835	857.806	-4215.882	6059.241	826.743	-4262.302	6115.276	804.168	-4315.998	6202.943	885.906	-4402.771	6411.109	989.148	-4445.123	6498.024
976	5.44693	806.045	-3983.270	5755.770	768.065	-4060.454	5787.076	745.053	-4104.255	5821.312	787.227	-4135.091	5856.655	839.134	-4149.960	5889.087	875.141	-4182.047	5957.094	861.305	-4208.275	6024.719	830.285	-4254.574	6080.954	807.780	-4307.815	6169.021	887.241	-4395.453	6377.535	990.239	-4439.842	6464.445
977	5.45251	806.018	-3976.962	5721.435	771.553	-4054.076	5752.245	746.541	-4097.999	5786.372	787.076	-4129.345	5822.571	839.510	-4143.433	5854.694	877.425	-4174.406	5922.086	864.923	-4200.630	5989.952	834.006	-4246.917	6046.134	811.121	-4299.581	6134.848	891.037	-4388.067	6337.386	990.930	-4433.883	6430.918
978	5.45810	806.163	-3970.699	5686.720	774.923	-4048.647	5721.233	748.032	-4091.860	5751.232	786.805	-4123.529	5788.297	839.854	-4136.825	5820.150	879.952	-4166.655	5886.665	868.794	-4193.229	5954.860	837.757	-4239.570	6010.867	814.124	-4291.617	6100.223	892.396	-4379.774	6303.509	991.088	-4427.206	6397.532
979	5.46369	806.259	-3964.532	5652.148	777.755	-4041.996	5687.634	749.615	-4085.342	5715.985	786.565	-4117.612	5753.771	840.109	-4130.366	5785.421	882.256	-4159.649	5851.263	872.746	-4185.666	5919.346	841.711	-4232.156	5975.393	814.626	-4284.970	6066.014	891.269	-4370.585	6276.389	991.197	-4419.984	6364.387
980	5.46927	806.361	-3958.461	5617.591	780.438	-4035.204	5653.888	750.735	-4079.613	5682.333	786.313	-4111.436	5719.018	840.234	-4123.824	5750.519	884.309	-4152.092	5815.539	876.935	-4177.922	5884.070	845.742	-4224.953	5939.564	816.146	-4279.133	6032.764	892.482	-4361.235	6241.973	990.449	-4411.381	6330.966
981	5.47486	806.892	-3952.118	5582.489	782.967	-4028.344	5620.027	752.041	-4072.585	5647.164	785.710	-4106.640	5686.697	840.327	-4117.279	5715.443	884.485	-4137.488	5781.266	881.002	-4170.248	5848.072	849.897	-4217.898	5903.252	819.312	-4271.552	5996.716	893.658	-4351.348	6207.538	990.051	-4402.247	6297.974
982	5.48045	807.362	-3945.902	5547.419	785.503	-4021.311	5585.999	753.266	-4065.473	5611.671	785.367	-4100.098	5651.513	840.349	-4110.535	5680.097	886.146	-4130.313	5744.714	884.934	-4162.298	5811.872	854.334	-4210.819	5866.933	823.033	-4264.512	5960.292	895.313	-4341.131	6170.159	990.636	-4392.720	6265.583
983	5.48603	808.104	-3939.482	5512.275	787.960	-4014.256	5551.657	754.386	-4058.090	5576.495	784.979	-4093.666	5616.476	839.867	-4104.019	5644.886	888.111	-4122.219	5708.298	889.087	-4154.793	5775.216	858.806	-4203.858	5830.083	828.376	-4258.514	5923.923	896.363	-4330.160	6135.229	989.347	-4380.545	6232.541
984	5.49162	808.867	-3933.003	5476.850	790.434	-4006.986	5517.034	755.501	-4050.627	5540.945	784.559	-4086.921	5581.025	839.841	-4097.435	5609.138	891.980	-4122.563	5669.536	892.921	-4147.127	5738.117	863.588	-4196.981	5793.258	831.221	-4251.110	5886.629	897.066	-4318.766	6102.849	988.440	-4367.461	6199.338
985	5.49721	809.795	-3926.520	5441.343	792.820	-3999.861	5482.231	756.895	-4044.113	5505.294	784.136	-4080.025	5545.527	839.777	-4090.668	5573.250	893.873	-4114.936	5632.379	896.736	-4139.416	5700.975	868.518	-4189.932	5755.971	834.326	-4244.168	5848.729	898.644	-4306.843	6064.572	987.692	-4353.100	6166.694
986	5.50279	810.874	-3919.838	5405.525	795.249	-3992.564	5447.142	757.994	-4036.289	5469.503	783.635	-4073.012	5510.049	839.587	-4083.954	5537.132	895.329	-4107.796	5594.905	899.544	-4134.964	5665.261	873.550	-4183.076	5718.506	837.205	-4237.204	5810.585	899.201	-4294.179	6031.120	986.884	-4337.318	6132.972
987	5.50838	812.058	-3913.077	5369.730	797.627	-3985.350	5411.865	758.866	-4027.111	5433.651	782.996	-4065.775	5474.235	839.311	-4077.077	5500.956	896.804	-4100.487	5557.155	903.324	-4127.802	5627.255	878.660	-4176.178	5680.763	840.465	-4230.461	5772.033	903.285	-4280.994	5986.136	986.152	-4320.103	6099.329
988	5.51397	813.254	-3906.348	5333.611	800.094	-3978.029	5376.274	760.092	-4019.035	5397.745	782.300	-4058.393	5438.320	838.928	-4070.218	5464.589	898.149	-4093.045	5519.446	906.930	-4120.095	5589.071	883.838	-4169.214	5642.725	843.666	-4223.713	5733.258	901.751	-4267.744	5955.640	985.270	-4300.836	6065.238
989	5.51955	814.456	-3899.423	5297.401	802.598	-3970.682	5340.336	761.257	-4010.740	5361.546	781.602	-4050.892	5402.205	838.500	-4063.307	5428.213	899.246	-4085.811	5481.325	910.977	-4117.109	5547.673	890.022	-4163.722	5607.220	846.927	-4217.003	5694.243	901.995	-4253.849	5918.410	NA	NA	NA
990	5.52514	815.765	-3892.479	5261.032	805.103	-3963.229	5304.451	762.916	-4002.633	5325.378	780.939	-4043.191	5365.902	837.971	-4056.352	5391.587	900.075	-4078.551	5443.051	914.592	-4109.461	5508.775	895.355	-4156.687	5568.510	850.541	-4210.417	5654.668	904.832	-4239.200	5873.302	NA	NA	NA
991	5.53073	817.264	-3885.397	5224.272	807.745	-3955.705	5268.149	764.557	-3994.594	5288.889	780.227	-4035.527	5329.344	837.231	-4049.252	5354.898	900.871	-4071.101	5404.642	915.579	-4098.771	5470.643	900.655	-4149.763	5529.530	854.132	-4203.635	5614.941	NA	NA	NA	NA	NA	NA
992	5.53631	818.595	-3878.377	5187.479	810.444	-3948.111	5231.631	766.007	-3986.256	5252.028	779.516	-4027.763	5292.573	836.463	-4042.183	5317.978	901.846	-4064.005	5365.867	918.423	-4091.523	5430.768	906.271	-4142.627	5490.467	858.026	-4196.954	5575.118	NA	NA	NA	NA	NA	NA
993	5.54190	820.083	-3871.037	5150.669	812.551	-3940.576	5196.861	767.386	-3977.857	5214.831	778.744	-4019.782	5255.666	835.692	-4035.048	5280.948	902.525	-4056.708	5326.914	921.128	-4083.789	5391.228	911.701	-4135.602	5451.039	861.813	-4190.082	5535.011	NA	NA	NA	NA	NA	NA
994	5.54749	821.560	-3863.669	5113.424	815.298	-3932.992	5160.337	768.916	-3969.393	5177.523	778.111	-4011.807	5218.319	834.802	-4027.987	5243.604	900.208	-4041.835	5289.516	923.899	-4076.782	5350.698	916.956	-4128.471	5411.213	866.110	-4183.586	5494.372	NA	NA	NA	NA	NA	NA
995	5.55307	822.899	-3856.278	5076.317	818.065	-3925.324	5123.194	770.657	-3961.047	5140.052	777.409	-4003.589	5180.940	833.935	-4020.935	5206.081	900.609	-4034.871	5250.277	926.839	-4069.603	5310.189	922.216	-4121.238	5370.959	870.311	-4176.700	5453.589	NA	NA	NA	NA	NA	NA
996	5.55866	824.305	-3848.753	5038.812	821.037	-3917.555	5086.196	772.290	-3952.436	5102.219	776.881	-3995.326	5143.191	833.083	-4013.796	5168.354	900.920	-4027.840	5210.757	929.558	-4062.260	5269.583	927.527	-4113.909	5330.767	875.002	-4169.660	5412.710	NA	NA	NA	NA	NA	NA
997	5.56425	825.642	-3840.978	5001.307	824.011	-3909.844	5049.051	774.125	-3943.914	5064.311	776.265	-3987.079	5105.362	832.152	-4006.602	5130.441	900.997	-4020.347	5171.252	932.161	-4054.999	5228.601	932.476	-4106.474	5289.903	879.520	-4162.556	5371.638	NA	NA	NA	NA	NA	NA
998	5.56983	826.944	-3832.911	4963.745	827.037	-3902.077	5011.629	776.061	-3935.325	5026.352	775.827	-3978.743	5067.155	830.328	-3999.163	5093.220	900.719	-4011.981	5132.200	934.663	-4047.486	5187.397	937.369	-4099.104	5248.912	884.219	-4155.903	5330.028	NA	NA	NA	NA	NA	NA
999	5.57542	827.996	-3825.011	4925.937	830.372	-3894.115	4973.706	778.288	-3926.892	4987.907	775.402	-3970.467	5028.711	831.011	-3992.684	5053.459	900.799	-4005.187	5091.913	936.921	-4040.233	5145.903	942.169	-4091.474	5207.781	889.086	-4148.711	5288.620	NA	NA	NA	NA	NA	NA
1000	5.58101	829.104	-3816.716	4888.219	833.577	-3886.011	4935.790	780.564	-3918.348	4949.312	774.937	-3962.143	4990.007	829.584	-3985.115	5015.446	900.723	-3998.529	5051.297	939.178	-4032.804	5104.030	946.875	-4083.955	5165.937	895.593	-4140.209	5244.573	NA	NA	NA	NA	NA	NA
1001	5.58659	829.822	-3808.389	4849.950	836.866	-3877.726	4897.814	783.196	-3909.741	4910.572	774.594	-3954.061	4950.926	828.542	-3977.969	4976.704	900.766	-3991.587	5010.578	941.255	-4025.469	5062.039	951.266	-4076.214	5124.169	898.721	-4134.327	5204.484	NA	NA	NA	NA	NA	NA
1002	5.59218	830.515	-3800.007	4811.622	840.228	-3869.222	4859.477	785.931	-3901.349	4871.664	773.936	-3946.800	4911.437	827.688	-3970.890	4937.631	900.720	-3984.756	4969.623	943.079	-4018.067	5019.834	955.601	-4068.570	5081.750	905.076	-4125.841	5160.298	NA	NA	NA	NA	NA	NA
1003	5.59777	831.001	-3791.652	4773.419	843.756	-3860.467	4820.922	789.130	-3892.991	4832.424	773.926	-3938.246	4871.771	826.841	-3963.590	4898.183	900.746	-3977.417	4928.748	945.113	-4010.635	4977.242	959.113	-4061.490	5040.994	915.343	-4115.363	5117.467	NA	NA	NA	NA	NA	NA
1004	5.60335	829.120	-3784.198	4735.930	847.004	-3851.593	4782.354	791.307	-3883.250	4794.112	774.135	-3929.512	4831.712	826.059	-3956.340	4858.490	900.646	-3970.521	4887.464	946.801	-4003.218	4934.480	956.819	-4058.010	4996.941	914.308	-4111.077	5074.711	NA	NA	NA	NA	NA	NA
1005	5.60894	829.664	-3775.418	4696.899	850.240	-3842.495	4743.626	794.935	-3875.413	4753.825	774.563	-3920.847	4791.308	825.303	-3949.107	4818.422	900.487	-3963.409	4845.976	948.332	-3995.708	4891.515	960.874	-4050.149	4953.495	924.489	-4100.437	5031.647	NA	NA	NA	NA	NA	NA
1006	5.61453	829.825	-3766.287	4657.920	853.471	-3833.090	4704.896	798.925	-3867.117	4713.493	774.934	-3912.164	4750.558	823.539	-3941.888	4778.827	900.298	-3956.334	4804.305	949.699	-3988.117	4848.521	964.807	-4042.364	4910.131	929.211	-4092.963	4988.102	NA	NA	NA	927.355	-3917.362	5286.551
1007	5.62011	830.007	-3757.198	4618.684	856.797	-3823.432	4665.790	801.925	-3858.640	4673.877	775.565	-3903.248	4709.561	822.741	-3934.514	4738.259	900.116	-3949.076	4762.448	951.191	-3980.478	4805.208	968.500	-4034.265	4866.259	933.454	-4086.163	4946.044	NA	NA	NA	922.474	-3902.547	5238.195
1008	5.62570	830.200	-3748.054	4579.309	860.029	-3813.619	4626.349	805.082	-3849.867	4633.949	776.418	-3894.128	4668.260	823.086	-3926.848	4696.626	899.778	-3942.033	4720.356	952.394	-3972.967	4761.770	972.170	-4026.628	4821.997	938.716	-4077.774	4900.966	NA	NA	NA	917.675	-3889.239	5189.144
1009	5.63128	830.063	-3738.769	4539.601	863.963	-3803.192	4583.780	808.642	-3841.092	4593.641	777.373	-3885.042	4626.690	822.365	-3919.273	4655.555	899.498	-3934.890	4678.271	953.327	-3965.334	4718.056	974.744	-4015.539	4778.020	943.128	-4070.063	4856.724	NA	NA	NA	912.824	-3876.141	5139.402
1010	5.63687	829.888	-3729.500	4500.088	866.914	-3792.895	4543.942	812.422	-3832.311	4552.936	780.487	-3874.999	4583.890	821.678	-3911.636	4613.997	899.112	-3927.828	4635.677	954.428	-3957.660	4674.235	977.542	-4007.166	4733.494	947.883	-4062.166	4812.393	891.669	-3975.156	4999.008	NA	NA	NA
1011	5.64246	829.348	-3720.102	4460.150	869.708	-3782.494	4504.016	817.653	-3823.154	4507.982	782.551	-3865.645	4541.742	821.133	-3903.802	4572.140	898.683	-3920.506	4593.013	955.357	-3949.865	4630.091	980.434	-3999.010	4688.643	952.819	-4054.470	4768.210	892.523	-3964.794	4952.038	NA	NA	NA
1012	5.64804	828.888	-3710.650	4420.168	872.452	-3771.900	4463.803	821.449	-3814.242	4467.116	784.945	-3856.084	4498.941	820.845	-3895.727	4529.853	898.307	-3913.119	4550.332	956.057	-3941.988	4585.921	983.118	-3990.785	4643.649	957.574	-4046.521	4723.375	893.483	-3955.483	4904.836	NA	NA	NA
1013	5.65363	828.287	-3701.129	4379.808	874.951	-3761.122	4423.360	825.493	-3805.333	4426.050	787.973	-3846.757	4456.060	820.840	-3887.450	4487.043	897.817	-3905.716	4507.309	957.663	-3932.522	4541.832	985.836	-3982.266	4598.455	962.440	-4038.842	4678.295	894.703	-3946.038	4857.334	NA	NA	NA
1014	5.65922	827.555	-3691.462	4339.648	877.399	-3750.202	4382.789	829.274	-3795.958	4384.959	790.549	-3837.053	4412.978	820.360	-3879.078	4444.129	897.195	-3898.479	4464.201	958.442	-3924.471	4497.271	988.331	-3974.008	4552.797	967.616	-4031.358	4633.075	896.139	-3937.130	4809.749	NA	NA	NA
1015	5.66480	826.802	-3681.874	4298.803	878.878	-3739.914	4346.192	833.092	-3786.467	4343.701	793.095	-3827.646	4369.300	817.855	-3871.642	4401.855	896.666	-3890.814	4420.961	958.678	-3916.572	4452.527	990.842	-3965.632	4507.043	972.443	-4023.389	4587.404	897.771	-3928.025	4761.741	NA	NA	NA
1016	5.67039	825.789	-3672.154	4258.136	881.235	-3728.658	4305.275	837.052	-3777.001	4302.346	795.805	-3818.173	4325.724	817.170	-3863.048	4358.689	896.122	-3883.181	4377.354	958.975	-3908.539	4407.649	993.214	-3956.974	4461.274	977.535	-4015.637	4541.814	899.496	-3920.070	4714.085	NA	NA	NA
1017	5.67598	824.770	-3662.339	4217.265	883.133	-3717.324	4263.896	840.928	-3767.272	4260.745	798.349	-3808.387	4281.652	817.373	-3854.309	4314.395	895.447	-3875.542	4333.542	959.305	-3900.501	4362.609	995.149	-3948.475	4415.148	982.456	-4007.911	4495.997	901.422	-3912.039	4665.652	NA	NA	NA
1018	5.68156	823.938	-3652.707	4175.616	885.243	-3706.128	4222.210	844.674	-3757.445	4218.945	800.930	-3798.589	4237.548	817.536	-3845.126	4269.842	894.934	-3867.630	4289.701	959.401	-3892.413	4317.429	997.255	-3939.650	4368.985	986.977	-4000.130	4449.352	903.454	-3904.293	4617.704	NA	NA	NA
1019	5.68715	822.837	-3642.866	4134.325	887.602	-3693.459	4175.309	848.439	-3747.394	4177.023	803.574	-3788.605	4193.146	817.593	-3835.706	4225.249	894.054	-3859.968	4245.457	959.341	-3884.678	4272.076	999.090	-3931.182	4322.499	987.019	-3994.416	4402.783	905.757	-3896.904	4568.762	NA	NA	NA
1020	5.69274	821.321	-3633.439	4092.713	888.916	-3681.967	4133.268	851.947	-3736.956	4134.920	806.321	-3778.472	4148.832	817.531	-3826.420	4180.226	893.334	-3852.098	4200.973	959.278	-3876.360	4226.678	1000.957	-3922.428	4275.811	992.179	-3986.684	4355.866	908.209	-3890.006	4519.880	NA	NA	NA
1021	5.69832	820.262	-3623.281	4050.871	890.379	-3670.395	4090.662	855.428	-3726.426	4092.793	809.074	-3768.349	4104.354	817.394	-3816.795	4134.956	892.592	-3843.839	4156.498	959.089	-3868.119	4181.146	1002.403	-3913.521	4229.242	997.185	-3978.756	4308.736	910.737	-3883.048	4470.473	NA	NA	NA
1022	5.70391	819.440	-3613.370	4008.523	891.351	-3658.908	4048.029	858.744	-3715.636	4050.577	811.700	-3757.990	4059.675	817.414	-3807.054	4089.309	891.703	-3835.767	4111.718	958.704	-3859.918	4135.343	1004.153	-3904.546	4182.102	1002.316	-3971.933	4262.504	913.680	-3877.181	4421.161	NA	NA	NA
1023	5.70950	818.419	-3603.669	3966.239	891.765	-3648.780	4009.187	862.118	-3704.808	4008.197	814.628	-3747.530	4014.905	817.588	-3797.057	4043.140	890.742	-3827.540	4066.626	958.294	-3851.510	4089.521	1005.562	-3895.857	4135.106	1007.085	-3962.586	4213.500	916.882	-3870.931	4371.246	NA	NA	NA
