NO_OF_FRAMES	203
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 16:23:04	26078.57575173
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
10532	58.83240	1042.719	-4834.816	7117.002	1013.954	-4864.104	7152.073	983.111	-4899.349	7205.125	929.590	-4920.137	7264.840	901.568	-4932.160	7323.954	888.945	-4952.003	7390.895	880.504	-4975.668	7473.444	856.834	-5001.866	7548.006	808.580	-5024.501	7614.984	750.742	-5017.097	7667.202	716.612	-4992.488	7741.017	751.931	-4956.819	7830.982	845.641	-4901.435	7894.189
10533	58.83799	1045.436	-4833.913	7097.414	1015.996	-4862.685	7132.037	986.253	-4899.331	7185.082	933.085	-4920.153	7245.023	904.421	-4931.599	7303.896	891.654	-4950.743	7370.899	884.250	-4973.905	7453.831	861.958	-4999.646	7528.899	814.671	-5021.856	7596.665	756.991	-5014.075	7649.013	722.016	-4988.634	7721.420	759.649	-4949.539	7810.265	851.356	-4892.039	7872.979
10534	58.84358	1048.488	-4833.051	7077.794	1018.117	-4861.952	7111.644	989.298	-4898.982	7164.802	936.573	-4920.420	7224.880	907.390	-4931.122	7283.614	894.411	-4949.464	7350.511	887.906	-4972.189	7433.822	867.012	-4997.354	7509.531	820.759	-5019.190	7578.056	763.357	-5011.091	7630.644	728.526	-4984.210	7702.559	767.153	-4942.058	7789.514	859.570	-4883.055	7849.998
10535	58.84916	1051.645	-4832.525	7057.633	1020.230	-4860.854	7090.960	992.221	-4898.691	7144.226	940.167	-4920.701	7204.528	910.442	-4930.715	7262.924	897.239	-4948.509	7330.103	891.532	-4970.460	7413.578	872.035	-4995.022	7490.998	826.844	-5016.451	7559.104	769.810	-5007.967	7612.100	734.999	-4979.543	7683.570	774.546	-4934.978	7768.326	867.341	-4873.974	7826.446
10536	58.85475	1054.865	-4831.714	7037.268	1022.369	-4859.836	7069.934	995.176	-4898.158	7123.285	943.717	-4920.902	7183.887	913.483	-4930.390	7242.104	900.030	-4947.287	7309.145	895.186	-4968.725	7393.024	876.807	-4992.696	7469.674	832.866	-5013.732	7539.803	776.352	-5004.855	7593.220	741.815	-4975.132	7664.293	781.726	-4927.733	7746.916	874.828	-4864.719	7802.272
10537	58.86034	1057.971	-4830.901	7016.557	1024.582	-4858.481	7048.660	997.941	-4897.570	7101.880	947.349	-4921.160	7162.836	916.626	-4930.265	7220.909	902.916	-4946.405	7288.174	898.831	-4966.973	7372.133	881.844	-4990.565	7450.438	838.896	-5011.154	7520.076	783.290	-5001.808	7575.538	747.514	-4972.769	7645.270	788.759	-4920.476	7725.427	882.165	-4855.428	7777.693
10538	58.86592	1061.249	-4830.347	6995.332	1026.961	-4857.445	7027.241	1000.729	-4896.951	7080.296	950.945	-4921.455	7141.451	919.830	-4930.198	7199.285	905.755	-4945.344	7266.525	902.389	-4965.329	7350.947	886.606	-4988.891	7429.500	844.991	-5008.267	7500.218	790.067	-4998.639	7556.221	754.550	-4968.222	7625.492	795.708	-4913.507	7703.678	889.086	-4845.979	7752.407
10539	58.87151	1064.552	-4829.564	6974.077	1029.355	-4856.295	7005.685	1003.421	-4896.396	7058.409	954.597	-4921.821	7119.832	923.013	-4930.076	7177.471	908.350	-4941.358	7245.113	906.009	-4963.712	7329.528	891.302	-4986.409	7408.433	851.051	-5005.609	7479.962	796.821	-4995.698	7536.570	761.887	-4963.792	7605.578	802.415	-4906.553	7681.667	895.714	-4836.673	7726.736
10540	58.87709	1067.964	-4829.006	6952.363	1031.978	-4852.651	6985.148	1006.078	-4894.918	7036.293	958.189	-4922.122	7097.835	926.351	-4930.094	7155.343	911.279	-4940.633	7223.114	909.556	-4962.167	7307.685	896.064	-4984.321	7386.812	857.079	-5002.607	7459.316	803.763	-4992.640	7516.722	769.175	-4959.298	7585.353	807.477	-4899.723	7659.830	902.062	-4827.470	7700.758
10541	58.88268	1071.396	-4828.218	6930.551	1034.422	-4851.332	6962.967	1008.728	-4894.292	7013.788	961.768	-4922.314	7075.486	929.745	-4930.091	7132.916	914.250	-4939.988	7200.704	913.140	-4960.672	7285.626	900.697	-4981.957	7365.085	863.102	-4999.541	7438.443	810.779	-4989.535	7496.649	776.437	-4954.821	7564.954	813.895	-4892.816	7637.390	908.131	-4818.289	7674.419
10542	58.88827	1074.840	-4827.578	6908.315	1036.991	-4849.928	6940.713	1011.359	-4893.519	6991.069	965.361	-4922.469	7052.843	933.113	-4930.012	7110.154	917.310	-4939.239	7178.109	916.481	-4959.386	7262.974	905.329	-4979.429	7343.017	869.182	-4996.351	7417.250	817.781	-4986.244	7476.245	783.609	-4950.566	7544.204	820.704	-4886.174	7614.574	913.935	-4809.188	7647.906
10543	58.89385	1078.165	-4826.786	6886.005	1039.623	-4848.474	6918.225	1014.009	-4892.887	6967.946	968.931	-4922.641	7029.890	936.526	-4929.976	7087.179	920.444	-4938.761	7155.204	919.550	-4958.955	7239.623	909.843	-4976.953	7320.558	875.220	-4993.051	7395.706	824.937	-4983.027	7455.621	790.745	-4946.350	7523.228	827.463	-4879.617	7591.419	919.437	-4800.076	7621.287
10544	58.89944	1081.473	-4826.154	6863.347	1042.310	-4847.022	6895.540	1016.642	-4892.018	6944.646	972.408	-4922.853	7006.583	939.979	-4929.936	7063.877	923.668	-4938.124	7131.960	922.955	-4957.597	7216.556	914.276	-4974.512	7297.788	881.261	-4989.746	7373.843	832.163	-4979.636	7434.729	797.881	-4942.190	7502.067	834.090	-4873.000	7567.873	925.012	-4793.624	7594.623
10545	58.90503	1084.866	-4825.329	6840.449	1045.013	-4845.573	6872.679	1019.303	-4891.294	6921.128	976.031	-4923.110	6983.026	943.526	-4929.876	7040.357	926.926	-4937.511	7108.560	926.297	-4956.309	7193.159	918.761	-4971.907	7274.801	887.339	-4986.517	7351.630	839.410	-4976.228	7413.419	804.902	-4938.253	7480.715	840.468	-4866.515	7544.028	929.987	-4785.305	7567.767
10546	58.91061	1088.166	-4824.632	6817.388	1047.813	-4844.057	6849.535	1022.013	-4890.409	6897.313	979.547	-4923.311	6959.153	947.070	-4929.695	7016.553	930.219	-4937.123	7084.708	929.581	-4954.904	7169.438	923.049	-4969.473	7251.358	893.413	-4982.995	7329.038	846.719	-4972.650	7391.683	812.341	-4934.176	7459.137	846.743	-4860.286	7519.982	934.644	-4777.232	7540.912
10547	58.91620	1091.477	-4823.737	6794.047	1050.604	-4842.647	6826.086	1024.748	-4889.681	6873.233	983.003	-4923.471	6934.897	950.582	-4930.018	6992.264	933.550	-4936.646	7060.612	932.863	-4953.553	7145.434	927.379	-4966.997	7227.584	899.527	-4979.659	7306.178	854.203	-4969.112	7369.783	819.631	-4930.304	7437.371	852.903	-4854.267	7495.733	938.961	-4768.587	7513.873
10548	58.92179	1094.755	-4823.006	6770.441	1053.509	-4841.182	6802.566	1027.550	-4888.869	6849.014	986.473	-4923.642	6910.359	954.146	-4930.113	6967.845	936.858	-4936.253	7036.217	936.163	-4952.285	7121.032	931.674	-4964.592	7203.465	905.545	-4976.258	7282.771	861.610	-4965.464	7347.377	827.423	-4926.372	7415.238	858.808	-4848.229	7471.162	942.903	-4759.732	7486.496
10549	58.92737	1097.970	-4822.032	6746.624	1056.413	-4839.825	6778.701	1030.297	-4888.122	6824.472	989.892	-4923.952	6885.600	957.695	-4930.342	6943.052	940.196	-4935.920	7011.501	939.468	-4950.855	7096.517	935.838	-4962.216	7179.042	911.569	-4972.855	7259.034	869.091	-4961.812	7324.637	835.310	-4922.422	7392.844	864.779	-4842.700	7446.561	946.807	-4751.968	7458.929
10550	58.93296	1101.196	-4821.236	6722.616	1059.435	-4838.428	6754.593	1033.168	-4887.243	6799.753	993.275	-4924.138	6860.436	961.232	-4930.532	6917.959	943.482	-4935.853	6986.353	942.752	-4949.510	7071.625	939.999	-4959.811	7154.278	917.554	-4969.420	7234.998	876.664	-4958.124	7301.511	843.501	-4918.531	7370.202	870.549	-4836.822	7421.566	950.187	-4743.277	7430.773
10551	58.93855	1104.532	-4820.247	6698.334	1062.429	-4837.046	6730.368	1036.025	-4886.413	6774.807	996.637	-4924.412	6835.075	964.739	-4930.791	6892.589	946.821	-4935.346	6961.078	945.986	-4948.136	7046.337	944.142	-4957.263	7129.208	923.575	-4966.047	7210.594	884.245	-4954.482	7277.928	851.875	-4914.661	7347.174	876.212	-4831.540	7396.532	953.463	-4735.748	7402.281
10552	58.94413	1107.788	-4819.317	6673.914	1065.462	-4835.624	6705.927	1038.863	-4885.499	6749.716	999.989	-4924.747	6809.440	968.159	-4931.031	6867.012	950.134	-4935.126	6935.423	949.259	-4946.713	7020.927	948.263	-4954.762	7103.929	929.523	-4962.499	7185.804	891.766	-4950.727	7254.032	860.036	-4910.817	7323.919	881.793	-4826.276	7371.369	956.261	-4728.038	7373.187
10553	58.94972	1110.953	-4818.273	6649.255	1068.557	-4834.326	6681.191	1041.765	-4884.583	6724.341	1003.359	-4924.938	6783.583	971.608	-4931.342	6841.189	953.096	-4935.582	6908.996	952.471	-4945.218	6995.146	952.322	-4952.276	7078.203	935.491	-4959.152	7160.584	899.449	-4946.825	7229.746	868.759	-4907.029	7300.287	887.464	-4821.063	7345.816	958.790	-4720.928	7343.650
10554	58.95531	1114.277	-4817.158	6624.364	1071.600	-4832.980	6656.186	1044.659	-4883.624	6698.820	1006.709	-4925.165	6757.489	974.951	-4931.773	6814.977	956.305	-4935.285	6882.831	955.528	-4943.621	6969.135	956.413	-4949.733	7052.255	941.388	-4955.602	7135.198	907.159	-4943.116	7205.133	877.485	-4903.053	7276.165	894.813	-4816.247	7319.829	960.932	-4714.017	7313.657
10555	58.96089	1117.602	-4815.841	6599.554	1074.624	-4831.694	6630.906	1047.544	-4882.715	6673.025	1010.046	-4925.379	6731.159	978.283	-4932.141	6788.562	959.452	-4934.947	6856.417	958.282	-4941.666	6942.918	960.414	-4947.062	7025.988	947.295	-4952.100	7109.292	914.775	-4939.300	7179.973	886.271	-4899.264	7251.823	898.558	-4811.343	7294.512	962.772	-4707.247	7283.389
10556	58.96648	1120.922	-4814.914	6574.176	1077.688	-4830.436	6605.389	1050.476	-4881.800	6647.053	1013.451	-4925.538	6704.607	981.569	-4932.527	6761.938	962.593	-4934.767	6829.668	961.399	-4940.186	6916.281	964.158	-4944.253	6999.469	953.182	-4948.542	7082.975	922.440	-4935.551	7154.599	895.159	-4895.417	7226.867	904.260	-4806.613	7268.436	964.226	-4700.958	7252.772
10557	58.97207	1124.400	-4813.762	6548.739	1080.703	-4829.177	6579.641	1053.346	-4880.792	6620.837	1016.886	-4925.629	6677.854	984.845	-4932.882	6735.062	965.694	-4934.614	6802.660	964.519	-4938.719	6889.310	967.612	-4940.729	6972.727	959.005	-4945.031	7056.281	929.954	-4931.826	7128.578	904.186	-4891.582	7201.596	909.925	-4802.234	7242.179	965.416	-4694.950	7221.931
10558	58.97765	1127.719	-4812.522	6523.220	1083.664	-4828.039	6553.579	1056.290	-4879.835	6594.338	1020.386	-4925.758	6650.950	988.182	-4933.290	6707.944	968.734	-4934.479	6775.375	967.615	-4937.121	6862.091	971.578	-4938.080	6945.523	964.899	-4941.420	7029.315	937.754	-4928.017	7102.382	913.249	-4887.667	7175.885	915.762	-4798.027	7215.622	966.130	-4689.267	7191.071
10559	58.98324	1131.103	-4811.383	6497.323	1086.760	-4826.719	6527.370	1059.135	-4881.888	6565.246	1023.968	-4925.952	6623.731	991.571	-4933.734	6680.478	971.724	-4934.386	6747.769	970.651	-4935.803	6834.493	975.547	-4935.323	6917.917	970.762	-4937.972	7001.926	945.554	-4924.304	7075.610	922.874	-4884.014	7151.066	921.700	-4793.910	7188.852	966.404	-4683.855	7160.007
10560	58.98883	1134.560	-4810.013	6471.340	1089.867	-4825.547	6500.892	1061.919	-4880.756	6538.175	1027.658	-4926.097	6596.318	994.988	-4934.195	6652.908	974.615	-4934.271	6719.925	973.821	-4934.326	6806.655	979.570	-4932.586	6889.994	976.617	-4934.211	6974.181	953.292	-4920.432	7048.304	931.821	-4880.350	7124.702	927.768	-4790.014	7161.726	966.394	-4678.882	7129.055
10561	58.99441	1137.866	-4808.830	6445.113	1092.956	-4824.314	6474.268	1064.808	-4879.607	6511.198	1031.404	-4926.359	6568.565	998.613	-4934.627	6624.948	977.434	-4933.932	6691.842	976.829	-4932.961	6778.424	983.625	-4929.795	6861.772	982.467	-4930.313	6945.985	960.999	-4916.637	7020.831	940.538	-4877.538	7099.387	932.166	-4786.442	7134.518	965.856	-4674.106	7097.978
10562	59.00000	1141.164	-4807.430	6418.553	1096.154	-4823.059	6447.543	1067.663	-4878.740	6483.792	1035.151	-4926.564	6540.675	1002.316	-4935.209	6596.914	980.485	-4933.740	6663.536	979.858	-4931.452	6750.083	987.728	-4927.229	6833.175	988.374	-4926.194	6917.663	968.944	-4912.743	6992.848	950.045	-4873.768	7072.072	938.552	-4782.863	7106.756	964.973	-4669.819	7067.046
10563	59.00559	1144.325	-4806.129	6391.695	1099.333	-4821.564	6420.847	1070.588	-4877.873	6456.305	1038.890	-4926.752	6512.432	1006.111	-4935.802	6568.563	983.405	-4933.461	6634.926	982.935	-4929.941	6721.401	991.823	-4924.608	6804.322	994.363	-4922.472	6888.639	976.729	-4908.784	6964.386	959.448	-4870.042	7044.246	945.068	-4779.336	7078.677	963.833	-4666.113	7036.428
10564	59.01117	1147.383	-4804.702	6364.557	1102.521	-4820.166	6393.900	1073.508	-4876.499	6428.743	1042.630	-4926.963	6484.008	1009.971	-4936.302	6539.970	986.613	-4933.023	6606.056	985.958	-4928.307	6692.500	996.096	-4921.595	6775.281	1000.136	-4918.677	6859.412	984.453	-4904.672	6935.450	969.030	-4866.203	7016.049	951.543	-4776.128	7050.072	962.704	-4662.766	7005.414
10565	59.01676	1150.274	-4803.369	6337.183	1105.675	-4818.626	6366.940	1076.471	-4875.184	6401.116	1046.344	-4927.194	6455.172	1013.872	-4936.934	6511.103	989.985	-4932.682	6576.951	989.023	-4926.620	6663.324	1000.307	-4919.229	6745.780	1005.420	-4915.401	6829.837	991.832	-4901.414	6907.454	978.580	-4862.486	6987.459	958.315	-4773.152	7021.453	961.506	-4660.067	6974.579
10566	59.02235	1153.097	-4801.809	6309.552	1108.826	-4817.021	6339.760	1079.551	-4874.031	6373.117	1050.074	-4927.549	6426.037	1017.790	-4937.458	6481.967	993.274	-4932.246	6547.553	992.313	-4924.917	6633.747	1004.934	-4916.553	6715.901	1009.510	-4912.407	6801.425	1001.356	-4896.593	6877.692	988.788	-4857.644	6956.829	967.190	-4769.846	6991.996	960.212	-4657.982	6943.880
10567	59.02793	1155.744	-4800.411	6281.622	1112.041	-4815.558	6312.269	1082.889	-4870.745	6347.264	1053.787	-4927.824	6396.724	1021.804	-4938.082	6452.500	995.815	-4930.740	6518.302	995.887	-4922.964	6603.969	1009.313	-4913.714	6685.865	1017.519	-4908.253	6771.216	1008.536	-4890.479	6847.173	998.283	-4853.603	6927.028	974.191	-4767.411	6962.747	959.269	-4656.561	6913.154
10568	59.03352	1158.391	-4798.861	6253.577	1115.122	-4813.971	6284.706	1086.178	-4869.690	6319.085	1057.494	-4928.037	6367.207	1025.687	-4938.492	6422.819	999.566	-4930.180	6488.342	999.806	-4920.967	6573.813	1013.418	-4911.110	6655.555	1022.348	-4904.733	6740.441	1016.061	-4886.287	6816.836	1007.843	-4849.618	6896.773	981.234	-4764.865	6933.104	958.647	-4655.677	6882.580
10569	59.03911	1160.994	-4797.265	6225.283	1118.162	-4812.446	6256.826	1089.464	-4868.589	6290.686	1061.291	-4928.405	6337.288	1029.791	-4939.065	6392.783	1003.349	-4929.562	6458.131	1003.473	-4918.982	6543.454	1017.462	-4908.514	6624.935	1027.934	-4901.517	6709.533	1024.392	-4882.175	6786.022	1017.228	-4845.906	6866.313	988.189	-4761.921	6903.183	958.268	-4655.164	6851.879
10570	59.04469	1163.623	-4795.683	6196.707	1121.211	-4810.930	6228.745	1092.608	-4869.909	6260.132	1064.956	-4928.600	6307.246	1033.793	-4939.494	6362.451	1007.386	-4928.946	6427.667	1006.943	-4917.103	6512.690	1021.391	-4906.048	6593.985	1033.167	-4898.226	6678.405	1032.247	-4878.027	6754.895	1027.025	-4841.884	6835.124	995.424	-4760.041	6873.118	958.557	-4655.330	6821.142
10571	59.05028	1166.178	-4794.104	6167.993	1124.208	-4809.524	6200.219	1096.008	-4868.978	6231.265	1068.774	-4928.933	6276.889	1037.724	-4940.168	6331.878	1011.507	-4928.319	6396.887	1010.460	-4915.201	6481.612	1025.148	-4903.396	6562.761	1038.358	-4894.912	6646.775	1039.880	-4873.968	6723.325	1036.652	-4837.988	6803.574	1002.175	-4757.688	6842.795	959.373	-4655.940	6790.474
10572	59.05587	1168.845	-4792.525	6139.118	1127.202	-4808.066	6171.642	1099.419	-4868.049	6202.087	1072.544	-4929.089	6246.381	1041.612	-4940.687	6301.080	1015.425	-4927.710	6365.757	1013.890	-4913.464	6450.319	1028.816	-4900.975	6531.200	1043.504	-4891.717	6614.813	1047.273	-4870.173	6691.297	1047.045	-4831.951	6771.622	1009.451	-4755.491	6811.904	960.167	-4656.890	6760.003
