NO_OF_FRAMES	241
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 12:53:52	74389.85270908
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
28245	157.78771	119.239	-4636.099	7831.735	149.182	-4688.497	7854.675	191.849	-4740.464	7874.688	279.763	-4748.327	7904.004	304.605	-4896.186	7935.570	318.398	-4958.495	7960.396	338.382	-5003.548	7991.823	364.325	-5046.408	8033.728	394.311	-5077.983	8075.173	436.207	-5110.295	8128.273	469.405	-5123.739	8178.106	490.169	-5162.676	8245.819	442.782	-5222.866	8271.548	425.031	-5280.262	8319.608	NA	NA	NA
28246	157.79330	120.102	-4633.985	7817.082	149.385	-4686.181	7841.021	191.046	-4738.757	7861.622	278.688	-4746.688	7891.312	303.123	-4894.593	7925.476	316.812	-4956.211	7951.267	336.624	-5000.765	7983.285	362.859	-5043.084	8025.363	393.597	-5073.792	8067.019	435.050	-5103.445	8121.900	460.733	-5126.137	8172.484	491.217	-5161.473	8238.802	446.405	-5216.381	8274.153	427.197	-5268.464	8305.943	NA	NA	NA
28247	157.79888	120.899	-4632.308	7802.648	149.820	-4683.927	7826.969	190.240	-4737.353	7848.236	277.685	-4745.138	7878.490	301.954	-4887.362	7917.956	315.334	-4953.590	7942.181	335.195	-4997.932	7974.527	361.925	-5039.518	8016.958	393.284	-5068.582	8059.170	433.288	-5098.480	8115.493	451.997	-5127.358	8165.663	487.398	-5160.165	8232.059	452.053	-5210.491	8276.682	434.219	-5259.885	8295.133	NA	NA	NA
28248	157.80447	121.665	-4630.524	7788.008	150.469	-4681.854	7812.648	189.326	-4736.214	7834.816	276.826	-4743.983	7865.384	300.165	-4886.265	7907.443	313.813	-4951.085	7932.868	333.931	-4995.292	7965.478	361.154	-5035.588	8008.519	392.930	-5062.834	8052.499	429.927	-5095.796	8108.511	445.361	-5127.011	8158.407	483.313	-5158.910	8223.630	458.965	-5205.260	8277.119	444.168	-5253.193	8287.854	NA	NA	NA
28249	157.81006	122.438	-4628.908	7773.370	151.292	-4679.949	7798.185	188.428	-4735.365	7821.363	276.040	-4742.986	7851.938	298.062	-4887.789	7895.056	312.216	-4948.882	7923.174	332.700	-4992.538	7956.197	360.686	-5031.226	8000.235	392.718	-5057.180	8044.990	425.648	-5093.692	8101.048	439.881	-5125.874	8150.697	484.164	-5155.636	8210.651	466.237	-5201.708	8276.163	455.441	-5247.574	8284.021	NA	NA	NA
28250	157.81564	123.391	-4627.195	7758.597	152.192	-4678.155	7783.562	187.267	-4734.606	7808.379	275.257	-4741.780	7838.275	296.375	-4882.256	7886.628	310.559	-4946.653	7913.092	331.779	-4989.437	7946.721	360.734	-5025.824	7991.936	392.230	-5051.954	8036.336	421.506	-5091.761	8093.096	435.179	-5124.234	8142.593	480.828	-5154.340	8202.770	472.034	-5194.155	8274.479	466.269	-5246.745	8288.279	NA	NA	NA
28251	157.82123	124.471	-4625.615	7743.683	153.058	-4676.827	7768.902	186.577	-4734.112	7794.535	274.544	-4740.882	7824.307	294.525	-4880.858	7875.403	308.846	-4944.413	7902.667	331.065	-4985.665	7937.309	360.909	-5020.502	7983.522	390.735	-5047.592	8028.981	417.608	-5089.530	8084.683	431.289	-5122.059	8134.181	475.168	-5152.926	8195.242	477.296	-5188.603	8270.842	482.338	-5254.479	8293.521	NA	NA	NA
28252	157.82682	125.602	-4624.562	7728.907	153.891	-4675.751	7754.257	185.987	-4733.708	7780.565	273.983	-4740.332	7810.142	292.547	-4879.245	7864.042	307.169	-4942.088	7892.187	330.553	-4981.553	7928.019	360.904	-5015.250	7974.647	389.051	-5043.897	8019.683	414.018	-5087.515	8075.974	427.954	-5119.404	8125.675	462.762	-5150.388	8189.855	482.658	-5183.458	8265.730	485.574	-5267.301	8300.385	NA	NA	NA
28253	157.83240	126.957	-4624.137	7714.175	154.738	-4674.993	7739.499	185.433	-4733.423	7766.476	273.442	-4739.652	7795.793	290.505	-4877.670	7852.321	305.643	-4939.438	7881.674	330.006	-4977.201	7919.366	360.469	-5010.780	7965.763	386.935	-5040.492	8010.795	410.760	-5084.852	8066.846	424.616	-5116.527	8116.795	457.916	-5148.387	8182.068	487.446	-5179.818	8259.341	488.368	-5283.991	8292.889	NA	NA	NA
28254	157.83799	128.321	-4623.598	7699.048	155.535	-4674.332	7724.771	184.950	-4733.230	7752.114	273.028	-4739.016	7781.310	288.498	-4876.229	7840.402	304.240	-4936.518	7871.895	329.639	-4972.600	7909.718	359.629	-5006.315	7956.418	384.868	-5037.215	8001.392	407.864	-5082.016	8057.462	421.412	-5113.638	8107.650	453.215	-5145.882	8173.451	488.364	-5173.699	8248.672	486.923	-5300.764	8275.075	NA	NA	NA
28255	157.84358	129.729	-4623.398	7683.775	156.328	-4673.943	7709.801	184.534	-4733.213	7737.542	272.625	-4738.370	7766.574	286.697	-4874.287	7828.296	303.134	-4933.359	7861.288	329.082	-4968.318	7899.849	358.454	-5002.356	7946.627	382.813	-5033.802	7991.598	405.199	-5078.977	8047.724	418.455	-5114.039	8098.482	448.824	-5142.832	8164.454	490.715	-5169.589	8242.084	463.619	-5307.860	8253.898	NA	NA	NA
28256	157.84916	131.054	-4623.305	7668.333	157.192	-4673.658	7694.714	184.072	-4733.267	7722.883	272.210	-4737.485	7751.738	285.158	-4872.344	7816.105	302.055	-4929.917	7850.617	328.223	-4964.343	7889.604	357.036	-4998.549	7936.596	380.745	-5030.497	7982.389	402.650	-5075.757	8037.679	415.301	-5110.913	8088.499	444.814	-5139.424	8155.077	485.005	-5164.609	8230.166	NA	NA	NA	NA	NA	NA
28257	157.85475	132.348	-4623.292	7652.711	157.978	-4673.617	7679.478	183.557	-4733.430	7708.166	271.655	-4736.737	7737.044	283.853	-4870.584	7803.772	300.894	-4926.686	7839.719	327.031	-4960.647	7879.042	355.540	-4994.912	7926.277	378.910	-5026.917	7972.005	400.166	-5072.457	8027.371	412.447	-5107.457	8078.439	441.120	-5136.147	8145.358	481.538	-5159.940	8217.473	471.926	-5195.598	8274.917	NA	NA	NA
28258	157.86034	133.564	-4623.525	7636.845	158.718	-4673.525	7663.931	182.974	-4733.555	7693.310	270.324	-4735.003	7722.577	282.882	-4868.292	7791.638	299.501	-4923.414	7828.475	325.564	-4957.112	7868.209	353.972	-4991.273	7915.492	377.096	-5023.579	7961.269	397.798	-5069.111	8016.849	409.874	-5103.684	8068.224	437.488	-5132.871	8135.473	483.663	-5157.693	8207.746	478.478	-5188.162	8270.247	NA	NA	NA
28259	157.86592	134.632	-4623.623	7620.689	159.376	-4673.554	7648.127	182.420	-4733.669	7678.334	269.979	-4732.882	7706.754	282.169	-4865.757	7779.251	297.931	-4920.277	7816.972	323.850	-4954.033	7856.956	352.280	-4987.849	7904.431	375.310	-5020.020	7950.219	395.549	-5065.502	8006.135	407.407	-5099.447	8057.807	434.244	-5129.461	8125.200	479.125	-5154.671	8198.054	484.407	-5180.136	8263.805	NA	NA	NA
28260	157.87151	135.577	-4623.888	7604.255	159.110	-4673.512	7632.818	181.821	-4733.707	7663.426	269.830	-4732.466	7690.399	281.536	-4863.207	7766.688	296.184	-4917.221	7805.179	321.844	-4951.003	7845.392	350.473	-4984.434	7892.911	373.480	-5016.475	7938.761	393.396	-5061.270	7995.179	405.130	-5095.475	8047.131	431.139	-5125.979	8114.547	475.221	-5151.303	8187.692	489.227	-5173.430	8255.782	NA	NA	NA
28261	157.87709	136.343	-4624.181	7587.590	159.582	-4673.526	7616.581	181.236	-4733.693	7648.466	269.728	-4732.185	7673.572	281.000	-4860.485	7754.073	294.317	-4914.282	7793.037	319.666	-4948.298	7833.507	348.474	-4981.376	7881.044	371.720	-5013.139	7927.045	391.584	-5057.379	7984.006	402.883	-5091.183	8036.045	427.975	-5122.438	8103.569	465.495	-5146.886	8179.343	490.007	-5163.653	8243.309	399.813	-5199.571	8253.936
28262	157.88268	136.986	-4624.532	7570.616	159.944	-4673.450	7600.196	179.503	-4733.103	7634.923	269.682	-4732.095	7656.614	280.439	-4857.985	7741.001	292.425	-4911.407	7780.633	317.330	-4945.523	7821.188	346.242	-4976.629	7868.447	369.878	-5009.817	7915.001	389.654	-5053.021	7972.514	400.589	-5086.985	8024.682	424.916	-5118.704	8092.275	463.037	-5142.935	8168.395	492.749	-5155.359	8236.403	402.139	-5182.228	8270.587
28263	157.88827	137.578	-4625.075	7553.465	160.269	-4673.636	7583.917	179.234	-4732.900	7619.615	269.750	-4732.078	7639.444	279.423	-4864.224	7724.036	290.482	-4908.539	7767.948	314.857	-4942.869	7808.521	343.963	-4973.848	7855.882	368.038	-5006.464	7902.585	387.767	-5048.743	7961.466	398.155	-5082.514	8013.763	422.152	-5116.933	8081.695	460.333	-5138.376	8156.779	489.108	-5146.766	8221.742	408.489	-5158.069	8291.138
28264	157.89385	137.963	-4625.756	7536.126	160.613	-4673.795	7567.222	179.050	-4732.615	7604.253	269.769	-4732.111	7622.219	278.937	-4861.469	7710.530	288.598	-4905.336	7754.742	312.359	-4940.159	7795.587	341.578	-4971.132	7843.074	366.116	-5003.029	7889.835	386.048	-5044.403	7949.206	395.940	-5078.130	8001.766	419.988	-5112.702	8069.570	457.134	-5133.415	8145.356	486.910	-5139.022	8206.408	NA	NA	NA
28265	157.89944	138.289	-4626.619	7518.597	161.011	-4674.003	7550.410	179.021	-4732.371	7588.780	269.911	-4732.159	7605.041	277.697	-4857.465	7697.817	286.618	-4900.700	7741.660	309.805	-4937.341	7782.337	339.079	-4968.374	7830.029	364.155	-4999.474	7876.600	384.335	-5040.367	7936.559	393.924	-5073.625	7989.337	417.918	-5107.968	8057.335	453.925	-5128.537	8133.774	492.140	-5133.355	8194.242	NA	NA	NA
28266	157.90503	138.473	-4627.753	7500.909	161.483	-4674.300	7533.392	179.020	-4732.044	7573.210	270.031	-4732.251	7587.896	277.239	-4854.695	7683.489	284.678	-4897.617	7728.027	307.185	-4934.394	7768.926	336.564	-4965.959	7816.419	362.072	-4996.249	7863.223	382.487	-5036.175	7923.601	392.185	-5068.971	7976.489	415.707	-5103.026	8045.002	450.985	-5123.660	8121.793	483.889	-5125.028	8183.598	475.677	-5111.803	8308.602
28267	157.91061	138.611	-4628.894	7483.147	161.990	-4674.609	7516.367	179.161	-4731.734	7557.491	270.281	-4732.293	7570.600	276.727	-4851.949	7668.931	282.762	-4894.402	7714.178	304.549	-4931.299	7755.142	333.999	-4963.167	7802.663	359.839	-4993.174	7849.439	380.677	-5030.471	7910.022	390.605	-5064.457	7963.409	413.427	-5097.917	8032.437	448.118	-5118.380	8109.492	480.691	-5116.160	8172.284	503.205	-5098.079	8294.413
28268	157.91620	138.699	-4630.246	7465.282	162.546	-4675.114	7499.195	179.441	-4731.494	7541.608	270.626	-4732.346	7553.275	276.206	-4849.007	7654.012	280.299	-4891.338	7700.531	301.829	-4926.419	7741.177	331.393	-4960.249	7788.569	357.553	-4989.949	7835.276	379.037	-5026.697	7896.078	389.078	-5059.892	7950.125	411.180	-5092.827	8019.402	445.375	-5114.384	8098.158	477.916	-5107.113	8159.733	528.057	-5081.296	8272.880
28269	157.92179	138.841	-4631.494	7447.255	163.123	-4675.579	7481.886	179.742	-4731.215	7525.566	271.006	-4732.379	7535.822	275.606	-4846.340	7638.538	278.420	-4888.042	7686.020	299.219	-4923.222	7726.975	328.808	-4957.285	7774.140	355.195	-4986.818	7820.623	377.307	-5022.889	7881.770	387.533	-5054.780	7936.193	408.972	-5087.346	8006.034	442.490	-5106.810	8085.766	476.048	-5101.151	8147.893	546.444	-5066.014	8246.416
28270	157.92737	138.800	-4632.845	7429.268	163.734	-4676.098	7464.469	180.180	-4731.037	7509.239	271.467	-4732.402	7518.177	275.025	-4843.721	7622.768	276.505	-4884.703	7671.135	295.822	-4919.723	7713.286	326.120	-4954.290	7759.500	352.826	-4982.687	7805.403	375.686	-5019.132	7867.104	385.919	-5050.173	7921.916	406.787	-5081.505	7992.551	439.757	-5098.822	8072.916	474.681	-5092.296	8134.204	559.726	-5054.998	8218.497
28271	157.93296	138.807	-4634.152	7411.354	164.392	-4676.487	7447.037	180.652	-4730.892	7492.744	271.970	-4732.509	7500.411	274.364	-4841.316	7606.630	274.527	-4881.336	7655.929	293.143	-4916.365	7698.452	323.424	-4951.139	7744.411	350.456	-4979.745	7790.124	373.941	-5015.460	7851.945	384.206	-5045.576	7907.155	404.529	-5075.045	7978.712	437.205	-5090.722	8059.584	473.761	-5083.333	8119.862	568.636	-5044.566	8191.685
28272	157.93855	138.905	-4635.472	7393.429	165.089	-4676.953	7429.425	181.157	-4730.820	7475.919	272.454	-4732.547	7482.449	273.718	-4838.893	7590.285	272.654	-4878.844	7639.715	290.399	-4913.033	7683.273	320.613	-4948.081	7729.049	348.078	-4976.663	7774.549	372.250	-5011.965	7836.264	382.405	-5041.029	7892.088	401.965	-5068.298	7965.146	434.971	-5082.338	8045.751	473.049	-5074.001	8104.887	574.620	-5034.834	8165.969
28273	157.94413	138.893	-4636.638	7375.390	165.886	-4677.486	7411.684	181.699	-4730.820	7458.838	272.977	-4732.646	7464.244	273.102	-4836.318	7573.567	270.654	-4875.534	7623.766	287.646	-4909.674	7667.717	316.978	-4944.645	7714.172	345.779	-4973.659	7758.458	370.433	-5008.522	7820.241	380.497	-5036.495	7876.713	399.644	-5061.456	7950.654	433.007	-5073.659	8031.306	472.618	-5064.447	8089.341	578.707	-5025.653	8141.256
28274	157.94972	138.911	-4637.894	7357.524	166.748	-4677.893	7393.785	182.222	-4730.959	7441.503	273.489	-4732.774	7445.819	272.526	-4834.099	7556.625	268.696	-4872.253	7607.441	284.808	-4906.285	7651.810	314.215	-4941.300	7698.217	342.902	-4970.747	7742.545	368.475	-5004.976	7803.971	378.433	-5031.548	7861.021	397.323	-5054.322	7935.638	431.354	-5064.808	8016.332	472.230	-5054.999	8073.325	581.355	-5017.083	8117.311
28275	157.95531	139.003	-4638.963	7339.549	167.596	-4678.285	7375.839	182.801	-4731.163	7423.930	274.013	-4732.890	7427.274	271.984	-4831.706	7539.333	266.741	-4868.873	7590.911	281.987	-4902.840	7635.599	311.408	-4938.083	7681.795	340.577	-4967.690	7725.723	366.427	-5001.358	7787.347	376.188	-5024.131	7845.001	395.073	-5047.233	7920.258	429.769	-5055.827	8000.895	471.750	-5043.405	8056.220	582.723	-5006.771	8095.053
28276	157.96089	139.115	-4639.933	7321.497	168.485	-4678.620	7357.766	183.365	-4731.404	7406.074	274.526	-4732.974	7408.544	271.457	-4829.238	7521.800	264.818	-4865.461	7573.992	279.096	-4899.400	7619.095	308.488	-4934.763	7665.204	338.174	-4964.559	7708.582	364.284	-4997.598	7770.436	374.181	-5021.384	7828.567	392.939	-5040.081	7904.462	428.331	-5046.779	7985.030	471.031	-5033.504	8039.745	583.855	-4996.870	8073.714
28277	157.96648	139.290	-4640.763	7303.344	169.350	-4679.031	7339.405	183.934	-4731.719	7387.938	275.088	-4733.042	7389.594	270.914	-4827.095	7503.934	262.930	-4861.988	7556.809	276.265	-4895.928	7602.177	305.541	-4931.631	7648.114	335.653	-4961.339	7691.256	361.472	-4993.775	7753.861	371.967	-5016.430	7811.942	390.970	-5032.858	7888.205	426.916	-5037.496	7968.611	470.499	-5023.995	8022.599	584.955	-4989.053	8052.268
28278	157.97207	139.500	-4641.488	7285.036	170.205	-4679.217	7321.002	184.438	-4732.059	7369.521	275.554	-4733.107	7370.430	270.445	-4824.765	7485.710	261.102	-4858.483	7539.293	273.434	-4892.440	7584.916	302.486	-4928.481	7630.786	333.028	-4957.553	7673.879	359.260	-4989.832	7736.353	369.816	-5011.263	7794.865	389.092	-5025.563	7871.588	425.509	-5028.310	7951.893	469.650	-5014.068	8005.425	585.799	-4982.621	8030.712
28279	157.97765	139.768	-4642.069	7266.664	171.499	-4679.632	7302.063	184.897	-4732.505	7350.863	275.964	-4733.174	7351.187	270.046	-4822.623	7467.251	259.380	-4855.095	7521.362	270.674	-4888.986	7567.250	299.304	-4925.408	7613.084	330.249	-4954.413	7655.994	357.009	-4987.376	7718.621	367.763	-5006.040	7777.465	387.270	-5018.171	7854.531	424.095	-5018.920	7934.684	468.559	-5003.275	7988.297	586.403	-4976.354	8009.226
28280	157.98324	140.079	-4642.667	7248.125	172.388	-4679.818	7283.336	185.286	-4733.004	7331.942	276.349	-4733.235	7331.683	269.692	-4820.523	7448.403	257.735	-4851.709	7502.986	267.906	-4885.545	7549.260	295.999	-4922.304	7595.183	327.260	-4951.208	7637.794	354.689	-4983.438	7700.610	364.693	-5000.815	7760.593	385.574	-5010.747	7837.023	422.589	-5009.507	7917.112	467.859	-4993.786	7970.115	586.552	-4968.882	7988.198
