NO_OF_FRAMES	276
NO_OF_CAMERAS	23
NO_OF_MARKERS	14
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-22, 11:09:59	3881.56506683
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	
5287	29.53073	-24.136	-4724.424	8289.871	53.624	-4778.148	8301.081	113.653	-4800.163	8300.210	167.029	-4821.610	8273.797	225.993	-4858.668	8247.858	283.848	-4890.126	8242.271	328.665	-4919.703	8245.256	389.977	-4951.992	8245.967	450.387	-4980.292	8237.467	491.841	-5025.021	8250.804	497.365	-5072.536	8293.667	473.581	-5132.807	8321.206	466.179	-5237.823	8349.768	NA	NA	NA
5288	29.53631	-32.529	-4716.565	8288.030	45.334	-4770.413	8297.497	104.766	-4789.928	8298.021	157.755	-4815.610	8271.171	216.785	-4852.423	8244.075	274.860	-4883.272	8236.297	319.579	-4912.966	8238.964	379.358	-4946.798	8243.875	440.544	-4976.202	8240.761	485.643	-5018.978	8250.140	498.587	-5067.848	8289.309	474.319	-5126.669	8318.650	464.298	-5233.615	8347.923	NA	NA	NA
5289	29.54190	-40.746	-4708.719	8285.775	37.355	-4762.825	8293.446	96.013	-4780.329	8294.992	148.688	-4810.129	8267.933	207.888	-4846.294	8240.274	266.166	-4876.474	8230.764	310.793	-4906.262	8233.094	369.284	-4941.557	8241.324	430.198	-4971.761	8243.234	478.209	-5012.825	8250.531	499.173	-5061.734	8284.980	475.259	-5120.397	8315.348	463.455	-5238.143	8338.520	NA	NA	NA
5290	29.54749	-48.744	-4700.930	8283.301	29.507	-4755.431	8288.802	87.279	-4772.400	8290.783	139.723	-4804.908	8264.043	199.177	-4840.266	8236.150	257.611	-4869.804	8225.649	302.227	-4899.693	8227.589	359.636	-4936.038	8238.333	419.544	-4967.317	8244.688	469.500	-5006.717	8251.595	498.938	-5055.284	8282.024	477.288	-5114.717	8312.170	464.746	-5232.712	8336.643	NA	NA	NA
5291	29.55307	-56.490	-4693.270	8280.505	21.802	-4748.104	8283.706	78.451	-4767.176	8285.054	130.751	-4799.688	8259.459	190.559	-4834.183	8231.769	249.201	-4863.321	8220.755	293.778	-4893.207	8222.522	350.236	-4930.366	8235.117	409.065	-4962.612	8245.145	459.962	-5000.580	8252.828	496.939	-5048.324	8279.655	481.271	-5109.157	8309.804	465.637	-5227.956	8336.997	NA	NA	NA
5292	29.55866	-64.187	-4685.709	8277.190	14.164	-4740.774	8278.089	69.415	-4765.695	8277.466	121.780	-4794.648	8254.432	181.914	-4828.316	8226.980	240.787	-4857.053	8216.009	285.444	-4886.825	8217.826	341.108	-4924.545	8231.848	398.886	-4957.684	8244.636	449.761	-4994.056	8253.985	492.202	-5042.733	8275.908	486.180	-5103.781	8307.563	466.216	-5220.775	8334.023	NA	NA	NA
5293	29.56425	-71.815	-4678.427	8273.348	6.622	-4733.413	8272.120	60.058	-4768.990	8267.679	112.564	-4797.932	8246.225	173.199	-4822.643	8221.854	232.398	-4850.815	8211.232	277.114	-4880.496	8213.366	332.346	-4918.529	8228.347	389.035	-4952.699	8243.348	439.453	-4989.354	8254.465	485.951	-5037.349	8273.337	490.262	-5095.737	8305.107	465.724	-5213.136	8331.545	NA	NA	NA
5294	29.56983	-79.427	-4671.212	8268.789	-0.814	-4725.990	8265.675	50.265	-4778.097	8255.352	103.511	-4801.455	8237.867	164.465	-4817.145	8216.400	224.033	-4844.747	8206.432	268.925	-4874.131	8209.070	323.874	-4912.331	8224.691	379.322	-4947.719	8241.387	429.087	-4984.793	8254.058	478.578	-5030.927	8271.254	493.019	-5088.258	8301.775	465.144	-5205.336	8329.858	NA	NA	NA
5295	29.57542	-87.103	-4664.316	8263.586	-8.203	-4718.443	8259.047	41.999	-4770.884	8248.689	95.033	-4797.133	8232.387	155.678	-4811.929	8210.920	215.743	-4838.709	8201.493	260.875	-4867.733	8204.618	315.555	-4906.126	8220.932	369.744	-4942.771	8238.883	418.982	-4980.154	8252.841	470.336	-5024.709	8269.159	493.616	-5080.062	8298.481	464.675	-5197.307	8328.746	495.463	-5304.063	8315.522
5296	29.58101	-94.771	-4657.710	8258.011	-15.463	-4710.769	8252.152	33.752	-4764.568	8241.613	86.402	-4792.631	8226.755	146.799	-4807.083	8205.461	207.410	-4832.785	8196.500	252.946	-4861.286	8200.087	307.144	-4900.054	8217.063	360.280	-4937.786	8235.942	409.121	-4975.261	8250.827	461.688	-5018.570	8266.955	492.110	-5071.210	8295.705	464.516	-5188.980	8327.994	501.610	-5292.901	8326.901
