NO_OF_FRAMES	273
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 14:13:42	17776.77223904
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
17608	98.36313	-1.580	-4846.040	8587.685	26.698	-4884.250	8580.078	NA	NA	NA	NA	NA	NA	115.899	-4925.004	8458.834	153.034	-4934.543	8390.994	205.710	-4957.350	8329.982	258.213	-4981.138	8286.135	302.967	-4993.884	8267.402	350.943	-5015.320	8247.019	401.566	-5030.844	8226.366	461.883	-5040.539	8195.786	513.968	-5107.163	8218.930	NA	NA	NA	465.212	-5204.613	8280.972	414.296	-5327.254	8251.761
17609	98.36872	-6.433	-4840.403	8584.377	24.808	-4871.516	8585.949	NA	NA	NA	95.385	-4930.433	8522.670	109.129	-4920.902	8459.318	145.174	-4930.395	8390.850	197.071	-4953.560	8329.362	250.493	-4970.941	8293.003	294.210	-4989.826	8267.012	342.253	-5011.193	8246.715	393.527	-5028.103	8228.016	454.202	-5035.699	8198.185	511.224	-5102.483	8207.183	NA	NA	NA	469.952	-5196.244	8277.147	NA	NA	NA
17610	98.37430	-10.964	-4834.784	8581.072	20.561	-4865.305	8582.606	NA	NA	NA	89.445	-4928.125	8522.562	102.466	-4916.474	8459.414	137.493	-4925.957	8390.481	188.417	-4949.402	8328.326	241.832	-4967.358	8292.028	285.465	-4985.993	8266.077	333.711	-5007.354	8246.052	385.398	-5024.725	8228.797	446.557	-5031.462	8200.825	511.381	-5094.503	8199.010	NA	NA	NA	478.113	-5189.407	8271.372	421.116	-5313.243	8274.300
17611	98.37989	-15.564	-4829.119	8577.666	16.521	-4859.087	8579.118	47.133	-4928.051	8578.949	83.377	-4926.553	8522.073	95.631	-4912.623	8459.211	129.774	-4921.838	8389.746	179.802	-4945.662	8327.043	233.203	-4963.068	8291.033	276.895	-4982.045	8264.958	325.244	-5003.008	8245.067	377.273	-5020.782	8228.595	438.818	-5028.385	8202.628	510.863	-5092.967	8198.968	NA	NA	NA	488.069	-5183.227	8264.729	428.437	-5292.962	8291.291
17612	98.38547	NA	NA	NA	13.235	-4853.073	8576.407	41.801	-4931.220	8576.649	NA	NA	NA	88.806	-4908.774	8458.637	122.064	-4917.456	8388.758	171.230	-4941.787	8325.524	224.458	-4959.582	8289.317	268.295	-4977.970	8263.634	316.832	-4998.647	8243.759	369.107	-5016.377	8227.871	430.995	-5025.409	8203.741	509.504	-5084.859	8192.813	NA	NA	NA	499.355	-5176.890	8256.937	436.446	-5287.453	8288.150
17613	98.39106	NA	NA	NA	4.684	-4847.648	8580.355	33.878	-4926.038	8572.566	NA	NA	NA	81.763	-4905.178	8457.768	114.271	-4913.224	8387.364	162.747	-4937.918	8323.857	215.756	-4955.820	8287.574	259.690	-4974.242	8261.883	308.479	-4994.400	8242.151	361.046	-5011.954	8226.722	423.249	-5023.217	8204.203	507.647	-5076.798	8187.302	NA	NA	NA	511.067	-5176.384	8236.415	451.409	-5272.869	8288.412
17614	98.39665	NA	NA	NA	0.715	-4841.305	8576.011	25.269	-4920.726	8566.724	NA	NA	NA	74.869	-4902.128	8456.539	106.551	-4908.935	8385.733	154.452	-4934.081	8321.957	207.214	-4952.070	8285.579	251.238	-4970.280	8259.972	300.275	-4989.687	8240.374	352.988	-5007.614	8225.104	415.509	-5020.885	8204.425	504.320	-5054.282	8185.083	503.339	-5232.845	8266.379	522.609	-5168.565	8225.046	452.229	-5264.748	8289.072
17615	98.40223	NA	NA	NA	-3.622	-4834.966	8571.973	17.722	-4915.570	8562.075	NA	NA	NA	68.005	-4899.539	8454.944	98.794	-4904.353	8383.701	146.259	-4930.413	8319.904	198.919	-4948.230	8283.666	242.984	-4966.043	8257.936	292.140	-4984.935	8238.258	345.008	-5003.101	8222.924	407.687	-5018.847	8203.786	499.238	-5053.483	8172.813	511.155	-5220.738	8255.387	533.562	-5159.441	8211.961	450.760	-5260.518	8275.612
17616	98.40782	NA	NA	NA	-7.462	-4828.561	8567.506	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.963	-4900.139	8381.339	138.252	-4926.745	8317.647	190.749	-4944.562	8281.455	234.840	-4962.096	8255.579	284.109	-4980.468	8235.712	335.819	-4989.119	8217.804	399.756	-5016.539	8202.586	495.244	-5042.688	8177.903	517.223	-5217.667	8230.520	573.456	-5148.450	8193.742	457.070	-5247.309	8257.125
17617	98.41341	NA	NA	NA	-11.435	-4822.100	8562.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	83.047	-4895.547	8378.567	130.254	-4923.082	8315.243	182.722	-4941.121	8279.173	226.807	-4957.985	8253.001	276.173	-4975.603	8232.753	327.820	-4984.565	8214.637	391.696	-5013.730	8200.561	488.984	-5036.646	8179.128	528.023	-5206.739	8217.368	580.033	-5136.137	8180.463	481.159	-5237.960	8236.679
17618	98.41899	NA	NA	NA	-9.401	-4814.934	8550.049	NA	NA	NA	NA	NA	NA	NA	NA	NA	75.163	-4891.114	8375.624	122.258	-4919.304	8312.539	174.851	-4937.398	8276.721	218.863	-4953.752	8250.248	268.208	-4970.797	8229.461	319.747	-4979.869	8211.193	386.213	-5010.666	8201.854	482.201	-5030.662	8178.057	541.397	-5195.147	8203.131	590.943	-5123.695	8168.383	491.628	-5224.442	8219.632
17619	98.42458	NA	NA	NA	-13.021	-4808.594	8544.010	-1.820	-4898.350	8533.979	31.344	-4917.068	8503.753	NA	NA	NA	67.224	-4886.910	8372.428	114.335	-4915.486	8309.484	167.094	-4933.241	8273.922	210.991	-4949.544	8247.018	260.189	-4966.618	8225.730	311.704	-4975.410	8207.354	378.682	-5007.884	8199.364	472.631	-5026.029	8172.655	555.425	-5182.580	8186.358	NA	NA	NA	508.509	-5214.857	8205.089
17620	98.43017	NA	NA	NA	-16.574	-4802.336	8537.606	-8.378	-4892.903	8526.378	23.551	-4917.829	8500.280	NA	NA	NA	59.311	-4883.141	8369.190	106.636	-4911.349	8306.213	159.513	-4929.636	8270.913	203.260	-4945.472	8243.857	252.137	-4962.501	8221.682	303.594	-4971.366	8203.167	367.877	-5003.178	8191.297	464.784	-5020.941	8169.887	570.150	-5167.817	8167.068	NA	NA	NA	526.715	-5207.696	8191.323
17621	98.43575	NA	NA	NA	-20.138	-4796.133	8530.779	-14.155	-4885.901	8518.107	15.411	-4917.896	8496.514	NA	NA	NA	51.425	-4879.700	8365.725	99.111	-4907.083	8302.763	150.620	-4933.496	8259.696	195.515	-4941.167	8240.290	244.043	-4958.723	8217.401	295.516	-4967.553	8198.699	360.041	-4998.424	8187.589	NA	NA	NA	569.204	-5147.905	8138.116	NA	NA	NA	548.047	-5201.522	8177.633
17622	98.44134	NA	NA	NA	-23.500	-4789.968	8523.433	-19.370	-4878.852	8509.632	6.983	-4917.766	8492.032	NA	NA	NA	43.587	-4876.341	8362.054	91.579	-4902.748	8299.009	143.246	-4929.087	8256.142	187.811	-4937.292	8236.572	235.977	-4954.855	8213.088	287.548	-4963.937	8194.016	352.319	-4994.446	8183.074	449.164	-5012.799	8162.856	567.110	-5128.807	8124.122	NA	NA	NA	572.252	-5200.491	8152.495
17623	98.44693	NA	NA	NA	-26.982	-4783.759	8515.927	-23.993	-4871.784	8500.916	0.367	-4898.030	8494.905	NA	NA	NA	36.048	-4873.565	8358.342	84.133	-4898.155	8294.807	135.826	-4925.086	8252.060	180.029	-4934.134	8232.241	228.015	-4951.207	8208.555	279.642	-4960.321	8189.144	347.101	-4991.447	8181.683	443.138	-5006.337	8161.492	563.162	-5111.738	8118.065	NA	NA	NA	603.063	-5183.052	8134.598
17624	98.45251	NA	NA	NA	-30.471	-4777.645	8508.002	-28.154	-4863.717	8491.800	-8.844	-4896.059	8488.449	NA	NA	NA	28.862	-4871.054	8354.429	76.769	-4893.691	8290.246	128.368	-4920.759	8247.615	172.329	-4930.290	8227.777	220.055	-4947.807	8203.657	272.759	-4964.502	8186.354	339.285	-4986.758	8175.718	435.731	-5002.232	8157.463	556.381	-5086.372	8104.520	NA	NA	NA	637.068	-5155.192	8117.554
17625	98.45810	NA	NA	NA	-40.789	-4772.719	8508.068	-31.998	-4856.871	8482.641	-18.271	-4893.623	8481.641	NA	NA	NA	22.086	-4868.598	8350.471	69.444	-4888.896	8285.299	120.983	-4916.240	8242.771	164.743	-4926.727	8223.186	212.243	-4944.111	8198.927	264.908	-4960.276	8180.929	331.567	-4982.125	8169.509	428.228	-4997.614	8152.750	549.372	-5065.892	8098.700	NA	NA	NA	658.695	-5116.069	8099.938
17626	98.46369	NA	NA	NA	-38.286	-4765.441	8489.666	-25.018	-4851.371	8475.037	-26.912	-4897.440	8488.836	NA	NA	NA	15.587	-4866.368	8346.320	62.122	-4884.235	8280.028	113.531	-4911.920	8237.604	157.233	-4923.260	8218.317	204.482	-4940.942	8193.810	256.952	-4956.312	8175.080	323.683	-4977.469	8162.965	420.598	-4992.516	8147.321	541.512	-5043.864	8095.168	NA	NA	NA	673.469	-5072.092	8082.049
17627	98.46927	NA	NA	NA	-41.741	-4759.557	8480.206	-36.156	-4843.554	8465.604	-39.390	-4896.240	8477.694	NA	NA	NA	9.370	-4864.620	8342.020	54.901	-4879.614	8274.515	106.139	-4907.623	8232.134	149.739	-4919.477	8213.187	196.804	-4936.879	8188.595	248.983	-4952.028	8168.943	315.851	-4972.882	8156.416	410.879	-4988.571	8137.939	NA	NA	NA	606.048	-5014.160	8088.766	675.524	-5028.891	8064.655
17628	98.47486	NA	NA	NA	-45.019	-4753.638	8470.209	-43.952	-4837.215	8456.923	-50.374	-4893.079	8467.387	NA	NA	NA	3.323	-4862.925	8337.536	47.665	-4874.986	8268.815	98.843	-4903.206	8226.291	142.338	-4915.350	8207.918	189.131	-4933.235	8182.879	241.111	-4948.306	8162.637	308.060	-4968.215	8149.460	403.257	-4982.907	8131.133	524.503	-4980.552	8099.948	600.803	-4989.777	8081.367	670.172	-4982.232	8059.271
17629	98.48045	NA	NA	NA	-47.380	-4748.740	8464.222	-48.275	-4829.412	8446.147	-59.597	-4889.103	8457.318	NA	NA	NA	-2.598	-4861.451	8332.864	40.466	-4870.968	8262.921	91.634	-4898.434	8220.114	134.965	-4912.231	8202.115	181.475	-4929.844	8176.868	233.319	-4944.377	8156.132	300.313	-4963.575	8142.565	397.979	-4975.861	8127.207	516.509	-4968.686	8092.751	592.913	-4964.444	8074.602	659.435	-4940.483	8053.685
