NO_OF_FRAMES	193
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-27, 16:55:32	28026.73983778
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
2286	12.76536	415.256	-4761.343	7684.970	428.366	-4843.661	7701.962	395.483	-4903.292	7701.697	354.643	-4984.363	7709.467	367.400	-5058.977	7739.278	402.326	-5116.396	7777.722	427.597	-5159.984	7830.706	451.040	-5196.006	7880.862	475.373	-5215.279	7936.165	492.583	-5241.443	7996.547	502.878	-5260.193	8061.977	488.294	-5273.782	8148.965	476.452	-5311.269	8205.064	429.945	-5351.229	8273.331	NA	NA	NA	NA	NA	NA
2287	12.77095	412.328	-4762.183	7666.166	427.191	-4844.280	7683.251	395.204	-4904.030	7685.689	352.958	-4984.246	7695.465	366.701	-5058.373	7726.034	402.201	-5114.911	7765.215	428.270	-5157.845	7818.332	451.873	-5193.915	7868.444	476.378	-5213.486	7923.513	493.987	-5239.645	7983.792	504.772	-5258.086	8049.196	491.894	-5271.966	8136.260	478.647	-5306.121	8194.890	NA	NA	NA	NA	NA	NA	NA	NA	NA
2288	12.77654	409.291	-4763.395	7648.179	425.768	-4845.336	7664.515	394.809	-4904.971	7669.570	351.199	-4984.216	7681.368	365.807	-5057.735	7712.802	398.045	-5112.139	7756.791	429.634	-5157.438	7804.241	452.765	-5191.813	7855.666	477.408	-5211.625	7910.631	495.347	-5237.711	7970.795	506.757	-5256.088	8036.140	495.623	-5269.641	8123.094	481.744	-5301.218	8183.469	NA	NA	NA	NA	NA	NA	NA	NA	NA
2289	12.78212	406.012	-4764.845	7629.418	424.163	-4846.477	7645.792	394.413	-4906.175	7653.247	349.328	-4984.249	7667.098	364.854	-5057.184	7699.492	398.351	-5110.756	7743.574	430.627	-5155.318	7791.232	453.853	-5189.720	7842.549	478.558	-5209.657	7897.437	496.813	-5235.673	7957.541	508.742	-5254.063	8022.879	499.488	-5267.008	8109.576	484.736	-5296.494	8171.167	NA	NA	NA	NA	NA	NA	NA	NA	NA
2290	12.78771	402.723	-4766.628	7610.619	422.480	-4847.876	7627.111	393.938	-4907.575	7636.801	347.402	-4984.268	7652.704	363.670	-5056.668	7686.108	398.632	-5109.403	7730.040	428.158	-5152.442	7780.686	454.063	-5187.039	7831.533	479.798	-5207.516	7883.975	498.212	-5233.587	7943.956	510.771	-5251.923	8009.191	503.440	-5263.868	8095.914	487.525	-5291.656	8158.329	500.239	-5329.965	8232.351	NA	NA	NA	NA	NA	NA
2291	12.79330	399.487	-4768.637	7591.616	420.666	-4849.508	7608.443	393.634	-4909.857	7619.524	345.520	-4984.374	7638.206	362.569	-5056.239	7673.401	398.847	-5108.080	7716.315	429.504	-5150.269	7766.690	455.127	-5184.738	7817.888	481.057	-5205.320	7870.208	499.599	-5231.617	7930.044	512.802	-5249.614	7995.195	507.346	-5260.723	8081.942	490.000	-5286.384	8145.226	500.234	-5323.525	8219.866	NA	NA	NA	NA	NA	NA
2292	12.79888	396.306	-4770.864	7572.512	418.803	-4851.232	7589.778	393.302	-4911.802	7602.534	343.631	-4984.454	7623.584	361.112	-5055.785	7659.767	398.982	-5106.917	7702.325	430.804	-5147.914	7752.412	453.760	-5181.760	7806.350	482.279	-5203.202	7856.081	500.820	-5229.708	7915.795	514.865	-5247.223	7980.978	510.989	-5257.492	8067.585	492.712	-5281.049	8131.790	489.853	-5314.806	8211.999	NA	NA	NA	NA	NA	NA
2293	12.80447	393.154	-4773.294	7553.251	416.853	-4853.169	7571.044	393.047	-4913.776	7585.424	341.754	-4984.590	7608.812	359.600	-5055.353	7645.910	398.987	-5105.592	7688.063	432.015	-5145.885	7737.892	454.962	-5179.438	7791.874	483.357	-5201.093	7841.707	502.112	-5227.721	7901.298	516.813	-5244.660	7966.419	514.431	-5253.945	8052.912	495.661	-5275.746	8118.094	489.674	-5306.916	8200.048	NA	NA	NA	NA	NA	NA
2294	12.81006	390.000	-4775.883	7533.804	414.804	-4855.271	7552.227	392.839	-4915.924	7568.168	339.981	-4984.685	7593.925	357.981	-5054.957	7631.931	398.854	-5104.356	7673.625	433.249	-5143.817	7724.246	456.162	-5177.094	7777.126	482.084	-5198.973	7831.050	502.598	-5225.276	7888.796	518.891	-5241.639	7951.138	517.653	-5250.706	8038.165	499.012	-5271.100	8103.589	490.308	-5298.131	8187.262	NA	NA	NA	NA	NA	NA
2295	12.81564	386.857	-4778.591	7514.183	412.633	-4857.342	7533.268	392.691	-4917.911	7550.782	338.192	-4984.783	7578.921	356.261	-5054.509	7617.691	398.546	-5103.025	7658.950	434.351	-5141.606	7709.033	457.367	-5174.770	7762.003	483.311	-5196.817	7815.791	503.828	-5223.015	7873.704	520.688	-5239.157	7935.858	520.810	-5247.557	8022.878	502.167	-5265.940	8089.017	490.662	-5289.333	8173.665	495.786	-5311.309	8262.418	NA	NA	NA
