NO_OF_FRAMES	299
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-25, 16:50:40	2198.08520422
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
2150	12.00559	-57.262	-4838.411	8318.970	-12.677	-4884.213	8306.265	36.188	-4877.419	8279.988	NA	NA	NA	139.985	-4849.625	8228.960	192.914	-4889.226	8207.529	248.106	-4924.487	8195.153	292.013	-4949.088	8194.957	345.406	-4966.359	8201.246	391.797	-4987.252	8205.228	431.364	-5036.934	8220.952	402.293	-5085.797	8232.537	386.796	-5147.061	8237.787	NA	NA	NA	362.702	-5287.169	8185.124
2151	12.01117	-65.775	-4832.481	8315.925	-22.639	-4879.144	8301.312	26.355	-4874.789	8276.609	NA	NA	NA	130.836	-4842.721	8227.099	184.309	-4881.334	8205.047	239.361	-4916.200	8191.394	281.414	-4944.138	8191.250	332.360	-4966.544	8200.227	379.018	-4986.303	8206.295	426.706	-5028.277	8221.385	407.440	-5078.895	8233.027	383.253	-5137.511	8232.890	NA	NA	NA	384.145	-5281.088	8171.345
2152	12.01676	-74.016	-4826.603	8312.238	-32.415	-4874.320	8295.979	16.795	-4872.357	8272.738	NA	NA	NA	122.117	-4835.650	8225.360	176.015	-4873.648	8202.433	230.628	-4908.656	8187.962	271.164	-4938.877	8188.149	319.672	-4965.775	8198.415	365.764	-4985.442	8206.169	419.038	-5020.672	8221.495	411.607	-5071.576	8234.539	381.557	-5127.175	8228.144	NA	NA	NA	390.765	-5270.663	8172.181
2153	12.02235	NA	NA	NA	-41.827	-4869.247	8290.077	7.796	-4869.672	8268.691	NA	NA	NA	113.428	-4829.030	8222.971	167.510	-4866.181	8199.798	221.832	-4901.756	8184.875	261.114	-4933.576	8185.218	307.554	-4963.921	8196.119	352.614	-4984.702	8204.884	409.282	-5012.979	8221.008	413.706	-5063.297	8236.829	383.219	-5117.318	8224.619	394.269	-5220.088	8254.734	401.215	-5256.724	8179.142
2154	12.02793	NA	NA	NA	-50.747	-4864.112	8283.777	-1.032	-4867.378	8264.546	NA	NA	NA	104.651	-4822.010	8220.190	159.038	-4858.987	8196.990	212.920	-4895.336	8181.867	251.356	-4928.100	8182.148	295.892	-4961.146	8193.520	339.718	-4983.787	8202.913	398.336	-5007.223	8219.620	420.016	-5057.849	8235.521	387.798	-5108.670	8223.568	385.401	-5210.509	8248.107	408.063	-5247.580	8186.606
2155	12.03352	NA	NA	NA	-59.291	-4858.677	8277.031	-9.662	-4864.790	8260.149	NA	NA	NA	95.705	-4815.247	8217.149	150.231	-4838.317	8198.238	203.926	-4889.139	8178.848	241.845	-4922.444	8178.862	284.786	-4957.646	8190.466	327.202	-4982.124	8200.479	386.589	-5002.933	8217.360	417.633	-5048.215	8236.217	392.775	-5101.712	8224.766	376.293	-5201.266	8239.916	413.472	-5240.229	8195.187
2156	12.03911	-104.101	-4803.437	8288.749	-67.953	-4853.516	8270.409	-18.244	-4861.817	8255.683	NA	NA	NA	86.752	-4808.975	8213.948	141.491	-4831.707	8195.412	194.857	-4883.021	8175.683	232.448	-4916.656	8175.499	274.151	-4953.387	8187.167	315.305	-4979.582	8197.714	373.777	-4999.775	8215.952	413.516	-5038.333	8235.513	397.056	-5093.991	8227.399	368.990	-5192.139	8230.274	416.985	-5235.009	8203.421
2157	12.04469	-111.268	-4797.583	8280.850	-75.233	-4848.773	8261.996	-25.186	-4845.322	8254.300	NA	NA	NA	77.793	-4802.226	8210.700	132.720	-4825.424	8192.129	185.879	-4876.923	8172.281	223.276	-4910.756	8171.930	264.027	-4948.602	8183.623	303.917	-4976.323	8194.505	362.612	-4997.703	8211.333	406.962	-5029.321	8234.536	399.295	-5085.871	8230.092	368.206	-5185.101	8216.955	414.382	-5231.123	8211.740
2158	12.05028	-118.560	-4791.573	8272.598	-74.604	-4845.787	8246.364	-33.948	-4842.271	8249.174	NA	NA	NA	68.672	-4796.489	8206.888	123.941	-4818.721	8188.629	176.873	-4870.817	8168.714	214.263	-4904.733	8168.182	254.313	-4943.454	8179.572	293.046	-4972.546	8190.728	350.770	-4995.822	8207.965	399.185	-5020.066	8232.169	402.171	-5077.767	8231.782	369.792	-5176.403	8207.254	398.717	-5226.542	8216.683
2159	12.05587	-125.736	-4785.347	8264.145	-85.321	-4840.074	8241.135	-42.853	-4839.228	8243.746	NA	NA	NA	59.571	-4790.499	8202.969	114.961	-4813.968	8184.250	168.011	-4864.694	8164.922	205.415	-4898.633	8164.188	244.857	-4938.105	8175.149	282.641	-4968.315	8186.351	338.228	-4993.718	8205.852	386.402	-5012.819	8232.447	402.759	-5070.337	8233.155	373.539	-5167.445	8199.191	389.481	-5222.544	8214.753
