NO_OF_FRAMES	279
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-21, 14:48:07	86234.03236097
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
2976	16.62011	116.584	-4661.162	8461.694	139.581	-4701.570	8471.727	184.763	-4743.854	8433.477	191.146	-4764.312	8368.111	208.616	-4795.796	8315.688	246.293	-4842.711	8267.229	300.368	-4900.944	8236.469	344.147	-4947.867	8206.489	379.229	-4978.106	8178.305	420.911	-5014.431	8172.138	444.393	-5044.712	8204.739	452.527	-5056.014	8274.391	501.890	-5114.661	8255.973	459.552	-5213.644	8261.444	433.082	-5296.239	8300.636
2977	16.62570	111.708	-4650.682	8461.772	133.106	-4692.435	8472.188	177.649	-4736.800	8436.190	182.990	-4755.981	8370.313	199.009	-4786.656	8317.011	235.469	-4832.700	8266.815	289.933	-4889.658	8234.323	335.135	-4937.916	8208.486	370.522	-4970.423	8183.355	412.739	-5006.806	8174.723	440.430	-5039.607	8201.354	448.635	-5052.212	8272.797	501.463	-5112.818	8260.773	457.294	-5210.169	8262.397	435.489	-5294.184	8305.764
2978	16.63128	106.956	-4640.537	8461.246	126.618	-4683.223	8472.193	170.335	-4729.614	8438.436	175.003	-4748.075	8372.236	189.664	-4777.684	8317.981	225.082	-4822.865	8266.153	279.677	-4878.699	8231.901	325.614	-4927.939	8209.457	361.630	-4962.736	8188.556	404.034	-4998.837	8178.203	435.982	-5033.717	8198.355	446.250	-5055.177	8267.260	500.374	-5110.693	8266.121	NA	NA	NA	437.655	-5292.175	8311.495
2979	16.63687	102.210	-4630.487	8460.168	120.223	-4674.139	8471.695	162.963	-4722.797	8440.189	167.332	-4740.465	8373.804	180.558	-4768.969	8318.495	215.223	-4813.076	8265.284	269.826	-4868.016	8229.404	315.733	-4917.978	8209.396	352.363	-4954.501	8193.267	394.904	-4991.211	8182.682	430.825	-5027.197	8196.191	444.038	-5056.030	8260.698	498.826	-5107.843	8271.939	NA	NA	NA	440.431	-5290.236	8317.479
2980	16.64246	97.507	-4620.521	8458.529	113.979	-4665.126	8470.369	155.515	-4716.033	8441.500	159.908	-4733.024	8374.963	171.773	-4760.158	8318.555	205.705	-4803.399	8264.086	260.060	-4857.842	8226.864	307.050	-4908.463	8209.633	343.967	-4946.667	8197.975	385.467	-4983.271	8188.076	424.686	-5020.529	8195.204	442.280	-5056.617	8252.864	496.114	-5104.557	8277.668	NA	NA	NA	443.931	-5287.962	8323.405
2981	16.64804	92.848	-4610.864	8456.349	107.852	-4656.127	8468.326	147.764	-4709.683	8442.414	152.598	-4725.754	8375.640	163.621	-4751.362	8318.369	196.672	-4793.853	8262.848	250.389	-4847.886	8224.413	297.852	-4899.037	8208.331	335.296	-4938.015	8201.506	375.972	-4975.525	8193.683	417.103	-5013.354	8195.856	441.083	-5055.895	8243.120	491.534	-5101.123	8282.747	NA	NA	NA	448.793	-5287.335	8327.688
2982	16.65363	88.277	-4601.313	8453.769	102.608	-4646.004	8466.749	139.696	-4703.566	8442.853	145.588	-4718.304	8375.979	155.811	-4742.362	8317.803	187.891	-4784.498	8261.431	241.032	-4838.560	8222.387	288.370	-4889.183	8206.332	325.810	-4929.037	8202.987	366.273	-4967.490	8198.925	408.478	-5006.005	8197.375	438.695	-5053.938	8235.937	486.047	-5100.915	8287.990	NA	NA	NA	453.720	-5280.915	8333.362
2983	16.65922	83.825	-4592.094	8450.681	96.690	-4636.861	8463.983	131.230	-4697.467	8442.832	138.684	-4710.933	8375.941	148.262	-4733.324	8316.874	179.384	-4775.188	8259.876	231.951	-4829.525	8220.587	279.516	-4879.845	8204.535	316.586	-4919.577	8203.378	356.595	-4959.303	8202.881	398.920	-4998.617	8199.560	435.374	-5049.171	8227.870	478.584	-5097.766	8290.580	NA	NA	NA	461.093	-5276.157	8335.537
2984	16.66480	79.456	-4583.073	8447.012	90.671	-4627.941	8460.340	122.436	-4691.342	8442.280	131.865	-4703.591	8375.507	140.850	-4724.249	8315.627	171.133	-4765.976	8258.087	223.078	-4820.860	8218.881	271.089	-4870.803	8202.959	307.941	-4910.454	8203.104	347.078	-4951.287	8205.586	388.950	-4991.758	8202.053	430.288	-5043.072	8221.198	469.518	-5094.615	8286.625	NA	NA	NA	470.498	-5272.988	8331.744
2985	16.67039	75.195	-4574.499	8442.895	84.302	-4619.565	8455.890	113.279	-4685.083	8441.112	125.058	-4695.892	8374.618	133.705	-4715.259	8314.215	163.320	-4757.014	8256.413	214.443	-4812.539	8217.205	262.950	-4862.033	8201.518	299.715	-4901.706	8202.300	337.752	-4943.304	8206.889	378.950	-4984.834	8204.195	423.949	-5032.211	8213.357	460.218	-5093.021	8281.379	NA	NA	NA	479.511	-5264.524	8324.944
