NO_OF_FRAMES	245
NO_OF_CAMERAS	23
NO_OF_MARKERS	16
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-29, 11:40:07	8561.88152819
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	16 X	16 Y	16 Z	
19311	107.87709	NA	NA	NA	NA	NA	NA	450.707	-4974.980	7778.900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19312	107.88268	NA	NA	NA	NA	NA	NA	450.067	-4973.838	7773.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19313	107.88827	NA	NA	NA	NA	NA	NA	449.348	-4972.695	7768.010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19314	107.89385	NA	NA	NA	NA	NA	NA	448.597	-4971.539	7762.120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19315	107.89944	NA	NA	NA	NA	NA	NA	459.886	-4971.647	7745.068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19316	107.90503	NA	NA	NA	NA	NA	NA	471.144	-4971.727	7727.752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19317	107.91061	NA	NA	NA	NA	NA	NA	470.300	-4970.488	7721.072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19318	107.91620	478.015	-4896.700	7640.238	NA	NA	NA	469.412	-4969.263	7714.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19319	107.92179	478.649	-4895.912	7633.670	NA	NA	NA	468.285	-4968.341	7707.090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19320	107.92737	479.372	-4895.184	7626.764	NA	NA	NA	467.095	-4967.316	7699.754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19321	107.93296	480.132	-4894.503	7619.668	NA	NA	NA	466.092	-4966.120	7691.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19322	107.93855	480.946	-4893.761	7612.439	NA	NA	NA	464.958	-4964.851	7683.700	499.413	-4999.583	7691.781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19323	107.94413	481.788	-4893.112	7604.718	NA	NA	NA	463.829	-4964.106	7675.201	498.422	-4998.694	7682.410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19324	107.94972	482.638	-4892.318	7596.815	NA	NA	NA	462.618	-4963.037	7666.386	497.381	-4997.774	7672.826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19325	107.95531	483.497	-4891.727	7588.522	NA	NA	NA	461.456	-4961.812	7657.219	496.066	-4996.828	7663.288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19326	107.96089	484.332	-4891.139	7579.875	NA	NA	NA	460.251	-4961.162	7647.774	495.083	-4995.807	7653.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19327	107.96648	485.118	-4890.560	7571.085	NA	NA	NA	459.085	-4959.977	7637.947	493.934	-4995.068	7643.157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19328	107.97207	485.977	-4889.863	7561.818	NA	NA	NA	458.048	-4959.090	7627.655	492.851	-4993.818	7632.840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19329	107.97765	486.809	-4889.183	7552.257	NA	NA	NA	456.619	-4957.744	7617.305	491.481	-4992.941	7622.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19330	107.98324	487.614	-4888.519	7542.386	NA	NA	NA	455.363	-4956.517	7606.408	490.173	-4991.871	7611.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19331	107.98883	488.388	-4887.870	7532.191	NA	NA	NA	454.176	-4955.672	7595.204	488.959	-4990.808	7600.833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19332	107.99441	489.132	-4887.237	7521.658	NA	NA	NA	453.094	-4954.416	7583.598	487.820	-4989.333	7589.413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19333	108.00000	489.843	-4886.619	7510.773	NA	NA	NA	452.076	-4952.998	7571.673	486.568	-4988.678	7577.644	500.289	-5035.666	7620.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19334	108.00559	490.521	-4886.016	7499.520	NA	NA	NA	451.101	-4952.288	7559.619	485.222	-4987.099	7565.638	500.680	-5034.275	7608.040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19335	108.01117	491.163	-4885.427	7487.885	NA	NA	NA	449.962	-4950.761	7547.372	484.084	-4986.293	7553.110	500.929	-5032.747	7595.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19336	108.01676	491.769	-4884.854	7475.854	NA	NA	NA	448.882	-4949.251	7534.823	482.743	-4984.622	7540.453	501.290	-5031.215	7581.862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19337	108.02235	NA	NA	NA	NA	NA	NA	447.904	-4948.021	7521.870	481.482	-4983.316	7527.504	501.571	-5029.651	7568.263	473.089	-5057.814	7612.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19338	108.02793	NA	NA	NA	NA	NA	NA	428.417	-4944.190	7527.792	480.156	-4981.864	7514.419	523.536	-5027.350	7533.043	469.944	-5063.349	7582.808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19339	108.03352	NA	NA	NA	NA	NA	NA	427.812	-4942.605	7514.602	478.714	-4980.281	7501.200	523.366	-5026.042	7519.064	471.554	-5063.441	7568.056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19340	108.03911	NA	NA	NA	NA	NA	NA	NA	NA	NA	477.562	-4978.866	7487.420	523.062	-5024.006	7504.771	472.904	-5062.719	7552.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19341	108.04469	NA	NA	NA	NA	NA	NA	NA	NA	NA	476.219	-4976.975	7473.543	522.569	-5021.112	7490.131	474.521	-5062.394	7536.809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19342	108.05028	NA	NA	NA	463.693	-4905.532	7424.906	NA	NA	NA	475.018	-4975.093	7459.324	522.119	-5019.073	7474.983	476.065	-5061.936	7521.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19343	108.05587	NA	NA	NA	464.264	-4904.386	7410.722	NA	NA	NA	473.768	-4973.341	7444.752	521.521	-5017.204	7459.474	477.646	-5061.263	7505.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19344	108.06145	NA	NA	NA	464.785	-4903.160	7396.171	NA	NA	NA	472.551	-4971.192	7429.990	520.749	-5015.160	7443.609	477.992	-5068.856	7486.737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19345	108.06704	NA	NA	NA	462.259	-4900.009	7396.980	NA	NA	NA	471.139	-4969.000	7415.100	520.094	-5013.261	7427.189	482.568	-5071.450	7454.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19346	108.07263	NA	NA	NA	466.038	-4901.037	7366.175	NA	NA	NA	470.016	-4966.549	7399.707	519.211	-5011.195	7410.429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19347	108.07821	NA	NA	NA	466.773	-4899.913	7350.622	NA	NA	NA	468.635	-4964.146	7384.382	518.268	-5009.240	7393.253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19348	108.08380	NA	NA	NA	465.882	-4892.435	7351.020	NA	NA	NA	467.100	-4961.667	7368.930	517.123	-5007.155	7375.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19349	108.08939	NA	NA	NA	468.443	-4897.395	7318.592	NA	NA	NA	465.616	-4959.338	7353.115	515.849	-5005.215	7357.575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19350	108.09497	NA	NA	NA	469.243	-4896.224	7302.153	NA	NA	NA	464.081	-4956.857	7337.018	514.383	-5003.247	7339.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	474.562	-4958.267	7601.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19351	108.10056	NA	NA	NA	468.532	-4889.184	7301.174	NA	NA	NA	462.586	-4954.359	7320.611	512.671	-5001.484	7320.588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	474.239	-4957.818	7583.339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19352	108.10615	NA	NA	NA	471.041	-4893.589	7268.383	NA	NA	NA	461.169	-4951.974	7303.986	510.849	-4999.433	7301.834	NA	NA	NA	NA	NA	NA	494.679	-5055.981	7346.906	NA	NA	NA	NA	NA	NA	NA	NA	NA	473.826	-4957.670	7564.710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19353	108.11173	NA	NA	NA	472.021	-4892.454	7250.958	NA	NA	NA	459.849	-4949.664	7287.000	509.059	-4997.666	7282.734	NA	NA	NA	NA	NA	NA	495.573	-5061.262	7338.686	NA	NA	NA	NA	NA	NA	NA	NA	NA	471.378	-4958.366	7547.678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19354	108.11732	NA	NA	NA	472.950	-4891.291	7233.150	NA	NA	NA	458.541	-4947.322	7269.918	507.133	-4995.863	7263.584	NA	NA	NA	NA	NA	NA	496.431	-5061.791	7318.671	NA	NA	NA	NA	NA	NA	NA	NA	NA	470.766	-4958.469	7528.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
