NO_OF_FRAMES	257
NO_OF_CAMERAS	23
NO_OF_MARKERS	13
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-26, 14:49:28	81325.30273216
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	
2723	15.20670	274.584	-4310.534	7886.792	277.525	-4366.005	7901.331	NA	NA	NA	280.868	-4485.375	7938.517	282.279	-4542.741	7965.081	292.819	-4603.529	7994.996	314.197	-4665.059	8015.994	346.160	-4712.956	8036.287	388.212	-4766.154	8071.115	427.845	-4813.896	8116.872	464.340	-4852.725	8153.175	521.050	-4901.369	8190.475	575.862	-4984.017	8242.607
2724	15.21229	274.124	-4304.777	7872.817	276.339	-4360.439	7887.379	279.452	-4422.725	7908.791	280.719	-4475.358	7927.711	281.855	-4532.460	7955.175	289.967	-4596.769	7983.735	312.677	-4657.750	8007.243	342.631	-4706.445	8026.063	385.500	-4759.221	8060.500	426.093	-4805.561	8106.920	462.721	-4842.623	8145.366	519.229	-4888.022	8186.309	579.695	-4965.940	8240.689
2725	15.21788	273.587	-4299.049	7858.672	275.319	-4354.982	7873.229	280.534	-4415.985	7893.618	279.314	-4470.041	7914.293	280.362	-4526.804	7942.677	287.465	-4589.790	7972.350	309.177	-4650.646	7996.471	339.569	-4699.852	8015.832	382.390	-4752.453	8050.981	424.633	-4797.525	8096.693	461.143	-4833.500	8137.639	514.143	-4874.711	8182.979	583.743	-4948.425	8236.096
2726	15.22346	274.087	-4284.919	7848.405	274.480	-4349.481	7858.970	279.859	-4410.791	7880.445	278.556	-4464.448	7900.972	278.722	-4521.065	7930.617	289.935	-4582.723	7957.445	306.411	-4643.979	7985.442	336.272	-4693.378	8006.613	379.882	-4745.740	8040.346	423.250	-4789.786	8086.189	459.814	-4823.622	8128.863	511.957	-4861.218	8177.734	586.254	-4929.649	8232.494
2727	15.22905	273.577	-4280.211	7833.481	273.681	-4344.052	7844.539	280.191	-4405.566	7862.234	278.179	-4458.601	7887.438	277.895	-4514.870	7917.488	287.992	-4576.338	7945.258	303.881	-4637.385	7974.101	333.451	-4686.695	7995.864	377.522	-4738.884	8029.487	421.827	-4781.964	8075.371	458.643	-4813.514	8119.488	509.763	-4847.494	8171.744	587.606	-4910.246	8228.150
2728	15.23464	272.890	-4275.704	7818.209	271.503	-4338.153	7831.207	280.280	-4399.886	7847.822	278.091	-4452.591	7873.546	277.724	-4508.491	7903.398	282.252	-4570.601	7935.558	301.664	-4630.910	7962.497	330.793	-4680.069	7984.797	375.137	-4731.951	8018.560	420.396	-4773.934	8064.280	457.591	-4803.320	8109.506	507.662	-4833.503	8164.950	588.194	-4889.830	8223.247
2729	15.24022	271.936	-4271.114	7802.568	271.251	-4332.845	7817.118	277.871	-4393.787	7833.807	278.422	-4446.506	7859.651	277.330	-4502.451	7889.502	281.366	-4564.691	7922.506	300.289	-4624.919	7950.775	328.130	-4673.474	7973.589	372.917	-4725.154	8007.468	418.935	-4765.842	8053.011	456.416	-4793.098	8099.065	505.459	-4819.445	8157.412	588.278	-4869.848	8218.277
2730	15.24581	270.911	-4266.342	7786.866	270.963	-4327.311	7802.181	262.572	-4385.505	7815.857	277.352	-4444.927	7843.033	276.019	-4500.243	7873.461	280.990	-4558.188	7909.583	298.424	-4618.743	7938.298	325.592	-4666.943	7962.021	370.654	-4718.468	7996.108	417.416	-4757.786	8041.675	455.192	-4782.959	8088.475	503.440	-4805.423	8149.050	586.994	-4849.267	8213.553
2731	15.25140	268.639	-4264.468	7770.583	270.381	-4321.620	7786.276	262.385	-4379.931	7801.000	276.609	-4439.422	7828.013	275.214	-4494.497	7858.788	279.835	-4551.822	7895.831	296.397	-4612.635	7925.583	322.758	-4660.507	7950.120	368.056	-4711.577	7984.526	415.667	-4749.668	8030.255	453.810	-4772.882	8077.641	501.523	-4791.520	8139.812	585.336	-4829.165	8207.983
2732	15.25698	267.765	-4259.023	7754.709	270.944	-4316.720	7770.349	272.499	-4375.301	7789.134	276.228	-4429.594	7814.772	274.899	-4485.673	7845.222	278.180	-4545.746	7881.430	294.268	-4604.900	7913.083	319.773	-4653.893	7937.888	365.139	-4704.744	7972.631	413.245	-4741.664	8020.071	452.416	-4762.797	8066.601	499.864	-4778.138	8129.940	582.776	-4809.130	8202.154
2733	15.26257	267.018	-4253.545	7738.613	269.046	-4310.900	7755.221	273.510	-4370.192	7774.717	273.254	-4424.508	7799.968	274.152	-4479.484	7830.249	276.604	-4539.032	7867.054	291.249	-4597.999	7899.469	316.890	-4647.390	7925.378	362.065	-4697.779	7960.559	411.079	-4733.536	8008.527	450.829	-4752.871	8055.471	498.262	-4764.600	8119.252	579.480	-4789.208	8195.813
2734	15.26816	266.334	-4248.016	7722.433	268.062	-4305.575	7739.080	272.672	-4364.790	7758.834	272.351	-4419.088	7784.173	273.372	-4473.904	7814.742	275.384	-4532.701	7852.477	288.972	-4591.237	7885.871	314.165	-4640.634	7912.657	359.138	-4690.948	7948.390	408.898	-4725.059	7996.876	448.685	-4742.721	8044.767	496.721	-4751.208	8108.141	575.830	-4769.229	8188.842
2735	15.27374	265.955	-4242.605	7706.293	267.069	-4300.171	7722.586	271.735	-4359.538	7742.570	271.730	-4413.502	7768.096	272.988	-4468.191	7799.156	274.439	-4526.492	7837.410	286.689	-4584.831	7872.911	311.650	-4633.896	7899.501	356.232	-4683.983	7936.064	406.329	-4715.581	7985.936	446.978	-4732.235	8032.928	495.067	-4737.615	8096.499	571.760	-4749.182	8181.054
2736	15.27933	265.564	-4237.376	7689.861	266.021	-4294.869	7705.909	271.067	-4354.104	7726.677	271.292	-4407.928	7751.762	271.436	-4462.326	7784.268	273.692	-4520.375	7822.046	284.929	-4578.390	7858.486	309.220	-4627.128	7886.054	353.580	-4676.845	7923.361	404.030	-4707.273	7973.557	445.274	-4721.743	8020.623	493.369	-4723.970	8084.285	567.788	-4731.509	8171.561
2737	15.28492	264.888	-4232.082	7673.031	264.985	-4289.426	7689.044	270.316	-4348.824	7709.817	270.928	-4402.309	7735.162	271.362	-4456.440	7768.103	273.115	-4514.409	7806.354	283.422	-4571.916	7843.748	306.792	-4620.401	7872.299	350.895	-4669.762	7910.481	401.603	-4698.945	7961.016	443.383	-4711.318	8007.973	491.475	-4710.270	8071.745	563.201	-4712.132	8161.782
2738	15.29050	264.090	-4226.751	7656.044	263.983	-4284.111	7672.064	269.438	-4343.469	7692.763	270.637	-4396.869	7719.086	271.284	-4450.712	7751.554	272.197	-4508.583	7791.534	282.137	-4565.467	7828.761	304.434	-4613.502	7858.285	348.244	-4662.588	7897.320	399.155	-4690.636	7948.196	441.393	-4700.954	7995.050	489.523	-4696.531	8058.629	558.432	-4692.541	8151.079
2739	15.29609	263.254	-4221.292	7638.757	263.084	-4278.663	7654.752	268.620	-4337.834	7675.566	269.994	-4391.480	7701.880	270.828	-4445.415	7735.170	270.233	-4502.430	7776.010	280.592	-4558.869	7813.416	302.117	-4606.748	7844.013	345.416	-4655.325	7884.104	396.694	-4682.372	7935.114	439.278	-4690.581	7981.908	487.412	-4682.871	8045.144	553.707	-4673.557	8139.030
2740	15.30168	262.326	-4215.808	7621.311	262.226	-4273.291	7637.183	267.669	-4332.423	7658.369	269.221	-4386.183	7684.371	270.196	-4439.977	7717.682	269.417	-4496.379	7759.169	279.048	-4552.093	7797.677	299.821	-4599.701	7829.381	342.398	-4648.170	7870.522	394.166	-4674.110	7921.626	436.893	-4680.033	7968.960	485.269	-4669.304	8031.142	548.824	-4654.776	8126.217
2741	15.30726	261.450	-4210.329	7603.552	261.461	-4267.835	7619.416	266.511	-4326.906	7640.700	268.357	-4380.792	7666.655	269.707	-4434.709	7699.920	268.692	-4490.448	7741.958	276.264	-4545.372	7782.598	297.610	-4592.771	7814.500	339.497	-4640.897	7856.707	391.563	-4665.891	7907.986	434.655	-4669.774	7955.038	482.978	-4655.798	8016.713	544.166	-4636.382	8112.542
2742	15.31285	260.715	-4204.872	7585.620	260.656	-4262.456	7601.459	265.527	-4321.478	7622.869	267.467	-4375.405	7648.719	269.265	-4429.326	7681.895	268.101	-4484.707	7724.429	274.939	-4538.734	7766.151	295.553	-4585.604	7799.338	336.596	-4633.430	7842.595	388.929	-4657.640	7894.093	432.245	-4659.644	7940.915	480.395	-4642.251	8001.856	539.479	-4618.067	8097.858
2743	15.31844	260.014	-4199.524	7567.540	259.866	-4257.057	7583.335	264.396	-4316.208	7604.579	266.636	-4370.083	7630.468	268.866	-4423.917	7663.674	267.574	-4478.996	7706.594	273.706	-4532.272	7749.374	292.006	-4578.369	7784.924	333.897	-4625.924	7828.213	386.175	-4649.395	7880.040	429.626	-4649.564	7926.566	477.755	-4629.023	7986.654	534.828	-4599.911	8082.512
2744	15.32402	259.328	-4194.193	7549.268	259.164	-4251.683	7564.935	263.420	-4310.755	7586.261	265.760	-4364.704	7612.043	268.454	-4418.566	7645.214	267.144	-4473.255	7688.476	272.512	-4525.780	7732.282	290.054	-4571.131	7769.087	331.235	-4618.246	7813.524	383.406	-4641.156	7865.766	427.010	-4639.439	7911.980	474.877	-4615.806	7971.133	530.544	-4581.759	8066.180
2745	15.32961	258.663	-4188.821	7530.532	258.470	-4246.279	7546.325	262.251	-4305.412	7567.536	264.832	-4359.347	7593.248	268.056	-4413.199	7626.338	266.799	-4467.562	7670.026	271.435	-4519.333	7714.869	288.077	-4563.983	7752.956	328.606	-4610.406	7798.611	380.539	-4632.834	7851.230	424.234	-4629.509	7897.086	471.954	-4602.721	7955.186	526.189	-4563.847	8049.149
2746	15.33520	258.102	-4183.451	7511.732	257.710	-4240.859	7527.539	261.256	-4300.004	7548.739	263.841	-4354.042	7574.259	267.545	-4407.933	7607.256	266.462	-4461.944	7651.354	270.346	-4512.842	7697.160	287.519	-4556.869	7735.413	326.000	-4602.467	7783.310	377.702	-4624.371	7836.406	421.417	-4619.601	7881.969	468.936	-4589.797	7938.940	521.880	-4546.159	8031.423
2747	15.34078	257.503	-4178.064	7492.678	256.978	-4235.430	7508.439	260.123	-4294.632	7529.686	262.860	-4348.762	7555.001	267.017	-4402.705	7587.853	266.118	-4456.265	7632.305	269.307	-4506.362	7679.120	285.594	-4549.534	7718.577	323.312	-4594.578	7767.711	374.733	-4615.808	7821.435	418.579	-4609.733	7866.658	465.822	-4577.088	7922.316	517.775	-4528.755	8012.996
2748	15.34637	257.222	-4172.744	7473.546	256.198	-4230.074	7489.273	259.042	-4289.165	7510.474	261.806	-4343.492	7535.509	266.437	-4397.449	7568.224	265.783	-4450.662	7612.975	268.312	-4499.857	7660.759	283.669	-4542.301	7701.484	320.689	-4586.511	7751.832	371.700	-4607.124	7806.188	415.616	-4599.857	7851.015	462.632	-4564.569	7905.451	513.582	-4511.551	7993.971
2749	15.35196	256.942	-4167.446	7453.935	255.406	-4224.680	7469.765	257.902	-4283.871	7490.841	260.808	-4338.249	7515.695	265.831	-4392.204	7548.263	265.490	-4445.139	7593.424	267.427	-4493.392	7642.088	281.917	-4534.903	7683.935	318.011	-4578.398	7735.630	368.721	-4598.320	7790.595	412.587	-4590.030	7835.226	459.475	-4552.326	7888.267	509.180	-4494.668	7974.668
2750	15.35754	256.631	-4162.093	7434.193	254.702	-4219.305	7450.129	256.679	-4278.396	7471.085	259.719	-4333.062	7495.632	265.237	-4386.931	7528.107	265.189	-4439.530	7573.544	266.540	-4487.013	7623.084	278.948	-4527.509	7666.976	315.423	-4570.210	7719.115	365.615	-4589.446	7774.844	409.546	-4580.217	7819.155	456.203	-4540.163	7870.782	505.273	-4478.014	7954.083
2751	15.36313	256.455	-4156.771	7414.287	254.062	-4213.947	7430.209	255.587	-4273.121	7451.068	258.647	-4327.812	7475.279	264.591	-4381.782	7507.660	264.855	-4433.986	7553.329	265.737	-4480.666	7603.776	277.257	-4520.211	7648.801	312.828	-4561.968	7702.153	362.429	-4580.463	7758.713	406.509	-4570.343	7802.469	453.011	-4528.280	7853.073	501.107	-4461.492	7933.421
2752	15.36872	256.247	-4151.510	7394.090	253.432	-4208.610	7409.961	254.351	-4267.919	7430.782	257.539	-4322.602	7454.718	263.903	-4376.609	7486.986	264.502	-4428.560	7532.947	264.946	-4474.416	7584.098	275.660	-4512.856	7630.232	310.265	-4553.649	7684.879	359.232	-4571.436	7742.321	403.256	-4560.467	7785.957	446.631	-4516.349	7836.743	497.050	-4445.378	7912.180
2753	15.37430	256.033	-4146.165	7373.659	252.899	-4203.395	7389.465	253.190	-4262.531	7410.381	256.403	-4317.438	7433.940	263.207	-4371.414	7466.118	264.173	-4423.096	7512.283	264.178	-4468.126	7564.111	274.019	-4505.604	7611.301	307.603	-4545.233	7667.401	355.964	-4562.288	7725.663	399.900	-4550.521	7769.121	443.388	-4504.682	7818.379	489.944	-4429.180	7892.179
2754	15.37989	255.989	-4140.964	7353.008	252.451	-4198.117	7368.730	252.083	-4257.292	7389.621	255.224	-4312.182	7413.002	262.478	-4366.210	7444.963	263.799	-4417.690	7491.326	263.433	-4461.925	7543.868	273.561	-4498.380	7591.220	305.057	-4536.743	7649.495	352.689	-4553.071	7708.611	396.399	-4540.563	7752.148	442.881	-4493.318	7798.328	486.187	-4413.917	7870.049
2755	15.38547	255.892	-4135.767	7332.089	252.162	-4192.800	7347.695	250.977	-4252.053	7368.511	254.131	-4306.922	7391.798	261.660	-4361.055	7423.655	263.398	-4412.292	7470.143	262.688	-4455.793	7523.322	272.086	-4491.096	7571.625	302.499	-4528.343	7631.242	349.352	-4543.709	7691.343	392.893	-4530.572	7734.772	439.417	-4481.968	7779.573	482.322	-4399.185	7847.585
2756	15.39106	255.664	-4130.448	7310.939	251.839	-4187.574	7326.433	250.100	-4246.702	7347.306	252.939	-4301.712	7370.462	260.881	-4355.760	7402.121	262.961	-4406.923	7448.723	262.017	-4449.679	7502.482	269.618	-4483.754	7552.507	300.004	-4519.713	7612.660	345.992	-4534.182	7673.688	389.269	-4520.501	7717.307	433.507	-4470.545	7761.993	478.092	-4384.933	7825.072
2757	15.39665	255.404	-4125.181	7289.496	251.618	-4182.323	7304.952	249.274	-4241.365	7325.792	251.792	-4296.484	7348.891	259.963	-4350.535	7380.436	262.445	-4401.618	7427.076	261.395	-4443.548	7481.396	268.272	-4476.582	7532.211	297.568	-4511.047	7593.723	342.569	-4524.533	7655.820	385.522	-4510.290	7699.455	429.983	-4459.348	7742.790	474.103	-4371.092	7802.376
2758	15.40223	255.098	-4119.956	7267.855	251.484	-4177.001	7283.208	248.498	-4236.054	7304.080	250.663	-4291.123	7327.168	259.073	-4345.251	7358.503	261.926	-4396.222	7405.107	260.741	-4437.467	7460.032	266.943	-4469.440	7511.600	295.129	-4502.483	7574.421	339.122	-4514.858	7637.502	381.708	-4500.050	7681.305	426.284	-4448.267	7723.452	470.007	-4357.528	7779.587
2759	15.40782	254.760	-4114.636	7245.684	251.399	-4171.652	7261.125	247.878	-4230.694	7282.078	249.614	-4285.724	7305.184	258.081	-4339.951	7336.383	261.302	-4390.906	7382.945	260.101	-4431.409	7438.406	265.667	-4462.287	7490.702	292.722	-4493.851	7554.756	335.672	-4505.111	7618.908	377.841	-4489.791	7662.701	422.607	-4437.199	7703.801	465.656	-4344.595	7756.528
2760	15.41341	254.456	-4109.341	7223.341	251.325	-4166.381	7238.807	247.375	-4225.227	7259.895	248.595	-4280.368	7282.982	257.073	-4334.604	7314.101	260.637	-4385.610	7360.532	259.429	-4425.418	7416.460	264.436	-4455.187	7469.526	290.336	-4485.133	7534.723	332.161	-4495.227	7599.963	373.861	-4479.345	7643.977	418.784	-4426.140	7683.961	460.122	-4331.932	7733.635
2761	15.41899	254.166	-4104.087	7200.815	251.279	-4161.056	7216.293	246.920	-4219.864	7237.456	247.628	-4274.940	7260.596	256.018	-4329.250	7291.596	259.947	-4380.292	7338.016	258.854	-4419.581	7394.295	263.318	-4448.117	7448.106	287.909	-4476.520	7514.368	328.609	-4485.250	7580.617	369.738	-4468.940	7624.854	414.843	-4415.108	7663.847	456.761	-4319.498	7710.298
2762	15.42458	253.779	-4098.879	7177.708	251.194	-4155.687	7193.412	246.559	-4214.471	7214.713	246.689	-4269.481	7237.937	254.959	-4323.909	7268.886	259.166	-4374.914	7315.211	257.787	-4414.895	7371.162	262.131	-4440.969	7426.268	285.558	-4467.852	7493.579	324.813	-4475.305	7560.692	365.601	-4458.530	7605.424	410.936	-4404.167	7643.437	453.444	-4307.464	7686.867
2763	15.43017	253.506	-4093.708	7154.491	251.112	-4150.293	7170.327	246.242	-4209.083	7191.777	245.838	-4264.048	7215.118	253.894	-4318.547	7245.985	258.412	-4369.551	7292.183	257.190	-4409.197	7348.434	260.963	-4433.777	7404.191	283.233	-4459.103	7472.460	321.700	-4463.626	7541.730	361.360	-4447.907	7585.604	406.805	-4393.193	7622.741	450.175	-4295.657	7663.443
2764	15.43575	253.187	-4088.466	7130.699	250.977	-4145.000	7146.908	245.983	-4203.613	7168.541	244.985	-4258.580	7192.016	252.872	-4313.094	7222.833	257.598	-4364.152	7269.049	256.537	-4403.378	7325.439	259.652	-4428.426	7381.154	280.877	-4450.543	7450.945	317.973	-4453.792	7521.092	357.041	-4437.403	7565.435	402.568	-4382.292	7601.676	447.028	-4284.080	7639.829
2765	15.44134	252.930	-4083.251	7106.788	250.876	-4139.680	7123.242	245.683	-4198.169	7145.041	244.203	-4253.085	7168.729	251.862	-4307.639	7199.511	256.786	-4358.672	7245.668	255.914	-4397.702	7302.261	258.508	-4421.838	7358.367	278.569	-4441.920	7429.163	314.375	-4443.617	7500.228	352.631	-4426.628	7544.952	398.245	-4371.366	7580.443	443.887	-4272.827	7616.214
2766	15.44693	252.671	-4078.064	7082.639	250.758	-4134.343	7099.247	245.404	-4192.722	7121.327	243.467	-4247.520	7145.221	250.801	-4302.105	7176.003	255.977	-4353.107	7222.155	255.355	-4391.857	7278.948	257.395	-4415.119	7335.401	276.226	-4433.404	7406.969	310.598	-4433.645	7478.912	348.174	-4416.071	7524.035	393.885	-4360.512	7558.960	442.997	-4261.574	7591.994
2767	15.45251	252.408	-4072.816	7058.163	250.696	-4128.995	7074.940	245.186	-4187.241	7097.381	242.734	-4241.913	7121.470	249.865	-4296.524	7152.286	255.130	-4347.509	7198.416	254.690	-4385.950	7255.313	256.395	-4408.331	7312.231	273.942	-4424.847	7384.518	306.364	-4430.303	7453.248	343.591	-4405.316	7502.696	389.454	-4349.711	7537.108	440.150	-4250.570	7567.978
