NO_OF_FRAMES	268
NO_OF_CAMERAS	23
NO_OF_MARKERS	15
FREQUENCY	179
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-05-21, 16:38:46	92873.13232801
DATA_INCLUDED	3D
MARKER_NAMES	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15
Frame	Time	01 X	01 Y	01 Z	02 X	02 Y	02 Z	03 X	03 Y	03 Z	04 X	04 Y	04 Z	05 X	05 Y	05 Z	06 X	06 Y	06 Z	07 X	07 Y	07 Z	08 X	08 Y	08 Z	09 X	09 Y	09 Z	10 X	10 Y	10 Z	11 X	11 Y	11 Z	12 X	12 Y	12 Z	13 X	13 Y	13 Z	14 X	14 Y	14 Z	15 X	15 Y	15 Z	
6036	33.71508	282.839	-4508.407	8357.643	300.889	-4543.301	8370.556	318.997	-4612.531	8336.218	NA	NA	NA	NA	NA	NA	336.121	-4810.302	8288.416	377.384	-4879.053	8263.597	412.120	-4938.719	8247.976	NA	NA	NA	457.319	-5025.279	8192.959	484.314	-5061.495	8200.132	486.107	-5057.748	8266.780	504.360	-5097.856	8323.480	442.367	-5163.343	8338.747	408.795	-5232.459	8355.766
6037	33.72067	281.081	-4498.976	8358.547	298.842	-4534.426	8370.456	315.599	-4602.609	8333.384	NA	NA	NA	NA	NA	NA	329.164	-4801.192	8289.660	368.743	-4868.030	8259.183	406.315	-4927.069	8240.160	429.520	-4972.621	8226.515	451.522	-5016.046	8192.743	478.536	-5054.145	8194.935	486.517	-5059.197	8260.072	502.795	-5091.815	8326.494	443.391	-5162.979	8340.471	405.567	-5230.650	8349.151
6038	33.72626	279.419	-4489.680	8359.056	296.798	-4525.597	8369.434	312.192	-4593.002	8330.399	NA	NA	NA	NA	NA	NA	319.881	-4792.424	8293.734	359.517	-4857.348	8254.500	398.078	-4915.299	8234.042	422.612	-4960.846	8222.446	446.070	-5006.789	8192.842	472.601	-5046.563	8190.887	485.714	-5059.425	8253.035	488.590	-5087.547	8334.991	444.247	-5163.661	8342.571	401.001	-5227.136	8341.946
6039	33.73184	273.059	-4482.030	8368.201	NA	NA	NA	308.677	-4583.292	8327.226	NA	NA	NA	NA	NA	NA	313.653	-4783.351	8293.521	350.068	-4847.089	8249.943	389.526	-4903.793	8228.112	417.595	-4949.181	8216.022	440.694	-4997.320	8193.082	466.712	-5038.318	8187.843	483.917	-5059.582	8246.613	484.372	-5080.909	8335.656	445.268	-5164.863	8344.967	397.484	-5225.390	8333.298
6040	33.73743	271.203	-4473.469	8367.930	NA	NA	NA	304.405	-4573.956	8324.353	NA	NA	NA	NA	NA	NA	307.769	-4774.215	8292.382	340.884	-4837.197	8245.645	381.064	-4892.497	8220.938	409.705	-4937.493	8210.375	434.828	-4987.276	8192.701	460.734	-5029.317	8185.537	481.427	-5055.984	8239.621	481.229	-5074.693	8332.061	446.881	-5165.640	8347.637	395.015	-5222.585	8323.754
6041	33.74302	269.490	-4464.477	8366.915	NA	NA	NA	300.595	-4564.850	8321.875	NA	NA	NA	NA	NA	NA	302.251	-4765.023	8290.551	332.179	-4827.772	8241.311	372.440	-4881.711	8213.969	401.691	-4926.313	8203.973	428.154	-4976.581	8191.077	454.822	-5019.876	8183.537	478.411	-5052.136	8233.582	480.188	-5067.559	8327.407	449.382	-5165.375	8350.587	NA	NA	NA
6042	33.74860	267.282	-4455.936	8365.740	NA	NA	NA	297.144	-4555.810	8319.596	NA	NA	NA	NA	NA	NA	297.899	-4755.556	8287.662	324.131	-4818.497	8237.005	363.672	-4870.989	8207.282	393.436	-4915.300	8197.419	420.864	-4965.453	8188.073	448.831	-5009.824	8181.563	474.576	-5046.890	8228.012	480.212	-5064.077	8322.249	452.121	-5163.461	8353.539	NA	NA	NA
6043	33.75419	264.490	-4447.875	8364.017	NA	NA	NA	293.036	-4546.672	8318.962	NA	NA	NA	NA	NA	NA	292.443	-4745.745	8283.719	316.815	-4809.497	8233.159	354.887	-4861.262	8200.838	386.013	-4905.618	8191.466	413.564	-4954.188	8184.604	442.930	-4999.500	8179.353	470.232	-5041.821	8223.239	480.688	-5061.311	8317.063	455.099	-5162.695	8355.405	397.266	-5217.450	8286.990
6044	33.75978	264.626	-4422.781	8363.304	NA	NA	NA	290.157	-4537.016	8317.156	NA	NA	NA	NA	NA	NA	287.764	-4735.635	8278.937	309.956	-4800.400	8229.203	346.618	-4852.239	8195.024	377.671	-4895.816	8184.696	405.519	-4943.165	8179.548	437.174	-4988.958	8176.681	465.187	-5034.928	8218.102	479.738	-5063.063	8309.874	457.839	-5157.724	8358.092	402.778	-5215.618	8273.136
6045	33.76536	262.134	-4413.846	8360.075	NA	NA	NA	286.702	-4527.616	8315.535	308.560	-4582.745	8280.109	NA	NA	NA	NA	NA	NA	318.882	-4793.094	8224.067	338.491	-4843.464	8189.584	369.148	-4886.182	8177.702	397.597	-4932.483	8173.899	431.268	-4978.312	8173.819	459.587	-5027.023	8213.146	478.947	-5063.152	8300.799	460.900	-5151.619	8360.336	413.172	-5209.901	8260.811
