Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,46,2647,4541,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,47,2646,4521,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,48,2648,4499,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,49,2650,4480,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,50,2653,4462,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,51,2658,4440,3,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,52,2665,4417,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,53,2674,4395,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,54,2678,4377,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,55,2683,4357,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,56,2690,4339,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,57,2696,4321,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,58,2701,4300,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,59,2705,4281,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,60,2713,4262,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,61,2716,4233,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,62,2719,4211,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,63,2722,4185,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,64,2724,4163,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,65,2721,4137,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,66,2717,4116,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,67,2713,4097,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,68,2706,4079,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,69,2696,4064,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,70,2682,4046,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,71,2669,4030,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,72,2651,4020,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,73,2635,4009,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,74,2619,4000,4,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,75,2597,3993,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,76,2567,3985,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,77,2544,3987,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,78,2521,3989,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,79,2501,3995,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,80,2478,3999,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,81,2458,4008,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,82,2440,4016,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,83,2419,4028,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,84,2407,4042,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,85,2396,4058,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,86,2385,4072,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,87,2369,4088,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,88,2357,4100,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,89,2341,4113,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,90,2324,4127,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,91,2310,4139,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,92,2294,4151,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,93,2269,4165,5,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,94,2246,4172,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,95,2214,4178,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,96,2184,4176,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,97,2156,4167,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,98,2127,4157,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,99,2101,4143,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,100,2083,4126,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,101,2063,4111,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,102,2051,4094,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,103,2030,4070,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,104,2017,4051,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,105,2005,4031,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,106,1995,4011,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,107,1985,3993,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,108,1979,3976,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,109,1974,3958,6,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,110,1970,3938,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,111,1964,3912,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,112,1960,3891,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,113,1959,3865,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,114,1956,3843,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,115,1956,3822,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,116,1955,3799,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,117,1954,3776,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,118,1955,3754,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,119,1955,3726,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,120,1956,3701,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,121,1954,3681,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,122,1952,3659,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,123,1952,3638,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,124,1949,3614,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,125,1944,3594,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,126,1940,3574,7,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,127,1939,3553,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,128,1932,3526,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,129,1929,3501,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,130,1922,3473,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,131,1917,3447,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,132,1911,3419,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,133,1905,3388,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,134,1898,3359,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,135,1893,3329,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,136,1888,3303,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,137,1881,3278,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,138,1877,3253,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,139,1872,3232,8,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,140,1866,3208,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,141,1860,3184,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,142,1854,3157,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,143,1849,3130,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,144,1845,3108,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,145,1840,3085,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,146,1834,3057,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,147,1829,3030,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,148,1823,3006,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,149,1817,2978,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,150,1811,2955,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,151,1806,2932,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,152,1800,2911,9,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,153,1795,2888,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,154,1793,2867,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,155,1790,2845,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,156,1787,2821,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,157,1781,2796,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,158,1777,2770,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,159,1770,2736,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,160,1763,2708,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,161,1758,2684,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,162,1750,2663,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,163,1739,2640,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,164,1732,2616,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,165,1722,2597,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,166,1713,2577,10,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,167,1703,2563,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,168,1687,2539,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,169,1668,2519,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,170,1655,2504,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,171,1637,2485,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,172,1615,2466,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,173,1594,2450,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,174,1573,2432,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,175,1551,2417,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,176,1526,2399,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,177,1505,2386,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,178,1485,2374,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,179,1465,2362,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,180,1440,2352,11,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,181,1414,2342,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,182,1390,2330,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,183,1362,2323,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,184,1335,2316,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,185,1304,2307,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,186,1276,2302,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,187,1244,2293,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,188,1215,2288,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,189,1185,2284,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,190,1149,2280,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,191,1121,2279,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,192,1095,2278,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,193,1070,2278,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,194,1048,2279,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,195,1027,2282,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,196,1007,2285,12,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,197,986,2290,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,198,967,2292,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,199,950,2298,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,200,927,2308,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,201,907,2318,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,202,883,2332,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,203,859,2345,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,204,839,2358,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,205,817,2372,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,206,791,2388,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,207,773,2402,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,208,754,2416,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,209,737,2429,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,210,717,2445,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,211,698,2463,13,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,212,677,2482,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,213,662,2496,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,214,650,2509,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,215,638,2523,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,216,626,2538,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,217,613,2550,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,218,602,2571,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,219,585,2589,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,220,572,2608,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,221,560,2623,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,222,549,2638,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,223,537,2652,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,224,524,2670,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,225,513,2690,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,226,504,2704,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,227,491,2722,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,228,480,2748,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,229,474,2769,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,230,472,2793,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,231,473,2819,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,232,478,2846,14,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,233,483,2871,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,234,495,2897,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,235,506,2921,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,236,520,2945,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,237,542,2967,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,238,566,2981,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,239,591,2988,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,240,616,2992,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,241,642,2991,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,242,665,2986,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,243,688,2979,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,244,710,2967,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,245,728,2955,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,246,745,2942,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,247,760,2929,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,248,776,2915,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,249,790,2902,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,250,804,2889,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,251,814,2877,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,252,826,2866,15,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,253,839,2853,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,254,853,2839,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,255,868,2826,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,256,884,2810,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,257,902,2796,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,258,921,2781,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,259,938,2767,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,260,960,2752,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,261,978,2739,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,262,1003,2729,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,263,1028,2718,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,264,1053,2714,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,265,1080,2709,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,266,1114,2709,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,267,1140,2709,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,268,1169,2713,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,269,1196,2717,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,270,1220,2724,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,271,1246,2732,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,272,1272,2745,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,273,1297,2758,16,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,274,1320,2771,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,275,1347,2786,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,276,1370,2800,,,,
05-27-15 18.04 The Cube May2015 1601_DxO.jpg,277,1394,2818,,,,

