Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,98,3174,3137,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,99,3161,3119,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,100,3150,3100,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,101,3139,3079,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,102,3131,3060,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,103,3123,3037,9,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,104,3117,3015,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,105,3115,2997,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,106,3115,2975,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,107,3117,2956,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,108,3121,2933,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,109,3130,2914,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,110,3139,2898,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,111,3147,2881,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,112,3162,2865,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,113,3178,2850,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,114,3196,2836,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,115,3216,2826,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,116,3235,2819,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,117,3251,2817,10,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,118,3275,2811,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,119,3301,2808,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,120,3330,2805,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,121,3365,2805,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,122,3390,2806,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,123,3419,2808,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,124,3447,2809,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,125,3472,2812,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,126,3497,2813,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,127,3523,2813,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,128,3552,2814,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,129,3576,2813,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,130,3599,2810,11,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,131,3622,2806,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,132,3644,2797,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,133,3664,2787,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,134,3676,2776,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,135,3689,2764,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,136,3701,2750,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,137,3713,2734,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,138,3725,2718,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,139,3734,2698,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,140,3743,2680,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,141,3751,2663,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,142,3758,2641,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,143,3764,2622,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,144,3771,2603,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,145,3778,2582,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,146,3783,2562,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,147,3787,2548,12,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,148,3789,2531,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,149,3793,2513,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,150,3795,2496,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,151,3795,2473,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,152,3793,2454,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,153,3789,2433,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,154,3783,2415,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,155,3778,2398,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,156,3770,2380,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,157,3760,2364,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,158,3747,2347,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,159,3735,2331,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,160,3718,2317,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,161,3697,2300,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,162,3680,2288,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,163,3661,2280,13,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,164,3646,2272,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,165,3621,2263,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,166,3600,2259,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,167,3573,2254,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,168,3546,2251,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,169,3516,2249,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,170,3487,2247,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,171,3460,2247,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,172,3437,2246,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,173,3416,2244,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,174,3391,2242,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,175,3367,2241,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,176,3345,2240,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,177,3326,2235,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,178,3302,2233,14,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,179,3282,2228,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,180,3259,2220,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,181,3237,2212,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,182,3217,2203,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,183,3192,2191,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,184,3169,2175,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,185,3148,2156,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,186,3129,2139,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,187,3116,2118,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,188,3104,2100,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,189,3093,2081,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,190,3086,2061,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,191,3080,2042,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,192,3076,2021,15,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,193,3071,1999,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,194,3071,1978,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,195,3072,1955,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,196,3075,1930,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,197,3081,1907,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,198,3089,1883,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,199,3098,1860,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,200,3108,1841,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,201,3121,1817,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,202,3133,1795,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,203,3147,1776,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,204,3163,1754,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,205,3176,1735,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,206,3190,1716,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,207,3202,1698,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,208,3215,1680,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,209,3224,1664,16,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,210,3234,1649,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,211,3243,1632,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,212,3253,1611,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,213,3262,1589,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,214,3272,1565,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,215,3280,1538,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,216,3287,1516,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,217,3292,1495,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,218,3298,1471,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,219,3302,1450,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,220,3307,1428,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,221,3312,1406,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,222,3318,1383,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,223,3325,1360,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,224,3333,1340,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,225,3341,1322,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,226,3350,1304,17,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,227,3359,1287,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,228,3377,1263,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,229,3395,1242,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,230,3416,1230,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,231,3441,1222,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,232,3469,1221,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,233,3497,1230,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,234,3523,1245,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,235,3547,1264,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,236,3571,1286,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,237,3590,1304,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,238,3610,1322,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,239,3630,1339,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,240,3657,1356,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,241,3682,1370,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,242,3711,1378,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,243,3745,1384,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,244,3768,1383,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,245,3786,1381,18,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,246,3805,1376,,,,
05-28-15 17.58 The Cube May2015 1785_DxO.jpg,247,3834,1371,,,,

