Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,68,3745.333,3314,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,69,3726.667,3299.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,70,3710.667,3282,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,71,3692,3267.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,72,3676,3251.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,73,3660,3240.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,74,3648,3226,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,75,3636,3214,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,76,3621.333,3200.667,6,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,77,3606.667,3184.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,78,3591.333,3169,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,79,3575.333,3153,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,80,3562,3138.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,81,3548.667,3123.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,82,3538,3110.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,83,3520.667,3091.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,84,3502,3071.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,85,3486,3057,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,86,3475.333,3046.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,87,3463.333,3031.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,88,3448.667,3019.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,89,3436.667,3003.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,90,3420.667,2987.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,91,3406,2975.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,92,3391.333,2963.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,93,3378,2951.667,7,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,94,3364.667,2941,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,95,3346,2923.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,96,3331.333,2913,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,97,3314,2898.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,98,3299.333,2885,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,99,3280.667,2869,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,100,3267.333,2858.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,101,3252.667,2845,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,102,3239.333,2834.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,103,3223.333,2819.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,104,3204.667,2803.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,105,3190,2791.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,106,3174,2777,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,107,3164.667,2765,8,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,108,3151.333,2753,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,109,3135.333,2731.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,110,3120.667,2715.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,111,3107.333,2694.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,112,3095.333,2674.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,113,3086,2654.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,114,3078,2630.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,115,3074,2605,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,116,3074,2583.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,117,3075.333,2558.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,118,3079.333,2537,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,119,3088.667,2515.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,120,3098,2503.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,121,3108.667,2491.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,122,3120.667,2478.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,123,3131.333,2470.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,124,3144.667,2460.333,9,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,125,3159.333,2454.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,126,3183.333,2448,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,127,3203.333,2445,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,128,3228.667,2442.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,129,3252.667,2440.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,130,3276.667,2438.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,131,3300.667,2431.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,132,3322,2427.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,133,3347.333,2420,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,134,3370,2412.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,135,3390,2399,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,136,3408.667,2385,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,137,3428.667,2371.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,138,3444.667,2358.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,139,3459.333,2346.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,140,3470,2337,10,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,141,3484.667,2329,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,142,3499.667,2315,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,143,3515.667,2297.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,144,3527.667,2284.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,145,3539.667,2267,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,146,3550.333,2249.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,147,3559.667,2229.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,148,3570.333,2212.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,149,3577,2196.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,150,3586.333,2180.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,151,3591.667,2161.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,152,3598.333,2144.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,153,3605,2127,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,154,3611.667,2109.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,155,3618.333,2091,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,156,3622.333,2076.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,157,3629,2061.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,158,3633,2048.333,11,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,159,3641,2031,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,160,3645,2013.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,161,3653,1996.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,162,3661,1976.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,163,3667.667,1960.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,164,3675.667,1943,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,165,3685,1924.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,166,3693,1907,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,167,3701,1891,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,168,3707.667,1873.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,169,3715.667,1857.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,170,3725,1841.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,171,3733,1825.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,172,3743.667,1808.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,173,3751.667,1791,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,174,3765,1777.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,175,3770.333,1762,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,176,3778.333,1748.667,12,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,177,3787.667,1734,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,178,3799.667,1721.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,179,3815.667,1703,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,180,3829,1685.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,181,3846.333,1669.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,182,3858.333,1655,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,183,3873,1640.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,184,3887.667,1627,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,185,3902.333,1615.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,186,3915.667,1603,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,187,3931,1590.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,188,3948.333,1579.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,189,3963,1569,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,190,3983,1557,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,191,4001.667,1545,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,192,4021.667,1533,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,193,4040.333,1522.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,194,4060.333,1512.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,195,4081.667,1499.667,13,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,196,4107,1489,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,197,4125.667,1475.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,198,4145.667,1467.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,199,4165.667,1457,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,200,4184.333,1449,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,201,4203,1438.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,202,4225.667,1426.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,203,4248.333,1415.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,204,4271,1403.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,205,4289.667,1391.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,206,4312.333,1379.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,207,4336.333,1366.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,208,4353.667,1353,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,209,4372.333,1341,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,210,4393.667,1326.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,211,4411,1314.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,212,4425.667,1299.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,213,4444.333,1285,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,214,4459,1271.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,215,4475,1255.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,216,4491,1237,14,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,217,4505.667,1219.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,218,4516.333,1203.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,219,4525.667,1183.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,220,4533.667,1162.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,221,4539,1138.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,222,4540.333,1111.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,223,4540.333,1089,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,224,4535,1066.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,225,4528.333,1050.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,226,4516.333,1028.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,227,4500.333,1009.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,228,4484.333,997,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,229,4465.667,983.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,230,4443,975.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,231,4419,967.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,232,4400.333,963,15,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,233,4379,962.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,234,4360.333,959.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,235,4339,959.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,236,4317.667,961,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,237,4293.667,965,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,238,4264.333,969,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,239,4240.333,970.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,240,4212.333,973,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,241,4180.333,973,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,242,4145.667,973,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,243,4120.333,970.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,244,4095,969,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,245,4072.333,966.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,246,4044.333,961.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,247,4019,959.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,248,3999,958.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,249,3976.333,957,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,250,3949.667,958.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,251,3925.667,959.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,252,3903,963.667,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,253,3883,969,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,254,3857.667,974.333,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,255,3828.333,982.333,16,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,256,3784.333,993,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,257,3752.333,1005,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,258,3729.667,1017,,,,
05-27-15 18.02 The Cube May2015 1595_DxO.jpg,259,3700.333,1029,,,,
