Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,1,2280,3232,,4042.91,751.2,5.38193557
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,2,2303,3237,,1580.581,300,5.268603333
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,3,2325,3243,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,4,2350,3252,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,5,2370,3256,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,6,2389,3261,1,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,7,2409,3265,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,8,2430,3277,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,9,2450,3290,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,10,2467,3303,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,11,2486,3322,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,12,2507,3338,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,13,2528,3351,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,14,2549,3363,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,15,2571,3372,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,16,2592,3378,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,17,2619,3385,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,18,2645,3388,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,19,2665,3388,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,20,2685,3386,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,21,2706,3384,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,22,2729,3378,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,23,2748,3373,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,24,2763,3367,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,25,2780,3360,2,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,26,2794,3351,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,27,2810,3339,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,28,2823,3328,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,29,2838,3315,,,,
05-27-15 18.05 The Cube May2015 1605_DxO.jpg,30,2850,3302,,,,
