Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,1,3056,6288,,4043.088,751.2,5.382172524
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,2,3045,6267,,1610.411,300,5.368036667
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,3,3034,6246,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,4,3025,6227,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,5,3014,6206,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,6,3005,6185,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,7,2993,6165,1,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,8,2983,6149,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,9,2971,6130,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,10,2961,6111,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,11,2951,6092,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,12,2937,6069,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,13,2928,6046,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,14,2920,6024,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,15,2914,6001,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,16,2906,5978,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,17,2902,5959,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,18,2895,5939,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,19,2887,5920,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,20,2880,5903,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,21,2871,5887,2,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,22,2860,5869,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,23,2850,5856,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,24,2837,5845,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,25,2826,5834,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,26,2810,5824,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,27,2791,5814,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,28,2769,5808,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,29,2747,5804,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,30,2724,5798,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,31,2698,5796,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,32,2672,5796,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,33,2645,5797,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,34,2622,5798,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,35,2601,5796,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,36,2579,5794,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,37,2555,5789,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,38,2531,5781,3,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,39,2506,5770,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,40,2484,5760,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,41,2467,5747,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,42,2448,5737,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,43,2436,5725,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,44,2420,5713,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,45,2404,5700,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,46,2389,5687,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,47,2373,5674,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,48,2361,5662,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,49,2348,5646,,,,
05-27-15 18.01 The Cube May2015 1592_DxO.jpg,50,2336,5626,,,,
